time,sensor_alpha[undefined],sensor_beta[undefined],sensor_gamma[undefined],label_activities_walking
1653647272073,114.32,28.08,3.51,x
1653647272075,114.51,28.09,3.46,x
1653647272080,114.7,28.11,3.4,x
1653647272087,114.88,28.14,3.32,x
1653647272089,115.07,28.17,3.23,x
1653647272095,115.25,28.2,3.13,x
1653647272099,115.44,28.23,3.03,x
1653647272104,115.61,28.25,2.92,x
1653647272113,115.79,28.26,2.81,x
1653647272115,115.95,28.26,2.71,x
1653647272122,116.11,28.25,2.6,x
1653647272125,116.25,28.24,2.5,x
1653647272132,116.39,28.22,2.41,x
1653647272135,116.51,28.2,2.33,x
1653647272137,116.62,28.17,2.25,x
1653647272141,116.72,28.15,2.19,x
1653647272146,116.81,28.13,2.14,x
1653647272152,116.89,28.12,2.11,x
1653647272158,116.96,28.13,2.09,x
1653647272162,117.03,28.14,2.09,x
1653647272166,117.1,28.16,2.1,x
1653647272178,117.17,28.19,2.11,x
1653647272181,117.23,28.22,2.14,x
1653647272183,117.29,28.26,2.18,x
1653647272187,117.36,28.31,2.23,x
1653647272195,117.42,28.35,2.29,x
1653647272196,117.48,28.4,2.34,x
1653647272199,117.55,28.43,2.39,x
1653647272205,117.62,28.47,2.42,x
1653647272209,117.69,28.49,2.45,x
1653647272214,117.78,28.52,2.45,x
1653647272222,117.86,28.53,2.44,x
1653647272224,117.96,28.54,2.4,x
1653647272228,118.06,28.55,2.33,x
1653647272235,118.16,28.56,2.23,x
1653647272238,118.26,28.57,2.09,x
1653647272243,118.37,28.58,1.92,x
1653647272251,118.47,28.6,1.72,x
1653647272255,118.56,28.63,1.5,x
1653647272259,118.65,28.66,1.27,x
1653647272263,118.74,28.7,1.03,x
1653647272269,118.81,28.76,0.79,x
1653647272273,118.87,28.82,0.55,x
1653647272278,118.9,28.9,0.34,x
1653647272282,118.9,28.99,0.17,x
1653647272290,118.88,29.1,0.03,x
1653647272292,118.83,29.22,-0.06,x
1653647272297,118.74,29.36,-0.11,x
1653647272302,118.63,29.52,-0.11,x
1653647272307,118.48,29.7,-0.08,x
1653647272312,118.29,29.89,-0.02,x
1653647272324,118.08,30.08,0.02,x
1653647272325,117.85,30.25,0.04,x
1653647272329,117.61,30.4,0.04,x
1653647272330,117.39,30.51,0.02,x
1653647272336,117.2,30.58,-0.06,x
1653647272342,117.05,30.58,-0.19,x
1653647272347,116.92,30.5,-0.39,x
1653647272349,116.81,30.35,-0.64,x
1653647272355,116.7,30.13,-0.92,x
1653647272359,116.58,29.86,-1.19,x
1653647272365,116.45,29.54,-1.45,x
1653647272370,116.28,29.21,-1.68,x
1653647272373,116.08,28.88,-1.86,x
1653647272379,115.82,28.57,-1.98,x
1653647272384,115.5,28.27,-2.01,x
1653647272390,115.11,28.01,-1.96,x
1653647272393,114.67,27.79,-1.81,x
1653647272399,114.18,27.62,-1.58,x
1653647272402,113.67,27.48,-1.27,x
1653647272408,113.16,27.38,-0.89,x
1653647272412,112.67,27.31,-0.47,x
1653647272417,112.21,27.26,-0.02,x
1653647272421,111.8,27.22,0.42,x
1653647272425,111.47,27.18,0.85,x
1653647272430,111.19,27.14,1.23,x
1653647272435,110.99,27.1,1.57,x
1653647272453,110.85,27.05,1.85,x
1653647272454,110.77,27,2.04,x
1653647272455,110.75,26.95,2.14,x
1653647272459,110.77,26.9,2.14,x
1653647272466,110.83,26.86,2.05,x
1653647272469,110.91,26.82,1.86,x
1653647272473,111,26.79,1.6,x
1653647272476,111.09,26.77,1.28,x
1653647272481,111.18,26.75,0.91,x
1653647272488,111.25,26.76,0.5,x
1653647272490,111.32,26.78,0.07,x
1653647272494,111.35,26.82,-0.36,x
1653647272499,111.37,26.88,-0.77,x
1653647272502,111.35,26.95,-1.14,x
1653647272508,111.31,27.05,-1.47,x
1653647272516,111.25,27.16,-1.74,x
1653647272518,111.17,27.29,-1.96,x
1653647272522,111.08,27.43,-2.12,x
1653647272526,110.98,27.57,-2.22,x
1653647272532,110.87,27.71,-2.27,x
1653647272537,110.77,27.85,-2.26,x
1653647272541,110.67,27.98,-2.19,x
1653647272546,110.57,28.11,-2.09,x
1653647272551,110.48,28.23,-1.95,x
1653647272556,110.39,28.34,-1.79,x
1653647272560,110.3,28.44,-1.62,x
1653647272566,110.21,28.53,-1.43,x
1653647272570,110.11,28.6,-1.24,x
1653647272576,110.02,28.68,-1.04,x
1653647272580,109.92,28.74,-0.84,x
1653647272587,109.83,28.79,-0.65,x
1653647272590,109.73,28.84,-0.46,x
1653647272595,109.64,28.88,-0.28,x
1653647272601,109.54,28.91,-0.11,x
1653647272605,109.44,28.94,0.04,x
1653647272609,109.34,28.96,0.19,x
1653647272614,109.23,28.97,0.31,x
1653647272625,109.04,29,0.49,x
1653647272625,109.13,28.99,0.41,x
1653647272635,108.95,29.02,0.52,x
1653647272636,108.88,29.05,0.52,x
1653647272638,108.82,29.09,0.48,x
1653647272642,108.77,29.14,0.4,x
1653647272650,108.74,29.2,0.29,x
1653647272654,108.71,29.27,0.16,x
1653647272658,108.69,29.35,0.01,x
1653647272662,108.66,29.44,-0.14,x
1653647272666,108.63,29.52,-0.29,x
1653647272679,108.59,29.6,-0.43,x
1653647272690,108.55,29.66,-0.7,x
1653647272690,108.43,29.72,-0.63,x
1653647272690,108.49,29.7,-0.54,x
1653647272692,108.36,29.71,-0.73,x
1653647272696,108.29,29.68,-0.73,x
1653647272705,108.21,29.63,-0.7,x
1653647272707,108.13,29.55,-0.63,x
1653647272714,107.99,29.34,-0.42,x
1653647272714,108.06,29.46,-0.53,x
1653647272723,107.93,29.22,-0.29,x
1653647272733,107.87,29.09,-0.15,x
1653647272736,107.81,28.97,-0.01,x
1653647272737,107.77,28.86,0.14,x
1653647272740,107.72,28.76,0.29,x
1653647272743,107.68,28.68,0.43,x
1653647272748,107.64,28.63,0.56,x
1653647272752,107.61,28.6,0.69,x
1653647272758,107.58,28.59,0.82,x
1653647272762,107.54,28.6,0.94,x
1653647272767,107.52,28.63,1.05,x
1653647272776,107.49,28.68,1.16,x
1653647272783,107.47,28.74,1.27,x
1653647272791,107.46,28.81,1.37,x
1653647272795,107.45,28.88,1.49,x
1653647272795,107.47,28.95,1.44,x
1653647272796,107.49,29.01,1.51,x
1653647272801,107.53,29.06,1.5,x
1653647272809,107.58,29.1,1.49,x
1653647272810,107.65,29.13,1.44,x
1653647272816,107.74,29.15,1.38,x
1653647272822,107.84,29.17,1.3,x
1653647272825,107.95,29.19,1.2,x
1653647272832,108.07,29.21,1.1,x
1653647272835,108.18,29.25,1,x
1653647272840,108.29,29.29,0.91,x
1653647272844,108.38,29.35,0.84,x
1653647272849,108.46,29.41,0.8,x
1653647272863,108.52,29.48,0.8,x
1653647272864,108.55,29.55,0.84,x
1653647272875,108.58,29.6,0.91,x
1653647272885,108.6,29.63,0.99,x
1653647272886,108.63,29.53,1.2,x
1653647272886,108.61,29.63,1.08,x
1653647272886,108.62,29.6,1.15,x
1653647272889,108.64,29.42,1.2,x
1653647272893,108.66,29.27,1.17,x
1653647272897,108.68,29.09,1.09,x
1653647272901,108.69,28.9,0.99,x
1653647272908,108.7,28.71,0.86,x
1653647272910,108.71,28.52,0.73,x
1653647272915,108.71,28.36,0.6,x
1653647272923,108.71,28.25,0.47,x
1653647272925,108.7,28.19,0.35,x
1653647272929,108.68,28.2,0.25,x
1653647272934,108.66,28.26,0.19,x
1653647272939,108.64,28.39,0.15,x
1653647272945,108.62,28.57,0.16,x
1653647272951,108.62,28.8,0.19,x
1653647272957,108.63,29.07,0.26,x
1653647272959,108.67,29.37,0.34,x
1653647272964,108.75,29.7,0.44,x
1653647272970,108.87,30.03,0.53,x
1653647272978,109.01,30.34,0.62,x
1653647272985,109.18,30.63,0.7,x
1653647272987,109.36,30.88,0.77,x
1653647272995,109.56,31.11,0.82,x
1653647272997,109.76,31.29,0.85,x
1653647272999,109.96,31.42,0.85,x
1653647273004,110.16,31.5,0.8,x
1653647273010,110.35,31.52,0.72,x
1653647273013,110.53,31.49,0.59,x
1653647273017,110.68,31.41,0.43,x
1653647273021,110.8,31.28,0.25,x
1653647273029,110.89,31.1,0.05,x
1653647273032,110.94,30.86,-0.15,x
1653647273036,110.96,30.59,-0.34,x
1653647273042,110.94,30.27,-0.51,x
1653647273047,110.88,29.93,-0.65,x
1653647273050,110.77,29.56,-0.75,x
1653647273057,110.64,29.19,-0.79,x
1653647273060,110.47,28.81,-0.79,x
1653647273066,110.28,28.43,-0.72,x
1653647273071,110.06,28.07,-0.6,x
1653647273075,109.83,27.73,-0.42,x
1653647273081,109.58,27.41,-0.19,x
1653647273086,109.33,27.12,0.09,x
1653647273093,109.09,26.85,0.41,x
1653647273095,108.85,26.62,0.77,x
1653647273101,108.64,26.41,1.15,x
1653647273103,108.45,26.23,1.55,x
1653647273110,108.29,26.09,1.95,x
1653647273114,108.16,25.97,2.34,x
1653647273118,108.07,25.88,2.72,x
1653647273123,108.01,25.82,3.06,x
1653647273131,107.99,25.79,3.37,x
1653647273135,107.99,25.78,3.63,x
1653647273139,108.01,25.79,3.84,x
1653647273142,108.06,25.82,4.01,x
1653647273150,108.12,25.87,4.13,x
1653647273153,108.19,25.93,4.2,x
1653647273157,108.27,26,4.24,x
1653647273162,108.36,26.08,4.24,x
1653647273167,108.46,26.16,4.21,x
1653647273170,108.55,26.23,4.16,x
1653647273175,108.64,26.3,4.1,x
1653647273181,108.72,26.37,4.04,x
1653647273197,108.79,26.42,3.99,x
1653647273199,108.85,26.46,3.95,x
1653647273201,108.9,26.48,3.93,x
1653647273203,108.95,26.49,3.92,x
1653647273205,108.99,26.48,3.94,x
1653647273211,109.04,26.45,3.96,x
1653647273214,109.09,26.41,4,x
1653647273219,109.14,26.34,4.05,x
1653647273223,109.2,26.27,4.11,x
1653647273227,109.26,26.18,4.16,x
1653647273232,109.33,26.08,4.22,x
1653647273237,109.39,25.99,4.27,x
1653647273242,109.44,25.9,4.31,x
1653647273248,109.48,25.82,4.34,x
1653647273254,109.52,25.75,4.36,x
1653647273258,109.54,25.71,4.35,x
1653647273263,109.56,25.7,4.31,x
1653647273267,109.57,25.73,4.25,x
1653647273272,109.58,25.79,4.17,x
1653647273276,109.59,25.89,4.06,x
1653647273282,109.62,26.02,3.91,x
1653647273286,109.67,26.18,3.72,x
1653647273291,109.75,26.36,3.49,x
1653647273297,109.86,26.56,3.22,x
1653647273300,109.99,26.77,2.91,x
1653647273306,110.17,26.98,2.57,x
1653647273311,110.37,27.19,2.2,x
1653647273316,110.59,27.38,1.81,x
1653647273321,110.84,27.55,1.4,x
1653647273327,111.1,27.7,0.99,x
1653647273331,111.36,27.83,0.58,x
1653647273334,111.61,27.94,0.18,x
1653647273343,111.84,28.03,-0.19,x
1653647273346,112.04,28.09,-0.53,x
1653647273352,112.21,28.12,-0.84,x
1653647273354,112.33,28.13,-1.09,x
1653647273364,112.4,28.1,-1.3,x
1653647273366,112.42,28.06,-1.45,x
1653647273370,112.41,27.98,-1.54,x
1653647273375,112.36,27.89,-1.59,x
1653647273383,112.27,27.77,-1.58,x
1653647273385,112.16,27.65,-1.53,x
1653647273390,112.04,27.53,-1.44,x
1653647273394,111.9,27.4,-1.31,x
1653647273397,111.76,27.29,-1.14,x
1653647273403,111.62,27.18,-0.96,x
1653647273407,111.48,27.1,-0.76,x
1653647273412,111.35,27.04,-0.54,x
1653647273416,111.23,27,-0.3,x
1653647273422,111.13,27.01,-0.05,x
1653647273426,111.04,27.05,0.2,x
1653647273429,110.97,27.12,0.45,x
1653647273437,110.93,27.23,0.68,x
1653647273442,110.92,27.36,0.84,x
1653647273447,110.92,27.53,0.93,x
1653647273451,110.93,27.7,0.97,x
1653647273458,110.94,27.87,0.92,x
1653647273460,110.96,28.01,0.75,x
1653647273464,110.99,28.09,0.44,x
1653647273470,111.02,28.11,0,x
1653647273473,111.03,28.05,-0.55,x
1653647273484,111.01,27.92,-1.18,x
1653647273489,110.94,27.75,-1.84,x
1653647273492,110.8,27.53,-2.5,x
1653647273495,110.58,27.28,-3.11,x
1653647273500,110.26,27,-3.64,x
1653647273504,109.85,26.72,-4.05,x
1653647273512,109.36,26.45,-4.35,x
1653647273518,108.8,26.19,-4.52,x
1653647273519,108.19,25.94,-4.58,x
1653647273521,107.54,25.7,-4.51,x
1653647273527,106.87,25.48,-4.33,x
1653647273534,106.2,25.27,-4.04,x
1653647273537,105.55,25.07,-3.67,x
1653647273540,104.94,24.88,-3.23,x
1653647273545,104.39,24.69,-2.74,x
1653647273551,103.92,24.5,-2.24,x
1653647273557,103.53,24.32,-1.75,x
1653647273561,103.23,24.16,-1.29,x
1653647273565,103.04,24.01,-0.9,x
1653647273569,102.93,23.87,-0.58,x
1653647273576,102.92,23.77,-0.36,x
1653647273581,102.97,23.68,-0.24,x
1653647273587,103.08,23.63,-0.22,x
1653647273591,103.24,23.6,-0.3,x
1653647273594,103.41,23.6,-0.46,x
1653647273600,103.6,23.62,-0.7,x
1653647273603,103.79,23.67,-0.98,x
1653647273608,103.97,23.74,-1.31,x
1653647273616,104.13,23.83,-1.66,x
1653647273621,104.27,23.93,-2.01,x
1653647273622,104.38,24.05,-2.36,x
1653647273627,104.46,24.17,-2.67,x
1653647273635,104.5,24.31,-2.93,x
1653647273641,104.52,24.46,-3.13,x
1653647273642,104.5,24.62,-3.25,x
1653647273647,104.46,24.78,-3.3,x
1653647273651,104.39,24.93,-3.28,x
1653647273658,104.31,25.09,-3.2,x
1653647273661,104.22,25.23,-3.05,x
1653647273667,104.11,25.36,-2.84,x
1653647273671,103.99,25.47,-2.59,x
1653647273678,103.87,25.56,-2.3,x
1653647273682,103.75,25.63,-1.98,x
1653647273686,103.62,25.67,-1.64,x
1653647273691,103.5,25.69,-1.29,x
1653647273696,103.38,25.67,-0.94,x
1653647273701,103.27,25.61,-0.6,x
1653647273714,103.17,25.52,-0.27,x
1653647273716,103.07,25.4,0.04,x
1653647273717,102.98,25.25,0.33,x
1653647273720,102.9,25.07,0.6,x
1653647273727,102.81,24.86,0.84,x
1653647273729,102.73,24.63,1.06,x
1653647273733,102.65,24.38,1.24,x
1653647273740,102.57,24.11,1.4,x
1653647273742,102.49,23.83,1.52,x
1653647273749,102.42,23.54,1.61,x
1653647273758,102.35,23.25,1.67,x
1653647273762,102.3,22.96,1.69,x
1653647273767,102.25,22.68,1.64,x
1653647273767,102.22,22.41,1.68,x
1653647273772,102.21,22.16,1.58,x
1653647273781,102.21,21.75,1.4,x
1653647273781,102.2,21.94,1.49,x
1653647273787,102.22,21.58,1.3,x
1653647273793,102.24,21.44,1.2,x
1653647273799,102.26,21.34,1.11,x
1653647273800,102.29,21.25,1.04,x
1653647273807,102.31,21.19,1,x
1653647273811,102.35,21.15,0.98,x
1653647273814,102.39,21.13,0.99,x
1653647273820,102.43,21.14,1.02,x
1653647273824,102.49,21.16,1.08,x
1653647273830,102.56,21.21,1.17,x
1653647273834,102.63,21.28,1.29,x
1653647273841,102.72,21.38,1.42,x
1653647273844,102.82,21.49,1.58,x
1653647273850,102.93,21.62,1.75,x
1653647273854,103.05,21.77,1.93,x
1653647273858,103.18,21.94,2.13,x
1653647273864,103.31,22.12,2.33,x
1653647273872,103.46,22.3,2.74,x
1653647273872,103.61,22.49,2.53,x
1653647273878,103.76,22.68,2.94,x
1653647273882,103.92,22.87,3.12,x
1653647273893,104.07,23.04,3.3,x
1653647273897,104.36,23.34,3.6,x
1653647273897,104.22,23.2,3.46,x
1653647273903,104.48,23.46,3.73,x
1653647273907,104.59,23.56,3.85,x
1653647273911,104.68,23.65,3.96,x
1653647273915,104.76,23.72,4.06,x
1653647273921,104.82,23.78,4.17,x
1653647273929,104.88,23.83,4.27,x
1653647273931,104.94,23.87,4.39,x
1653647273937,104.99,23.88,4.51,x
1653647273941,105.04,23.88,4.66,x
1653647273945,105.1,23.88,4.82,x
1653647273950,105.17,23.86,4.99,x
1653647273954,105.24,23.84,5.14,x
1653647273959,105.32,23.8,5.25,x
1653647273964,105.4,23.75,5.31,x
1653647273971,105.49,23.68,5.31,x
1653647273974,105.57,23.6,5.26,x
1653647273980,105.67,23.52,5.16,x
1653647273984,105.77,23.43,5.02,x
1653647273988,105.88,23.34,4.85,x
1653647273994,106.02,23.26,4.63,x
1653647273997,106.16,23.2,4.39,x
1653647274002,106.32,23.16,4.12,x
1653647274008,106.48,23.15,3.84,x
1653647274017,106.65,23.18,3.55,x
1653647274018,106.8,23.26,3.26,x
1653647274023,106.95,23.38,2.98,x
1653647274032,107.07,23.55,2.73,x
1653647274032,107.18,23.76,2.5,x
1653647274036,107.26,24.02,2.3,x
1653647274042,107.33,24.3,2.14,x
1653647274054,107.38,24.6,2.02,x
1653647274056,107.43,24.91,1.92,x
1653647274060,107.47,25.21,1.86,x
1653647274064,107.52,25.48,1.81,x
1653647274068,107.58,25.72,1.78,x
1653647274071,107.64,25.92,1.76,x
1653647274077,107.7,26.07,1.74,x
1653647274081,107.76,26.16,1.73,x
1653647274089,107.82,26.2,1.73,x
1653647274090,107.86,26.19,1.75,x
1653647274093,107.88,26.14,1.79,x
1653647274099,107.9,26.04,1.85,x
1653647274102,107.88,25.91,1.94,x
1653647274108,107.85,25.77,2.08,x
1653647274112,107.79,25.64,2.24,x
1653647274120,107.73,25.51,2.42,x
1653647274125,107.65,25.39,2.6,x
1653647274127,107.57,25.28,2.79,x
1653647274133,107.48,25.2,3,x
1653647274139,107.38,25.14,3.23,x
1653647274142,107.29,25.11,3.47,x
1653647274147,107.2,25.1,3.74,x
1653647274151,107.13,25.11,4.02,x
1653647274158,107.07,25.14,4.31,x
1653647274164,107.02,25.19,4.6,x
1653647274167,106.99,25.25,4.89,x
1653647274171,106.98,25.33,5.17,x
1653647274176,106.98,25.42,5.43,x
1653647274182,106.99,25.52,5.68,x
1653647274189,107.02,25.63,5.91,x
1653647274192,107.05,25.74,6.12,x
1653647274196,107.1,25.85,6.3,x
1653647274201,107.15,25.96,6.46,x
1653647274207,107.2,26.07,6.61,x
1653647274213,107.25,26.17,6.73,x
1653647274214,107.3,26.26,6.84,x
1653647274218,107.36,26.35,6.93,x
1653647274223,107.41,26.42,7.01,x
1653647274228,107.47,26.47,7.08,x
1653647274234,107.53,26.51,7.14,x
1653647274240,107.6,26.54,7.19,x
1653647274248,107.68,26.55,7.24,x
1653647274255,107.77,26.55,7.28,x
1653647274259,107.87,26.54,7.32,x
1653647274265,107.99,26.52,7.35,x
1653647274267,108.12,26.49,7.37,x
1653647274269,108.26,26.46,7.38,x
1653647274271,108.41,26.43,7.38,x
1653647274277,108.57,26.39,7.36,x
1653647274281,108.73,26.35,7.33,x
1653647274290,108.91,26.31,7.27,x
1653647274292,109.09,26.26,7.2,x
1653647274297,109.27,26.2,7.1,x
1653647274300,109.46,26.13,6.97,x
1653647274306,109.65,26.06,6.82,x
1653647274310,109.84,25.97,6.64,x
1653647274313,110.01,25.88,6.45,x
1653647274321,110.18,25.77,6.25,x
1653647274325,110.32,25.67,6.05,x
1653647274328,110.45,25.55,5.84,x
1653647274332,110.57,25.44,5.64,x
1653647274338,110.67,25.33,5.43,x
1653647274343,110.76,25.22,5.24,x
1653647274348,110.84,25.12,5.05,x
1653647274353,110.93,25.04,4.86,x
1653647274359,111.02,24.99,4.68,x
1653647274362,111.12,24.98,4.48,x
1653647274369,111.23,25.04,4.25,x
1653647274373,111.33,25.13,4.03,x
1653647274379,111.41,25.23,3.82,x
1653647274382,111.45,25.34,3.63,x
1653647274387,111.44,25.46,3.45,x
1653647274390,111.4,25.6,3.3,x
1653647274398,111.34,25.76,3.17,x
1653647274402,111.28,25.94,3.05,x
1653647274406,111.22,26.12,2.96,x
1653647274411,111.17,26.3,2.89,x
1653647274415,111.13,26.46,2.85,x
1653647274420,111.09,26.6,2.82,x
1653647274428,111.04,26.7,2.81,x
1653647274431,110.99,26.77,2.8,x
1653647274436,110.91,26.78,2.8,x
1653647274442,110.83,26.74,2.77,x
1653647274446,110.73,26.63,2.71,x
1653647274449,110.63,26.47,2.62,x
1653647274453,110.51,26.23,2.49,x
1653647274460,110.37,25.94,2.35,x
1653647274462,110.2,25.59,2.2,x
1653647274468,110,25.2,2.07,x
1653647274472,109.77,24.79,1.96,x
1653647274477,109.5,24.38,1.86,x
1653647274482,109.19,24,1.8,x
1653647274487,108.83,23.66,1.77,x
1653647274494,108.44,23.37,1.79,x
1653647274502,107.6,22.96,1.85,x
1653647274502,108.03,23.14,1.96,x
1653647274508,107.19,22.83,2.1,x
1653647274511,106.8,22.75,2.28,x
1653647274517,106.46,22.72,2.48,x
1653647274523,106.19,22.72,2.68,x
1653647274526,105.97,22.75,2.88,x
1653647274532,105.83,22.81,3.06,x
1653647274537,105.75,22.9,3.2,x
1653647274541,105.73,23.02,3.3,x
1653647274548,105.76,23.17,3.35,x
1653647274552,105.84,23.34,3.34,x
1653647274557,105.94,23.55,3.25,x
1653647274560,106.07,23.77,3.1,x
1653647274567,106.22,24.01,2.86,x
1653647274569,106.36,24.25,2.55,x
1653647274575,106.5,24.49,2.17,x
1653647274592,106.62,24.72,1.74,x
1653647274593,106.73,24.94,1.27,x
1653647274594,106.81,25.14,0.76,x
1653647274599,106.87,25.31,0.24,x
1653647274602,106.9,25.46,-0.28,x
1653647274607,106.91,25.59,-0.76,x
1653647274610,106.88,25.69,-1.21,x
1653647274616,106.82,25.77,-1.59,x
1653647274620,106.72,25.84,-1.9,x
1653647274626,106.59,25.89,-2.13,x
1653647274628,106.42,25.95,-2.27,x
1653647274631,106.23,26,-2.32,x
1653647274636,106.01,26.05,-2.29,x
1653647274641,105.78,26.11,-2.18,x
1653647274646,105.53,26.17,-2,x
1653647274650,105.28,26.23,-1.78,x
1653647274656,105.03,26.29,-1.51,x
1653647274660,104.78,26.35,-1.22,x
1653647274666,104.53,26.41,-0.91,x
1653647274669,104.29,26.47,-0.59,x
1653647274677,104.05,26.53,-0.26,x
1653647274682,103.82,26.59,0.07,x
1653647274684,103.59,26.65,0.39,x
1653647274690,103.36,26.71,0.69,x
1653647274695,103.15,26.78,0.98,x
1653647274699,102.93,26.85,1.24,x
1653647274706,102.72,26.92,1.49,x
1653647274708,102.5,26.99,1.71,x
1653647274715,102.28,27.06,1.92,x
1653647274720,102.05,27.13,2.11,x
1653647274723,101.82,27.19,2.29,x
1653647274728,101.59,27.25,2.45,x
1653647274733,101.35,27.29,2.6,x
1653647274738,101.11,27.33,2.74,x
1653647274742,100.86,27.35,2.86,x
1653647274751,100.62,27.35,2.97,x
1653647274753,100.38,27.34,3.08,x
1653647274758,100.14,27.31,3.19,x
1653647274770,99.91,27.27,3.3,x
1653647274771,99.69,27.21,3.39,x
1653647274772,99.49,27.13,3.48,x
1653647274776,99.29,27.04,3.57,x
1653647274781,99.11,26.93,3.64,x
1653647274788,98.94,26.81,3.7,x
1653647274790,98.79,26.68,3.75,x
1653647274797,98.64,26.55,3.78,x
1653647274805,98.51,26.41,3.79,x
1653647274806,98.39,26.27,3.79,x
1653647274810,98.27,26.13,3.78,x
1653647274814,98.17,25.99,3.77,x
1653647274820,98.06,25.85,3.78,x
1653647274823,97.97,25.72,3.8,x
1653647274829,97.9,25.59,3.83,x
1653647274832,97.84,25.48,3.88,x
1653647274844,97.8,25.38,3.94,x
1653647274844,97.79,25.31,4.01,x
1653647274853,97.81,25.26,4.08,x
1653647274854,97.84,25.25,4.17,x
1653647274859,97.88,25.27,4.28,x
1653647274864,97.95,25.33,4.4,x
1653647274867,98.02,25.43,4.53,x
1653647274870,98.11,25.55,4.66,x
1653647274876,98.2,25.68,4.79,x
1653647274884,98.3,25.83,4.91,x
1653647274886,98.41,25.97,5.03,x
1653647274890,98.51,26.11,5.13,x
1653647274895,98.62,26.22,5.21,x
1653647274901,98.74,26.32,5.28,x
1653647274908,98.85,26.39,5.34,x
1653647274911,98.97,26.43,5.37,x
1653647274919,99.08,26.44,5.4,x
1653647274922,99.2,26.43,5.42,x
1653647274928,99.32,26.4,5.45,x
1653647274931,99.44,26.35,5.48,x
1653647274936,99.56,26.29,5.52,x
1653647274941,99.68,26.23,5.56,x
1653647274947,99.8,26.16,5.61,x
1653647274957,99.92,26.1,5.65,x
1653647274958,100.04,26.04,5.68,x
1653647274964,100.17,25.99,5.7,x
1653647274967,100.3,25.94,5.7,x
1653647274969,100.44,25.89,5.67,x
1653647274972,100.58,25.84,5.61,x
1653647274977,100.72,25.78,5.52,x
1653647274984,100.86,25.71,5.42,x
1653647274988,100.99,25.63,5.29,x
1653647274993,101.11,25.55,5.16,x
1653647274998,101.22,25.46,5.02,x
1653647275001,101.31,25.39,4.88,x
1653647275007,101.39,25.32,4.74,x
1653647275010,101.46,25.29,4.62,x
1653647275016,101.52,25.3,4.51,x
1653647275020,101.58,25.35,4.4,x
1653647275026,101.64,25.44,4.28,x
1653647275031,101.69,25.57,4.18,x
1653647275037,101.73,25.74,4.09,x
1653647275041,101.79,25.95,4.01,x
1653647275045,101.84,26.19,3.95,x
1653647275049,101.91,26.45,3.9,x
1653647275054,101.98,26.72,3.86,x
1653647275059,102.07,26.99,3.82,x
1653647275064,102.17,27.26,3.79,x
1653647275069,102.28,27.51,3.76,x
1653647275074,102.39,27.74,3.73,x
1653647275079,102.51,27.95,3.69,x
1653647275087,102.64,28.12,3.64,x
1653647275091,102.76,28.26,3.59,x
1653647275094,102.87,28.37,3.52,x
1653647275100,102.98,28.44,3.44,x
1653647275107,103.09,28.49,3.35,x
1653647275112,103.18,28.5,3.25,x
1653647275113,103.25,28.49,3.14,x
1653647275128,103.31,28.45,3.03,x
1653647275131,103.39,28.32,2.83,x
1653647275131,103.36,28.39,2.93,x
1653647275132,103.41,28.24,2.74,x
1653647275137,103.42,28.16,2.66,x
1653647275144,103.42,28.08,2.59,x
1653647275147,103.4,28.01,2.53,x
1653647275150,103.39,27.93,2.48,x
1653647275156,103.36,27.87,2.44,x
1653647275159,103.34,27.81,2.43,x
1653647275167,103.31,27.77,2.44,x
1653647275171,103.29,27.73,2.47,x
1653647275174,103.28,27.71,2.51,x
1653647275179,103.27,27.7,2.58,x
1653647275185,103.28,27.69,2.66,x
1653647275190,103.3,27.7,2.76,x
1653647275194,103.33,27.72,2.87,x
1653647275203,103.37,27.74,2.99,x
1653647275205,103.42,27.77,3.11,x
1653647275209,103.49,27.8,3.23,x
1653647275213,103.57,27.82,3.34,x
1653647275218,103.65,27.85,3.45,x
1653647275222,103.73,27.86,3.55,x
1653647275228,103.82,27.86,3.64,x
1653647275233,103.91,27.86,3.73,x
1653647275241,103.99,27.84,3.82,x
1653647275246,104.08,27.83,3.91,x
1653647275249,104.15,27.81,4,x
1653647275252,104.23,27.78,4.09,x
1653647275261,104.31,27.76,4.17,x
1653647275263,104.39,27.75,4.25,x
1653647275268,104.48,27.74,4.32,x
1653647275272,104.56,27.73,4.37,x
1653647275277,104.65,27.73,4.41,x
1653647275282,104.73,27.74,4.45,x
1653647275288,104.82,27.76,4.48,x
1653647275290,104.91,27.78,4.51,x
1653647275296,105,27.81,4.53,x
1653647275300,105.08,27.83,4.54,x
1653647275304,105.17,27.86,4.55,x
1653647275309,105.26,27.88,4.56,x
1653647275315,105.35,27.89,4.57,x
1653647275318,105.44,27.9,4.57,x
1653647275323,105.52,27.9,4.56,x
1653647275331,105.6,27.89,4.54,x
1653647275335,105.67,27.86,4.51,x
1653647275338,105.74,27.82,4.47,x
1653647275342,105.79,27.76,4.42,x
1653647275347,105.83,27.7,4.36,x
1653647275352,105.85,27.64,4.29,x
1653647275358,105.86,27.57,4.22,x
1653647275362,105.86,27.51,4.15,x
1653647275368,105.85,27.46,4.09,x
1653647275372,105.84,27.42,4.03,x
1653647275377,105.83,27.38,3.97,x
1653647275386,105.83,27.34,3.92,x
1653647275388,105.83,27.31,3.87,x
