time,sensor_alpha[undefined],sensor_beta[undefined],sensor_gamma[undefined],label_activities_walking
1653397297079.1,326.3,24.5,1.1,x
1653397297095.8,327.1,24.7,1.3,x
1653397297112.5,329,25,1,x
1653397297129.2,331,25,-0.2,x
1653397297145.8,333.1,24.9,-1.3,x
1653397297162.4,334.1,24.8,-1.7,x
1653397297179.1,336.2,24.7,-2.2,x
1653397297195.8,338.2,24.9,-2.2,x
1653397297212.4,339.1,25.1,-2.2,x
1653397297229.1,340.8,25.6,-2.4,x
1653397297245.8,342.3,26.2,-2.7,x
1653397297262.5,343.1,26.4,-2.8,x
1653397297279.2,344.5,26.6,-3,x
1653397297295.8,345.8,26.5,-3,x
1653397297312.5,347,26.2,-2.9,x
1653397297329.1,347.5,26.1,-2.9,x
1653397297345.8,348.7,26.1,-2.9,x
1653397297362.4,349.8,26.1,-3.1,x
1653397297379.1,350.4,26.1,-3.2,x
1653397297395.8,351.7,26,-3.5,x
1653397297420.3,353.6,25.9,-3.8,x
1653397297429.1,354.2,25.8,-3.8,x
1653397297445.8,354.7,25.8,-3.8,x
1653397297462.5,355.7,25.7,-3.8,x
1653397297479.1,356.7,25.6,-3.8,x
1653397297495.8,357.6,25.6,-3.7,x
1653397297512.9,358,25.6,-3.7,x
1653397297529.6,359,25.6,-3.7,x
1653397297545.8,359.9,25.6,-3.9,x
1653397297562.4,0.4,25.6,-4,x
1653397297579.1,1.1,25.3,-4.4,x
1653397297595.8,1.6,24.6,-4.6,x
1653397297612.4,1.9,24.2,-4.5,x
1653397297629.1,2.4,23.4,-3.9,x
1653397297645.7,3.1,22.8,-3.2,x
1653397297662.4,4.1,22.5,-2.9,x
1653397297679.1,4.8,22.6,-3,x
1653397297695.7,6.2,22.9,-3.3,x
1653397297712.4,7.5,23.5,-3.7,x
1653397297729.1,8.1,23.7,-3.8,x
1653397297745.8,9.2,24,-3.9,x
1653397297762.4,10.1,24.1,-4.1,x
1653397297779,11.1,24.2,-4.4,x
1653397297796.1,12.2,24.3,-4.8,x
1653397297812.4,12.7,24.4,-5,x
1653397297829.1,13.7,24.5,-5.4,x
1653397297845.8,14.5,24.5,-5.5,x
1653397297862.4,14.7,24.4,-5.4,x
1653397297879.1,15.2,24.3,-4.8,x
1653397297895.8,15.8,24.1,-3.9,x
1653397297913.2,16.2,24.1,-3.5,x
1653397297929.7,17.3,24,-2.8,x
1653397297945.8,18.5,24.1,-2.5,x
1653397297962.8,19.8,24.2,-2.4,x
1653397297979.1,20.5,24.2,-2.5,x
1653397297995.8,21.8,24.1,-2.6,x
1653397298012.4,23.1,23.9,-2.5,x
1653397298029.1,23.8,23.8,-2.4,x
1653397298045.7,25.2,23.7,-2.3,x
1653397298062.7,26.6,23.6,-2.3,x
1653397298079.3,28,23.6,-2.4,x
1653397298095.8,28.7,23.7,-2.4,x
1653397298112.4,30.1,23.7,-2.3,x
1653397298129.1,31.6,23.6,-2.1,x
1653397298145.7,32.4,23.6,-1.9,x
1653397298162.4,33.8,23.5,-1.6,x
1653397298179.2,35.3,23.5,-1.2,x
1653397298196.2,36.7,23.6,-1,x
1653397298212.3,37.4,23.7,-1,x
1653397298229.1,38.9,23.8,-1,x
1653397298245.7,40.2,23.9,-1,x
1653397298262.4,40.8,23.9,-0.9,x
1653397298279.1,42.1,24,-0.6,x
1653397298295.7,43.3,24.1,-0.3,x
1653397298312.4,43.9,24.2,-0.2,x
1653397298329.1,45.1,24.3,-0.1,x
1653397298354.6,46.6,24.1,-0.7,x
1653397298362.4,47.1,24,-0.9,x
1653397298379,47.5,23.9,-1.1,x
1653397298395.7,48.4,23.9,-1.2,x
1653397298412.4,49.4,24.3,-0.7,x
1653397298429,50.4,24.7,-0.1,x
1653397298446.3,51,25,0.2,x
1653397298462.4,52.1,25.4,0.7,x
1653397298479,53.2,25.7,0.9,x
1653397298495.7,53.9,25.9,0.8,x
1653397298512.5,55.2,25.9,0.6,x
1653397298529.1,56.8,25.9,0.1,x
1653397298545.7,57.5,25.9,-0.2,x
1653397298562.4,59,25.7,-0.9,x
1653397298579.1,60.3,25.5,-1.6,x
1653397298595.7,61.4,25.1,-2.2,x
1653397298612.5,61.9,24.9,-2.3,x
1653397298629.1,62.6,24.4,-2.1,x
1653397298645.7,63.4,24.1,-1.3,x
1653397298662.4,64.3,24,-0.6,x
1653397298679.1,64.8,24,-0.3,x
1653397298695.8,65.9,23.9,0,x
1653397298712.4,67,23.9,0.2,x
1653397298729,67.5,23.9,0.3,x
1653397298745.8,68.6,23.8,0.4,x
1653397298762.4,69.6,23.7,0.5,x
1653397298779.1,70.7,23.7,0.5,x
1653397298795.7,71.2,23.7,0.5,x
1653397298812.4,72.3,23.8,0.4,x
1653397298829.1,73.3,23.9,0.2,x
1653397298846.4,73.7,23.9,0.1,x
1653397298862.4,74.5,24,0,x
1653397298879.1,75.1,24,0,x
1653397298896.4,75.8,24,0,x
1653397298913,76.1,24.1,0,x
1653397298929.6,76.6,24.2,0,x
1653397298945.8,77,24.5,0.2,x
1653397298966.4,77.3,24.8,0.5,x
1653397298979.5,77.5,24.9,0.6,x
1653397298995.8,77.8,24.9,0.6,x
1653397299012.5,77.9,24.8,0.7,x
1653397299045.7,77.6,24.5,1.5,x
1653397299062.3,77.3,24.3,2.3,x
1653397299079,77.3,23.9,2.9,x
1653397299095.7,77.5,23.7,3,x
1653397299112.3,77.9,23.3,2.8,x
1653397299129,78.3,22.9,2.6,x
1653397299146.3,78.4,22.7,2.5,x
1653397299163,78.5,22.3,2.5,x
1653397299179.1,78.6,22.1,2.6,x
1653397299196.4,78.7,22.2,2.5,x
1653397299212.4,79.1,22.6,2.4,x
1653397299229.1,79.7,23.3,2.1,x
1653397299245.7,80.3,24.3,1.7,x
1653397299263.2,80.6,24.9,1.5,x
1653397299279.1,81.3,26.3,1.1,x
1653397299295.7,82,27.3,0.6,x
1653397299313,82.5,27.6,0.2,x
1653397299329.5,82.7,27.5,0.2,x
1653397299346.2,83,26.9,0.3,x
1653397299362.4,83.2,26.3,1.4,x
1653397299379,83.3,26.3,2.2,x
1653397299395.7,83.7,26.4,3.8,x
1653397299412.4,84.2,26.8,4.8,x
1653397299429,84.8,27.1,5.1,x
1653397299445.7,85.1,27.1,5.2,x
1653397299462.4,85.5,27.2,5.8,x
1653397299479.8,86,27.4,7.1,x
1653397299495.6,86.4,27.6,7.9,x
1653397299512.3,87,28.3,9.4,x
1653397299529.1,87.6,29.1,10.2,x
1653397299545.7,87.8,29.4,10.4,x
1653397299562.3,87.8,30,10.7,x
1653397299579,87.5,30.6,11.7,x
1653397299595.7,87.4,31.1,13.6,x
1653397299612.3,87.5,31.4,14.7,x
1653397299629,88.1,32.2,16.3,x
1653397299645.7,88.7,32.9,16.8,x
1653397299662.3,88.8,33.2,16.8,x
1653397299679,88.8,33.4,17,x
1653397299695.6,88.8,33.1,18.1,x
1653397299712.3,89.3,32.7,19.7,x
1653397299728.9,89.7,32.6,20.4,x
1653397299745.7,90.3,33,21.1,x
1653397299762.4,90.4,33.6,21.4,x
1653397299779,90.3,34,21.8,x
1653397299795.7,90.2,34.4,23.1,x
1653397299812.4,90.5,35,24.5,x
1653397299829,91,35.8,25.6,x
1653397299846.1,91.3,36.1,25.8,x
1653397299862.3,91.9,36.2,25.6,x
1653397299879,92.3,36.4,25,x
1653397299895.6,92.3,36.9,24.4,x
1653397299912.4,92.1,37.1,24.1,
