time,sensor_x0[undefined],sensor_y0[undefined],sensor_z0[undefined],sensor_x[undefined],sensor_y[undefined],sensor_z[undefined],sensor_alpha[undefined],sensor_beta[undefined],sensor_gamma[undefined],label_activities_walking
1664285217566.6,-0.2,1,0.8,0.1,5.4,9.6,0.5,-23.7,-42.1,x
1664285217583.1,-0.4,0.1,3.1,-0.2,4.5,11.8,-22.5,7.1,-32.7,x
1664285217600.8,0,0,3.7,0.2,4.3,12.5,-19.2,10.2,-30.7,x
1664285217616.8,0.9,-0.1,3.4,1,4.2,12.2,2.6,-3.1,-33.8,x
1664285217633,1.1,0.4,1.7,1.2,4.7,10.5,18.4,-15.9,-43.5,x
1664285217649.9,0.9,0.4,1.1,1,4.7,9.9,13.9,-12.1,-46.3,x
1664285217666.4,0.4,0.1,1.1,0.5,4.5,9.9,-5.2,4.9,-38.8,x
1664285217683.2,0.6,-0.5,2,0.5,3.9,10.8,-18.2,10.6,-30.5,x
1664285217699.7,0.8,-0.7,2.1,0.8,3.7,10.9,-17.9,5.6,-28.6,x
1664285217717,1.3,-0.8,1.6,1.2,3.5,10.5,-12.2,-8.2,-29.9,x
1664285217733.1,1.3,-0.7,0.9,1.2,3.5,9.7,-5.5,-17.6,-38.9,x
1664285217749.7,1.1,-0.6,0.4,1,3.6,9.2,-3.1,-18.3,-40.5,x
1664285217780.6,0.9,-0.6,-0.8,0.7,3.6,8,-1.2,-17.3,-36.7,x
1664285217782.9,0.9,-0.7,-1,0.7,3.5,7.9,-2.4,-17.8,-35.2,x
1664285217799.6,1,-0.8,-1.1,0.8,3.4,7.7,-3.1,-18.6,-34.3,x
1664285217816.8,1.1,-0.7,-1.3,1,3.5,7.6,-2.6,-19.8,-34.7,x
1664285217833.1,1.1,-0.7,-1.5,1,3.5,7.4,1.9,-19.2,-37.9,x
1664285217850.5,0.9,-0.7,-1.6,0.8,3.4,7.3,2.8,-17.7,-39.5,x
1664285217866.5,0.4,-0.7,-1.4,0.3,3.5,7.5,1.4,-12,-41.2,x
1664285217883.1,0.3,-0.6,-1.3,0.1,3.7,7.6,1.4,-10.7,-40.8,x
1664285217899.5,0.3,-0.4,-1.4,0.1,3.7,7.5,6,-17,-38.7,x
1664285217916.8,0.6,-0.2,-1.9,0.4,4,7,9.1,-24.4,-37.1,x
1664285217933,0.6,-0.1,-1.9,0.5,4.2,6.9,4.3,-20.4,-37.1,x
1664285217950,0.5,0,-1.8,0.4,4.2,7,1.8,-16.4,-36.8,x
1664285217966.8,0.3,0.1,-1.3,0.2,4.4,7.5,-1.4,-8.4,-34.7,x
1664285217983.1,0.2,0.3,-1,0.1,4.5,7.9,-2.1,-3.5,-32.7,x
1664285217999.8,0.1,0.3,-0.9,-0.1,4.5,7.9,-1.4,-4.1,-31.5,x
1664285218019.6,0.2,0.6,-0.9,0,4.8,8,0.6,-9.7,-27.5,x
1664285218033,0.2,0.6,-0.9,0,4.8,8,1.6,-13.9,-24.3,x
1664285218049.6,0.2,0.7,-0.9,0,4.9,8,0.8,-12.6,-23.8,x
1664285218066.3,0.1,0.9,-0.6,-0.1,5.1,8.3,-2,-8.5,-22.4,x
1664285218082.9,0.2,0.9,-0.5,0,5.2,8.4,0.1,-7.3,-19.6,x
1664285218099.8,0.3,0.9,-0.6,0,5.2,8.3,1.9,-8.3,-18.8,x
1664285218116.6,0.4,0.9,-0.7,0.1,5.2,8.1,2.6,-8.1,-18.8,x
1664285218133,0.6,1,-0.4,0.4,5.2,8.4,-0.5,-5.8,-18.7,x
1664285218149.9,0.6,0.9,-0.2,0.4,5.2,8.6,-0.6,-5.1,-19.2,x
1664285218166.7,0.9,0.9,0.7,0.6,5.1,9.5,0.1,0.3,-21.4,x
1664285218183.1,1.2,1.3,1.6,0.9,5.5,10.4,5.5,8.8,-25.7,x
1664285218200,1.3,1.7,1.7,1,5.9,10.5,10.5,8.9,-28.9,x
1664285218216.6,0.4,0.8,0.9,0,5,9.7,10.9,3.3,-30.1,x
1664285218233,-0.6,-0.9,1.1,-1,3.4,9.9,-21.2,-0.9,-23.4,x
1664285218250.3,-0.2,-1.1,2.4,-0.7,3.2,11.3,-39,-7.2,-21.9,x
1664285218266,0.6,-0.9,4.5,0.2,3.2,13.4,-37.4,-31.3,-24.2,x
1664285218283,0.9,-0.7,4.2,0.5,3.4,13.2,-6.6,-33.8,-31.2,x
1664285218315.2,0.3,-0.7,3.4,-0.6,3.2,12.3,10.9,-4.4,-37.7,x
1664285218332.9,-0.5,-1.1,3.4,-1,2.9,12.3,4.3,14.7,-32.1,x
1664285218349.7,-0.3,-1.2,3.1,-0.8,2.8,12,3.7,4.5,-29.9,x
1664285218366.4,0,-1,2,-0.5,3.1,10.9,6.8,-24.7,-34.5,x
1664285218383.1,0.3,-0.3,0.4,-0.2,3.8,9.3,8.6,-41.5,-39.6,x
1664285218400.2,0.2,-0.1,-0.3,-0.2,4,8.6,7.2,-42.4,-38.6,x
1664285218415.9,0.4,-0.1,-0.9,0,4,8,-0.7,-33.5,-31.7,x
1664285218433.5,1.1,-0.2,-0.9,0.7,3.9,8,-5.2,-24.3,-27.2,x
1664285218449.9,1.1,-0.4,-1,0.8,3.7,8,-4.4,-24.4,-28.5,x
1664285218466.4,1.1,-0.5,-0.9,0.9,3.6,8.1,-2.1,-26.4,-35.5,x
1664285218483.1,1,-0.5,-0.7,0.7,3.6,8.2,-0.2,-26.3,-40.3,x
1664285218499.9,0.4,-0.4,-0.8,0.2,3.7,8.1,6.1,-23.1,-48.7,x
1664285218516.9,0.2,-0.1,-1.4,0,3.9,7.5,16.8,-24.1,-51.6,x
1664285218533.6,0.1,-0.1,-1.9,-0.1,4.1,7,15.1,-22.7,-51,x
1664285218549.7,0,-0.1,-1.8,-0.3,4.1,7,10.8,-20.4,-49.9,x
1664285218566.7,-0.2,-0.2,-1.3,-0.4,4,7.5,2.9,-17,-47,x
1664285218583.1,-0.3,-0.4,-0.8,-0.5,3.7,8,0.9,-15.7,-44.3,x
1664285218600,-0.2,-0.5,-0.7,-0.5,3.7,8.1,2,-15.9,-43.7,x
1664285218616.7,-0.1,-0.6,-0.7,-0.4,3.6,8.2,6.2,-16.8,-45.6,x
1664285218652.4,-0.3,-0.3,-1,-0.6,3.9,7.9,8.4,-19.1,-48.7,x
1664285218666.4,-0.4,-0.1,-1.3,-0.7,4.2,7.6,8.4,-23,-46.7,x
1664285218683.1,-0.4,-0.1,-1.3,-0.7,4.2,7.6,8.4,-23,-46.7,x
1664285218699.8,-0.3,0.1,-1.3,-0.5,4.5,7.7,8.4,-23,-46.7,x
1664285218737.9,0.1,0.4,-0.9,-0.2,4.6,8,-1.2,-24.7,-40.7,x
1664285218749.6,0.1,0.4,-0.6,-0.2,4.6,8.2,-2.1,-21.1,-41.1,x
1664285218766,0.1,0.5,-0.6,-0.2,4.7,8.2,-2.2,-20.9,-41.5,x
1664285218783.8,0.1,0.4,-0.3,-0.2,4.6,8.5,-3,-23.8,-40.8,x
1664285218799.7,0.2,0.4,-0.2,-0.1,4.6,8.7,-2.7,-27.2,-39.5,x
1664285218816.8,0.4,0.3,0.3,0.2,4.5,9.1,0,-30.4,-41.1,x
1664285218833.1,0.5,0.2,0.5,0.3,4.4,9.4,2.4,-30.9,-43.4,x
1664285218850.4,0.5,0.3,0.8,0.3,4.5,9.7,8.5,-29.3,-48.9,x
1664285218866.7,0.7,1,0.9,0.6,5.2,9.7,15.5,-30.2,-52.9,x
1664285218883.1,1.1,1.6,0.7,0.9,5.9,9.5,18.1,-36.7,-54.8,x
1664285218900.7,0.7,1.1,1,0.6,5.4,9.8,9.2,-29.7,-53.8,x
1664285218925,-0.1,-0.6,3.4,-0.3,3.7,12.2,-8.8,-7,-44.3,x
1664285218933,0.5,-0.7,3.7,0.4,3.6,12.5,-4.2,-12.3,-41.2,x
1664285218950,1.3,-0.5,3.4,1.1,3.8,12.2,5.3,-23.8,-39.6,x
1664285218966.6,2.1,-0.3,1.7,2,4,10.5,17.9,-41.2,-43.1,x
1664285218983,1.9,-0.6,1.1,1.8,3.8,9.9,3.7,-30.2,-48.7,x
1664285218999.8,1.6,-0.9,1.4,1.5,3.5,10.2,-5.3,-19.1,-48.4,x
1664285219017.6,0.9,-1.3,2.7,0.8,3.1,11.5,-19.3,2.7,-46.5,x
1664285219033.1,0.7,-1.4,3.2,0.5,2.9,12,-18.5,6.1,-45.7,x
1664285219050.1,0.3,-1.6,3.2,0,2.7,12,-11,4.7,-43,x
1664285219066.7,0.4,-1.4,2.1,0.1,2.8,11,1.4,-14.4,-42.3,x
1664285219083.1,0.7,-1.2,1.3,0.3,3.1,10.2,7.5,-26.2,-42.4,x
1664285219100,0.6,-0.9,-0.2,0.3,3.4,8.6,10.5,-37.7,-42.1,x
1664285219116.6,0.4,-0.8,-1.1,0.1,3.5,7.7,7.6,-35.6,-37.4,x
1664285219133.1,0.4,-0.6,-1.4,0.2,3.7,7.4,-0.9,-23.5,-30,x
1664285219150.1,0.4,-0.7,-1.3,0.2,3.6,7.5,-4.4,-19.5,-26.6,x
1664285219166.7,0.9,-1,-0.9,0.7,3.3,8,-6.1,-15.9,-20.7,x
1664285219183,0.9,-1.4,-0.7,0.7,2.9,8.2,-1.6,-16.5,-25.8,x
1664285219200,0.8,-1.3,-0.5,0.7,3,8.3,-0.8,-15.4,-28.8,x
1664285219216.6,0.4,-1.1,-0.4,0.3,3.1,8.5,2.5,-14.6,-33.4,x
1664285219233.3,0.4,-0.8,-0.7,0.3,3.5,8.2,6.8,-17.1,-32.5,x
1664285219249.7,0.4,-0.7,-0.8,0.3,3.6,8,7.9,-19,-31.7,x
1664285219266.6,0.6,-0.6,-1,0.5,3.7,7.8,7.6,-19.6,-30.2,x
1664285219307.3,0.4,-0.4,-0.7,0.3,3.9,8.1,7.7,-7.7,-29.5,x
1664285219316.5,0.4,-0.4,-0.8,0.3,4,8,9.6,-7.8,-28.8,x
1664285219332.9,0.4,-0.3,-1.1,0.3,4.1,7.7,10.7,-10.1,-27.9,x
1664285219349.5,0.3,-0.1,-1.2,0.2,4.3,7.5,9.9,-11.3,-27.6,x
1664285219366.4,0.3,0.2,-1.3,0.2,4.6,7.5,7,-11.2,-24.9,x
1664285219383.1,0.6,0.3,-1.1,0.4,4.8,7.7,2.3,-3.9,-18.8,x
1664285219400.7,0.6,0.3,-1,0.4,4.7,7.8,1.2,-0.7,-17.7,x
1664285219417.1,0.5,0.3,-0.6,0.3,4.8,8.2,-3.3,5,-17.5,x
1664285219432.9,0.3,0.4,0,0,4.8,8.8,-6,7.4,-17.1,x
1664285219451.7,0.3,0.4,0,-0.1,4.8,9,-6,7.4,-17.1,x
1664285219466.2,0.1,0.3,0.3,-0.2,4.7,9.1,-1,-2.8,-13.6,x
1664285219482.9,0.6,0.5,0.1,0.3,4.9,8.9,1.6,-11.8,-13.5,x
1664285219499.7,0.8,0.5,0,0.6,4.9,8.8,1.4,-12.7,-15.6,x
1664285219516.5,1,0.8,0.2,0.8,5.2,9,-0.4,-9.1,-20.6,x
1664285219532.9,1,1,1,0.7,5.4,9.8,-0.3,-3.4,-25.4,x
1664285219549.6,1,1.4,1.3,0.7,5.8,10.1,2.1,-3.1,-28.2,x
1664285219566.3,0.2,0.9,1.3,-0.1,5.3,10,6,-3.6,-30,x
1664285219583,-1,-0.6,1.1,-1.3,3.8,9.9,-6.6,-3.7,-21.6,x
1664285219599.5,-0.9,-1.1,1.5,-1.3,3.3,10.3,-15.4,-9.7,-18.5,x
1664285219616.5,0.4,-0.7,2.6,0.1,3.7,11.4,-21.6,-30.3,-16,x
1664285219633,0.9,-0.4,2.5,0.6,3.9,11.3,-4.4,-43.4,-23.3,x
1664285219649.7,1,-0.2,2.1,0.7,4.1,10.9,4.4,-38.3,-27.1,x
1664285219666.3,0.1,-0.2,1.3,-0.1,4.1,10.1,11.6,-7.5,-31,x
1664285219683.1,-0.6,-0.5,1.4,-1.5,3.4,10.8,5,7.4,-28.6,x
1664285219700.6,-1.4,-1.1,2.7,-1.7,3.2,11.5,-13.1,23.5,-19.8,x
1664285219718.8,-1.4,-1.2,3.6,-1.8,3,12.4,-15.1,14.7,-13.9,x
1664285219733.6,-1.1,-1.1,2.6,-1.5,3.2,11.4,1.3,-15.4,-13.5,x
1664285219749.7,-0.8,-0.9,1.7,-1.1,3.4,10.6,8.6,-27,-13.6,x
1664285219766.7,-0.5,-0.6,0.4,-0.8,3.7,9.2,8.9,-28,-10.9,x
1664285219783.2,-0.1,-0.6,-0.2,-0.4,3.7,8.7,6.4,-24.9,-6.2,x
1664285219799.6,0.1,-0.6,-0.4,-0.1,3.7,8.4,7.6,-24.2,-4.6,x
1664285219818.6,0.3,-0.7,-1,0.1,3.6,7.8,10.1,-19.3,-4.7,x
1664285219832.9,0.3,-0.7,-1.5,0.2,3.7,7.3,12.3,-16.4,-7.8,x
1664285219850.7,0.3,-0.7,-1.5,0.2,3.7,7.2,10.6,-13.2,-11.8,x
1664285219866.1,0.2,-0.7,-1.5,0.2,3.7,7.3,10.7,-13.6,-13.5,x
1664285219882.8,0.3,-0.7,-1.4,0.3,3.8,7.4,11.2,-12,-15.6,x
1664285219899.5,0.3,-0.7,-1.4,0.2,3.8,7.3,12.1,-11.9,-17.2,x
1664285219916.2,0.1,-0.7,-1.5,0,3.8,7.2,12.2,-10.7,-19.2,x
1664285219932.7,-0.1,-0.6,-1.4,-0.2,3.9,7.3,8.3,-10,-19,x
1664285219949.3,-0.1,-0.7,-1.3,-0.2,3.8,7.4,6.2,-10.9,-18.8,x
1664285219966,-0.3,-0.7,-1.1,-0.3,3.8,7.6,2.8,-9.7,-19.5,x
1664285219982.9,-0.2,-0.5,-0.9,-0.3,4,7.7,4.4,-11.3,-20.1,x
1664285219999.8,-0.3,-0.3,-1.2,-0.3,4.3,7.5,7.2,-12.1,-20.7,x
1664285220019.6,-0.3,-0.1,-1.3,-0.4,4.4,7.4,6.4,-10.9,-20.8,x
1664285220033.8,-0.6,0,-1.3,-0.6,4.6,7.4,2.6,-8.8,-19.7,x
1664285220049.4,-0.6,0,-1.3,-0.6,4.6,7.4,2.6,-8.8,-19.7,x
1664285220066.1,-0.4,0.1,-1,-0.4,4.6,7.7,-3.5,-10.1,-14.2,x
1664285220082.8,-0.1,0,-0.9,-0.2,4.6,7.8,-3.6,-13,-14.4,x
1664285220099.5,0,0.1,-0.8,0,4.7,7.9,-3.4,-12.9,-15.1,x
1664285220116.2,0.1,0.2,-0.5,0.1,4.8,8.1,-2.8,-10,-17.2,x
1664285220132.7,0.2,0.3,-0.6,0.2,4.9,8.1,-0.3,-8.5,-18.1,x
1664285220149.3,0.2,0.3,-0.4,0.2,4.9,8.3,-0.6,-8.1,-18.6,x
1664285220166.1,0.3,0.3,0.2,0.3,4.9,8.9,-1,-7.6,-20.5,x
1664285220182.7,0.1,0.2,0.6,0.1,4.8,9.3,2.3,-9.1,-23,x
1664285220199.4,0.1,0.2,0.8,0.1,4.8,9.5,3.1,-9.4,-23.8,x
1664285220216.1,0.5,0.6,1.4,0.5,5.2,10,2.8,-12.6,-27.1,x
1664285220232.7,0.9,1.2,1.3,1,6.2,9.9,3.3,-18.2,-30.3,x
1664285220249.3,0.6,1.4,1.3,0.6,6,9.9,-1.6,-30.1,-35.1,x
1664285220266.4,-0.6,0.2,2.1,-0.5,4.8,10.8,-19.3,-13.7,-28.2,x
1664285220282.7,-0.2,-0.6,3.8,-0.2,3.9,12.5,-28.1,0.9,-16.2,x
1664285220299.2,0.3,-0.8,4,0.3,3.7,12.7,-22.1,-0.6,-13.3,x
1664285220315.9,1.3,-0.8,3.1,1.3,3.6,11.9,-1.6,-10.4,-17.1,x
1664285220333.5,1.1,-0.8,2.1,1.1,3.6,10.8,8.6,-2.8,-27.4,x
1664285220349.4,0.6,-1,1.7,0.6,3.4,10.5,6.9,5.6,-27.8,x
1664285220366.1,-0.1,-1.1,2.3,-0.2,3.3,11,-6.6,20.2,-24.7,x
1664285220382.8,-0.3,-1.2,2.6,-0.5,3.2,11.4,-10.8,13.3,-18,x
1664285220399.8,-0.2,-1.3,2.5,-0.5,3.1,11.3,-9.8,5.3,-14.3,x
1664285220416.7,0.2,-1.5,1.9,0,2.8,10.6,-5.3,-9.6,-12,x
1664285220433.7,0.4,-1.4,0.9,0.2,3,9.7,1.9,-15.6,-14.6,x
1664285220493.6,0.4,-1.4,0.5,-0.4,3.4,7.5,4.6,-14.6,-15.6,x
1664285220499.4,-0.2,-1,-1.3,-0.4,3.4,7.5,5.9,-6.7,-15.1,x
1664285220516.2,-0.2,-1,-1.2,-0.4,3.4,7.6,-2.7,-4.5,-6.5,x
1664285220533.2,0.3,-1.2,-0.8,0.1,3.2,8,-4.4,-5.3,-1.6,x
1664285220549.4,0.4,-1.3,-0.7,0.2,3.1,8,-0.2,-7.4,-3.3,x
1664285220566.1,0.5,-1.1,-0.7,0.3,3.2,8.1,5.4,-6.3,-9,x
1664285220582.8,0.2,-1,-1.1,0.1,3.4,7.7,9.6,-5.1,-14.6,x
1664285220610.8,0,-0.7,-1.2,-0.2,3.7,7.5,8.3,-3.6,-14.6,x
1664285220626,0.1,-0.6,-1,-0.1,3.8,7.7,3.4,-1.6,-10.2,x
1664285220632.8,0.1,-0.6,-1,-0.1,3.8,7.7,3.4,-1.6,-10.2,x
1664285220649.6,0.1,-0.6,-0.8,-0.1,3.8,7.9,3.9,-3.5,-10,x
1664285220666.7,0.2,-0.4,-0.9,0,4.1,7.8,8,-6.4,-9.9,x
1664285220683,0.3,-0.3,-1.1,0.1,4.2,7.6,10.7,-7.7,-9.7,x
1664285220700.2,0.3,0,-1.5,0.1,4.5,7.2,12.1,-6.1,-8.3,x
1664285220716.4,0.2,0.2,-1.5,0,4.8,7.2,5.1,1.5,-4.1,x
1664285220733.5,0.3,0.5,-1,0.1,5.1,7.7,-1.2,4.8,-0.2,x
1664285220749.8,0.3,0.5,-0.7,0.1,5,8,-1.3,4.3,2,x
1664285220766.2,0.3,0.4,-0.4,0.1,4.9,8.3,0.9,5.1,4.7,x
1664285220783,0.4,0.5,-0.4,0.2,5.1,8.3,6.5,4.2,5.6,x
1664285220799.6,0.4,0.6,-0.5,0.2,5.1,8.2,7.9,3.9,5.8,x
1664285220816.4,0.4,0.7,-0.4,0.1,5.3,8.3,6.2,1.5,5.8,x
1664285220832.9,0.4,0.7,-0.3,0.1,5.3,8.3,5.4,-3.4,6.9,x
1664285220850,0.6,0.8,-0.4,0.3,5.4,8.3,5.1,-5.2,6.9,x
1664285220866.2,0.8,0.9,-0.4,0.6,5.6,8.3,6,-4.9,5.7,x
1664285220882.9,0.8,1.2,0.1,0.6,5.8,8.7,6.1,1.2,4.4,x
1664285220899.5,0.7,1.3,0.5,0.5,6.2,9.5,6.4,4.2,3.5,x
1664285220916.2,0.7,2.2,1.4,0.5,6.8,10,1.5,22.7,-2.3,x
1664285220932.9,-1.1,1.5,2.4,-1.4,6.2,11,-11.5,34.2,-3.3,x
1664285220949.7,-2.4,0.4,2.7,-2.8,5.1,11.3,-20.7,36.2,2.4,x
1664285220966.7,-2.6,-0.5,4.1,-3,4.1,12.7,-39.1,19,18.3,x
1664285220983.3,-1,-0.8,5.2,-1.4,3.7,13.9,-31.6,-13.9,27.4,x
1664285220999.8,-0.6,-0.9,5.1,-0.9,3.5,13.8,-18.2,-23,25.6,x
1664285221016.6,-0.4,-1.1,3.7,-0.7,3.3,12.5,20.7,-16.8,12.2,x
1664285221032.9,-1.1,-1.2,2,-1.3,3.3,10.7,35.5,1.9,5.6,x
1664285221067.3,-1.7,-1.7,1.3,-1.9,3,9.9,23.2,11.5,14,x
1664285221083,-1,-1.5,0.9,-1.2,3.2,9.5,18.8,-1.9,18.4,x
1664285221099.7,-0.7,-1.4,0.6,-0.9,3.4,9.1,18.7,-10,19.1,x
1664285221116.6,-0.6,-1.3,-0.3,-0.8,3.5,8.3,16,-9.5,21.4,x
1664285221133.8,-0.2,-1.4,-0.6,-0.3,3.4,8,4.7,-0.2,26.6,x
1664285221149.8,0,-1.5,-0.3,-0.1,3.4,8.2,-1.7,3.1,27.4,x
1664285221166.2,0.1,-1.6,0.1,0,3.3,8.6,-7.5,1.9,23.4,x
1664285221183.4,0,-1.5,0,0,3.3,8.5,-1.9,-5.4,15.4,x
1664285221216.9,0,-0.9,-1.3,0,3.9,7.3,14.9,-14.5,3.9,x
1664285221236.6,-0.2,-0.6,-1.9,-0.1,4.2,6.6,16.2,-10.6,0.8,x
1664285221250.5,-0.3,-0.5,-2.1,-0.2,4.4,6.5,15.1,-8,0.1,x
1664285221266.1,-0.4,-0.3,-2.3,-0.3,4.7,6.2,13.3,-3,1.8,x
1664285221282.8,-0.4,-0.3,-2.2,-0.2,4.7,6.2,5.6,5.9,6.5,x
1664285221299.7,-0.5,-0.3,-2,-0.3,4.6,6.5,2.2,7.7,8.2,x
1664285221316.4,-0.6,-0.5,-1.5,-0.4,4.4,7,-2.3,4.7,9.8,x
1664285221332.9,-0.6,-0.6,-1.1,-0.5,4.4,7.4,-4,-0.6,10.6,x
1664285221350.2,-0.6,-0.6,-1,-0.4,4.4,7.5,-3.8,-2.2,10.7,x
1664285221366.6,-0.4,-0.4,-1.2,-0.2,4.5,7.2,-0.6,-6.4,10.8,x
1664285221382.9,-0.4,-0.4,-1.2,-0.2,4.5,7.2,-0.6,-6.4,10.8,x
1664285221400.3,-0.3,-0.2,-1.8,0,4.8,6.7,-3.5,-8.7,7.4,x
1664285221416.6,-0.2,-0.1,-1.7,0.1,4.8,6.8,-8,-9,6.6,x
1664285221433,-0.2,0,-1.5,0.2,4.9,7,-11.7,-6.3,4.6,x
1664285221449.8,-0.2,0.1,-1.3,0.1,5,7.2,-11.8,-5.6,2.6,x
1664285221466.5,-0.4,0.4,-0.7,0,5.2,7.8,-11.7,-2,-1,x
1664285221483.1,-0.4,0.6,-0.5,-0.1,5.4,8,-9.4,-0.5,-3.1,x
1664285221499.9,-0.4,0.7,-0.4,0,5.6,8.1,-8.9,-0.5,-3.1,x
1664285221516.6,-0.3,0.8,0.2,0,5.6,8.7,-8.4,1.4,-2.4,x
1664285221533.2,-0.3,0.7,0.7,0,5.5,9.3,-6.5,3.1,-3.8,x
1664285221551,-0.4,0.7,1.3,-0.1,5.4,9.8,-3.4,1.4,-6,x
1664285221566.3,-0.5,0.7,1.6,-0.1,5.4,10.2,-1.5,-0.8,-7.2,x
1664285221583,0,1.2,1.6,0.3,6,10.2,9,-14.9,-9.3,x
1664285221599.3,0.5,1.7,1.4,0.8,6.4,9.9,11.9,-21.1,-10.4,x
1664285221616.4,0.1,1.3,1.5,0.4,6.1,10,3.4,-13.1,-11.5,x
1664285221632.8,-0.6,0.6,2,-0.6,4.7,11.6,-15.2,13.5,-2,x
1664285221649.3,-0.3,-1,4.5,0,3.8,13.1,-20.2,24.1,7.1,x
1664285221666.3,0.1,-1.3,4.6,0.4,3.4,13.2,-14,19.9,8,x
1664285221682.7,0.9,-1.3,3.8,1.1,3.3,12.4,5.3,3.3,-2.5,x
1664285221699.5,0.7,-1.2,3.3,1,3.5,12,7.1,4.5,-8.5,x
1664285221716.3,-0.4,-1.4,3,-0.2,3.3,11.6,3.3,14.5,-12.6,x
1664285221732.7,-1,-1.3,3.1,-0.8,3.5,11.7,-2.9,17.5,-7.8,x
1664285221756.7,-0.8,-1.2,2.6,-0.7,3.5,11.2,-2.4,4.2,-2.2,x
1664285221765.9,-0.6,-1.1,2.1,-0.5,3.6,10.7,-0.3,-6.2,-0.2,x
1664285221782.8,-0.4,-1,1,-0.3,3.8,9.6,1.2,-9.8,1.5,x
1664285221799.3,-0.3,-1,0,-0.2,3.7,8.6,3.2,-7.6,5.9,x
1664285221816.4,-0.2,-1.1,-0.4,-0.1,3.6,8.2,3,-5.8,8.2,x
1664285221840.8,-0.2,-1.2,-0.9,0,3.5,7.7,-1.7,-1.2,11.6,x
1664285221854.5,-0.2,-1.3,-0.9,0,3.4,7.7,-5.1,1.9,13,x
1664285221866,-0.4,-1.4,-0.6,-0.2,3.3,8,-8,3.4,14.2,x
1664285221883.1,-0.2,-1.3,-0.3,0.1,3.3,8.3,-4.7,1.9,13.8,x
1664285221900.4,-0.2,-1.5,-0.6,0.1,3.2,8.1,5.7,-1.5,10.3,x
1664285221916.1,-0.2,-1.4,-0.8,0,3.3,7.8,10.4,-2,9.2,x
1664285221933,-0.1,-1,-1.4,0.2,3.7,7.2,16.4,0.1,8.5,x
1664285221949.8,-0.1,-0.9,-1.7,0.2,3.8,6.8,17.9,1.4,8.7,x
1664285221966.3,-0.1,-0.7,-1.9,0.2,4,6.7,11.6,6.1,8.6,x
1664285221983,-0.2,-0.6,-1.4,0,4.2,7.1,5,9.4,9.1,x
1664285221999.5,-0.3,-0.5,-1.2,0,4.3,7.4,4,10,10.3,x
1664285222016.5,-0.2,-0.5,-1.1,0,4.4,7.5,6.8,8.9,13.6,x
1664285222039.3,-0.2,-0.4,-1.3,0,4.5,7.2,8.4,10.2,15.5,x
1664285222050.2,-0.4,-0.3,-1.3,-0.1,4.5,7.2,7.4,11.4,16.2,x
1664285222066,-0.5,-0.1,-1.1,-0.3,4.7,7.4,1.2,13.2,19.8,x
1664285222083,-0.3,0.1,-0.8,-0.1,4.9,7.7,0.5,10.7,24.4,x
1664285222099.5,-0.2,0.1,-0.8,0,5,7.7,1.5,9.9,26,x
1664285222116.5,-0.1,0.2,-0.8,0.1,5.1,7.7,3.5,11.4,28.1,x
1664285222132.9,-0.1,0.3,-0.8,0.1,5.1,7.7,4,13.7,28.7,x
1664285222162.8,-0.4,0.6,-0.7,-0.1,5.5,7.8,1.4,15.8,31.4,x
1664285222166,-0.4,0.6,-0.7,-0.1,5.5,7.8,1.4,15.8,31.4,x
1664285222182.8,-0.2,0.7,-0.7,0,5.6,7.8,0.1,14.9,32.8,x
1664285222199.6,0.2,0.9,-0.6,0.5,5.7,7.9,-3.8,17.2,36.1,x
1664285222216.3,0.2,0.8,0.5,0.5,5.7,9,-14.1,26,33.7,x
1664285222232.8,-0.1,0.7,1.5,0.2,5.5,10,-17.6,29.5,31,x
1664285222250.3,-0.6,0.7,2.6,-0.4,5.5,11.2,-5.2,26.3,26.2,x
1664285222267.1,-0.4,1.9,2.3,-0.2,6.7,10.9,11.6,24.4,24.7,x
1664285222282.9,-2.6,0.3,1.7,-2.4,5.1,10.2,14.1,39.2,32.3,x
1664285222299.4,-3.1,-0.6,1.5,-3,4.2,10,4.2,48.4,41.8,x
1664285222316.7,-2,-1.4,2.5,-1.9,3.4,11,-19.2,40.6,55.9,x
1664285222332.8,-0.5,-1.6,3.6,-0.4,3.2,12.2,-22,10.8,52.3,x
1664285222349.5,-0.4,-1.6,3.9,-0.3,3.1,12.5,-11.1,1,38.1,x
1664285222366.1,-1,-1.2,3.8,-0.9,3.5,12.4,7.6,18.4,21.8,x
1664285222382.7,-2.6,-1.1,3.1,-2.5,3.7,11.6,16.8,42.4,18.8,x
1664285222399.4,-3.1,-1,2.8,-3,3.8,11.3,15.5,48.3,23.4,x
1664285222416,-3.7,-1.4,2.4,-3.7,3.4,10.9,3.8,44.3,37.4,x
1664285222433.1,-3.1,-1.7,2,-3.2,3.1,10.5,-6.7,21.7,51.3,x
1664285222449.4,-2.3,-1.8,1.5,-2.4,3.1,10.1,-7.5,2.6,57.9,x
1664285222466.2,-1.4,-1.7,0.4,-1.4,3.1,9,-2.8,-11.1,60.1,x
1664285222483.2,-0.9,-1.7,-0.5,-0.8,3.1,8,3.1,-6.1,57.8,x
1664285222499.6,-0.8,-1.6,-0.9,-0.6,3.2,7.7,4.8,1.9,54.8,x
1664285222516.3,-1.2,-1.3,-1.2,-0.9,3.5,7.3,6.2,17.3,45.2,x
