time,sensor_alpha[undefined],sensor_beta[undefined],sensor_gamma[undefined],label_activities_sitting
1652785699796.3,75.2,51.5,19.2,x
1652785699812.9,74.9,52.1,19.4,x
1652785699829.6,74.5,52.8,19.6,x
1652785699846.2,74.3,53.2,19.8,x
1652785699863,74,53.7,19.9,x
1652785699879.6,74,54.2,19.8,x
1652785699896.3,74.2,54.3,19.6,x
1652785699913,74.4,54.3,19.4,x
1652785699929.6,74.5,54.1,19.2,x
1652785699946.3,74.5,53.7,19.1,x
1652785699962.9,74.6,53.5,19.1,x
1652785699979.6,74.7,53.3,18.8,x
1652785699996.3,74.8,53.2,18.6,x
1652785700012.9,74.8,53.3,18.5,x
1652785700029.6,74.7,53.4,18.5,x
1652785700079.6,74.6,53.6,18.4,x
1652785700096.2,74.5,53.6,18.2,x
1652785700112.9,74.4,53.7,18.1,x
1652785700129.6,74.4,53.9,18,x
1652785700168.1,74.4,54,17.7,x
1652785700180,74.6,54,17.3,x
1652785700197.7,74.9,54,17,x
1652785700212.9,75.3,54.1,16.3,x
1652785700229.9,75.6,54.2,15.7,x
1652785700246.6,75.8,54.3,15.2,x
1652785700263.4,75.9,54.3,15.1,x
1652785700279.6,75.9,54.2,14.9,x
1652785700296.4,75.9,54,14.8,x
1652785700313,75.9,53.8,14.8,x
1652785700329.6,76,53.3,14.7,x
1652785700346.3,76.1,52.6,14.5,x
1652785700362.9,76.3,51.8,14.2,x
1652785700379.9,76.4,51.3,14,x
1652785700396.2,76.6,50.3,13.5,x
1652785700412.9,76.9,49.3,12.8,x
1652785700430,77.1,48.8,12.4,x
1652785700446.3,77.4,47.8,11.6,x
1652785700462.9,77.9,46.8,10.8,x
1652785700479.6,78.4,45.7,10,x
1652785700496.2,78.7,45,9.5,x
1652785700513,79.4,43.6,8,x
1652785700529.6,80.2,42.3,6.3,x
1652785700546.7,80.5,41.7,5.7,x
1652785700563,80.9,40.9,4.9,x
1652785700579.5,81.2,40.4,4.6,x
1652785700596.3,81.3,40,4.7,x
1652785700612.9,81.3,39.9,4.9,x
1652785700629.5,81.2,39.4,5.5,x
1652785700646.2,81.1,38.9,5.7,x
1652785700662.9,81,38.7,5.8,x
1652785700679.5,80.6,38.6,6.2,x
1652785700696.2,80.5,38.7,6.4,x
1652785700712.9,80.5,38.8,6.4,x
1652785700730,80.5,38.9,6.4,x
1652785700746.4,80.3,39.2,6.4,x
1652785700762.9,80.2,39.5,6.5,x
1652785700779.6,80.3,39.7,6.5,x
1652785700796.2,80.3,39.8,6.5,x
1652785700812.9,80.4,39.6,6.5,x
1652785700829.5,80.5,39.3,6.5,x
1652785700846.2,80.5,39,6.6,x
1652785700862.9,80.4,38.4,6.8,x
1652785700879.5,80.3,37.7,6.9,x
1652785700896.3,80.2,37.1,6.9,x
1652785700912.9,80.2,36.7,6.9,x
1652785700929.5,80.1,36.1,6.7,x
1652785700946.2,80.1,35.7,6.6,x
1652785700962.9,80.1,35.5,6.6,x
1652785700979.5,80,35.4,6.7,x
1652785700996.2,79.9,35.4,6.8,x
1652785701013,79.9,35.6,7,x
1652785701029.6,79.8,35.8,7.1,x
1652785701046.2,79.8,36.1,7.2,x
1652785701062.8,79.8,36.3,7.3,x
1652785701113.1,79.9,36.4,7.2,x
1652785701162.9,79.9,36.2,7.2,x
1652785701179.6,79.9,36.2,7.3,x
1652785701196.2,79.9,36.3,7.3,x
1652785701212.9,80,36.3,7.2,x
1652785701229.5,80,36.5,7.1,x
1652785701246.3,80,36.7,7.1,x
1652785701273.9,80,36.8,7.1,x
1652785701312.9,79.8,37.3,7.2,x
1652785701379.5,79.7,37.5,7,x
1652785701413,79.7,37.4,7,x
1652785701429.6,79.7,37.4,7.1,x
1652785701531.5,79.7,37.2,7.2,x
1652785701579.6,79.7,37.3,7.2,x
1652785701646.5,79.7,37.4,7.3,x
1652785701696.2,79.7,37.5,7.3,x
1652785701746.2,79.7,37.6,7.3,x
1652785701796.2,79.7,37.7,7.3,x
1652785701812.9,79.8,37.7,7.3,x
1652785701829.6,79.8,37.6,7.3,x
1652785701912.8,79.8,37.7,7.4,x
1652785702046.2,79.8,37.6,7.4,x
1652785702229.5,79.9,37.6,7.2,x
1652785702296.2,79.9,37.5,7.1,x
1652785702329.5,80,37.4,7.1,x
1652785702379.5,80,37.3,7.3,x
1652785702429.5,80,37.2,7.4,x
1652785702462.9,80.1,37.1,7.5,x
1652785702496.2,80.1,37,7.5,x
1652785702529.5,80.1,37.1,7.5,x
1652785702579.5,80.1,37,7.4,x
1652785702679.5,80.1,36.9,7.5,x
1652785702979.5,80.1,36.7,7.5,x
1652785703098.3,80.2,36.9,7.4,x
1652785703146.6,80.2,36.9,7.2,x
1652785703196.2,80.1,36.7,7.5,x
1652785703230.8,80,36.6,7.6,x
1652785703264.1,80,36.7,7.7,x
1652785703279.9,80,36.8,7.9,x
1652785703296.6,80,36.7,7.9,x
1652785703312.8,80.1,36.7,7.8,x
1652785703329.5,80.2,36.6,7.7,x
1652785703346.6,80.3,36.6,7.6,x
1652785703363.3,80.3,36.7,7.6,x
1652785703397.3,80.3,36.8,7.6,x
1652785703429.9,80.3,36.8,7.5,x
1652785703446.2,80.3,36.8,7.6,x
1652785703479.8,80.3,36.8,7.5,x
1652785703512.8,80.3,36.9,7.6,x
1652785703529.6,80.2,37,7.6,x
1652785703629.4,80.2,37.1,7.5,x
1652785703696.1,80.3,37.2,7.4,x
1652785703762.8,80.3,37.3,7.3,x
1652785703796.1,80.3,37.3,7.2,x
1652785703829.5,80.3,37.3,7.3,x
1652785703846.1,80.3,37.2,7.3,x
1652785703870,80.4,37.1,7.3,x
1652785703879.7,80.4,37,7.3,x
1652785703896.1,80.4,37,7.2,x
1652785703929.4,80.4,37.1,7.1,x
1652785703963,80.4,37.2,7,x
1652785703979.4,80.4,37.2,7.1,x
1652785704012.7,80.3,37.1,7.3,x
1652785704029.5,80.2,37.1,7.5,x
1652785704046.6,80.2,37.1,7.6,x
1652785704079.4,80.3,37.1,7.4,x
1652785704096.5,80.4,37,7.3,x
1652785704113.7,80.3,37.1,7.4,x
1652785704146.1,80.3,37.2,7.5,x
1652785704162.8,80.2,37.2,7.6,x
1652785704196.1,80.2,37.2,7.5,x
1652785704212.8,80.2,37.1,7.5,x
1652785704229.8,80.2,37,7.5,x
1652785704262.7,80.2,36.9,7.5,x
1652785704279.4,80.2,37,7.4,x
1652785704362.8,80.3,36.9,7.4,x
1652785704446.6,80.3,37,7.3,x
1652785704529.4,80.3,37,7.2,x
1652785704562.7,80.3,37.1,7.1,x
1652785704580,80.3,37.2,7.1,x
1652785704596.1,80.3,37.3,7,x
1652785704629.5,80.3,37.5,6.9,x
1652785704696.5,80.3,37.4,6.9,x
1652785704746.1,80.3,37.2,7,x
1652785704762.7,80.3,37.3,7.1,x
1652785704779.5,80.3,37.2,7.2,x
1652785704806.8,80.4,37,7.3,x
1652785704816.4,80.3,36.9,7.3,x
1652785704829.4,80.3,36.9,7.5,x
1652785704846.3,80.2,37.2,7.7,x
1652785704862.9,80.3,37.4,7.8,x
1652785704879.7,80.4,37.7,7.8,x
1652785704896.1,80.7,38.3,7.8,x
1652785704912.9,81.2,38.9,7.5,x
1652785704929.4,81.5,39.2,7.3,x
1652785704946.3,82.1,39.7,6.5,x
1652785704962.7,82.5,40.2,5.7,x
1652785704979.4,82.8,40.7,5.6,x
1652785704996,83.3,40.9,5.5,x
1652785705012.7,84.4,41.1,4.6,x
1652785705029.4,85.4,41,3.6,x
1652785705046.1,86,40.7,3,x
1652785705063.3,86.1,40.6,3,x
1652785705079.6,86.3,40.4,3.3,x
1652785705096.2,86.6,39.9,3.1,x
1652785705112.7,86.7,39.6,2.9,x
1652785705129.8,86.7,39.2,2.4,x
1652785705146.1,86.5,39.2,2.4,x
1652785705163,86.2,39.4,2.5,x
1652785705196.4,85.6,39.8,2.7,x
1652785705212.8,85.1,40.1,3.1,x
1652785705229.4,85,40.1,3.2,x
1652785705246.5,84.8,40.1,3.3,x
1652785705263.2,84.8,39.8,3.3,x
1652785705279.4,85,39.5,3,x
1652785705312.9,84.9,39.2,2.9,x
1652785705329.5,84.6,39.2,3.5,x
1652785705346,84.4,39.2,3.9,x
1652785705362.8,84,39,4.8,x
1652785705379.4,83.7,38.6,5.7,x
1652785705396,83.4,38.1,6.5,x
1652785705413,83.3,37.9,6.8,x
1652785705430.6,83.3,37.6,7,x
1652785705446.4,83.3,37.4,6.8,x
1652785705462.8,83.3,37.4,6.7,x
1652785705479.8,83.4,37.5,6.5,x
1652785705496.2,83.4,37.6,6.4,x
1652785705562.9,83.5,37.5,6.4,x
1652785705596.5,83.6,37.5,6.3,x
1652785705612.7,83.6,37.5,6.2,x
1652785705629.4,83.7,37.4,6.2,x
1652785705679.4,83.7,37.2,6,x
1652785705696.6,83.8,37.1,6,x
1652785705713,83.8,37,6,x
1652785705762.7,83.8,36.9,6,x
1652785705830,83.9,37,5.9,x
1652785705846.4,83.8,37.1,5.9,x
1652785705862.6,83.8,37.2,6,x
1652785705879.4,83.9,37.1,6,x
1652785705896.1,83.9,37.1,6.1,x
1652785705962.7,83.8,37.2,6.3,x
1652785705980.4,83.8,37.3,6.4,x
1652785706012.7,83.7,37.3,6.5,x
1652785706112.6,83.6,37,6.6,x
1652785706129.3,83.6,37.1,6.6,x
1652785706146,83.7,37.2,6.4,x
1652785706179.7,83.7,37.2,6.2,x
1652785706196.1,83.8,37.2,6.1,x
1652785706212.7,83.8,37.2,6,x
1652785706229.4,83.8,37.3,6,x
1652785706246.4,83.8,37.3,5.8,x
1652785706279.6,83.8,37.5,5.7,x
1652785706312.7,83.8,37.6,5.7,x
1652785706329.6,83.7,37.6,5.8,x
1652785706346.7,83.7,37.5,5.8,x
1652785706364.6,83.7,37.4,5.9,x
1652785706396.4,83.7,37.2,6,x
1652785706412.7,83.6,37.2,6.1,x
1652785706429.9,83.6,37.1,6.1,x
1652785706463,83.6,37.1,6,x
1652785706479.5,83.6,37.2,6,x
1652785706496,83.6,37.3,6,x
1652785706513.3,83.5,37.4,6.1,x
1652785706546.2,83.5,37.4,6,x
1652785706562.7,83.6,37.4,6,x
1652785706596.4,83.5,37.4,6,x
1652785706612.8,83.5,37.5,6,x
1652785706670.7,83.5,37.6,6,x
1652785706679.5,83.5,37.6,6.1,x
1652785706696.2,83.5,37.5,6.1,x
1652785706729.3,83.5,37.4,6.2,x
1652785706796.3,83.5,37.5,6.1,x
1652785706829.5,83.5,37.5,6.3,x
1652785706846,83.4,37.4,6.4,x
1652785706880.1,83.5,37.3,6.2,x
1652785706912.7,83.5,37.5,6.2,x
1652785706929.3,83.4,37.7,6.3,x
1652785706946,83.3,37.7,6.5,x
1652785706962.8,83.3,37.6,6.5,x
1652785706979.7,83.3,37.5,6.5,x
1652785707029.3,83.3,37.7,6.4,x
1652785707063.6,83.3,37.8,6.4,x
1652785707097,83.3,37.7,6.4,x
1652785707129.3,83.3,37.6,6.5,x
1652785707262.7,83.3,37.7,6.5,x
1652785707346,83.3,37.7,6.3,x
1652785707362.8,83.3,37.8,6.3,x
1652785707445.9,83.3,37.7,6.3,x
1652785707479.2,83.3,37.7,6.2,x
1652785707496,83.3,37.8,6.2,x
1652785707679.6,83.4,38,6.1,x
1652785707729.6,83.4,38,6,x
1652785707796.3,83.4,38,6.1,x
1652785707812.6,83.4,38,6,x
1652785707862.7,83.4,38.1,6,x
1652785707895.9,83.3,38.2,6.1,x
1652785707929.8,83.3,38.3,6.3,x
1652785707946,83.2,38.3,6.5,x
1652785707962.7,83.2,38.4,6.6,x
1652785708012.7,83,38.7,6.8,x
1652785708046.1,82.8,38.8,7,x
1652785708063,82.7,38.7,7,x
1652785708095.9,82.8,38.7,6.9,x
1652785708112.6,82.7,38.7,6.9,x
1652785708129.3,82.7,38.6,6.9,x
1652785708162.6,82.7,38.5,6.9,x
1652785708196,82.8,38.5,6.8,x
1652785708229.3,82.8,38.6,6.7,x
1652785708262.6,82.8,38.7,6.6,x
1652785708296.5,82.8,38.8,6.6,x
1652785708362.6,82.8,38.7,6.6,x
1652785708479.3,82.7,38.6,6.9,x
1652785708520.6,82.8,38.5,6.8,x
1652785708545.9,82.8,38.6,6.8,x
1652785708579.2,82.7,38.6,6.8,x
1652785708662.6,82.8,38.6,6.7,x
1652785708713.2,82.7,38.6,6.8,x
1652785708746.5,82.7,38.5,6.8,x
1652785708962.7,82.6,38.3,7,x
1652785709045.9,82.6,38.3,7.1,x
1652785709079.3,82.6,38.4,7.1,x
1652785709162.6,82.6,38.5,7,x
1652785709179.3,82.6,38.6,7.1,x
1652785709195.9,82.5,38.8,7.2,x
1652785709212.6,82.5,38.8,7.3,x
1652785709229.2,82.5,38.7,7.4,x
1652785709295.9,82.5,38.6,7.3,x
1652785709312.5,82.5,38.7,7.3,x
1652785709329.6,82.5,38.8,7.3,x
1652785709345.9,82.4,38.8,7.5,x
1652785709363.3,82.4,38.8,7.6,x
1652785709380.4,82.4,38.7,7.5,x
1652785709417.4,82.5,38.6,7.4,x
1652785709438.1,82.5,38.7,7.4,x
1652785709462.6,82.5,38.8,7.3,x
1652785709480.2,82.5,38.9,7.4,x
1652785709529.2,82.5,38.8,7.3,x
1652785709546,82.6,38.8,7.2,x
1652785709579.2,82.5,38.9,7.3,x
1652785709645.8,82.5,38.8,7.3,x
1652785709662.6,82.5,38.9,7.2,x
1652785709712.6,82.6,38.9,7.1,x
1652785709746.5,82.6,38.9,7,x
1652785709762.6,82.6,38.8,6.9,x
1652785709779.5,82.6,39,6.9,x
1652785709845.9,82.6,38.8,7,x
1652785709879.2,82.6,38.7,7,x
1652785709945.9,82.6,38.7,7.1,x
1652785709962.5,82.6,38.6,7.1,x
1652785710145.8,82.6,38.6,7.3,x
1652785710179.2,82.6,38.6,7.2,x
1652785710245.9,82.6,38.6,7.3,x
1652785710262.5,82.6,38.6,7.2,x
1652785710295.8,82.6,38.6,7.3,x
1652785710345.9,82.6,38.5,7.2,x
1652785710371.6,82.6,38.5,7.3,x
1652785710445.8,82.6,38.5,7.2,x
1652785710512.4,82.6,38.5,7.3,x
1652785710579.2,82.5,38.4,7.3,x
1652785710612.4,82.6,38.4,7.3,x
1652785710629.1,82.6,38.3,7.3,x
1652785710695.8,82.6,38.3,7.2,x
1652785710745.8,82.6,38.2,7.2,x
1652785710962.5,82.6,38.1,7.2,x
1652785711212.5,82.6,38.1,7,x
1652785711262.5,82.7,38,6.9,x
1652785711346.7,82.7,37.9,6.9,x
1652785711362.4,82.8,37.9,6.8,x
1652785711412.5,82.7,37.9,6.8,x
1652785711445.8,82.8,37.8,6.8,x
1652785711579.1,82.8,37.7,6.7,x
1652785711629.2,82.8,37.6,6.7,x
1652785711762.4,82.8,37.5,6.6,x
1652785711829.1,82.8,37.5,6.5,x
1652785711945.9,82.8,37.5,6.6,x
1652785711962.5,82.8,37.5,6.5,x
1652785711995.8,82.8,37.5,6.6,x
1652785712012.4,82.8,37.4,6.5,x
1652785712262.3,82.9,37.5,6.5,x
1652785712395.9,82.9,37.6,6.4,x
1652785712413.2,82.9,37.7,6.4,x
1652785712445.7,82.9,37.8,6.4,x
1652785712495.8,83,37.8,6.2,x
1652785712645.8,83,37.9,6,x
1652785712679.1,83,38,5.9,x
1652785712695.8,83.1,38.1,5.8,x
1652785712712.4,83.2,38.2,5.7,x
1652785712729.1,83.2,38.4,5.5,x
1652785712745.8,83.2,38.6,5.5,x
1652785712763.7,83.2,38.9,5.5,x
1652785712862.7,83.1,38.8,5.4,x
1652785712880.3,83.1,38.7,5.4,x
1652785712929.2,83.1,38.8,5.4,x
1652785712946.2,83,38.8,5.5,x
1652785712979.1,83,38.7,5.5,x
1652785712996.1,83,38.7,5.6,x
1652785713012.3,83,38.6,5.6,x
1652785713045.9,83,38.5,5.7,x
1652785713095.8,83,38.4,5.8,x
1652785713162.4,83,38.3,5.8,x
1652785713195.7,83,38.2,5.8,x
1652785713329.1,83,38.1,5.8,x
1652785713428.9,83,38.1,5.7,x
1652785713479.3,83,38.1,5.8,x
1652785713495.8,83,38,5.8,x
1652785713795.8,82.9,37.9,5.9,x
1652785714347,82.9,38,5.9,x
1652785714379.1,82.9,37.9,5.9,x
1652785714662.3,82.9,37.7,6,x
1652785714696.8,83,37.8,6,x
1652785714762.2,82.9,37.8,6.1,x
1652785714778.9,82.9,37.7,6.1,x
1652785714795.9,82.9,37.7,6,x
1652785714862.3,82.9,37.7,6.1,x
1652785714930,82.9,37.7,6,x
1652785715212.4,82.9,37.6,6,x
1652785715295.6,82.9,37.6,6.1,x
1652785715362.3,82.9,37.5,6.1,x
1652785715412.2,82.9,37.5,6,x
1652785715495.6,83,37.4,6,x
1652785715512.4,83,37.5,5.9,x
1652785715529,83,37.6,5.9,x
1652785715545.6,82.9,37.7,5.9,x
1652785715595.7,82.9,37.6,6,x
1652785715679,82.9,37.7,5.9,x
1652785715728.9,82.9,37.8,5.9,x
1652785715762.7,82.9,37.7,5.9,x
1652785715779,82.9,37.6,5.9,x
1652785715795.5,82.9,37.5,5.9,x
1652785715845.7,82.9,37.7,5.8,x
1652785715912.5,82.9,37.5,5.9,x
1652785715941.1,82.9,37.4,5.9,x
1652785716014.2,83,37.5,5.8,x
1652785716029,83,37.4,5.8,x
1652785716062.3,83,37.4,5.7,x
1652785716079,83,37.5,5.8,x
1652785716112.3,83,37.6,5.8,x
1652785716128.9,83,37.5,5.8,x
1652785716213.4,83,37.6,5.8,x
1652785716262.5,83,37.5,5.8,x
1652785716312.5,83,37.6,5.8,x
1652785716512.4,83,37.5,5.8,x
1652785716645.6,83.1,37.5,5.8,x
1652785716662.2,83.1,37.4,5.7,x
1652785716679,83,37.5,5.6,x
1652785716695.5,83,37.6,5.6,x
1652785716712.2,83,37.9,5.6,x
1652785716729,82.9,38,5.6,x
1652785716747.4,82.9,38,5.5,x
1652785716829.1,82.9,38.1,5.4,x
1652785716845.6,82.9,38.2,5.4,x
1652785716912.4,83,38.1,5.3,x
1652785716945.8,83,38.2,5.3,x
1652785716979.1,82.9,38.3,5.4,x
1652785716995.6,82.9,38.2,5.4,x
1652785717029,83,38.1,5.4,x
1652785717062.4,83,38,5.4,x
1652785717129,82.8,38.2,5.5,x
1652785717146.2,82.7,38.3,5.6,x
1652785717178.8,82.5,38.3,5.8,x
1652785717196,82.4,38.4,5.8,x
1652785717228.8,82.3,38.6,5.8,x
1652785717245.6,82.1,38.7,5.9,x
1652785717262.3,82,38.9,6,x
1652785717278.8,81.9,38.9,6.1,x
1652785717295.6,81.7,39,6.2,x
1652785717312.3,81.7,39.1,6.3,x
1652785717329.4,81.6,39.2,6.3,x
1652785717345.6,81.6,39.3,6.3,x
1652785717412.2,81.6,39.3,6.2,x
1652785717446.2,81.6,39.4,6.2,x
1652785717478.9,81.7,39.4,6,x
1652785717496.1,81.8,39.4,6,x
1652785717512.3,81.7,39.4,6.1,x
1652785717529,81.7,39.3,6.2,x
1652785717612.2,81.8,39.3,6.1,x
1652785717645.7,81.8,39.2,6.2,x
1652785717662.2,81.8,39,6.2,x
1652785717745.6,81.8,39.1,6.2,x
1652785717853.3,81.8,39.1,6.3,x
1652785717928.9,81.8,39.1,6.2,x
1652785717945.6,81.8,39.1,6.3,x
1652785718062.2,81.8,39,6.3,x
1652785718079.2,81.8,39.1,6.3,x
1652785718145.7,81.9,39.1,6.2,x
1652785718162.3,81.9,39.2,6.1,x
1652785718179,81.8,39.5,6.2,x
1652785718195.7,81.6,39.9,6.3,x
1652785718212.2,81.6,40.1,6.3,x
1652785718228.9,81.5,40.5,6.3,x
1652785718245.6,81.5,40.9,6.1,x
1652785718263.2,81.5,41.3,6,x
1652785718278.9,81.5,41.5,6,x
1652785718295.5,81.3,42.1,6.2,x
1652785718313.3,81,42.6,6.5,x
1652785718329,80.9,42.8,6.6,x
1652785718345.5,80.8,43.3,6.5,x
1652785718362.5,80.7,43.7,6.6,x
1652785718379.4,80.7,44.2,6.8,x
1652785718395.8,80.7,44.3,6.9,x
1652785718412.2,80.7,44.7,7.2,x
1652785718429.5,80.6,45.1,7.3,x
1652785718445.6,80.5,45.3,7.5,x
1652785718462.4,80.2,45.7,7.9,x
1652785718479.2,80,46.1,8.6,x
1652785718496.9,79.9,46.4,9.2,x
1652785718512.4,79.9,46.5,9.5,x
1652785718528.9,79.8,46.7,10.1,x
1652785718546.4,79.6,46.9,10.9,x
1652785718562.5,79.6,47,11.2,x
1652785718578.9,79.7,47.2,11.8,x
1652785718596.2,79.7,47.4,12.3,x
1652785718612.7,79.7,47.5,12.9,x
1652785718628.8,79.7,47.6,13.3,x
1652785718645.5,79.7,47.7,14.1,x
1652785718663.2,79.6,47.9,15.1,x
1652785718679.8,79.5,48.2,16,x
1652785718695.7,79.4,48.3,16.4,x
1652785718712.2,79.2,48.7,17.4,x
1652785718729.8,78.8,49.2,18.6,x
1652785718761.6,78.4,50.1,20.3,x
1652785718778.8,78.2,50.6,21.3,x
1652785718796.3,78,51,22.1,x
1652785718812.2,77.9,51.2,22.3,x
1652785718828.9,77.8,51.4,22.8,x
1652785718845.6,77.6,51.6,23.2,x
1652785718862.4,77.6,51.7,23.3,x
1652785718878.8,77.5,51.8,23.6,x
1652785718898.1,77.4,52,24,x
1652785718928.9,77.1,52.4,24.8,x
1652785718947.5,76.8,52.8,25.5,x
1652785718963.1,76.1,53.3,26.6,x
1652785718978.8,75.8,53.7,27.6,x
1652785718995.5,75.9,53.7,27.7,x
1652785719028.8,75.9,53.9,28,x
1652785719046.3,75.8,54.1,28,
