time,sensor_alpha[undefined],sensor_beta[undefined],sensor_gamma[undefined],label_activities_walking
1664285224305.6,25.2,25.4,2.3,x
1664285224323,25.1,25.5,2.3,x
1664285224338.5,25.1,25.6,2.3,x
1664285224356.6,25.1,25.5,2.2,x
1664285224373.4,25.1,25.3,2.1,x
1664285224388.7,25.1,25.2,2,x
1664285224406.4,24.7,25.1,1.7,x
1664285224422.9,24.1,25,1.5,x
1664285224439.9,23.8,25,1.6,x
1664285224455.4,23.4,24.5,2.2,x
1664285224472.1,23.4,23.4,3.2,x
1664285224489.4,23.3,23,3.5,x
1664285224505.5,23.1,22.7,3.4,x
1664285224522.5,22.4,23.1,2.8,x
1664285224539.2,22,23.5,2.4,x
1664285224555.5,21.5,24,2.2,x
1664285224571.8,21.3,24.2,2.5,x
1664285224588.6,21.2,24.1,2.7,x
1664285224605.2,21.2,23.9,3,x
1664285224622,21.1,23.7,3.1,x
1664285224638.9,21,23.6,3,x
1664285224655.5,20.7,23.3,3,x
1664285224672.2,20.4,22.8,3.4,x
1664285224688.8,20.3,22.6,3.6,x
1664285224706.1,20.1,22.2,4,x
1664285224730.8,19.8,21.9,4,x
1664285224755.5,19.4,22.1,3.3,x
1664285224772.1,19.2,22.3,2.8,x
1664285224788.7,19.2,22.3,2.6,x
1664285224817.9,18.9,22.4,2.2,
1664285224839,18.7,22.7,2,
1664285224855.1,18.4,23,1.8,
1664285224871.9,18.4,23.3,1.6,
1664285224889.1,18.4,23.4,1.6,
1664285224905.2,18.6,23.6,1.5,
1664285224922.1,18.7,23.7,1.6,
1664285224939.4,18.7,23.7,1.7,
1664285224955.6,18.7,23.8,1.9,
1664285224972.3,18.7,24,2,
1664285225024.4,18.8,24.4,1.7,
1664285225038.6,18.8,24.6,1.6,
1664285225055.2,18.8,24.9,1.6,
1664285225075.1,18.9,25.1,1.7,
1664285225121.8,18.9,25.4,2.9,
1664285225138.8,18.8,25.4,3.3,
1664285225155.4,18.8,25.3,3.9,
1664285225172.7,19.1,25,3.9,
1664285225188.4,19.3,24.9,3.7,
1664285225221.8,20,25.3,1.8,
1664285225238.4,20.1,25.5,1.9,
1664285225255,20.1,25.8,2.6,
1664285225271.7,20.3,26,3.2,
1664285225288.5,20.4,26.1,3.3,
1664285225305.2,20.8,26.5,3.1,
1664285225322.7,21,26.6,2.9,
1664285225338.9,21.2,26.8,2.8,
1664285225355.2,21.5,26.8,2.8,
1664285225372.4,21.8,27,2.8,
1664285225390.8,21.8,27.3,2.9,
1664285225405.3,21.8,27.5,3,
1664285225421.9,21.6,27.7,3.3,
1664285225439,21.4,27.7,3.6,
1664285225457.5,21,27.9,4.3,
1664285225472.2,20.7,28.1,4.9,
1664285225488.5,20.5,28.1,5.1,
1664285225505.3,20.2,28.3,5.5,
1664285225522,19.7,28.4,5.7,
1664285225538.8,19.4,28.5,5.7,
1664285225555.7,19,28.6,6,
1664285225572.2,18.5,28.8,6.4,
1664285225588.6,18.4,28.8,6.6,
1664285225605.3,18.1,29,7.2,
1664285225622.1,18,29.1,8,
1664285225638.9,17.9,29.1,8.4,
1664285225657,17.7,28.9,9,
1664285225671.9,17.4,28.6,9,
1664285225688.5,17.3,28.4,8.8,
1664285225705.3,17,28.1,8.3,
1664285225721.9,16.9,28.1,8.1,
1664285225739,16.7,28.3,7.9,
1664285225755.6,16.4,28.6,7.8,
1664285225772,16.1,28.9,7.6,
1664285225805.4,15.9,29.3,7.1,
1664285225822,15.6,29.9,6,
1664285225838.8,15.5,30.1,5.6,
1664285225855.3,15.2,30.4,5,
1664285225872.8,15,30.6,4.6,
1664285225888.6,14.9,30.6,4.4,
1664285225905.3,14.8,30.7,4.3,
1664285225921.9,14.6,31.2,3.8,
1664285225954.5,14.3,32.1,3.9,
1664285225971.7,13.9,32.7,4.3,
1664285225988.5,13.6,33,4.5,
1664285226005.1,13.3,33.4,4.8,
1664285226021.8,13,33.5,4.9,
1664285226038.5,12.9,33.4,4.8,
1664285226055.1,12.7,33.3,4.6,
1664285226071.9,12.5,33.3,4.3,
1664285226105.3,12.2,33.7,4.3,
1664285226122.9,12,34.1,4.3,
1664285226138.7,11.8,34.3,4.3,
1664285226155.3,11.6,34.6,4.3,
1664285226171.9,11.4,34.7,4.3,
1664285226188.8,11.4,34.8,4.2,
1664285226205.2,11.3,34.8,4,
1664285226222,11.3,34.9,4.1,
1664285226257,11.2,35,4.3,
1664285226271.6,11.2,34.9,4.2,
