time,sensor_alpha[undefined],sensor_beta[undefined],sensor_gamma[undefined],label_activities_walking
1655202401569.7,314.1,21.6,-5,x
1655202401591.9,314,21.9,-4.7,x
1655202401602.9,313.9,22,-4.4,x
1655202401619.9,313.7,22,-3.6,x
1655202401636.4,313.5,21.9,-2.8,x
1655202401653.1,313.5,21.8,-2.4,x
1655202401669.5,313.3,21.5,-2.1,x
1655202401686.3,313.3,21.1,-2.2,x
1655202401703.7,313.3,20.9,-2.2,x
1655202401719.5,313.3,20.5,-2.3,x
1655202401736.1,313.4,20.1,-2.3,x
1655202401753.5,313.4,20,-2.4,x
1655202401770.1,313.6,19.9,-2.4,x
1655202401786.3,313.8,19.7,-2.6,x
1655202401803.3,314,19.5,-2.7,x
1655202401819.7,314.2,18.8,-2.8,x
1655202401836.3,314.4,17.9,-3.1,x
1655202401852.9,314.5,17.6,-3.2,x
1655202401869.6,314.6,17.3,-3.7,x
1655202401886.2,314.6,17.6,-4,x
1655202401902.8,314.6,17.8,-4.1,x
1655202401919.7,314.5,18.1,-4.1,x
1655202401958.3,314.5,18.7,-4.2,x
1655202401969.4,314.5,18.8,-4.3,x
1655202401986.3,314.6,19,-5,x
1655202402002.9,314.7,19.2,-5.4,x
1655202402029.4,315,19.3,-6.4,x
1655202402036,315.1,19.3,-6.5,x
1655202402053.6,315.2,19,-6.7,x
1655202402087.1,315.2,18.8,-6.8,x
1655202402135.9,315.1,19.2,-7.1,x
1655202402153.7,315,19.4,-7.2,x
1655202402203.1,314.8,19.6,-7.1,x
1655202402219.7,314.7,19.6,-6.9,x
1655202402236.7,314.6,19.6,-6.8,x
1655202402252.7,314.5,19.5,-6.6,x
1655202402286,314.5,19.3,-6.6,x
1655202402319.3,314.4,19.3,-6.5,x
1655202402352.9,314.4,19.4,-6.3,x
1655202402369.5,314.3,19.5,-6.2,x
1655202402403.1,314.1,19.3,-6.1,x
1655202402419.6,314.1,19,-6,x
1655202402436.3,314,18.4,-5.8,x
1655202402453.7,314,18,-5.7,x
1655202402469.6,314,17.6,-5.6,x
1655202402541.1,314,17.6,-5.8,x
1655202402619.4,313.7,20.7,-4.8,x
1655202402636.1,314,21.2,-5,x
1655202402653.4,314.1,21.4,-5.3,x
1655202402670.4,314.4,21.6,-5.7,x
1655202402686.1,314.6,21.6,-6.1,x
1655202402702.8,314.7,21.6,-6.2,x
1655202402719.8,314.7,21.6,-6.4,x
1655202402753,314.7,21.7,-6.5,x
1655202402770.2,314.6,21.7,-6.5,x
1655202402786,314.4,21.7,-6.5,x
1655202402802.7,314.4,21.7,-6.6,x
1655202402819.9,314.4,21.6,-6.8,x
1655202402836.1,314.5,21.5,-7,x
1655202402854,314.6,21.4,-7.2,x
1655202402869.6,314.7,21.4,-7.3,x
1655202402886.2,314.7,21.6,-7.3,x
1655202402902.9,314.7,21.7,-7.3,x
1655202402919.8,314.7,21.9,-7,x
1655202402953.8,314.8,21.8,-6.6,x
1655202402972.1,314.7,21.8,-6.2,x
1655202402986,314.7,21.8,-5.7,x
1655202403002.9,314.6,21.7,-5.3,x
1655202403019.4,314.6,21.3,-4.5,x
1655202403036.4,314.7,20.7,-3.6,x
1655202403052.8,314.8,20.6,-3.3,x
1655202403069.8,315.1,20.8,-3,x
1655202403088.6,315.6,21.3,-3,x
1655202403102.9,315.9,21.3,-3,x
1655202403119.8,316.6,21.2,-3,x
1655202403136.2,317.1,21,-3.1,x
1655202403152.9,318,20.5,-3,x
1655202403169.8,318.6,20.1,-2.8,x
1655202403186.2,318.7,20.1,-2.7,x
1655202403203.1,318.7,20.9,-2.8,x
1655202403219.5,318.6,21.9,-3,x
1655202403236.3,318.6,22.4,-3,x
1655202403253.7,318.7,22.4,-2.8,x
1655202403270.4,319.1,21.9,-1.9,x
1655202403286.2,319.7,21.3,-1.3,x
1655202403302.9,320,21,-1.2,x
1655202403319.8,320.7,20.9,-1.7,x
1655202403336.4,321.5,21.4,-2.6,x
1655202403353.9,321.9,21.6,-2.9,x
1655202403369.8,322.8,21.9,-3.2,x
1655202403386.3,323.8,22.3,-2.8,x
1655202403403.1,324.2,22.7,-2.4,x
1655202403419.8,324.8,23.8,-1.2,x
1655202403436.2,325.1,24.9,0.2,x
1655202403453.5,325.3,25.3,0.7,x
1655202403469.8,325.6,26,0.9,x
1655202403486.2,326,26.5,0.9,x
1655202403503.1,326.2,26.7,0.9,x
1655202403519.7,326.5,27.3,1.2,x
1655202403636,330.6,26.6,-0.6,x
1655202403653.2,331,26.3,-0.8,x
1655202403670.2,331.7,26.1,-1.1,x
1655202403686.2,332.4,26.5,-1,x
1655202403703.6,332.7,27,-0.8,x
1655202403719.5,333.1,27.9,-0.7,x
1655202403736.2,333.2,28.1,-0.9,x
1655202403753,333.2,27.9,-1.4,x
1655202403770.2,333.2,27.1,-1.8,x
1655202403786.3,333.1,26.3,-1.8,x
1655202403802.8,333,26,-1.7,x
1655202403819.9,332.6,25.8,-1.4,x
1655202403836.2,332,25.5,-1.2,x
1655202403853.4,331.7,25.2,-1.1,x
1655202403869.5,330.9,24.5,-0.8,x
1655202403904.8,329.2,24.3,0.2,x
1655202403919.5,328.4,25.7,-0.1,x
1655202403936.1,328.6,27.3,-1.6,x
1655202403952.7,329,27.9,-2.5,x
1655202403969.5,330.1,28.6,-4.1,x
1655202403986.1,330.7,28.3,-4.9,x
1655202404003.1,330.8,27.7,-4.7,x
1655202404019.5,330.7,26.5,-3.8,x
1655202404037,330.6,26,-3.1,x
1655202404053,330.7,25.6,-1.8,x
1655202404069.6,330.5,25.5,-0.8,x
1655202404086.3,329.9,25.6,-0.4,x
1655202404102.9,329.6,25.8,-0.3,x
1655202404119.7,329,26.2,-0.4,x
1655202404136.2,328.5,26.6,-0.4,x
1655202404153.1,328.2,26.8,-0.3,x
1655202404169.7,327.7,27.2,0,x
1655202404186.1,327.2,27.9,0.5,x
1655202404202.8,327.3,28.3,0.9,x
1655202404219.5,327.6,28.7,1.3,x
1655202404236.2,328.7,29.3,2.3,x
1655202404252.9,329.8,29.5,2.9,x
1655202404270,331,29.1,2.6,x
1655202404286.1,332.1,28.3,1.5,x
1655202404303,332.5,28.1,1,x
1655202404319.6,333.4,27.8,0.4,x
1655202404336.1,334.2,27.7,0.1,x
1655202404352.8,334.6,27.6,-0.1,x
1655202404369.4,335.3,27.3,-1,x
1655202404386.1,335.7,27,-2.1,x
1655202404402.9,335.8,26.9,-2.5,x
1655202404419.5,336,27,-2.9,x
1655202404437.1,336.3,27.2,-2.9,x
1655202404453.4,336.5,27.3,-2.9,x
1655202404469.6,336.7,27.4,-3.1,x
1655202404486.1,336.7,27.2,-3.4,x
1655202404503.1,336.5,26.9,-3.4,x
1655202404519.7,335.6,26.1,-3.1,x
1655202404536.1,334.2,25.2,-2.4,x
1655202404556.6,332.8,24.7,-1.4,x
1655202404569.4,332.3,24.7,-0.9,x
1655202404586,332.5,25.3,-0.4,x
1655202404602.6,332.9,25.6,-0.4,x
1655202404619.4,333.8,26,-0.7,x
1655202404636.1,334.5,25.7,-1.2,x
1655202404655.5,335.1,25,-1.8,x
1655202404669.2,335.3,24.7,-2,x
1655202404686,335.7,24.4,-2.6,x
1655202404702.8,335.9,24.4,-2.8,x
1655202404719.4,336.2,24.5,-3,x
1655202404736.2,336.4,24.5,-3.1,x
1655202404753.1,336.4,24.4,-3.2,x
1655202404770.8,336.3,24,-3.3,x
1655202404786.1,336.2,23.6,-3.3,x
1655202404802.8,336.1,23.4,-3.3,x
1655202404843.4,336,22.8,-3.3,x
1655202404869.2,335.9,23,-3.2,x
1655202404885.9,335.5,23.7,-2.9,x
1655202404902.7,335.3,24,-2.6,x
1655202404919.7,334.6,24.3,-1.8,x
1655202404936.2,333.8,23.9,-0.9,x
1655202404953,333.4,23.6,-0.4,x
1655202404969.7,332.5,23.2,0.4,x
1655202404986.1,331.7,23.1,0.9,x
1655202405002.8,331.4,23.2,1,x
1655202405019.5,330.9,23.1,0.9,x
1655202405036.2,330.5,22.8,0.6,x
1655202405052.9,330.2,22.5,0.5,x
1655202405069.8,329.4,22.1,0.1,x
1655202405086.2,328.9,22,-0.2,x
1655202405102.8,328,22,-0.6,x
1655202405119.5,327.4,22,-1,x
1655202405136.2,326.8,21.9,-1.4,x
1655202405153.4,326.6,21.8,-1.7,x
1655202405169.7,326.1,21.7,-2.2,x
1655202405186.2,325.7,21.7,-2.7,x
1655202405203.3,325.5,21.6,-3,x
1655202405219.5,325.2,21.6,-3.6,x
1655202405236.2,325,21.6,-4,x
1655202405268.3,325,21.7,-4.4,x
1655202405286,325.1,21.8,-4.5,x
1655202405319.3,325.2,22,-4.5,x
1655202405337,325.2,22.1,-4.4,x
1655202405353.1,325.2,22.2,-4.4,x
1655202405369.2,325.1,22,-4.4,x
1655202405386,324.8,20.9,-4.3,x
1655202405402.7,324.6,20.2,-4.3,x
1655202405419.6,324.4,18.9,-4.2,x
1655202405436.1,324.2,18.8,-4.2,x
1655202405554,325.1,21.2,-4,x
1655202405569.4,325.4,21.3,-4.2,x
1655202405588.1,325.8,21.5,-4.4,x
1655202405602.6,325.9,21.5,-4.5,x
1655202405619.6,326.3,21.3,-4.6,x
1655202405636.1,326.7,21.1,-4.7,x
1655202405653.3,326.8,21,-4.8,x
1655202405669.4,327,21.2,-5.1,x
1655202405686,327.1,21.4,-5.2,x
1655202405703.2,327.1,21.5,-5.3,x
1655202405721.1,327.1,21.6,-5.2,x
1655202405736.7,327.3,21.7,-5.1,x
1655202405752.4,327.4,21.7,-5.1,x
1655202405769.4,327.5,21.7,-4.9,x
1655202405788.9,327.5,21.7,-4.7,x
1655202405802.6,327.4,21.7,-4.5,x
1655202405819.3,327.4,21.6,-4.3,x
1655202405835.9,327.4,21.5,-4.2,x
1655202405853.1,327.6,21.5,-4.1,x
1655202405869.4,327.8,21.5,-4.2,x
1655202405886.9,327.9,21.6,-4.6,x
1655202405906.4,328,21.7,-4.7,x
1655202405919.4,328,21.7,-4.9,x
1655202405936.1,328.1,21.5,-4.8,x
1655202405954.6,328.2,21,-4.7,x
1655202405969.4,328.2,20.7,-4.6,x
1655202405986.1,328.3,20.1,-4.4,x
1655202406002.8,328.3,19.7,-4.3,x
1655202406019.5,328.4,19.3,-4.3,x
1655202406036,328.4,19.5,-4.5,x
1655202406053,328.4,19.8,-4.5,x
1655202406069.5,328.4,20.3,-4.2,x
1655202406086.1,328.5,20.4,-3.3,x
1655202406103.2,328.5,20.3,-2.7,x
1655202406119.5,328.5,19.9,-1.8,x
1655202406139.5,328.6,19.8,-1.4,x
1655202406153.2,328.7,19.8,-1.3,x
1655202406169.7,328.9,19.9,-1.4,x
1655202406202.7,329.1,20,-1.6,x
1655202406219.7,329.1,20,-1.9,x
1655202406236.1,329.2,20.3,-2.3,x
1655202406254,329.1,20.4,-2.4,x
1655202406270.2,328.9,20.8,-2.5,x
1655202406286.1,328.8,20.9,-2.5,x
1655202406302.7,328.5,21,-2.7,x
1655202406319.6,328.3,21.1,-2.9,x
1655202406336.4,328.2,21.1,-3.1,x
1655202406353.3,328.2,21.1,-3.2,x
1655202406369.7,328.3,21.2,-3.5,x
1655202406386.2,328.6,21.2,-3.7,x
1655202406402.8,328.7,21.2,-3.9,x
1655202406419.4,329,21,-4.3,x
1655202406436.2,329.5,20.9,-4.6,x
1655202406453,329.7,20.8,-4.6,x
1655202406469.7,330.1,20.8,-4.7,x
1655202406486.1,330.4,20.7,-4.7,x
1655202406523.8,330.9,20.5,-4.6,x
1655202406602.5,333.4,18.4,-3.2,x
1655202406619.1,334,17.4,-2.7,x
1655202406635.9,334.7,16.8,-2.4,x
1655202406653.2,335.3,16.7,-2.3,x
1655202406669.5,335.7,16.9,-2.3,x
1655202406686,336.4,17.3,-2.4,x
1655202406702.7,336.8,17.5,-2.5,x
1655202406719.4,337.8,17.6,-2.9,x
1655202406751.2,339.5,17.4,-3.7,x
1655202406776.9,340,17.2,-3.9,x
1655202406785.9,340.9,17,-4.2,x
1655202406802.6,341.6,16.8,-4.3,x
1655202406819.3,342.3,16.6,-4.4,x
1655202406836.1,342.9,16.6,-4.5,x
1655202406859.2,343.4,17,-4.7,x
1655202406877,344,17.5,-4.8,x
1655202406886,344.3,17.8,-4.8,x
1655202406902.7,344.6,18.1,-4.8,x
1655202406919.4,345.2,18.6,-4.8,x
1655202406935.9,345.9,19,-4.8,x
1655202406952.6,346.3,19.1,-4.8,x
1655202406969.5,347,19.2,-4.9,x
1655202406986,347.6,19.1,-5.1,x
1655202407003.1,347.9,19.1,-5.1,x
1655202407019.7,348.5,19,-5.2,x
1655202407036.1,348.9,18.8,-5.2,x
1655202407052.8,349.1,18.7,-5.3,x
1655202407069.7,349.5,18.6,-5.4,x
1655202407086.1,349.7,18.7,-5.5,x
1655202407102.8,349.8,18.8,-5.5,x
1655202407119.7,350,18.9,-5.5,x
1655202407136.3,350.3,18.9,-5.5,x
1655202407152.9,350.5,18.8,-5.5,x
1655202407169.7,351,18.5,-5.5,x
1655202407186.3,351.5,17.9,-5.5,x
1655202407202.7,351.8,17.5,-5.5,x
1655202407219.3,352.4,16.7,-5.4,x
1655202407236.3,352.8,16.3,-5.2,x
1655202407253.3,352.9,16.3,-5.1,x
1655202407269,353.1,16.7,-4.5,x
1655202407285.8,353.2,16.9,-4.1,x
1655202407302.3,353.5,17.4,-2.8,x
1655202407320.6,353.6,17.6,-2.4,x
1655202407336,354.1,17.8,-1.9,x
1655202407352.5,354.4,17.9,-1.7,x
1655202407369.2,355,18,-1.4,x
1655202407386,355.8,18.2,-1.4,x
1655202407402.7,356.2,18.3,-1.6,x
1655202407420.2,356.6,18.5,-1.7,x
1655202407437.8,357.3,18.9,-2.2,x
1655202407452.8,358,19.4,-2.6,x
1655202407469,358.6,19.8,-2.7,x
1655202407485.6,359,20.2,-2.8,x
1655202407502.4,359.3,20.4,-2.8,x
1655202407518.9,359.7,21,-3,x
1655202407535.7,0.2,21.5,-3.1,x
1655202407552.8,0.5,21.8,-3.2,x
1655202407569.4,1.1,22.3,-3.3,x
1655202407586,1.7,22.7,-3.5,x
1655202407603.9,2.1,22.8,-3.6,x
1655202407619.3,2.9,23,-3.9,x
1655202407636,3.8,23.1,-4.3,x
1655202407666.1,5.2,23.3,-4.7,x
1655202407719.6,7.9,22.9,-5.1,x
1655202407735.8,8.5,22.7,-5.1,x
1655202407752.8,9.6,22.3,-5,x
1655202407769.6,10.7,21.7,-4.7,x
1655202407785.9,11.7,21,-4.3,x
1655202407802.6,12.2,20.5,-4.1,x
1655202407819.7,13.2,19.3,-3.7,x
1655202407836.1,14.3,18.1,-3.7,x
1655202407853.7,14.8,17.8,-4,x
1655202407870.3,15.7,17.4,-4.7,x
1655202407886,16.1,17.4,-5,x
1655202407902.7,16.9,17.5,-5,x
1655202407919.6,17.8,17.7,-4.7,x
1655202407936,18.8,18,-4.4,x
1655202407952.9,19.4,18,-4.4,x
1655202407969.4,20.4,18,-4.5,x
1655202407986,21.5,17.9,-4.7,x
1655202408002.6,22.1,17.9,-4.7,x
1655202408019.4,23.1,17.9,-4.6,x
1655202408035.9,24,18,-4.4,x
1655202408052.7,24.4,18.1,-4.3,x
1655202408069.6,25.1,18.1,-4.1,x
1655202408086.2,25.9,18.2,-4,x
1655202408102.9,26.3,18.3,-4,x
1655202408119.4,27.1,18.7,-4.2,x
1655202408136,27.8,19.1,-4.2,x
1655202408153.6,28.1,19.3,-4.3,x
1655202408169.4,28.7,19.7,-4.4,x
1655202408186,29.2,20,-4.6,x
1655202408202.8,29.5,20.1,-4.7,x
1655202408219.6,29.8,20.4,-4.8,x
1655202408236,30.1,20.5,-4.8,x
1655202408270.3,30.2,20.5,-4.7,x
1655202408303,30.2,20.3,-4.7,x
1655202408319.6,30.1,20.1,-4.7,x
1655202408336.1,30.1,19.7,-4.6,x
1655202408353.3,30,19.5,-4.5,x
1655202408408,29.8,18.7,-4.4,x
1655202408489.9,30.2,17.3,-4.4,x
1655202408536.1,31,17.1,-1.6,x
1655202408552.6,31.5,17.3,-1.4,x
1655202408569.8,31.7,17.5,-1.4,x
1655202408585.8,32.2,18,-1.5,x
1655202408602.5,32.5,18.2,-1.5,x
1655202408619.2,33,18.4,-1.5,x
1655202408635.8,33.4,18.8,-1.5,x
1655202408660.8,33.7,19.2,-1.6,x
1655202408669.1,33.9,19.4,-1.6,x
1655202408687.8,34.1,19.8,-1.7,x
1655202408702.5,34.2,19.9,-1.7,x
1655202408719.3,34.4,20.1,-1.7,x
1655202408752.2,34.7,20.6,-1.7,x
1655202408770,34.9,21,-1.8,x
1655202408786,35.2,21.3,-1.9,x
1655202408802.7,35.3,21.3,-2,x
1655202408819.7,35.5,21.4,-2.2,x
1655202408836,35.9,21.6,-2.6,x
1655202408852.7,36,21.6,-2.7,x
1655202408869.7,36.2,21.6,-2.8,x
1655202408886.5,36.4,21.6,-2.9,x
1655202408903.2,36.5,21.5,-3,x
1655202408919.6,36.7,21.5,-3.1,x
1655202408935.8,36.9,21.5,-3.1,x
1655202408969.4,37.1,21.3,-3,x
1655202408986,37.2,20.8,-2.8,x
1655202409003.3,37.3,20.4,-2.6,x
1655202409020,37.6,19.5,-2.3,x
1655202409036,38.2,18.4,-1.8,x
1655202409053,38.5,17.8,-1.6,x
1655202409069.4,39.3,16.6,-1.6,x
1655202409086.1,39.8,15.8,-2,x
1655202409102.7,40,15.7,-2.3,x
1655202409119.3,40.3,15.6,-2.8,x
1655202409136.5,40.4,15.5,-2.9,x
1655202409169.6,40.5,15.3,-2.9,x
1655202409186,40.4,15.7,-3.2,x
1655202409203.2,40.3,16.1,-3.4,x
1655202409219.3,40.1,17,-3.7,x
1655202409235.9,39.9,17.9,-3.8,x
1655202409253.4,39.9,18.3,-3.8,x
1655202409270,39.7,19,-3.5,x
1655202409286.3,39.5,19.7,-3.4,x
1655202409302.7,39.4,20.1,-3.3,x
1655202409319.6,39.3,20.9,-3.3,x
1655202409336,39.3,21.6,-3.2,x
1655202409352.7,39.3,22,-3.1,x
1655202409369.3,39.5,22.5,-3,x
1655202409386.1,39.9,22.8,-2.8,x
1655202409402.9,40.1,22.8,-2.7,x
1655202409419.3,40.7,22.8,-2.4,x
1655202409436,41.2,22.4,-2.4,x
1655202409452.8,41.4,22.2,-2.5,x
1655202409569.7,42.6,21.6,-2.7,x
1655202409594.6,42.7,21.2,-2.8,x
1655202409619.1,42.8,20.6,-3,x
1655202409635.8,43,20.1,-3.3,x
1655202409652.9,43.1,20,-3.6,x
1655202409669.2,43.3,20.2,-4.1,x
1655202409685.9,43.4,20.5,-4.2,x
1655202409702.5,43.4,20.5,-4,x
1655202409719.3,43.6,20.4,-3.4,x
1655202409736,43.7,20.1,-2.5,x
1655202409753.2,43.8,19.8,-2,x
1655202409770.9,44.1,19.3,-1.2,x
1655202409785.8,44.3,19.3,-1.1,x
1655202409802.9,44.4,19.4,-1.2,x
1655202409819.1,44.5,19.7,-1.6,x
1655202409836.3,44.7,20,-2,x
1655202409852.8,44.7,20.1,-2.2,x
1655202409869.6,44.8,20.4,-2.5,x
1655202409886,44.8,20.6,-2.7,x
1655202409902.8,44.8,20.7,-2.8,x
1655202409919.6,44.7,20.9,-2.8,x
1655202409936,44.7,21.1,-2.7,x
1655202409952.7,44.8,21.2,-2.6,x
1655202409969.5,45,21.4,-2.5,x
1655202409986.5,45.3,21.5,-2.5,x
1655202410002.9,45.5,21.6,-2.5,x
1655202410019.8,45.9,21.6,-2.6,x
1655202410035.9,46.5,21.5,-2.6,x
1655202410053.1,46.8,21.5,-2.7,x
1655202410069.3,47.5,21.4,-2.8,x
1655202410085.9,48.3,21.3,-2.9,x
1655202410102.6,48.7,21.3,-3,x
1655202410119.2,49.6,21.4,-3,x
1655202410136,50.5,21.5,-2.8,x
1655202410152.8,50.9,21.5,-2.8,x
1655202410169.6,51.9,21.3,-2.7,x
1655202410186.2,52.9,21.2,-2.7,x
1655202410202.6,53.4,21.1,-2.6,x
1655202410219.6,54.4,21.1,-2.3,x
1655202410236.2,55.4,21.2,-2.1,x
1655202410252.7,55.9,21.2,-2,x
1655202410271.2,57,21.1,-1.8,x
1655202410286.8,58.1,20.9,-1.9,x
1655202410302.6,58.7,20.7,-1.9,x
1655202410319.5,59.8,20.5,-2,x
1655202410335.9,60.9,20.4,-2.1,x
1655202410352.5,61.4,20.4,-2.1,x
1655202410378.5,63,20.5,-2.1,x
1655202410393,63.6,20.5,-2.2,x
1655202410402.2,64.9,20.6,-2.4,x
1655202410420.1,65.6,20.6,-2.6,x
1655202410435.9,67,20.7,-2.8,x
1655202410453,67.8,20.7,-3,x
1655202410469.8,69.4,20.6,-3.1,x
1655202410485.9,71,20.6,-3.2,x
1655202410526,74.2,21.1,-3.2,x
1655202410535.6,74.9,21.2,-3.3,x
1655202410552.4,75.7,21.4,-3.3,x
1655202410569.2,77.3,21.7,-3.4,x
1655202410585.7,78.8,21.9,-3.5,x
1655202410603.8,79.5,22,-3.5,x
1655202410619.1,80.9,22.1,-3.5,x
1655202410636.2,82.3,22.1,-3.5,x
1655202410652.9,83,22.1,-3.4,x
1655202410669.2,84.3,22,-3.5,x
1655202410686.2,85.6,21.9,-3.5,x
1655202410702.9,86.1,21.8,-3.6,x
1655202410719.5,87.3,21.7,-3.6,x
1655202410736.2,88.4,21.6,-3.6,x
1655202410753.3,89,21.6,-3.7,x
1655202410770.1,90.1,21.5,-3.8,x
1655202410785.8,91.2,21.4,-4,x
1655202410802.7,91.7,21.4,-4.2,x
1655202410819.5,92.7,21.4,-4.4,x
1655202410835.9,93.7,21.4,-4.8,x
1655202410853.4,94.2,21.4,-5,x
1655202410869.9,95.3,21.3,-5.5,x
1655202410886.6,95.8,21.2,-5.7,x
1655202410902.5,96.8,20.9,-6.2,x
1655202410919.5,97.7,20.5,-6.4,x
1655202410936.1,98.4,20.4,-6.4,x
1655202410953,98.8,20.4,-6.3,x
1655202410969.6,99.4,20.9,-6.2,x
1655202410985.9,99.9,21.5,-6,x
1655202411002.5,100.2,21.8,-5.8,x
1655202411019.6,100.9,22.3,-5.3,x
1655202411036,101.9,22.3,-4.9,x
1655202411054,103.2,22.2,-4.9,x
1655202411069.5,103.8,22.2,-4.9,x
1655202411086,105,22.3,-5.2,x
1655202411103.8,106.2,22.5,-5.4,x
1655202411120.1,106.8,22.6,-5.5,x
1655202411135.8,108.1,22.6,-5.6,x
1655202411152.7,108.7,22.6,-5.6,x
1655202411169.2,110.1,22.6,-5.8,x
1655202411185.7,111.5,22.6,-6,x
1655202411203.4,112.2,22.6,-6.1,x
1655202411219.6,113.7,22.5,-6.2,x
1655202411235.9,115.3,22.3,-6.3,x
1655202411252.7,116.1,22.3,-6.4,x
1655202411270.2,117.8,22.2,-6.5,x
1655202411285.9,119.5,22.1,-6.6,x
1655202411303.4,120.3,22,-6.8,x
1655202411419,130.1,21.2,-7.4,x
1655202411435.7,131.7,21.1,-6.9,x
1655202411460.6,132.5,21.2,-6.7,x
1655202411469,134.3,21.6,-6.6,x
1655202411485.7,136.2,22.2,-6.5,x
1655202411502.4,137.2,22.4,-6.4,x
1655202411519.4,139.4,22.5,-6,x
1655202411535.8,141.9,22.2,-5.6,x
1655202411553.3,143.3,22,-5.5,x
1655202411585.1,147.5,21.5,-5.3,x
1655202411602.3,150.4,21.9,-5.8,x
1655202411619.1,153.3,22.5,-6.6,x
1655202411635.7,156.3,23,-7.1,x
1655202411655.5,159.4,22.9,-7.1,x
1655202411669.1,161,22.7,-7,x
1655202411685.6,164.2,21.9,-6.5,x
1655202411702.5,165.8,21.4,-6.3,x
1655202411719.2,168.9,20.7,-5.7,x
1655202411735.9,171.9,20.2,-5.2,x
1655202411752.6,173.4,20,-5.1,x
1655202411770.6,176.2,20,-5,x
1655202411786.2,179,20.1,-5.2,x
1655202411802.6,180.3,20.2,-5.3,x
1655202411819.4,183,20.3,-5.4,x
1655202411836.2,185.6,20.4,-5.5,x
1655202411852.7,187,20.4,-5.5,x
1655202411869.5,189.5,20.4,-5.6,x
1655202411885.9,191.9,20.4,-5.8,x
1655202411902.6,193,20.4,-5.8,x
1655202411919.2,195.1,20.3,-5.9,x
1655202411935.8,197.1,20.1,-6,x
1655202411952.7,198.1,20.1,-6.1,x
1655202411969.4,199.9,20,-6.3,x
1655202411985.9,201.4,19.9,-6.4,x
1655202412002.6,202.1,20,-6.5,x
1655202412019.5,203.2,20,-6.5,x
1655202412035.8,204.1,20.1,-6.5,x
1655202412052.6,204.5,20.1,-6.5,x
1655202412069.2,205.2,20.3,-6.5,x
1655202412085.8,205.7,20.3,-6.5,x
1655202412102.5,206,20.3,-6.4,x
1655202412119.1,206.4,20,-6.1,x
1655202412135.6,206.8,19.8,-6,x
1655202412169.5,207.1,19.8,-5.8,x
1655202412186.2,207.3,20,-5.5,x
1655202412202.5,207.3,20.2,-5.2,x
1655202412219.4,207.5,20.5,-4.8,x
1655202412235.8,207.7,20.8,-4.4,x
1655202412253,207.8,20.9,-4.1,x
1655202412270.2,208.2,20.8,-3.7,x
1655202412286,208.7,20.6,-3.4,x
1655202412302.7,208.9,20.6,-3.3,x
1655202412319.4,209.4,20.7,-3.4,x
1655202412335.9,209.9,20.8,-3.7,x
1655202412352.7,210.1,20.9,-3.8,x
1655202412369.4,210.6,20.9,-4.1,x
1655202412385.9,211,20.8,-4.2,x
1655202412419.2,211.2,20.8,-4.2,x
1655202412435.6,211.4,20.8,-4.1,x
1655202412452.4,211.6,20.9,-4.2,x
1655202412535.5,212.4,21.8,-4.2,x
1655202412552.2,212.7,22,-4.3,x
1655202412569.1,212.9,22.1,-4.4,x
1655202412585.8,213.1,22.3,-4.4,x
1655202412603.2,213.5,22.3,-4.2,x
1655202412618.9,213.6,22.2,-4.1,x
1655202412635.4,213.9,22.1,-4,x
1655202412652.9,214,22,-3.9,x
1655202412668.9,214.1,22.1,-3.9,x
1655202412685.6,214.2,22,-3.8,x
1655202412702.3,214.1,21.9,-3.6,x
1655202412719,214.1,21.4,-3.2,x
1655202412735.9,213.9,20.8,-2.5,x
1655202412752.9,213.8,20.6,-2.1,x
1655202412770.4,213.7,20.3,-1.7,x
1655202412785.8,213.7,20.3,-1.6,x
1655202412802.5,213.8,20.5,-1.9,x
1655202412819.3,213.8,20.8,-2.3,x
1655202412835.9,213.9,21.3,-2.6,x
1655202412852.6,214,21.6,-2.7,x
1655202412869.3,214.3,22.2,-2.7,x
1655202412885.9,214.7,22.3,-2.8,x
1655202412902.6,214.9,22.2,-2.8,x
1655202412919.3,215.5,21.8,-3,x
1655202412936.1,216.1,21.3,-3.2,x
1655202412952.7,216.4,21.1,-3.3,x
1655202412969.6,217,20.9,-3.5,x
1655202412985.8,217.5,20.8,-3.7,x
1655202413002.6,217.8,20.8,-3.7,x
1655202413019,218.2,20.9,-3.9,x
1655202413035.9,218.6,21.1,-3.9,x
1655202413052.8,218.8,21.2,-4,x
1655202413069.7,219.2,21.4,-4,x
1655202413086.1,219.6,21.5,-4,x
1655202413119.3,220.2,21.3,-4.1,x
1655202413136.1,220.5,21.1,-4.1,x
1655202413152.8,220.7,21,-4,x
1655202413186.1,221,21.1,-4.1,x
1655202413202.5,221.1,21.1,-4.2,x
1655202413219.4,221.3,21.1,-4.5,x
1655202413235.9,221.3,21.2,-4.8,x
1655202413285.9,221.3,21,-4.7,x
1655202413337.5,220.8,20.5,-3.8,x
1655202413353.3,220.7,20.5,-3.7,x
1655202413376.3,220.6,20.7,-3.8,x
1655202413385.5,220.5,20.9,-3.8,x
1655202413402.1,220.3,21.4,-3.7,x
1655202413419.1,220.1,21.6,-3.5,x
1655202413435.8,219.6,22.1,-2.9,x
1655202413452.8,219.3,22.3,-2.5,x
1655202413469.1,218.8,22.5,-1.6,x
1655202413493.6,218.3,22.4,-0.6,x
