time,sensor_alpha[undefined],sensor_beta[undefined],sensor_gamma[undefined],label_activities_sitting
1653397420228,22.01,49.34,2.98,x
1653397420238,22.01,49.34,2.98,x
1653397420248,22,49.36,2.98,x
1653397420259,22,49.39,2.99,x
1653397420268,21.99,49.41,3.01,x
1653397420279,21.98,49.44,3.05,x
1653397420290,21.97,49.47,3.1,x
1653397420300,21.96,49.5,3.15,x
1653397420316,21.94,49.53,3.21,x
1653397420319,21.92,49.57,3.27,x
1653397420329,21.89,49.6,3.33,x
1653397420339,21.85,49.64,3.38,x
1653397420348,21.8,49.68,3.44,x
1653397420360,21.74,49.73,3.5,x
1653397420369,21.69,49.78,3.56,x
1653397420378,21.64,49.83,3.64,x
1653397420390,21.59,49.87,3.72,x
1653397420398,21.54,49.91,3.8,x
1653397420408,21.49,49.95,3.88,x
1653397420418,21.44,49.98,3.95,x
1653397420429,21.39,50.02,4.02,x
1653397420439,21.34,50.07,4.09,x
1653397420448,21.29,50.12,4.15,x
1653397420459,21.24,50.18,4.22,x
1653397420468,21.19,50.25,4.29,x
1653397420479,21.15,50.31,4.36,x
1653397420489,21.11,50.37,4.44,x
1653397420499,21.06,50.43,4.53,x
1653397420509,21.02,50.48,4.61,x
1653397420520,20.96,50.54,4.69,x
1653397420530,20.92,50.6,4.76,x
1653397420539,20.87,50.66,4.83,x
1653397420549,20.83,50.72,4.89,x
1653397420559,20.79,50.77,4.96,x
1653397420569,20.76,50.81,5.02,x
1653397420578,20.73,50.85,5.1,x
1653397420589,20.7,50.89,5.18,x
1653397420599,20.66,50.94,5.27,x
1653397420608,20.63,50.97,5.37,x
1653397420619,20.59,51,5.47,x
1653397420629,20.55,51.03,5.57,x
1653397420639,20.5,51.07,5.67,x
1653397420649,20.45,51.11,5.78,x
1653397420659,20.39,51.17,5.89,x
1653397420668,20.32,51.24,6.01,x
1653397420679,20.24,51.32,6.12,x
1653397420690,20.17,51.42,6.23,x
1653397420699,20.09,51.51,6.33,x
1653397420715,20.03,51.6,6.43,x
1653397420720,19.97,51.69,6.53,x
1653397420737,19.92,51.77,6.63,x
1653397420743,19.88,51.83,6.73,x
1653397420747,19.84,51.89,6.82,x
1653397420757,19.8,51.95,6.92,x
1653397420767,19.76,52.01,7.01,x
1653397420780,19.72,52.08,7.09,x
1653397420788,19.68,52.15,7.16,x
1653397420801,19.64,52.22,7.22,x
1653397420809,19.61,52.29,7.26,x
1653397420818,19.58,52.35,7.29,x
1653397420828,19.56,52.4,7.31,x
1653397420844,19.54,52.45,7.34,x
1653397420849,19.53,52.5,7.35,x
1653397420858,19.52,52.54,7.37,x
1653397420869,19.52,52.57,7.38,x
1653397420878,19.52,52.6,7.4,x
1653397420887,19.52,52.62,7.41,x
1653397420898,19.51,52.64,7.43,x
1653397420908,19.5,52.67,7.44,x
1653397420919,19.48,52.71,7.45,x
1653397420928,19.46,52.74,7.45,x
1653397420937,19.43,52.78,7.44,x
1653397420947,19.41,52.79,7.44,x
1653397420959,19.39,52.8,7.44,x
1653397420970,19.37,52.8,7.44,x
1653397420980,19.37,52.8,7.44,x
1653397420988,19.36,52.81,7.44,x
1653397420999,19.35,52.83,7.44,x
1653397421008,19.35,52.85,7.42,x
1653397421018,19.34,52.87,7.4,x
1653397421029,19.34,52.89,7.37,x
1653397421040,19.34,52.9,7.32,x
1653397421049,19.34,52.89,7.26,x
1653397421059,19.34,52.86,7.2,x
1653397421068,19.33,52.79,7.15,x
1653397421081,19.32,52.71,7.1,x
1653397421088,19.3,52.6,7.07,x
1653397421099,19.29,52.46,7.04,x
1653397421109,19.28,52.32,7,x
1653397421118,19.29,52.17,6.95,x
1653397421128,19.32,52.03,6.87,x
1653397421138,19.36,51.9,6.76,x
1653397421149,19.42,51.79,6.64,x
1653397421159,19.5,51.68,6.49,x
1653397421167,19.59,51.58,6.34,x
1653397421178,19.67,51.49,6.19,x
1653397421187,19.76,51.41,6.05,x
1653397421205,19.85,51.32,5.9,x
1653397421208,19.94,51.24,5.77,x
1653397421218,20.02,51.18,5.64,x
1653397421227,20.08,51.13,5.54,x
1653397421238,20.14,51.08,5.45,x
1653397421249,20.18,51.04,5.37,x
1653397421259,20.22,51,5.28,x
1653397421273,20.25,50.97,5.18,x
1653397421280,20.27,50.94,5.09,x
1653397421296,20.29,50.93,5,x
1653397421303,20.29,50.91,4.9,x
1653397421309,20.28,50.9,4.8,x
1653397421317,20.28,50.9,4.71,x
1653397421329,20.28,50.89,4.64,x
1653397421340,20.28,50.88,4.59,x
1653397421349,20.3,50.85,4.56,x
1653397421359,20.31,50.82,4.54,x
1653397421368,20.33,50.79,4.53,x
1653397421380,20.34,50.75,4.53,x
1653397421389,20.35,50.71,4.53,x
1653397421400,20.35,50.66,4.54,x
1653397421408,20.37,50.61,4.54,x
1653397421419,20.38,50.56,4.54,x
1653397421428,20.39,50.51,4.54,x
1653397421440,20.4,50.47,4.54,x
1653397421448,20.41,50.43,4.52,x
1653397421459,20.42,50.39,4.51,x
1653397421470,20.43,50.34,4.49,x
1653397421478,20.46,50.3,4.47,x
1653397421489,20.48,50.26,4.45,x
1653397421498,20.51,50.22,4.44,x
1653397421508,20.54,50.18,4.42,x
1653397421520,20.57,50.14,4.4,x
1653397421530,20.6,50.12,4.39,x
1653397421538,20.62,50.1,4.37,x
1653397421549,20.64,50.09,4.35,x
1653397421559,20.65,50.08,4.33,x
1653397421570,20.67,50.07,4.3,x
1653397421579,20.67,50.05,4.29,x
1653397421590,20.67,50.03,4.28,x
1653397421605,20.67,50,4.26,x
1653397421609,20.67,49.97,4.25,x
1653397421629,20.68,49.94,4.23,x
1653397421637,20.68,49.92,4.22,x
1653397421646,20.68,49.9,4.22,x
1653397421651,20.69,49.88,4.21,x
1653397421657,20.7,49.86,4.21,x
1653397421668,20.71,49.84,4.21,x
1653397421679,20.72,49.81,4.2,x
1653397421688,20.74,49.78,4.19,x
1653397421699,20.76,49.76,4.17,x
1653397421708,20.78,49.73,4.16,x
1653397421720,20.79,49.71,4.14,x
1653397421729,20.8,49.7,4.11,x
1653397421739,20.81,49.68,4.09,x
1653397421748,20.82,49.65,4.07,x
1653397421760,20.83,49.63,4.05,x
1653397421769,20.85,49.6,4.04,x
1653397421779,20.86,49.57,4.03,x
1653397421789,20.88,49.53,4.02,x
1653397421800,20.9,49.51,3.99,x
1653397421819,20.92,49.49,3.95,x
1653397421823,20.93,49.48,3.9,x
1653397421855,20.94,49.47,3.86,x
1653397421857,20.95,49.48,3.82,x
1653397421859,20.97,49.47,3.79,x
1653397421863,20.98,49.45,3.78,x
1653397421868,20.99,49.43,3.77,x
1653397421887,21,49.41,3.77,x
1653397421892,21.01,49.39,3.76,x
1653397421899,21.02,49.37,3.74,x
1653397421907,21.04,49.35,3.73,x
1653397421919,21.05,49.33,3.7,x
1653397421928,21.06,49.32,3.67,x
1653397421939,21.07,49.32,3.63,x
1653397421950,21.08,49.31,3.58,x
1653397421958,21.09,49.3,3.52,x
1653397421969,21.11,49.29,3.47,x
1653397421980,21.13,49.27,3.41,x
1653397421988,21.15,49.24,3.35,x
1653397422001,21.18,49.21,3.27,x
1653397422011,21.21,49.16,3.2,x
1653397422020,21.25,49.11,3.11,x
1653397422028,21.29,49.04,3.03,x
1653397422039,21.32,48.96,2.94,x
1653397422050,21.36,48.86,2.84,x
1653397422061,21.41,48.76,2.7,x
1653397422070,21.48,48.64,2.54,x
1653397422080,21.55,48.53,2.4,x
1653397422089,21.62,48.4,2.29,x
1653397422100,21.7,48.28,2.19,x
1653397422111,21.76,48.15,2.08,x
1653397422120,21.82,48.03,1.99,x
1653397422129,21.86,47.9,1.9,x
1653397422139,21.89,47.78,1.8,x
1653397422148,21.9,47.68,1.7,x
1653397422159,21.89,47.58,1.6,x
1653397422170,21.85,47.5,1.53,x
1653397422180,21.81,47.43,1.48,x
1653397422189,21.75,47.38,1.46,x
1653397422201,21.68,47.33,1.46,x
1653397422209,21.61,47.3,1.48,x
1653397422220,21.53,47.29,1.51,x
1653397422229,21.45,47.28,1.54,x
1653397422241,21.39,47.27,1.57,x
1653397422250,21.34,47.26,1.59,x
1653397422259,21.31,47.24,1.61,x
1653397422269,21.29,47.21,1.65,x
1653397422281,21.28,47.16,1.7,x
1653397422290,21.29,47.12,1.76,x
1653397422303,21.31,47.07,1.82,x
1653397422309,21.35,47.04,1.89,x
1653397422320,21.4,47.03,1.95,x
1653397422330,21.46,47.02,2.01,x
1653397422340,21.52,47.03,2.06,x
1653397422349,21.56,47.05,2.12,x
1653397422361,21.59,47.08,2.18,x
1653397422368,21.61,47.1,2.25,x
1653397422389,21.61,47.12,2.31,x
1653397422394,21.61,47.12,2.37,x
1653397422405,21.61,47.11,2.42,x
1653397422417,21.59,47.1,2.47,x
1653397422420,21.58,47.07,2.52,x
1653397422428,21.56,47.05,2.57,x
1653397422440,21.54,47.04,2.63,x
1653397422449,21.52,47.03,2.7,x
1653397422460,21.49,47.04,2.78,x
1653397422469,21.46,47.06,2.86,x
1653397422480,21.41,47.11,2.94,x
1653397422489,21.35,47.18,3.02,x
1653397422499,21.28,47.26,3.11,x
1653397422509,21.2,47.36,3.19,x
1653397422520,21.13,47.46,3.28,x
1653397422532,21.05,47.58,3.38,x
1653397422540,20.99,47.7,3.5,x
1653397422550,20.92,47.82,3.63,x
1653397422559,20.86,47.93,3.75,x
1653397422570,20.81,48.09,3.87,x
1653397422580,20.77,48.24,3.98,x
1653397422590,20.75,48.39,4.08,x
1653397422601,20.73,48.54,4.18,x
1653397422610,20.71,48.67,4.27,x
1653397422619,20.7,48.8,4.36,x
1653397422630,20.69,48.91,4.44,x
1653397422639,20.67,49.02,4.54,x
1653397422649,20.64,49.11,4.64,x
1653397422660,20.61,49.2,4.76,x
1653397422669,20.56,49.3,4.87,x
1653397422680,20.51,49.4,4.99,x
1653397422689,20.46,49.5,5.11,x
1653397422701,20.41,49.58,5.26,x
1653397422709,20.36,49.64,5.43,x
1653397422722,20.3,49.68,5.64,x
1653397422731,20.24,49.71,5.87,x
1653397422739,20.18,49.72,6.12,x
1653397422750,20.12,49.74,6.37,x
1653397422760,20.06,49.77,6.62,x
1653397422770,19.98,49.81,6.86,x
1653397422781,19.9,49.86,7.08,x
1653397422790,19.81,49.91,7.28,x
1653397422805,19.72,49.97,7.45,x
1653397422813,19.63,50.03,7.6,x
1653397422824,19.54,50.09,7.72,x
1653397422830,19.46,50.14,7.82,x
1653397422840,19.39,50.19,7.89,x
1653397422849,19.32,50.25,7.97,x
1653397422859,19.24,50.31,8.05,x
1653397422869,19.15,50.37,8.12,x
1653397422879,19.07,50.42,8.19,x
1653397422889,19,50.47,8.25,x
1653397422902,18.94,50.51,8.29,x
1653397422910,18.88,50.54,8.32,x
1653397422920,18.84,50.56,8.35,x
1653397422929,18.81,50.57,8.35,x
1653397422944,18.78,50.57,8.33,x
1653397422949,18.75,50.56,8.31,x
1653397422967,18.73,50.54,8.28,x
1653397422976,18.71,50.53,8.25,x
1653397422986,18.71,50.51,8.22,x
1653397422990,18.71,50.5,8.18,x
1653397422999,18.71,50.49,8.15,x
1653397423010,18.73,50.47,8.11,x
1653397423021,18.74,50.46,8.08,x
1653397423030,18.75,50.45,8.05,x
1653397423039,18.74,50.46,8.03,x
1653397423049,18.74,50.46,8.01,x
1653397423059,18.73,50.48,7.99,x
1653397423070,18.72,50.5,7.98,x
1653397423079,18.72,50.52,7.96,x
1653397423089,18.72,50.54,7.94,x
1653397423098,18.72,50.56,7.91,x
1653397423110,18.72,50.58,7.89,x
1653397423118,18.73,50.59,7.89,x
1653397423130,18.74,50.59,7.89,x
1653397423141,18.76,50.57,7.9,x
1653397423149,18.79,50.54,7.91,x
1653397423160,18.81,50.51,7.91,x
1653397423169,18.83,50.47,7.89,x
1653397423180,18.86,50.42,7.88,x
1653397423189,18.88,50.38,7.86,x
1653397423200,18.91,50.32,7.82,x
1653397423209,18.94,50.27,7.78,x
1653397423221,18.98,50.21,7.73,x
1653397423229,19.01,50.15,7.68,x
1653397423239,19.05,50.1,7.63,x
1653397423249,19.09,50.04,7.59,x
1653397423261,19.12,49.98,7.55,x
1653397423277,19.16,49.92,7.53,x
1653397423282,19.2,49.85,7.49,x
1653397423299,19.23,49.78,7.46,x
1653397423317,19.27,49.72,7.43,x
1653397423321,19.3,49.66,7.38,x
1653397423327,19.32,49.62,7.33,x
1653397423331,19.34,49.58,7.27,x
1653397423340,19.35,49.55,7.2,x
1653397423350,19.36,49.53,7.12,x
1653397423360,19.37,49.51,7.03,x
1653397423370,19.39,49.5,6.95,x
1653397423381,19.4,49.49,6.87,x
1653397423389,19.41,49.47,6.8,x
1653397423399,19.43,49.45,6.74,x
1653397423414,19.46,49.43,6.68,x
1653397423421,19.48,49.39,6.64,x
1653397423429,19.5,49.36,6.61,x
1653397423440,19.51,49.34,6.58,x
1653397423450,19.52,49.31,6.56,x
1653397423461,19.53,49.29,6.54,x
1653397423469,19.53,49.28,6.51,x
1653397423479,19.53,49.28,6.49,x
1653397423508,19.53,49.29,6.47,x
1653397423509,19.52,49.29,6.46,x
1653397423513,19.53,49.3,6.43,x
1653397423524,19.53,49.3,6.4,x
1653397423540,19.53,49.31,6.37,x
1653397423543,19.54,49.31,6.34,x
1653397423551,19.54,49.32,6.29,x
1653397423561,19.55,49.34,6.25,x
1653397423571,19.55,49.35,6.22,x
1653397423580,19.56,49.36,6.2,x
1653397423589,19.58,49.38,6.18,x
1653397423599,19.59,49.39,6.16,x
1653397423610,19.6,49.41,6.14,x
1653397423622,19.62,49.42,6.13,x
1653397423634,19.63,49.43,6.12,x
1653397423641,19.65,49.44,6.11,x
1653397423650,19.66,49.44,6.1,x
1653397423660,19.67,49.44,6.1,x
1653397423669,19.68,49.44,6.09,x
1653397423680,19.69,49.43,6.09,x
1653397423690,19.7,49.43,6.08,x
1653397423699,19.71,49.42,6.07,x
1653397423708,19.73,49.4,6.07,x
1653397423719,19.75,49.39,6.07,x
1653397423729,19.78,49.37,6.08,x
1653397423740,19.8,49.36,6.08,x
1653397423749,19.82,49.35,6.09,x
1653397423759,19.84,49.34,6.09,x
1653397423770,19.85,49.34,6.08,x
1653397423781,19.86,49.35,6.07,x
1653397423796,19.87,49.36,6.07,x
1653397423805,19.88,49.36,6.06,x
1653397423841,19.89,49.37,6.06,x
1653397423844,19.9,49.37,6.06,x
1653397423845,19.92,49.37,6.05,x
1653397423846,19.94,49.37,6.05,x
1653397423850,19.96,49.37,6.06,x
1653397423861,19.98,49.37,6.07,x
1653397423870,20,49.38,6.09,x
1653397423880,20.01,49.39,6.1,x
1653397423892,20.02,49.41,6.12,x
1653397423899,20.02,49.43,6.13,x
1653397423911,20.03,49.44,6.13,x
1653397423921,20.04,49.44,6.14,x
1653397423930,20.06,49.44,6.15,x
1653397423944,20.08,49.44,6.15,x
1653397423951,20.09,49.43,6.16,x
1653397423972,20.11,49.42,6.17,x
1653397423978,20.13,49.41,6.16,x
1653397423984,20.15,49.41,6.15,x
1653397423992,20.16,49.41,6.13,x
1653397424001,20.18,49.42,6.11,x
1653397424011,20.18,49.43,6.11,x
1653397424022,20.19,49.43,6.12,x
1653397424030,20.19,49.43,6.12,x
1653397424044,20.2,49.43,6.13,x
1653397424057,20.2,49.42,6.13,x
1653397424067,20.2,49.42,6.14,x
1653397424072,20.19,49.42,6.15,x
1653397424104,20.19,49.42,6.15,x
1653397424106,20.18,49.42,6.16,x
1653397424107,20.19,49.42,6.17,x
1653397424113,20.19,49.42,6.19,x
1653397424121,20.2,49.42,6.22,x
1653397424129,20.21,49.42,6.24,x
1653397424141,20.22,49.43,6.26,x
1653397424150,20.22,49.45,6.28,x
1653397424164,20.21,49.46,6.3,x
1653397424172,20.21,49.48,6.31,x
1653397424185,20.2,49.49,6.32,x
1653397424190,20.21,49.49,6.32,x
1653397424201,20.21,49.49,6.33,x
1653397424211,20.22,49.48,6.34,x
1653397424220,20.24,49.47,6.34,x
1653397424230,20.25,49.46,6.35,x
1653397424241,20.26,49.44,6.34,x
1653397424251,20.27,49.44,6.33,x
1653397424262,20.28,49.44,6.32,x
1653397424271,20.3,49.44,6.3,x
1653397424280,20.3,49.44,6.28,x
1653397424290,20.31,49.44,6.28,x
1653397424302,20.3,49.44,6.29,x
1653397424315,20.3,49.43,6.3,x
1653397424322,20.29,49.42,6.32,x
1653397424331,20.29,49.42,6.35,x
1653397424340,20.28,49.42,6.37,x
1653397424351,20.28,49.43,6.38,x
1653397424361,20.28,49.44,6.39,x
1653397424370,20.28,49.46,6.4,x
1653397424380,20.28,49.48,6.4,x
1653397424391,20.28,49.5,6.4,x
1653397424402,20.28,49.51,6.4,x
1653397424417,20.28,49.52,6.39,x
1653397424421,20.28,49.53,6.38,x
1653397424430,20.28,49.52,6.38,x
1653397424442,20.28,49.52,6.37,x
1653397424451,20.28,49.52,6.36,x
1653397424462,20.28,49.51,6.34,x
1653397424471,20.28,49.5,6.31,x
1653397424480,20.28,49.5,6.29,x
1653397424491,20.27,49.5,6.31,x
1653397424502,20.25,49.51,6.35,x
1653397424514,20.23,49.52,6.39,x
1653397424526,20.22,49.52,6.42,x
1653397424530,20.2,49.52,6.45,x
1653397424541,20.18,49.51,6.48,x
1653397424550,20.17,49.51,6.51,x
1653397424561,20.15,49.5,6.53,x
1653397424571,20.14,49.49,6.56,x
1653397424581,20.12,49.49,6.59,x
1653397424591,20.11,49.48,6.62,x
1653397424615,20.12,49.49,6.64,x
1653397424617,20.13,49.51,6.65,x
1653397424622,20.14,49.53,6.66,x
1653397424636,20.14,49.57,6.66,x
1653397424643,20.15,49.61,6.65,x
1653397424650,20.16,49.66,6.63,x
1653397424661,20.16,49.7,6.61,x
1653397424670,20.16,49.75,6.58,x
1653397424680,20.16,49.79,6.55,x
1653397424691,20.16,49.83,6.52,x
1653397424702,20.17,49.85,6.49,x
1653397424711,20.18,49.86,6.45,x
1653397424720,20.2,49.86,6.42,x
1653397424730,20.21,49.85,6.4,x
1653397424740,20.22,49.83,6.38,x
1653397424749,20.24,49.79,6.37,x
1653397424761,20.27,49.77,6.35,x
1653397424772,20.32,49.75,6.29,x
1653397424781,20.38,49.74,6.21,x
1653397424791,20.43,49.74,6.12,x
1653397424802,20.48,49.74,6.01,x
1653397424814,20.53,49.75,5.91,x
1653397424823,20.58,49.76,5.84,x
1653397424833,20.63,49.78,5.77,x
1653397424841,20.7,49.82,5.68,x
1653397424853,20.77,49.86,5.57,x
1653397424863,20.85,49.9,5.45,x
1653397424872,20.94,49.93,5.29,x
1653397424881,21.02,49.97,5.12,x
1653397424892,21.11,50.01,4.94,x
1653397424902,21.19,50.06,4.77,x
1653397424910,21.28,50.12,4.61,x
1653397424922,21.36,50.17,4.45,x
1653397424933,21.44,50.23,4.3,x
1653397424947,21.55,50.28,4.17,x
1653397424952,21.73,50.29,4.01,x
1653397424961,22.12,50.27,3.66,x
1653397424976,22.6,50.23,3.23,x
1653397424984,23.11,50.17,2.81,x
1653397424991,23.57,50.11,2.46,x
1653397425001,23.95,50.04,2.18,x
1653397425013,24.29,49.94,1.95,x
1653397425022,24.61,49.83,1.73,x
1653397425037,24.93,49.72,1.53,x
1653397425050,25.21,49.66,1.37,x
1653397425054,25.46,49.64,1.24,x
1653397425066,25.69,49.67,1.11,x
1653397425072,25.94,49.72,0.94,x
1653397425081,26.24,49.8,0.73,x
1653397425091,26.58,49.87,0.47,x
1653397425101,26.92,49.93,0.2,x
1653397425111,27.22,49.97,-0.03,x
1653397425123,27.47,50.01,-0.21,x
1653397425131,27.68,50.03,-0.35,x
1653397425141,27.89,50.04,-0.47,x
1653397425150,28.1,50.05,-0.58,x
1653397425161,28.29,50.06,-0.69,x
1653397425177,28.48,50.07,-0.8,x
1653397425185,28.66,50.09,-0.92,x
1653397425221,28.85,50.12,-1.07,x
1653397425224,29.05,50.15,-1.22,x
1653397425228,29.24,50.17,-1.39,x
1653397425231,29.43,50.2,-1.55,x
1653397425233,29.59,50.23,-1.68,x
1653397425241,29.73,50.26,-1.79,x
1653397425250,29.84,50.29,-1.87,x
1653397425261,29.93,50.33,-1.93,x
1653397425271,30,50.36,-1.97,x
1653397425280,30.05,50.4,-1.99,x
1653397425290,30.11,50.45,-2.01,x
1653397425301,30.21,50.5,-2.08,x
1653397425310,30.33,50.56,-2.13,x
1653397425320,30.45,50.62,-2.18,x
1653397425330,30.58,50.68,-2.23,x
1653397425341,30.7,50.75,-2.27,x
1653397425352,30.81,50.83,-2.3,x
1653397425363,30.92,50.9,-2.3,x
1653397425372,31.02,50.99,-2.27,x
1653397425384,31.11,51.07,-2.24,x
1653397425391,31.19,51.16,-2.19,x
1653397425404,31.29,51.26,-2.13,x
1653397425413,31.38,51.37,-2.06,x
1653397425424,31.47,51.49,-1.98,x
1653397425432,31.54,51.62,-1.87,x
1653397425443,31.6,51.77,-1.73,x
1653397425454,31.64,51.92,-1.56,x
1653397425462,31.66,52.09,-1.38,x
1653397425473,31.66,52.27,-1.18,x
1653397425483,31.65,52.46,-0.98,x
1653397425492,31.62,52.66,-0.8,x
1653397425502,31.59,52.86,-0.63,x
1653397425512,31.53,53.08,-0.47,x
1653397425521,31.47,53.31,-0.33,x
1653397425531,31.39,53.54,-0.21,x
1653397425543,31.3,53.76,-0.09,x
1653397425553,31.19,53.96,0.03,x
1653397425561,31.05,54.15,0.18,x
1653397425571,30.89,54.31,0.36,x
1653397425581,30.72,54.44,0.56,x
1653397425591,30.54,54.55,0.8,x
1653397425605,30.36,54.64,1.08,x
1653397425613,30.17,54.72,1.36,x
1653397425622,29.97,54.8,1.65,x
1653397425632,29.78,54.87,1.92,x
1653397425644,29.59,54.94,2.18,x
1653397425652,29.41,55.01,2.41,x
1653397425665,29.24,55.07,2.62,x
1653397425674,29.08,55.13,2.81,x
1653397425684,28.92,55.2,2.99,x
1653397425692,28.77,55.27,3.15,x
1653397425701,28.62,55.35,3.3,x
1653397425711,28.49,55.43,3.43,x
1653397425746,28.39,55.49,3.55,x
1653397425748,28.3,55.54,3.67,x
1653397425750,28.22,55.58,3.78,x
1653397425756,28.15,55.61,3.89,x
1653397425767,28.08,55.64,3.99,x
1653397425778,28.02,55.67,4.08,x
1653397425782,27.96,55.72,4.15,x
1653397425791,27.9,55.77,4.23,x
1653397425801,27.86,55.81,4.31,x
1653397425814,27.81,55.85,4.39,x
1653397425824,27.77,55.88,4.48,x
1653397425832,27.72,55.91,4.57,x
1653397425842,27.67,55.93,4.67,x
1653397425853,27.61,55.96,4.77,x
1653397425861,27.55,55.99,4.87,x
1653397425872,27.48,56.02,4.98,x
1653397425882,27.42,56.05,5.09,x
1653397425891,27.37,56.08,5.19,x
1653397425902,27.33,56.12,5.29,x
1653397425910,27.29,56.15,5.37,x
1653397425921,27.27,56.17,5.45,x
1653397425934,27.26,56.18,5.52,x
1653397425946,27.24,56.18,5.58,x
1653397425958,27.24,56.17,5.63,x
1653397425965,27.23,56.15,5.68,x
1653397425972,27.22,56.12,5.71,x
1653397425981,27.22,56.09,5.72,x
1653397425991,27.23,56.04,5.71,x
1653397426001,27.24,55.98,5.7,x
1653397426011,27.25,55.9,5.68,x
1653397426023,27.26,55.81,5.65,x
1653397426033,27.28,55.7,5.62,x
1653397426041,27.31,55.59,5.57,x
1653397426053,27.35,55.48,5.51,x
1653397426062,27.4,55.38,5.43,x
1653397426073,27.46,55.29,5.34,x
1653397426085,27.53,55.2,5.25,x
1653397426095,27.61,55.13,5.15,x
1653397426104,27.72,55.06,5.03,x
1653397426113,27.84,55,4.9,x
1653397426124,27.97,54.95,4.75,x
1653397426132,28.1,54.91,4.59,x
1653397426143,28.24,54.87,4.42,x
1653397426153,28.38,54.84,4.24,x
1653397426162,28.51,54.82,4.07,x
1653397426173,28.63,54.81,3.91,x
1653397426185,28.74,54.79,3.77,x
1653397426193,28.83,54.78,3.66,x
1653397426202,28.91,54.77,3.55,x
1653397426211,28.97,54.76,3.44,x
1653397426223,29.02,54.73,3.34,x
1653397426233,29.07,54.7,3.25,x
1653397426243,29.13,54.66,3.15,x
1653397426252,29.18,54.61,3.04,x
1653397426266,29.24,54.55,2.93,x
1653397426272,29.31,54.48,2.81,x
1653397426288,29.37,54.4,2.71,x
1653397426295,29.44,54.32,2.59,x
1653397426306,29.5,54.24,2.47,x
1653397426317,29.56,54.15,2.35,x
1653397426324,29.62,54.06,2.22,x
1653397426334,29.68,53.97,2.09,x
1653397426345,29.74,53.88,1.96,x
1653397426352,29.79,53.8,1.82,x
1653397426361,29.85,53.72,1.68,x
1653397426371,29.92,53.63,1.54,x
1653397426382,30,53.55,1.39,x
1653397426391,30.09,53.47,1.25,x
1653397426401,30.19,53.39,1.1,x
1653397426412,30.29,53.3,0.95,x
1653397426422,30.41,53.21,0.8,x
1653397426431,30.53,53.11,0.64,x
1653397426443,30.66,53,0.47,x
1653397426453,30.79,52.89,0.29,x
1653397426462,30.92,52.78,0.11,x
1653397426478,31.06,52.65,-0.08,x
1653397426483,31.18,52.5,-0.27,x
1653397426491,31.32,52.35,-0.45,x
1653397426503,31.47,52.18,-0.64,x
1653397426512,31.63,51.99,-0.82,x
1653397426521,31.79,51.79,-0.99,x
1653397426532,31.95,51.59,-1.16,x
1653397426541,32.12,51.38,-1.34,x
1653397426553,32.29,51.17,-1.53,x
1653397426563,32.46,50.96,-1.73,x
1653397426576,32.63,50.76,-1.95,x
1653397426586,32.79,50.56,-2.18,x
1653397426594,32.94,50.38,-2.43,x
1653397426604,33.09,50.21,-2.66,x
1653397426624,33.25,50.05,-2.88,x
1653397426625,33.39,49.91,-3.07,x
1653397426636,33.53,49.77,-3.26,x
1653397426647,33.65,49.66,-3.44,x
1653397426658,33.77,49.57,-3.63,x
1653397426662,33.87,49.52,-3.85,x
1653397426672,33.97,49.49,-4.09,x
1653397426683,34.07,49.47,-4.33,x
1653397426691,34.16,49.47,-4.56,x
1653397426701,34.25,49.47,-4.77,x
1653397426713,34.34,49.47,-4.96,x
1653397426722,34.42,49.47,-5.13,x
1653397426731,34.5,49.48,-5.29,x
1653397426742,34.6,49.49,-5.46,x
1653397426753,34.69,49.48,-5.62,x
1653397426761,34.78,49.46,-5.78,x
1653397426774,34.86,49.43,-5.91,x
1653397426784,34.92,49.39,-6.02,x
1653397426793,34.96,49.35,-6.12,x
1653397426805,34.99,49.31,-6.22,x
1653397426814,35.03,49.26,-6.32,x
1653397426823,35.06,49.23,-6.4,x
1653397426832,35.1,49.21,-6.47,x
1653397426852,35.13,49.21,-6.53,x
1653397426857,35.14,49.21,-6.58,x
1653397426864,35.15,49.23,-6.62,x
1653397426874,35.15,49.26,-6.67,x
1653397426882,35.16,49.31,-6.72,x
1653397426892,35.17,49.35,-6.76,x
1653397426901,35.18,49.39,-6.8,x
1653397426914,35.19,49.43,-6.84,x
1653397426922,35.19,49.45,-6.89,x
1653397426936,35.22,49.43,-6.96,x
1653397426943,35.28,49.38,-7.06,x
1653397426953,35.35,49.29,-7.17,x
1653397426965,35.44,49.19,-7.25,x
1653397426974,35.52,49.09,-7.32,x
1653397426984,35.6,49,-7.37,x
1653397426992,35.66,48.91,-7.4,x
1653397427003,35.71,48.85,-7.42,x
1653397427013,35.74,48.8,-7.45,x
1653397427023,35.76,48.77,-7.48,x
1653397427033,35.79,48.76,-7.52,x
1653397427043,35.81,48.76,-7.58,x
1653397427053,35.84,48.77,-7.63,x
1653397427061,35.86,48.78,-7.68,x
1653397427073,35.88,48.8,-7.73,x
1653397427082,35.9,48.82,-7.78,x
1653397427092,35.93,48.83,-7.85,x
1653397427104,35.98,48.82,-7.92,x
1653397427111,36.05,48.8,-8.01,x
1653397427122,36.14,48.75,-8.09,x
1653397427134,36.22,48.68,-8.18,x
1653397427146,36.3,48.59,-8.27,x
1653397427153,36.35,48.5,-8.34,x
