time,sensor_alpha[undefined],sensor_beta[undefined],sensor_gamma[undefined],label_activities_sitting
1658226459175.6,11,17.6,-1.7,x
1658226459191.7,11,17.5,-1.9,x
1658226459208.3,11.1,17.5,-2.2,x
1658226459225.8,11.1,17.6,-2.3,x
1658226459241.5,11.2,17.7,-2.4,x
1658226459258.5,11.2,17.8,-2.5,x
1658226459318.6,11.1,18,-3.2,x
1658226459327,11,18,-3.2,x
1658226459341.7,11,18,-3.3,x
1658226459375.2,11.1,18,-3.4,x
1658226459513.4,11.4,17,-2.8,x
1658226459529.4,11.3,16.9,-2.6,x
1658226459541.1,11.3,16.8,-2.6,x
1658226459557.7,11.2,16.5,-2.6,x
1658226459591.1,11.2,16.2,-2.5,x
1658226459607.8,11.1,16.1,-2.2,x
1658226459624.6,11.1,16,-2,x
1658226459641.1,11,15.8,-1.5,x
1658226459658.4,10.9,15.6,-1.1,x
1658226459674.4,10.9,15.5,-0.9,x
1658226459691.1,10.9,15.3,-0.7,x
1658226459707.8,10.8,15.3,-0.5,x
1658226459724.4,10.8,15.3,-0.3,x
1658226459741.1,10.8,15.3,0,x
1658226459757.7,10.7,15.1,0.5,x
1658226459774.4,10.7,15,0.7,x
1658226459791.1,10.6,14.7,1.1,x
1658226459807.8,10.6,14.5,1.2,x
1658226459841.6,10.6,14.3,1.4,x
1658226459891,10.6,14.1,1.7,x
1658226459909.4,10.6,14,2,x
1658226459925.6,10.6,13.9,2.1,x
1658226459942,10.6,13.6,2.3,x
1658226459958.4,10.6,13.4,2.3,x
1658226459991.9,10.6,13.1,2.3,x
1658226460008.4,10.5,13,2.4,x
1658226460058.3,10.5,12.8,2.6,x
1658226460074.9,10.5,12.6,2.6,x
1658226460091.9,10.5,12.3,2.5,x
1658226460125,10.4,12,2.6,x
1658226460141.6,10.4,11.9,2.7,x
1658226460174.9,10.4,11.7,2.8,x
1658226460211.6,10.4,11.5,2.9,x
1658226460241.9,10.4,11.3,2.9,x
1658226460277,10.4,11,2.8,x
1658226460291.4,10.3,10.7,2.8,x
1658226460325.4,10.3,10.6,2.9,x
1658226460341.5,10.4,10.5,3.1,x
1658226460358.2,10.4,10.6,3.2,x
1658226460408.2,10.4,10.8,3.3,x
1658226460491.5,10.3,10.7,3.2,x
1658226460674.8,10.2,10.5,3.2,x
1658226460691.3,10.2,10.5,3.1,x
1658226460757.9,10.1,10.4,3,x
1658226460808.3,10.1,10.3,3.1,x
1658226460825.6,10.1,10.3,3,x
1658226460875.7,10,10.3,3,x
1658226460891.8,10,10.2,3.1,x
1658226460908.3,10.1,10.2,3.2,x
1658226460958.2,10.1,10.1,3.1,x
1658226460975.1,10.1,10,3.1,x
1658226460991.9,10.1,10,3,x
1658226461041.8,10.1,9.9,3.1,x
1658226461091.9,10.1,9.8,3.2,x
1658226461141.5,10,9.5,3.2,x
1658226461158.4,10,9.3,3.1,x
1658226461191.8,9.9,9.1,3.1,x
1658226461208.5,9.9,8.9,3.1,x
1658226461242.7,9.8,8.5,3.1,x
1658226461257.8,9.8,8.2,3,x
1658226461275.1,9.8,8.1,3,x
1658226461291.8,9.8,7.8,2.9,x
1658226461308.2,9.8,7.5,2.9,x
1658226461342.6,9.8,7.1,2.8,x
1658226461358.2,9.8,6.9,2.7,x
1658226461374.9,9.8,6.7,2.7,x
1658226461391.6,9.7,6.4,2.7,x
1658226461417.5,9.7,6.2,2.7,x
1658226461425.3,9.7,6.2,2.8,x
1658226461458.3,9.8,5.9,2.8,x
1658226461474.6,9.8,5.8,2.7,x
1658226461491.4,9.8,5.7,2.7,x
1658226461541.6,9.8,5.4,2.7,x
1658226461641.4,9.8,5.2,2.7,x
1658226461741.5,9.8,5,2.7,x
1658226461925.5,9.8,4.8,2.8,x
1658226462025.5,9.9,5.1,2.9,x
1658226462041.8,9.9,5.3,2.9,x
1658226462058.2,9.9,5.7,2.9,x
1658226462074.9,9.9,6,2.9,x
1658226462091.8,9.9,6.6,3,x
1658226462108.2,9.9,7.1,3.1,x
1658226462125.2,9.9,7.3,3.2,x
1658226462141.8,10,7.4,3.4,x
1658226462158.1,10,7.5,3.6,x
1658226462174.9,10,7.6,3.8,x
1658226462193.1,10,7.9,4,x
1658226462208.2,10,8.3,4.3,x
1658226462225.1,10.1,8.4,4.4,x
1658226462241.5,10.1,8.7,4.5,x
1658226462291.7,10.2,8.6,4.4,x
1658226462308.1,10.1,8.4,4.3,x
1658226462424.6,10.2,8.5,4.1,x
1658226462458.1,10.1,8.2,4,x
1658226462474.9,10.1,8.1,3.9,x
1658226462491.5,10.1,7.9,3.8,x
1658226462508,10.1,7.7,3.6,x
1658226462524.7,10.1,7.6,3.5,x
1658226462541.4,10.1,7.3,3.4,x
1658226462558.2,10.1,7,3.2,x
1658226462575,10.1,6.9,3.1,x
1658226462591.8,10,6.8,3.1,x
1658226462608.1,10,6.7,3,x
1658226462641.8,10.1,6.6,3,x
1658226462725,10.2,6.5,2.9,x
1658226462941.4,10.2,6.6,2.9,x
1658226462958,10.1,6.8,3,x
1658226462975.4,10.1,7,3,x
1658226462991.7,10.1,7.3,3.1,x
1658226463008.1,10.1,7.6,3.3,x
1658226463025.5,10.1,7.7,3.5,x
1658226463041.8,10.1,8,3.7,x
1658226463058.1,10.1,8.2,3.8,x
1658226463091.7,10.2,8.5,3.8,x
1658226463108.1,10.2,8.6,3.9,x
1658226463125.1,10.2,8.7,3.9,x
1658226463141.7,10.2,8.9,4,x
1658226463158.1,10.2,9.1,4,x
1658226463175.2,10.3,9.2,4,x
1658226463241.7,10.3,9.3,3.8,x
1658226463294.7,10.4,9.3,3.7,x
1658226463307.9,10.5,9.3,3.6,x
1658226463391.4,10.6,9.2,3.5,x
1658226463458.1,10.5,9.2,3.5,x
1658226463508.1,10.3,9.3,3.5,x
1658226463541.8,10.1,9.5,3.5,x
1658226463558.1,10,9.6,3.5,x
1658226463575.4,9.8,9.7,3.6,x
1658226463591.7,9.6,9.7,3.5,x
1658226463609.4,9.5,9.8,3.5,x
1658226463625.4,9.2,9.8,3.3,x
1658226463641.7,9,9.9,3.4,x
1658226463675.1,8.8,10.2,3.5,x
1658226463692.1,8.9,10.5,3.6,x
1658226463708.2,8.9,10.9,3.7,x
1658226463725,9,11.1,3.9,x
1658226463741.7,8.9,11.4,4.1,x
1658226463759.2,8.6,11.6,4.1,x
1658226463791.8,8.3,11.7,4,x
1658226463808.1,8.1,11.7,4,x
1658226463841.7,7.9,11.9,4.1,x
1658226463858.3,7.7,11.9,4.2,x
1658226463891.4,7.4,11.9,4.3,x
1658226463912.4,7.2,11.8,4.3,x
1658226463924.9,6.9,11.5,4.4,x
1658226463941.3,6.6,11.2,4.5,x
1658226463958.1,6.5,11.1,4.5,x
1658226463975.2,6.4,10.9,4.6,x
1658226463991.7,6.5,10.9,4.5,x
1658226464025,6.6,11,4.5,x
1658226464041.7,6.6,11.1,4.7,x
1658226464058.1,6.6,11,4.8,x
1658226464141.7,6.7,11.1,4.9,x
1658226464174.8,6.7,11.3,5.1,x
1658226464208.1,6.8,11.5,5.2,x
1658226464252.5,6.7,11.8,5.5,x
1658226464291.3,6.7,12,5.6,x
1658226464308.1,6.6,12.1,5.6,x
1658226464341.1,6.6,12.2,5.8,x
1658226464374.5,6.6,12.1,5.7,x
1658226464391,6.6,12,5.7,x
1658226464407.4,6.5,12,5.6,x
1658226464541.9,6.4,11.9,5.8,x
1658226464591,6.3,11.9,6,x
1658226464607.5,6.3,11.8,6.1,x
1658226464691,6.3,11.6,6.2,x
1658226464707.6,6.3,11.5,6.1,x
1658226464741,6.3,11.5,6,x
1658226464840.9,6.4,11.4,5.8,x
1658226464857.6,6.4,11.4,5.7,x
1658226465074.5,6.4,11.6,5.7,x
1658226465107.6,6.4,11.7,5.8,x
1658226465191.1,6.4,11.7,6,x
1658226465257.8,6.3,12,6,x
1658226465277.8,6.3,12,6.1,x
1658226465293.4,6.3,12.1,6.2,x
1658226465314.9,6.3,12.1,6.3,x
1658226465407.5,6.3,12.3,6.3,x
1658226465443.9,6.2,12.4,6.4,x
1658226465491,6.3,12.5,6.5,x
1658226465507.6,6.3,12.6,6.5,x
1658226465557.6,6.3,12.8,6.4,x
1658226465607.5,6.3,12.7,6.2,x
1658226465658,6.3,12.5,6.1,x
1658226465690.9,6.3,12.3,6,x
1658226465707.5,6.2,12.3,6,x
1658226465740.8,6.3,12.2,6,x
1658226465857.5,6.4,12.4,6.1,x
1658226465974.3,6.6,12.4,6.2,x
1658226466059.3,6.6,12.2,6.1,x
1658226466074.9,6.6,12.2,6,x
1658226466107.7,6.5,12,5.8,x
1658226466124.4,6.5,11.9,5.7,x
1658226466164.2,6.5,11.7,5.4,x
1658226466175,6.5,11.7,5.2,x
1658226466209,6.5,11.5,4.9,x
1658226466240.9,6.5,11.3,4.7,x
1658226466290.8,6.5,11.5,4.8,x
1658226466315.4,6.5,11.5,4.7,x
1658226466357.5,6.3,11.6,4.6,x
1658226466391,6.3,11.8,4.7,x
1658226466440.8,6.4,12,4.6,x
1658226466540.9,6.5,11.9,4.8,x
1658226466557.4,6.6,12,4.9,x
1658226466607.7,6.7,12.1,5,x
1658226466624.7,6.7,12.1,5.1,x
1658226466657.6,6.8,12.2,5.2,x
1658226466691.1,6.8,12.2,5.3,x
1658226466757.6,7,12.3,5.4,x
1658226466807.6,7,12,5.4,x
1658226466840.9,7,11.8,5.3,x
1658226466857.9,7,11.6,5.1,x
1658226466874.2,7,11.6,5,x
1658226466891,7.1,11.6,4.8,x
1658226466910.3,7,11.4,4.7,x
1658226466925.9,7,11.1,4.6,x
1658226466944.1,7,11,4.5,x
1658226466975,6.9,10.5,4.3,x
1658226466992.9,6.9,10.3,4.1,x
1658226467007.5,6.9,10.1,4,x
1658226467029.9,6.9,10.2,4.1,x
1658226467107.6,6.8,10.2,4,x
1658226467141,6.9,10.4,4.1,x
1658226467208,6.9,10.3,4,x
1658226467240.9,7,10.4,4.1,x
1658226467276.2,7,10.3,4.4,x
1658226467307.5,6.9,10.1,4.3,x
1658226467326.9,6.9,10,4.2,x
1658226467341.7,6.9,10.1,4.2,x
1658226467385.4,7,10.6,4.3,x
1658226467412.3,7,10.8,4.3,x
1658226467478.9,7.1,10.9,4.2,x
1658226467540.9,7.1,11.1,4.2,x
1658226467557.8,7.1,11,4.2,x
1658226467624.2,7.1,10.8,4.1,x
1658226467674.4,7.1,10.6,4.1,x
1658226467690.9,7.1,10.5,4.1,x
1658226467724.4,7.1,10.3,4,x
1658226467758.3,7.1,10,4,x
1658226467807.6,7.1,9.8,3.9,x
1658226467840.8,7,9.7,4,x
1658226468057.9,6.9,9.8,4.1,x
1658226468125.1,6.8,9.6,4.2,x
1658226468141.9,6.8,9.5,4.2,x
1658226468191.5,6.8,9.3,4.1,x
1658226468241.6,6.7,9.3,4.2,x
1658226468308,6.8,9.4,4.1,x
1658226468341.4,6.8,9.6,4.1,x
1658226468357.9,6.8,9.8,4.2,x
1658226468374.6,6.7,9.9,4.2,x
1658226468391.5,6.8,10.1,4.2,x
1658226468441.4,6.8,10.3,4.1,x
1658226468457.8,6.7,10.3,4.1,x
1658226468507.7,6.8,10.3,4.1,x
1658226468558.1,6.7,10.4,4.1,x
1658226468591.4,6.8,10.3,4.1,x
1658226468759.3,6.9,10,4.1,x
1658226468825.4,6.9,9.8,4.1,x
1658226468857.8,6.9,9.6,4.1,x
1658226468891.3,6.9,9.5,4.1,x
1658226468979.1,6.9,9.2,4.2,x
1658226468990.8,6.9,9.1,4.2,x
1658226469107.9,6.9,8.9,4.2,x
1658226469141.4,7,8.7,4.2,x
1658226469158.6,7,8.5,4.1,x
1658226469207.8,7.1,8.3,4.1,x
1658226469257.6,7.1,8.1,4.1,x
1658226469291.4,7.1,7.9,4,x
1658226469325.5,7.1,7.7,3.9,x
1658226469340.9,7,7.6,3.9,x
1658226469358.1,6.9,7.4,4,x
1658226469391.6,6.8,7.3,4.1,x
1658226469407.9,6.7,7.3,4.4,x
1658226469424.8,6.9,7.3,4.5,x
1658226469441.3,7.3,7.3,4.5,x
1658226469458.1,7.5,7.2,4.4,x
1658226469474.6,7.6,7.2,4.3,x
1658226469507.7,7.8,7.1,4,x
1658226469541.4,7.9,7.2,3.8,x
1658226469557.9,8,7.2,3.7,x
1658226469591.2,8,7.1,3.6,x
1658226469608,7.9,7,3.6,x
1658226469641.2,7.8,7,3.5,x
1658226469658.6,7.7,7.1,3.4,x
1658226469691.5,7.6,7.1,3.3,x
1658226469708.5,7.6,7.1,3.2,x
1658226469741.4,7.6,7.2,3.1,x
1658226469759.1,7.6,7.3,3,x
1658226469807.9,7.7,7.5,2.8,x
1658226469824.6,7.7,7.5,2.7,x
1658226469841.5,7.7,7.5,2.8,x
1658226469874.6,7.7,7.5,2.7,x
1658226469891.1,7.7,7.6,2.7,x
1658226469924.1,7.8,7.6,2.6,x
1658226469958.3,7.8,7.7,2.4,x
1658226469974.4,7.8,7.7,2.3,x
1658226469991.2,7.8,7.7,2.2,x
1658226470157.9,7.8,7.8,2.2,x
1658226470225.3,7.8,7.8,2.3,x
1658226470259,7.8,7.9,2.2,x
1658226470357.9,7.9,8.1,2.2,x
1658226470408.1,7.9,8,2.1,x
1658226470591.2,7.9,8.1,2,x
1658226470641.2,7.9,8.2,2,x
1658226470708.4,7.8,8.1,1.9,x
1658226470725,7.8,8.2,1.9,x
1658226470791.2,7.8,8.2,2.1,x
1658226470807.9,7.8,8.2,2,x
1658226470886.4,7.8,8.1,2,x
1658226470924.3,7.8,8.1,2.1,x
1658226471026.2,7.8,8.1,2,x
1658226471108,7.9,8.2,2,x
1658226471257.8,7.8,8.1,2,x
1658226471422.9,7.8,7.8,1.9,x
1658226471446.5,7.7,7.7,1.9,x
1658226471499,7.8,7.7,1.9,x
1658226471557.7,7.7,7.6,1.9,x
1658226471646.1,7.7,7.5,2,x
1658226471698.5,7.8,7.5,2.1,x
1658226471724.9,7.8,7.3,2.1,x
1658226471781.7,7.8,7.4,2.2,x
1658226471940.7,7.8,7.5,2.3,x
1658226471974.4,7.8,7.3,2.3,x
1658226472074.1,7.8,7.3,2.4,x
1658226472244.2,8,7.3,2.6,x
1658226472257.5,8,7.2,2.6,x
1658226472441,8.2,7.1,2.6,x
1658226472474.6,8.2,7,2.6,x
1658226472491.8,8.2,7,2.7,x
1658226472507.5,8.2,7,2.6,x
1658226472540.8,8.2,7.1,2.7,x
1658226472574.4,8.3,7.1,2.6,x
1658226472607.6,8.3,7.1,2.7,x
1658226472640.9,8.3,7.1,2.6,x
1658226472758.3,8.5,7.1,2.6,x
1658226472790.8,8.5,7.1,2.5,x
1658226472940.9,8.6,7,2.5,x
1658226473042,8.6,7,2.6,x
1658226473057.2,8.6,7.1,2.6,x
1658226473090.8,8.6,7.1,2.5,x
1658226473124.2,8.6,7,2.5,
1658226473174.1,8.7,7,2.4,
1658226473190.7,8.7,7.1,2.5,
1658226473240.7,8.7,7,2.5,
1658226473307.5,8.7,6.9,2.3,
1658226473340.9,8.7,6.7,2.3,
1658226473357.5,8.7,6.5,2.3,
1658226473374.3,8.7,6.3,2.3,
1658226473392.1,8.7,6.2,2.3,
1658226473409,8.9,6.2,2.2,
1658226473424.3,8.8,6.3,2.1,
1658226473440.8,8.2,6.3,1.9,
1658226473457.4,7.6,6.3,1.6,
1658226473477.6,7.2,6.2,1.4,
1658226473494.4,7.2,6.3,1.4,
1658226473507.4,7.4,6.3,1.5,
1658226473543.9,7.8,6.1,1.6,
1658226473557.5,8.1,5.9,1.6,
1658226473574.2,8.3,5.8,1.6,
1658226473590.8,8.4,5.8,1.7,
1658226473624.1,8.6,5.9,1.8,
1658226473658.7,8.7,6.1,1.8,
1658226473742.9,8.9,6.2,1.7,
1658226473791.2,9,6.1,1.6,
1658226473807.7,9,6,1.5,
1658226473858.7,9,5.8,1.5,
1658226473891,8.9,5.7,1.5,
1658226473941.2,8.8,5.5,1.5,
1658226473990.6,8.8,5.4,1.6,
1658226474007.4,8.8,5.5,1.7,
1658226474074.2,9,5.5,1.8,
1658226474090.9,9,5.5,1.9,
1658226474124,8.8,5.5,2,
1658226474140.8,8.8,5.5,2.1,
1658226474157.3,8.7,5.6,2.1,
1658226474174.1,8.7,5.6,2.2,
1658226474207.4,8.8,5.6,2.3,
1658226474291.3,8.9,5.8,2.3,
1658226474374.9,9,5.9,2.2,
1658226474441.3,9,5.9,2.1,
1658226474507.4,8.9,5.9,2.2,
1658226474591.3,9,5.9,2.1,
1658226474607.7,9,5.9,2,
1658226474874.1,8.9,5.9,2.1,
1658226474941,8.7,6,2.1,
1658226475107.4,8.8,6.1,2.2,
1658226475124.5,8.8,6,2.2,
1658226475257.4,8.8,5.9,2.1,
1658226475307.7,8.8,5.7,2,
1658226475325.2,8.8,5.7,2.1,
1658226475491.3,8.8,5.6,2,
1658226475541.2,8.8,5.5,2,
1658226475757.4,8.9,5.3,1.9,
1658226476191.3,9,5.2,2,
1658226476258,8.9,5.3,2.1,
1658226476274.3,8.9,5.3,2.2,
1658226476307.5,8.8,5.3,2.3,
1658226476374.3,8.7,5.3,2.4,
1658226476407.1,8.7,5.2,2.7,
1658226476423.8,8.7,4.8,2.7,
