time,sensor_alpha[undefined],sensor_beta[undefined],sensor_gamma[undefined],label_activities_sitting
1652892813760.3,93.6,35.6,0.2,x
1652892813788.4,93.6,35.7,0.2,x
1652892813886.9,93.6,35.8,0.2,x
1652892813904.9,93.6,35.8,0.3,x
1652892813920.9,93.5,35.8,0.3,x
1652892813954.9,93.5,35.7,0.3,x
1652892814038.1,93.5,35.6,0.4,x
1652892814054.2,93.6,35.7,0.4,x
1652892814104.3,93.7,35.7,0.2,x
1652892814170.9,93.7,35.7,0.3,x
1652892814205.5,93.7,35.7,0.2,x
1652892814236.9,93.7,35.8,0.2,x
1652892814254.8,93.7,35.8,0.3,x
1652892814404.2,93.8,35.8,0.3,x
1652892814438.7,93.9,35.9,0.2,x
1652892814454.3,93.9,36,0.2,x
1652892814487.6,94,36.1,0.2,x
1652892814520.8,94.1,36.1,0.2,x
1652892814537.7,94.1,36.1,0.1,x
1652892814570,94.3,36.1,0,x
1652892814586.9,94.4,36.2,-0.1,x
1652892814604.3,94.6,36.3,-0.2,x
1652892814620.6,94.7,36.4,-0.3,x
1652892814637.7,94.8,36.7,-0.5,x
1652892814653.8,95,36.9,-0.6,x
1652892814671.5,95,37,-0.7,x
1652892814687.5,95,37.1,-0.8,x
1652892814721,94.9,37.2,-0.8,x
1652892814754.2,94.7,37.2,-0.7,x
1652892814770.2,94.5,37.3,-0.6,x
1652892814787.7,94.4,37.3,-0.5,x
1652892814804.1,94.2,37.3,-0.3,x
1652892814820.1,94.1,37.2,0,x
1652892814838.2,94,37.2,0,x
1652892814854.2,93.8,37.1,0.2,x
1652892814870.9,93.7,36.9,0.4,x
1652892814886.8,93.6,36.8,0.6,x
1652892814904.6,93.7,36.6,0.6,x
1652892814937.5,93.8,36.5,0.6,x
1652892814970.9,94,36.4,0.5,x
1652892814987.5,94.1,36.4,0.5,x
1652892815003.6,94.2,36.4,0.3,x
1652892815022.3,94.3,36.4,0.3,x
1652892815037.5,94.3,36.4,0.2,x
1652892815053.8,94.3,36.5,0.3,x
1652892815104.2,94.3,36.6,0.3,x
1652892815120.1,94.3,36.7,0.4,x
1652892815170.1,94.2,36.8,0.4,x
1652892815236.8,94.1,36.9,0.6,x
1652892815304.9,94.3,36.9,0.6,x
1652892815337.4,94.4,36.9,0.5,x
1652892815353.5,94.6,36.8,0.3,x
1652892815387.5,94.8,36.8,0.1,x
1652892815403.5,94.9,36.8,-0.1,x
1652892815421.4,94.9,36.7,-0.2,x
1652892815471.1,94.9,36.7,-0.1,x
1652892815504.2,94.8,36.7,0,x
1652892815520.1,94.8,36.8,0,x
1652892815538.1,94.6,36.8,0.4,x
1652892815554.3,94.5,36.8,0.6,x
1652892815571.2,94.4,36.6,1.1,x
1652892815586.8,94.1,36.5,1.9,x
1652892815604.7,94,36.4,2.3,x
1652892815620.9,93.8,36.6,3,x
1652892815636.8,93.6,37,3.4,x
1652892815653.5,93.4,37.8,3.9,x
1652892815671.7,93.3,38.7,4.7,x
1652892815687.4,93.3,39.1,5,x
1652892815703.5,93.1,39.8,5.8,x
1652892815721.4,93,40.1,6.3,x
1652892815737.4,92.8,40.6,6.8,x
1652892815753.5,92.1,41.2,7.2,x
1652892815771.3,91.3,41.5,7.8,x
1652892815787.9,90.8,41.6,8.1,x
1652892815804.1,90,41.6,9,x
1652892815821.2,89.4,41.5,9.8,x
1652892815838.7,89,41.4,10.3,x
1652892815854.1,88.4,41.5,11.6,x
1652892815870.1,87.9,42,13.3,x
1652892815887.4,87.3,42.7,14.9,x
1652892815904.6,87.1,43.1,15.5,x
1652892815920.2,86.6,44.2,16.6,x
1652892815937.6,86,45.2,17.6,x
1652892815954.3,85.6,45.7,18.3,x
1652892815970.7,85,46.5,19.8,x
1652892815986.8,84.6,47.1,21.3,x
1652892816004.7,84.4,47.7,22.6,x
1652892816021.9,84.4,47.9,23,x
1652892816037.5,84.1,48.3,23.8,x
1652892816053.4,83.9,48.4,24.4,x
1652892816071,83.9,48.4,24.6,x
1652892816087.5,83.9,48.3,25.2,x
1652892816104.3,83.7,48.2,26,x
1652892816121.3,83.5,48,27.4,x
1652892816138.2,83.3,48,28.2,x
1652892816153.4,83,48.2,29.8,x
1652892816170.1,82.6,48.5,31.2,x
1652892816187.4,82.2,48.8,31.8,x
1652892816203.5,81.5,49.1,33.3,x
1652892816219.9,80.6,49.4,35.4,x
1652892816236.7,80.4,49.1,36.8,x
1652892816253.4,80.8,48.7,37.3,x
1652892816270,81,48.6,37.3,x
1652892816286.7,81.1,48.8,37,x
1652892816303.4,81,49.3,36.3,
