time,sensor_x0[undefined],sensor_y0[undefined],sensor_z0[undefined],sensor_x[undefined],sensor_y[undefined],sensor_z[undefined],sensor_alpha[undefined],sensor_beta[undefined],sensor_gamma[undefined],label_activities_walking
1653397291137.5,-0.9,-0.7,-1.4,-1.1,3,7.6,-1.1,25.8,73.8,x
1653397291154.1,-0.8,-0.7,-1.4,-1,2.9,7.6,-5.7,25.8,75,x
1653397291170.8,-0.6,-0.6,-1.3,-0.7,3.1,7.8,-5.7,25.8,75,x
1653397291187.5,-0.3,-0.4,-1.2,-0.5,3.2,7.9,-14.3,27,74.6,x
1653397291204.1,-0.1,-0.2,-0.9,-0.3,3.3,8.2,-16.7,30,75,x
1653397291220.8,-0.1,-0.1,-0.5,-0.3,3.3,8.5,-17.7,33.5,75.3,x
1653397291237.4,-0.2,-0.1,-0.2,-0.5,3.4,9,-16.2,35.1,75.8,x
1653397291254.2,-0.5,0.1,0.2,-0.8,3.6,9.2,-11.9,33,77.8,x
1653397291270.8,-0.6,0.1,0.2,-0.9,3.5,9.3,-6.2,30.2,80.3,x
1653397291290.2,-0.8,0.2,0,-1,3.6,9.1,-1.4,28.7,83.1,x
1653397291304.1,-0.9,0.2,-0.1,-1.1,3.6,9.1,0.7,28.2,86.2,x
1653397291320.8,-0.9,0.2,0.2,-1.1,3.6,9.3,1.7,26.1,88.7,x
1653397291337.5,-0.7,0,0.8,-0.9,3.5,9.8,3.2,21.4,89.1,x
1653397291354.1,-0.6,-0.2,1.1,-0.7,3.2,10.3,4.4,15.3,85.5,x
1653397291370.8,-0.4,-0.4,1.5,-0.5,3.1,10.6,7,12.9,78.7,x
1653397291387.4,-0.2,-0.3,1.3,-0.3,3.3,10.4,12.7,12.8,70.2,x
1653397291404.1,-0.7,-0.3,1.1,-0.6,3.3,10.2,17.5,11.2,64.5,x
1653397291420.8,-1,-0.1,1.1,-1.1,3.7,10.1,12.3,3.2,66.7,x
1653397291437.4,-1.4,0.7,1.1,-1.2,4.3,10.2,-3.2,-1.1,76.8,x
1653397291454.1,-0.9,0.4,2,-0.7,4,11.1,-22.2,0.7,89.4,x
1653397291470.8,-0.7,0.1,2.6,-0.2,3.2,12.2,-37.8,13.4,97.4,x
1653397291487.4,0,-0.9,4.1,0.3,2.3,13.5,-42.2,34.2,94.2,x
1653397291504.1,0.1,-1.5,4.7,0.2,1.7,13.9,-26.9,53.9,84.9,x
1653397291520.7,0,-1.8,4.2,-0.2,1.6,12.6,-26.9,53.9,84.9,x
1653397291537.4,-0.5,-1.4,1.9,-0.6,1.9,10.7,38.5,59.2,71.2,x
1653397291554.1,-0.7,-1.9,-0.4,-0.9,1.6,8.5,56.8,44.7,72.6,x
1653397291570.7,-1.2,-1.9,-2.5,-1.2,1.7,6.7,58.8,34.8,76.4,x
1653397291587.5,-1.4,-1.8,-3,-1.7,2.1,5.9,43.2,31.7,79.9,x
1653397291604.1,-1.8,-1.5,-3.3,-2,2.2,5.9,13.5,34.8,83.1,x
1653397291620.8,-1.9,-1.6,-2.1,-2,2,7,-17.3,39.8,86.9,x
1653397291637.5,-1.9,-1.6,-0.2,-2.1,1.9,8.7,-37,38.8,90.4,x
1653397291654.1,-1.8,-1.5,0.5,-2.1,2,9.8,-42.1,34.1,92.5,x
1653397291670.8,-2.1,-1.4,1.3,-2.3,1.9,10.5,-38.4,35.1,92,x
1653397291687.5,-2.1,-1.4,1.7,-2.3,1.8,10.9,-27.6,37.6,88.8,x
1653397291704.1,-1.9,-1.3,1.3,-2,2,10.1,-13,36.4,82.1,x
1653397291720.8,-1.5,-1.1,0.1,-1.8,2.2,9.1,-3,34.1,75,x
1653397291737.5,-1.3,-0.7,-0.8,-1.6,2.6,8.4,0.8,30.5,69.8,x
1653397291754.7,-1,-0.4,-1,-1.3,2.8,8.2,1.5,25.9,65.9,x
1653397291770.7,-1,-0.1,-1.1,-1.3,3.2,8,1,23.8,62.3,x
1653397291787.5,-1.1,0.3,-1.2,-1.4,3.5,8,0.1,23.4,61.1,x
1653397291804.2,-1.1,0.4,-1.2,-1.4,3.6,8,-1.2,21.1,61.6,x
1653397291820.8,-1.1,0.4,-1.1,-1.5,3.7,8.1,-3.5,19.5,63.4,x
1653397291837.5,-1.1,0.5,-0.9,-1.4,3.7,8.3,-5.7,16.7,66,x
1653397291854,-1,0.3,-0.7,-1.3,3.5,8.5,-6.5,14.4,66.6,x
1653397291874.6,-1.2,0.2,-0.4,-1.5,3.4,8.7,-6,13.2,66.2,x
1653397291887.4,-1.3,0.2,-0.4,-1.6,3.4,8.8,-5.6,12.9,66.4,x
1653397291904.5,-1.3,0.2,-0.3,-1.5,3.4,8.9,-6.4,15.2,65.5,x
1653397291920.8,-1,0.3,-0.1,-1.2,3.4,9.1,-6.7,18,62.5,x
1653397291938.4,-0.7,0.3,0.2,-1.1,3.5,9.3,-5.8,17.9,58.5,x
1653397291954.2,-0.7,0.4,0.3,-1,3.6,9.5,-2.6,14.5,54.6,x
1653397291970.7,-0.7,0.4,0.2,-0.9,3.6,9.4,3.2,13.7,49.9,x
1653397291987.4,-0.5,0.3,0,-0.8,3.5,9.2,8.9,14.9,43.6,x
1653397292004.1,-0.6,0.3,0,-0.8,3.6,9.4,9,11.9,38.9,x
1653397292020.8,-0.3,0.5,0.8,-0.4,3.8,10.1,5.3,-0.2,34.7,x
1653397292037.4,0.4,0.5,1.8,0.3,3.8,11,1.2,-23.9,28.3,x
1653397292054,0.6,0.6,2,0.8,3.9,11.2,-2.7,-53.3,20.6,x
1653397292070.8,1.1,0.5,1.6,1.4,3.7,10.7,-5.1,-69,11.2,x
1653397292087.5,1.4,-0.1,1,1.8,3.1,10.2,-5.9,-64.6,-0.6,x
1653397292104.1,1.4,-0.5,0.6,1.7,2.8,9.6,-5.9,-64.6,-0.6,x
1653397292120.8,0.4,-0.1,0.6,0.6,3.3,10.1,-11.6,-7.9,-17.3,x
1653397292137.4,-0.7,0.6,1.8,-0.3,3.8,11.2,-16.5,17.6,-8.8,x
1653397292154.1,-1.1,0.8,3.1,-0.8,3.9,12.3,-14.2,30.2,3.5,x
1653397292172.7,-1.8,0.6,3.3,-1.4,3.8,12.6,-1.3,31,15.4,x
1653397292187.5,-1.8,0.4,2.7,-1.6,3.5,11.6,14.6,27.9,25.4,x
1653397292204.1,-1.6,-0.2,1,-1.4,3,10.2,27.7,28.5,32,x
1653397292220.8,-1.2,-0.9,-0.2,-1.1,2.5,9.2,36.2,27,36.8,x
1653397292237.5,-1.1,-1.1,-0.7,-1,2.4,8.4,38,20.3,41,x
1653397292254.1,-1,-1.2,-1.2,-0.8,2.3,8,33.4,11.2,44.6,x
1653397292270.7,-0.7,-1.5,-1.1,-0.6,2.1,8.1,25.8,5.8,46.9,x
1653397292287.4,-0.6,-1.7,-0.8,-0.4,1.9,8.4,19.2,5.7,47.4,x
1653397292304,-0.6,-1.9,-0.5,-0.4,1.8,8.6,14.5,10.8,46.5,x
1653397292320.8,-0.7,-1.9,-0.3,-0.5,1.8,8.8,12.1,21.2,45.5,x
1653397292337.4,-0.8,-1.8,0,-0.7,1.9,9,12.6,33,44.8,x
1653397292354,-0.9,-1.7,-0.1,-0.9,2.1,9,15.5,43.1,44,x
1653397292370.8,-1.1,-1.7,-0.3,-1.1,2.1,8.6,18.9,50.4,44.8,x
1653397292387.4,-1.1,-1.5,-1,-1.3,2.3,8,20.2,54.6,47.1,x
1653397292404.1,-1.3,-1.3,-1.4,-1.7,2.6,7.4,17.4,52.7,51.2,x
1653397292420.8,-1.5,-1.2,-1.9,-1.8,2.7,6.9,11.2,47.3,57.3,x
1653397292437.4,-1.4,-1,-2.2,-1.8,2.9,6.7,2.7,44.4,63.7,x
1653397292454.1,-1.1,-0.8,-1.8,-1.5,3,7.1,-6.8,41.5,68.3,x
1653397292470.8,-0.9,-0.7,-1.5,-1.3,3.1,7.7,-15.4,35.6,69.4,x
1653397292487.5,-0.8,-0.7,-0.8,-1.1,3.1,8.3,-19.7,27.2,69.4,x
1653397292504.1,-0.5,-0.5,-0.3,-0.9,3.2,8.6,-19.6,19.7,70.1,x
1653397292520.7,-0.4,-0.4,-0.3,-0.5,3.4,8.6,-18.5,12.9,72.4,x
1653397292537.4,0.1,-0.1,-0.6,-0.2,3.6,8.5,-19.3,12.5,73.2,x
1653397292554.1,0.2,0.1,-0.5,0,3.6,8.5,-21.7,18.2,72.8,x
1653397292571.4,0.2,0.3,-0.2,0,3.7,8.8,-23.8,26.5,72,x
1653397292587.4,0.2,0.3,0,-0.1,3.8,9.3,-23.8,32.7,70.7,x
1653397292604,0.2,0.5,0.5,-0.1,3.9,9.6,-20.2,36,69.8,x
1653397292620.7,0.1,0.6,0.6,-0.2,4,9.7,-13.5,36.1,68.9,x
1653397292637.4,0,0.6,0.5,-0.4,4.1,9.3,-6.2,33.7,68.5,x
1653397292654,-0.1,0.7,-0.1,-0.5,4.1,8.9,-1.5,29.9,68,x
1653397292670.7,-0.2,0.6,-0.3,-0.6,4,8.7,0.1,25,66.3,x
1653397292688.3,-0.2,0.5,-0.2,-0.5,3.9,8.8,-0.4,20.1,63.8,x
1653397292704.1,-0.1,0.5,-0.1,-0.4,4,9,-1.6,16,60.8,x
1653397292720.7,0.1,0.5,0.3,-0.2,3.9,9.5,-2.3,12.5,57.4,x
1653397292737.4,0.2,0.5,0.9,-0.1,3.9,10,-0.9,7.1,55.6,x
1653397292754,0.4,0.5,1.2,0.3,4,10.3,3.8,2,54.5,x
1653397292770.8,0.6,0.7,1.1,0.3,4.2,10,10.9,1.9,53,x
1653397292789.9,0.3,1,0.1,0,4.5,9.1,15.1,10.6,52.4,x
1653397292804,-0.6,1,-0.5,-0.7,4.6,8.6,11.8,23.6,55.3,x
1653397292820.8,-1,0.7,-0.2,-1.4,4,9.4,-4.5,36.8,62.7,x
1653397292837.4,-1.7,0.1,1.9,-2,3.5,11.4,-31.4,42.8,67.6,x
1653397292854.1,-2,-0.1,4.2,-2.4,3.2,13.4,-50.2,47.7,67.9,x
1653397292870.7,-2.1,-0.4,5.1,-2.5,2.4,14.9,-50.2,47.7,67.9,x
1653397292887.3,-1.6,-1.4,5.8,-1.9,1.7,14.9,-19,45.5,73.5,x
1653397292904.1,-0.5,-1.7,4.1,-1,1.6,13.2,19.8,47.5,74.8,x
1653397292920.7,-0.1,-2,1.5,-0.7,1.5,10.9,51.9,49.4,71.8,x
1653397292937.4,-0.1,-2.3,0.6,-0.9,1.3,9.1,62,35.8,67.8,x
1653397292954.1,-0.6,-2.1,-1.4,-1.3,1.6,7.6,51.4,20.5,65.5,x
1653397292970.8,-1.1,-2,-2.3,-1.7,1.7,6.8,28.8,10.1,64.4,x
1653397292987.4,-0.9,-2.1,-2.2,-1.2,1.6,7,28.8,10.1,64.4,x
1653397293004.7,-0.5,-2.1,-1.8,-0.9,1.7,7.6,-17.9,6.1,58.8,x
1653397293021.3,-0.5,-1.8,-0.6,-0.9,1.8,8.6,-27.8,6.3,58.8,x
1653397293037.6,-0.5,-1.8,0.1,-0.8,1.8,9.8,-27.8,6.3,58.8,x
1653397293054.1,-0.2,-1.6,1.1,-0.4,1.9,10.3,-18.5,-2.2,61.1,x
1653397293070.7,0.1,-1.6,1,-0.1,1.9,10,-6.8,1.6,57,x
1653397293087.5,0.1,-1.4,-0.2,-0.1,2.1,9,3.3,11.4,52,x
1653397293104.1,0.1,-1.3,-0.7,-0.2,2.3,8.1,3.3,11.4,52,x
1653397293120.7,0,-1.1,-1.4,-0.2,2.4,7.7,7.1,17.8,45.9,x
1653397293137.3,0,-0.9,-1.4,-0.2,2.6,7.7,4.7,14.9,44.1,x
1653397293154.1,0,-0.5,-1.4,-0.3,3,7.7,2.6,12.9,42.6,x
1653397293170.7,0,-0.4,-1.3,-0.3,3.2,7.8,1.2,12.2,41.7,x
1653397293187.5,0,-0.3,-1.4,-0.3,3.3,7.7,1.5,12.4,41,x
1653397293204.1,-0.2,-0.2,-1.4,-0.4,3.4,7.6,2,10.5,39.2,x
1653397293220.8,-0.3,-0.2,-1.3,-0.7,3.3,7.9,2,10.5,39.2,x
1653397293237.4,-0.6,-0.2,-0.8,-0.8,3.4,8.3,-0.7,0.5,33.2,x
1653397293254,-0.6,0,-0.3,-0.7,3.6,8.8,-0.8,-2.2,30.2,x
1653397293270.8,-0.1,0.2,0,-0.2,3.7,9.1,3.2,-0.5,27.3,x
1653397293287.4,-0.1,0.1,0,-0.1,3.8,9.1,11.6,7.3,21,x
1653397293304.1,-0.1,0.4,0.2,-0.3,4.2,9.1,16.4,4.3,13,x
1653397293320.7,-0.9,1,-0.1,-1,4.6,9,13.3,-8.4,9.4,x
1653397293337.5,-0.9,1,0,-1,4.8,9,10.2,-12.9,13.8,x
1653397293354.1,-0.4,0.8,0.7,-0.4,4.6,9.7,16.3,10.2,16.4,x
1653397293370.8,-0.3,1.1,0.3,-0.4,4.9,9.2,21.7,27.9,13.7,x
1653397293387.4,-0.1,0.8,0.2,-0.3,4.7,9.1,21.1,39.7,8,x
1653397293404,-0.1,0.6,0.3,-0.7,4.5,9.4,12.3,26.4,3.7,x
1653397293420.8,-1,0.7,0.9,-1.4,4.7,10,1,-0.5,8.6,x
1653397293437.4,-1.5,0.7,2.3,-1.6,4.6,11.3,-4.9,-25.5,20.8,x
1653397293454,-1.6,0.8,2.9,-1.6,4.7,12.1,-4.9,-25.5,20.8,x
1653397293470.7,-1.3,0.7,3.1,-0.9,4.7,11.9,27.3,-37.7,56.7,x
1653397293487.4,-0.3,0.9,2.1,0.1,5.1,10.8,43.4,-39.3,70.8,x
1653397293504.8,1.1,1.1,0.3,1.6,5.4,9.2,47.3,-37.5,72.3,x
1653397293520.7,1.8,0.9,-0.3,2.6,5.1,8.4,36,-34.5,53.4,x
1653397293537.4,1.6,0.5,-0.7,2.1,4.9,8.2,11.6,-37.1,20.4,x
1653397293554.1,-0.1,0.3,0.1,0.7,4.5,9,-13,-34.9,-6.2,x
1653397293570.7,-0.8,-0.1,0.8,-0.4,3.9,10.2,-13,-34.9,-6.2,x
1653397293587.4,-1.9,-0.6,1.7,-1.2,3.6,10.5,-6.1,14.2,-8.3,x
1653397293604,-2.2,-1,1.7,-1.5,3.3,10.5,21.4,41,8.7,x
1653397293620.7,-1.9,-1.1,1,-1.3,3.3,9.8,47.7,39.1,21.5,x
1653397293637.4,-1.9,-1.1,0.2,-1.2,3.5,8.4,60.3,13.7,24.9,x
1653397293654,-1.6,-1.4,-1.2,-1,3.2,7.1,55.3,-10.2,21.5,x
1653397293670.8,-1.8,-1.7,-2.3,-1.1,3.1,6.2,38,-19.3,18,x
1653397293687.4,-2.1,-1.6,-2.4,-1.3,3.1,6.2,38,-19.3,18,x
1653397293704.1,-1.9,-1.7,-1.9,-1,3,6.8,-15.9,-16.1,24.5,x
1653397293720.7,-1.4,-1.5,-1,-0.5,3.1,7.7,-34.6,-4.3,26.6,x
1653397293737.4,-0.9,-1.5,-0.1,-0.1,3,8.6,-41.3,16,23.9,x
1653397293754,-1,-1.5,0.3,-0.4,2.9,9.1,-35.2,38.8,17.7,x
1653397293770.7,-1.6,-1.2,0.5,-1.2,3.2,9.2,-24.4,51.8,16.5,x
1653397293787.4,-2.3,-1,0.2,-1.9,3.2,8.9,-14.4,54.7,24.3,x
1653397293804.7,-2.9,-1,-0.1,-2.4,3.2,8.7,-5.2,45.4,38.7,x
1653397293820.7,-3,-0.9,-0.4,-2.5,3.4,8.2,1.6,32.9,55.5,x
1653397293837.4,-2.6,-0.7,-0.9,-2,3.5,7.8,2.9,26.6,70.3,x
1653397293854.1,-1.5,-0.6,-1.1,-1.1,3.6,7.6,0,28.3,79.8,x
1653397293870.7,-1,-0.5,-1.1,-0.4,3.8,7.8,-4.9,34.1,82.1,x
1653397293887.4,-0.5,-0.1,-0.7,0,4,8.1,-9.6,36.4,77,x
1653397293904,-0.3,0,-0.3,0.1,4.1,8.6,-13.1,35.6,68.4,x
1653397293920.7,-0.4,0.1,0,-0.1,4.1,9.1,-13.1,35.6,68.4,x
1653397293937.4,-0.7,0,0.5,-0.5,4,9.5,-11.9,39.8,57.5,x
1653397293954,-1.3,-0.1,0.9,-1,3.9,9.8,-6.2,41.9,58.2,x
1653397293970.7,-1.6,0.1,1,-1.3,4.1,9.9,0.1,37.9,64.1,x
1653397293987.4,-1.4,0.2,0.8,-0.9,4.2,9.6,6.3,36.8,70.9,x
1653397294004,-0.7,0.1,0.6,-0.5,4.2,9.4,11.4,35.6,72.1,x
1653397294020.7,-0.5,0.1,0.2,-0.3,4.2,9,12.7,30.9,68.9,x
1653397294037.5,-0.4,0.1,0.1,-0.2,4.2,8.9,9.1,24.7,63.9,x
1653397294054,-0.3,-0.1,0.2,0,3.9,9.1,4,25.2,59,x
1653397294070.8,-0.1,-0.3,0.6,0.1,3.8,9.5,2.6,33.7,53.7,x
1653397294087.4,-0.3,-0.4,1,-0.1,3.8,9.9,5.6,44.1,49.4,x
1653397294104.1,-0.3,-0.4,1,-0.3,3.7,9.7,10.5,51.8,46.8,x
1653397294120.7,-0.5,-0.5,0.8,-0.6,3.7,9.6,13.1,55.2,47.3,x
1653397294137.4,-0.7,-0.4,0.7,-0.8,3.8,9.5,14.5,55,49.7,x
1653397294154.2,-0.7,-0.4,0.6,-0.9,3.9,9.2,16.7,57,51.8,x
1653397294170.7,-0.8,-0.2,0.2,-1.1,4.2,9,17.5,60.2,55.1,x
1653397294187.4,-0.7,0.1,0.4,-0.9,4.4,9.2,13.7,48.3,60.2,x
1653397294204,0.4,-0.1,0.8,0.1,4.2,9.6,5.5,22.8,62.1,x
1653397294220.7,1.2,-0.3,0.9,1.3,3.9,9.8,-5.6,1,54.1,x
1653397294237.4,1.8,-0.5,1.1,1.6,3.8,9.9,-14.6,4.4,37.4,x
1653397294254,1.5,-0.8,0.9,1.1,3.4,9.7,-15.8,32.6,18.9,x
1653397294270.6,0.8,-1,0.7,-0.2,3.2,9.2,-15.8,32.6,18.9,x
1653397294287.4,-0.5,-1.1,0,-1.4,3.2,8.6,-1.9,88.3,7.2,x
1653397294304,-1.2,-0.9,-0.6,-2.1,3.4,8.2,3.6,81.6,14.6,x
1653397294320.7,-1.4,-0.7,-0.8,-2.4,3.5,8,6.6,53,23.2,x
1653397294337.3,-1.4,-0.7,-0.7,-2.2,3.4,8.1,4.8,15.9,30,x
1653397294354,-1.1,-1.1,-0.6,-1.8,3,8.2,-2.8,-12.8,33.8,x
1653397294370.7,-0.7,-1.5,-0.1,-1.5,2.7,8.7,-14.5,-25.1,37.8,x
1653397294387.3,-0.6,-1.2,0.8,-1.2,2.8,9.6,-28.8,-24.8,43.4,x
1653397294404.3,-0.3,-1.1,1.4,-0.6,3,10.7,-36.9,-14.9,47.4,x
1653397294421.1,0.7,-1.2,2.6,0.2,2.7,11.6,-31.7,1.5,45.2,x
1653397294437.4,0.9,-1.2,2.8,0.4,2.7,11.8,-16.8,16.7,38.4,x
1653397294454.7,0.5,-1,2.6,-0.4,3,11.2,-0.2,21.5,33.1,x
1653397294470.7,-0.3,-0.9,1.4,-1,3.1,10,11.2,17.1,32.8,x
1653397294487.4,-0.9,-0.9,0,-1.5,3.1,8.8,16.5,12.4,35.8,x
1653397294504,-1.2,-0.7,-1.2,-1.7,3.3,7.8,15,10.6,39.7,x
1653397294521.3,-1.1,-0.6,-1.6,-1.6,3.5,7.3,7.8,11.8,42.3,x
1653397294537.4,-1.1,-0.4,-1.8,-1.6,3.6,7.2,-0.7,11.3,42.3,x
1653397294554.1,-1.1,-0.2,-1.4,-1.6,3.8,7.5,-6.4,8,41.5,x
1653397294570.7,-1.1,-0.1,-1.2,-1.4,3.9,7.8,-8.4,3.1,41.4,x
1653397294587.3,-0.8,0,-1,-1.2,4,8,-6.7,3.6,40,x
1653397294604,-0.7,0,-0.6,-1,4,8.3,-2.2,5,36.4,x
1653397294620.7,-0.6,0.1,-0.7,-0.9,4.1,8.2,1.5,3.8,31.3,x
1653397294637.2,-0.5,0.1,-0.8,-0.9,4.1,8.1,2.3,3.7,25,x
1653397294659.7,-0.6,0,-0.7,-0.9,4,8.2,1.4,3.4,18.9,x
1653397294670.7,-0.7,-0.1,-0.5,-1,3.9,8.3,0.4,3.4,14.5,x
1653397294687.7,-0.8,-0.2,-0.4,-1.2,3.8,8.5,-0.3,4.3,11.1,x
1653397294704,-0.9,-0.1,-0.3,-1.3,3.9,8.7,-2.3,3.7,9.3,x
1653397294720.7,-0.8,-0.1,0,-1.1,3.9,8.9,-3.7,4.2,8.3,x
1653397294737.3,-0.6,-0.2,0,-1,3.8,8.9,-3.2,7.5,5.6,x
1653397294754,-0.8,-0.1,0,-1.3,3.9,8.9,-3.7,8.9,2.5,x
1653397294770.6,-1.2,0.1,0.1,-1.6,4.1,9,-6.5,7.7,3.1,x
1653397294787.3,-1.2,0.2,0.3,-1.6,4.2,9.2,-10.6,8.4,5,x
1653397294804,-0.9,0.1,0.4,-1.1,3.9,9.5,-10.6,8.4,5,x
1653397294820.6,-0.4,-0.1,0.6,-0.8,3.7,9.6,-28.5,11.6,0.6,x
1653397294837.3,-0.4,-0.1,0.6,-1.1,3.6,9.7,-37.4,32.3,-5.6,x
1653397294854,-0.8,-0.1,0.9,-2.2,3.5,10.2,-40.7,57.1,-7,x
1653397294870.7,-2,0.2,1.6,-3.2,3.8,10.9,-37.4,64.4,4.8,x
1653397294887.3,-2.6,0.5,2.6,-3.7,3.9,11.8,-27,48.5,26.7,x
1653397294904,-2.6,0.5,3.3,-3.6,3.9,12.4,-8.6,16.5,49.8,x
1653397294920.6,-2.3,0.3,3.3,-3,3.6,12.1,-8.6,16.5,49.8,x
1653397294937.3,-1.6,-0.1,2.2,-2,3.5,11.2,26.3,-37.5,83,x
1653397294954,-0.3,-0.4,1.6,-0.8,3.3,10.7,28.2,-44.7,90.1,x
1653397294971.3,0.9,-0.5,1.4,0.5,3.3,10.5,22.6,-42.9,86.4,x
1653397294987.9,1.4,-0.6,1.4,1.4,3.1,10.6,16.4,-29.3,72.4,x
1653397295004.4,1.7,-1,1.5,1.4,2.8,10.6,15.8,-4.6,53.8,x
1653397295020.7,0.7,-1,1.5,0.5,2.9,10.6,20,17.3,40.7,x
1653397295037.3,0.2,-1,1.4,-0.2,2.9,10.3,20,17.3,40.7,x
1653397295054,-0.3,-1.2,0.8,-0.5,2.8,9.6,34.7,25,39.2,x
1653397295070.6,-0.4,-1.3,-0.3,-0.6,2.8,8.5,37.8,21.9,40.5,x
1653397295087.3,-0.4,-1.5,-1.4,-0.6,2.7,7.6,33.6,22.3,38.7,x
1653397295103.9,-0.5,-1.5,-1.8,-0.9,2.7,7,23,27.1,36.2,x
1653397295120.6,-0.9,-1.5,-1.9,-1.2,2.8,7,11.3,32.5,37.3,x
1653397295137.3,-1,-1.2,-1.5,-1.3,3.1,7.3,2.8,35,43.1,x
1653397295153.9,-0.6,-1,-1.1,-1,3.2,7.7,0.2,36.1,50.4,x
1653397295170.6,-0.4,-0.9,-0.9,-0.7,3.4,8,2.9,34.7,53.9,x
1653397295187.3,-0.1,-0.8,-0.8,-0.5,3.5,8,7.1,28.9,53.3,x
1653397295204,-0.1,-0.7,-0.9,-0.5,3.6,7.9,9.2,20.8,50.4,x
1653397295220.6,-0.2,-0.7,-1.1,-0.6,3.6,7.7,7.4,15.5,49.4,x
1653397295237.3,-0.3,-0.7,-0.9,-0.7,3.6,7.8,4.4,15.3,50.7,x
1653397295254,-0.4,-0.7,-0.9,-0.7,3.6,7.9,1.4,18,52,x
1653397295270.6,-0.4,-0.6,-0.7,-0.7,3.7,8,-2.8,20.2,53.2,x
1653397295287.3,-0.3,-0.5,-0.7,-0.5,3.8,8.2,-7,23,55.5,x
1653397295304,0,-0.4,-0.2,-0.3,3.9,8.6,-8.7,24.5,56.9,x
1653397295320.6,0,-0.4,0.1,-0.2,3.9,8.9,-7.1,22.9,56.7,x
1653397295337.3,0,-0.4,0.2,-0.3,4,9,-2.6,20.3,54.9,x
1653397295353.9,-0.2,-0.3,0.2,-0.6,4,9,3,19.7,53.2,x
1653397295370.6,-0.6,-0.2,0,-0.9,4.1,8.7,8,20.3,53.7,x
1653397295387.3,-1,-0.1,-0.3,-1.1,4.2,8.4,10.6,23.3,56.2,x
1653397295404,-1,0,-0.4,-1.1,4.4,8.2,10.1,26.6,59.6,x
1653397295420.6,-0.6,0.1,-0.4,-0.8,4.5,8.4,7.2,28.5,61.7,x
1653397295437.3,-0.2,0.2,0.2,-0.5,4.6,8.8,5.8,27.7,61.3,x
1653397295453.9,-0.1,0.1,0.5,-0.2,4.5,9.3,9,23.1,58.9,x
1653397295470.6,0,0.1,0.6,-0.2,4.6,9.3,12.9,18.5,56.9,x
1653397295487.2,0,0,0.6,-0.1,4.5,9.3,14,16.3,55.5,x
1653397295503.9,0.2,-0.2,0.6,0.1,4.4,9.3,12.4,17.9,53.3,x
1653397295520.6,0.1,-0.4,0.8,-0.1,4.2,9.6,9.4,20.8,50.2,x
1653397295537.3,-0.4,-0.5,1.2,-0.5,4.1,9.8,4.2,14.9,48.7,x
1653397295553.9,-0.9,-0.3,1.4,-0.9,4.2,10.1,-2,9.4,50.6,x
1653397295570.6,-0.9,-0.4,1.6,-0.9,4.2,10.3,-4.2,11.8,54.8,x
1653397295587.5,-0.9,-0.3,1.5,-0.8,4.3,10.2,-4.6,17.9,59,x
1653397295604.2,-0.6,-0.3,1.2,-0.5,4.3,9.9,-6.8,20.2,61.2,x
1653397295620.7,-0.4,-0.1,0.8,-0.3,4.4,9.6,-10.5,22.1,60,x
1653397295637.5,-0.3,-0.1,0.6,-0.2,4.3,9.2,-12,31.9,56.8,x
1653397295654.2,-0.4,-0.3,-0.1,-0.5,4.2,8.6,-10.4,48.6,52.4,x
1653397295670.6,-0.8,-0.3,-0.7,-0.9,4.1,8.1,-8,62.9,50.4,x
1653397295687.5,-1.1,-0.4,-1.1,-1.3,4,7.7,-5.6,68.2,51.5,x
1653397295704,-1.3,-0.4,-1.1,-1.6,4,7.6,-2.7,65.8,53.9,x
1653397295720.6,-1.4,-0.4,-1,-1.8,4,7.7,-0.4,56.1,56.2,x
1653397295737.2,-1.6,-0.5,-0.9,-2,3.9,7.8,0.3,43.1,59,x
1653397295753.9,-1.7,-0.6,-0.8,-2.1,3.7,8,-2,31,64.8,x
1653397295770.6,-1.5,-0.9,-0.3,-1.8,3.4,8.5,-4.7,20.8,71.2,x
1653397295787.3,-1.2,-1.2,0.3,-1.5,3.2,9,-7.6,7.2,75.2,x
1653397295803.9,-1.1,-1,0.5,-1.2,3.4,9.5,-14.2,-7.8,78.5,x
1653397295820.6,-0.6,-0.9,1.3,-0.6,3.4,10.2,-21.2,-16.2,77.5,x
1653397295837.3,-0.1,-1,1.9,-0.1,3.2,10.8,-22.9,-9.5,70.5,x
1653397295854.6,-0.2,-1.1,2,-0.1,3.1,10.9,-19.7,10.4,60.5,x
1653397295870.8,-0.5,-1,1.9,-0.8,3.2,10.7,-12.6,38.2,54.9,x
1653397295887.5,-1.4,-1,1.5,-1.6,3.1,10.3,-2.5,58.1,54.4,x
1653397295904.2,-1.9,-1,0.8,-2.1,3.1,9.7,8.7,62.6,57.5,x
1653397295920.9,-2.1,-1,0.4,-2.4,3.2,9,18.5,54.2,63.3,x
1653397295938,-2.3,-1,-0.5,-2.6,3.3,8.2,23.9,39.7,69.5,x
1653397295954,-2.3,-1,-1.1,-2.6,3.3,7.7,24.4,24.8,74.8,x
1653397295970.8,-2.1,-1.2,-1.4,-2.3,3.2,7.3,21.7,15.7,80.1,x
1653397295987.3,-1.9,-1.2,-1.4,-1.9,3.2,7.4,17.5,13.4,83.2,x
1653397296004.4,-1.4,-1.1,-1.1,-1.5,3.3,7.7,13.4,11.1,82.3,x
