time,sensor_x0[undefined],sensor_y0[undefined],sensor_z0[undefined],sensor_x[undefined],sensor_y[undefined],sensor_z[undefined],sensor_alpha[undefined],sensor_beta[undefined],sensor_gamma[undefined],label_activities_walking
1658433907087,-0.41,-1.93,0.23,-3.08,-4.63,-8.81,-1.77,-186.9,-31.88,
1658433907104,1.49,0.36,-0.69,-1.68,-2.37,-9.56,8.2,-143.26,-17.52,
1658433907121,1.55,0.76,-1.48,-1.9,-2.02,-10.22,23.36,-112.28,-11.61,
1658433907137,1.07,0.36,-1.36,-2.6,-2.49,-9.99,34.17,-82.56,-15.54,
1658433907154,-0.12,-0.47,-0.67,-3.97,-3.46,-9.18,36.17,-55.88,-18.85,
1658433907171,0.28,0.35,0.22,-3.67,-2.74,-8.21,34.14,-50.64,-18.48,
1658433907187,0.34,-0.22,0.36,-3.72,-3.4,-7.99,28.35,-52.82,-12.58,
1658433907204,1.1,0.09,0.8,-3.1,-3.15,-7.45,17.34,-52.62,0.53,
1658433907221,0.65,-0.26,0.48,-3.66,-3.54,-7.7,13.66,-46.06,5.95,
1658433907237,0.79,0.49,0.43,-3.61,-2.81,-7.68,14.84,-36.01,3.62,
1658433907254,-0.1,-0.21,-0.66,-4.57,-3.57,-8.72,26.4,-10.72,2.53,
1658433907272,0.31,0.21,0.58,-4.19,-3.18,-7.45,0.45,-0.09,5.8,
1658433907295,-0.22,-0.31,1.82,-4.69,-3.66,-6.24,-17.53,23.24,11.43,
1658433907304,-0.06,-0.19,1.04,-4.51,-3.5,-7.05,-16,21.02,11.59,
1658433907320,0.07,-0.35,-0.21,-4.34,-3.63,-8.33,-6.24,23.91,14.86,
1658433907337,0.37,-0.21,-0.48,-4,-3.46,-8.63,-0.59,28.98,20.58,
1658433907356,-0.05,0.07,0.58,-4.35,-3.14,-7.63,-10.29,40.83,19.29,
1658433907371,-0.55,-0.05,1.32,-4.76,-3.2,-6.96,-23.98,50.96,15.54,
1658433907387,-0.38,-0.09,1.27,-4.48,-3.16,-7.09,-33.98,58.53,13.27,
1658433907406,0.08,-0.16,0.41,-3.86,-3.1,-8.07,-34.39,57.62,14.03,
1658433907420,0.52,-0.16,-0.4,-3.31,-3.02,-8.96,-24.81,55.54,18.72,
1658433907437,0.49,0.01,-0.79,-3.19,-2.77,-9.44,-12.71,59.57,26.15,
1658433907454,0.31,0.1,-0.53,-3.26,-2.63,-9.25,-10.24,59.19,28.21,
1658433907471,0.09,0.31,0.28,-3.37,-2.37,-8.5,-12.56,52.91,26.65,
1658433907487,-0.1,0.24,0.53,-3.46,-2.38,-8.3,-18.73,45.82,23.11,
1658433907504,-0.3,-0.02,0.76,-3.55,-2.54,-8.14,-25.85,38.22,19.44,
