time,sensor_alpha[undefined],sensor_beta[undefined],sensor_gamma[undefined],label_activities_walking
1652785396209.9,266.3,43.3,1.3,x
1652785396227,266.9,42.9,1.2,x
1652785396243.2,267.3,42.8,1.2,x
1652785396259.6,267.8,42.9,1.2,x
1652785396277.3,268.1,43.2,1.2,x
1652785396293.4,268.2,43.3,1.2,x
1652785396310.5,268.4,43.5,1.1,x
1652785396332.6,268.5,43.8,1,x
1652785396343.1,268.6,43.9,0.9,x
1652785396360.2,268.7,44.2,0.7,x
1652785396376.9,268.4,44.5,0.9,x
1652785396393.6,268.1,44.6,1.1,x
1652785396409.7,267.4,44.7,2,x
1652785396426.4,266.7,44.7,3.2,x
1652785396444.4,266.4,44.7,3.7,x
1652785396460.3,266.1,44.5,4.1,x
1652785396476.4,266,44.1,3.7,x
1652785396497,266,43.2,2.6,x
1652785396510.1,265.9,42.6,2.3,x
1652785396526.3,265.3,41.4,2.5,x
1652785396543,264.9,40.5,3.6,x
1652785396560.5,265.1,40,4.6,x
1652785396577,265.3,39.9,4.8,x
1652785396592.9,266,39.9,4.5,x
1652785396609.7,266.9,40,3.2,x
1652785396627,267.3,40.2,2.5,x
1652785396643,268.1,40.5,1.2,x
1652785396659.7,268.6,41,0.6,x
1652785396677.5,269,41.5,0.6,x
1652785396693.1,269.2,41.8,0.7,x
1652785396710.4,269.4,42.2,1,x
1652785396726.4,269.5,42.4,1.1,x
1652785396744.2,269.6,42.7,1.1,x
1652785396760.3,269.5,42.8,1.1,x
1652785396776.4,269.4,42.7,1.2,x
1652785396793.3,269.4,42.6,1.3,x
1652785396809.7,269.4,42.6,1.8,x
1652785396827,269.6,42.6,2.1,x
1652785396843.2,270,42.6,2.1,x
1652785396860.3,270.2,42.7,2,x
1652785396876.3,270.6,42.9,1.6,x
1652785396896.6,270.9,43.2,1.4,x
1652785396910.7,270.9,43.7,1.7,x
1652785396927,270.8,44,2,x
1652785396943,270.5,44.6,2.9,x
1652785396960.7,270.3,44.9,3.7,x
1652785396977.3,270.2,45,4,x
1652785396993.8,270,45.1,4.6,x
1652785397009.7,270,45.3,5.3,x
1652785397027.3,270.2,45.6,5.7,x
1652785397043.6,270.3,45.8,5.7,x
1652785397059.7,270.5,45.9,5.4,x
1652785397077.3,270.2,45.8,5.1,x
1652785397093.1,270,45.8,5.2,x
1652785397110.4,269.4,45.8,6,x
1652785397126.3,269,46,7.1,x
1652785397144.8,268.9,46.1,7.8,x
1652785397160.8,268.9,46,7.8,x
1652785397176.4,269.1,45.6,7.4,x
1652785397193,269.1,45.4,7,x
1652785397211,269.4,44.7,6.4,x
1652785397227,269.9,44.2,5.7,x
1652785397243,270.7,43.8,4.9,x
1652785397265.2,271.4,43.6,3.8,x
1652785397276.3,271.7,43.5,3.3,x
1652785397293,272.1,43.5,2.5,x
1652785397309.6,272.4,43.8,2.2,x
1652785397327.6,272.8,44.1,2,x
1652785397343.7,273,44.2,1.8,x
1652785397359.6,273.5,44.5,1.2,x
1652785397377.3,273.7,44.6,0.9,x
1652785397393.1,273.9,44.8,0.3,x
1652785397409.6,273.9,45,0,x
1652785397428,273.7,45.3,0.1,x
1652785397444.7,273.4,45.6,0.4,x
1652785397460.3,273.2,45.8,0.6,x
1652785397476.3,272.9,46.1,0.9,x
1652785397493.4,272.5,46.3,0.7,x
1652785397510.4,272.3,46.3,0.6,x
1652785397526.3,271.5,46.2,0.4,x
1652785397543,270.2,46,1,x
1652785397560.9,268.6,45.7,2.3,x
1652785397577.1,267.9,45.5,3,x
1652785397592.9,266.8,44.6,4,x
1652785397611,265.7,43.2,4.4,x
1652785397627,265.2,42.4,4.5,x
1652785397643.6,264.3,40.8,4.6,x
1652785397660.3,263.5,39.7,4.8,x
1652785397676.3,263.2,39.4,5,x
1652785397693.8,262.8,39.2,5.1,x
1652785397709.6,262.8,39.4,4.7,x
1652785397727,262.9,39.6,4.3,x
1652785397743.6,263.1,39.9,3.6,x
1652785397760.4,263.2,40,2.9,x
1652785397779.8,263.4,40,2.7,x
1652785397794,263.9,39.7,2,x
1652785397810.5,264.1,39.6,1.7,x
1652785397826.3,264.4,39.2,1.3,x
1652785397843.6,264.4,38.9,1,x
1652785397860.3,264.4,38.8,1,x
1652785397877,264.2,38.7,1.1,x
1652785397893,263.8,38.8,1.4,x
1652785397910.9,263.6,38.9,1.8,x
1652785397927,263.4,38.9,2,x
1652785397943,263.3,39.1,2.1,x
1652785397960.7,263.2,39.2,2.1,x
1652785397977,263.2,39.3,2.1,x
1652785397993.2,263.2,39.5,2.2,x
1652785398009.7,263.1,39.9,2.2,x
1652785398030.3,262.9,40.1,2.3,x
1652785398043.6,262.5,40.8,2.9,x
1652785398059.6,262,41.3,3.6,x
1652785398076.2,261.6,41.4,4.1,x
1652785398093.2,261.4,41.4,4.4,x
1652785398110.4,261,41.4,5,x
1652785398126.3,260.6,41.4,5.9,x
1652785398143.2,260.5,41.7,6.7,x
1652785398159.8,260.5,41.9,7,x
1652785398176.5,260.6,42,7,x
1652785398194.2,260.5,41.8,6.4,x
1652785398209.5,260.4,41.5,6.1,x
1652785398226.3,260.2,40.8,5.8,x
1652785398242.9,260,40.3,6.4,x
1652785398260.3,260.3,40.4,7,x
1652785398277,260.5,40.5,7.2,x
1652785398292.9,260.8,40.8,6.9,x
1652785398310.9,261.2,40.8,6.2,x
1652785398326.9,261.5,40.7,5.6,x
1652785398343.6,262.4,40.4,4.3,x
1652785398359.6,263.2,40,3.2,x
1652785398378,263.7,39.9,2.6,x
1652785398392.9,263.8,39.9,2.5,x
1652785398409.6,263.8,40,2.8,x
1652785398427.6,264,40.1,2.9,x
1652785398443.6,264.2,40.2,2.8,x
1652785398460.3,264.7,40.3,2.4,x
1652785398476.4,264.9,40.4,2.2,x
1652785398494.4,265.5,41.1,1.7,x
1652785398510.3,265.6,41.4,1.6,x
1652785398526.9,265.7,41.8,1.7,x
1652785398544,265.7,42.1,1.8,x
1652785398560.2,265.7,42.2,1.8,x
1652785398577.2,265.7,42.4,2,x
1652785398592.8,265.7,42.6,2.1,x
1652785398610.9,265.8,42.7,1.9,x
1652785398627,265.8,42.8,1.7,x
1652785398642.9,265.9,42.9,1.1,x
1652785398661.1,265.7,43,0.4,x
1652785398677.5,265.5,43,0.2,x
1652785398694.5,264.8,43.1,0.5,x
1652785398709.6,264.1,43.2,1.2,x
1652785398728,263.4,43,1.9,x
1652785398743.6,263.1,42.7,2.1,x
1652785398759.6,262.4,41.7,2.5,x
1652785398776.2,262,41.1,2.6,x
1652785398793.9,261.3,39.8,3,x
1652785398810.3,260.9,38.9,3.4,x
1652785398827.3,260.8,38.5,3.8,x
1652785398843.5,260.9,38.6,3.9,x
1652785398860.5,261.1,38.8,3.7,x
1652785398876.2,261.5,39,3.3,x
1652785398893.3,261.9,39,2.9,x
1652785398910.9,262.2,38.9,2.8,x
1652785398926.9,262.8,38.7,2.4,x
1652785398942.9,263.3,38.8,2.1,x
1652785398959.6,263.7,39.2,2,x
1652785398977.4,263.8,39.4,1.9,x
1652785398992.9,263.9,39.7,1.8,x
1652785399009.5,264,39.9,1.8,x
1652785399026.8,264.1,39.9,1.8,x
1652785399043.6,264.3,40,1.8,x
1652785399059.6,264.4,40,1.8,x
1652785399077.2,264.7,40,1.9,x
1652785399093.1,264.7,40.1,1.9,x
1652785399112.7,264.8,40.4,2.1,x
1652785399144.6,264.6,41,2.4,x
1652785399160,264.4,41.3,2.8,x
1652785399176.2,264.2,41.5,3.3,x
1652785399193.2,264.1,41.6,3.6,x
1652785399210,263.9,41.9,4.1,x
1652785399226.8,263.7,42.2,4.4,x
1652785399244.3,263.5,42.4,4.5,x
1652785399276.3,263.4,42.6,4.9,x
1652785399292.9,263.5,43,5.7,x
1652785399326.1,264.1,43.7,6.5,x
1652785399343.5,264.6,44.2,6.1,x
1652785399360.4,264.9,44.3,5.3,x
1652785399376.2,265,44.3,4.9,x
1652785399393.4,265.1,44.3,4.6,x
1652785399409.6,265.1,44.6,5.1,x
1652785399427.1,265.2,44.8,5.5,x
1652785399443.6,265.3,45.2,6.1,x
1652785399460.3,265.5,45.3,6.3,x
1652785399477.5,266,45,5.7,x
1652785399493.7,266.4,44.7,5.2,x
1652785399510.2,267.2,44.1,4.1,x
1652785399526.3,267.8,43.7,3.3,x
1652785399543.9,268.3,43.8,2.9,x
1652785399560.2,268.5,43.9,2.8,x
1652785399576.3,268.9,44.1,2.6,x
1652785399592.9,269.4,44.4,2.2,x
1652785399610.3,269.7,44.5,2,x
1652785399627.4,270.3,44.6,1.5,x
1652785399642.8,270.9,44.8,1,x
1652785399660.5,271.6,45.1,0.4,x
1652785399676.3,271.9,45.2,0,x
1652785399693,272.6,45.6,-0.8,x
1652785399710.4,273.1,46.2,-1.7,x
1652785399731,273.5,46.9,-2.7,x
1652785399743.6,273.6,47.3,-3.1,x
1652785399760.2,273.7,47.9,-3.4,x
1652785399776.5,273.8,48.2,-3.4,x
1652785399793.7,273.8,48.3,-3.3,x
1652785399810.2,273.4,48.2,-2.9,x
1652785399826.2,273.1,48,-2.5,x
1652785399843.7,272,47.6,-1.5,x
1652785399860,270.7,47.1,-0.1,x
1652785399876.2,269.4,46.5,1.4,x
1652785399893.5,269,46.1,1.9,x
1652785399910.1,268.3,45.2,2.4,x
1652785399926.2,267.4,44.3,3,x
1652785399943.5,266.2,43.4,4,x
1652785399961.3,264.9,42.6,5.7,x
1652785399976.8,264.4,42.4,6.6,x
1652785399992.9,263.8,42,8.2,x
1652785400010.9,264,42,8.9,x
1652785400026.9,264.2,42.1,8.8,x
1652785400049.5,264.8,42.4,8.2,x
1652785400059.5,265.1,42.6,7.7,x
1652785400076.7,265.7,42.9,6.6,x
1652785400093,266.2,43.2,5.5,x
1652785400109.5,266.6,43.4,4.8,x
1652785400127.5,266.9,43.6,4.5,x
1652785400143.5,267,43.8,4.5,x
1652785400160.2,267.1,44.1,4.6,x
1652785400176.2,267,44.2,4.7,x
1652785400194.9,266.9,44,4.8,x
1652785400209.9,266.9,43.8,4.7,x
1652785400226.2,266.7,43.3,4.7,x
1652785400243.4,266.5,42.9,4.8,x
1652785400260.8,266,42.1,5.3,x
1652785400276.2,265.9,42,5.5,x
1652785400292.8,265.5,41.8,5.8,x
1652785400310,265.3,41.8,5.9,x
1652785400326.7,264.7,41.9,6.2,x
1652785400342.9,263.8,42.1,6.7,x
1652785400360,263.3,42.1,7,x
1652785400377.4,262.2,41.9,7.8,x
1652785400392.9,261.3,41.4,8.6,x
1652785400409.5,260.8,41.1,9.6,x
1652785400427.8,260.5,41.1,10.6,x
1652785400443.5,260.4,41.3,11.1,x
1652785400460.2,260.8,42,11.4,x
1652785400476.9,261.6,42.6,10.3,x
1652785400494.3,262,42.7,9.3,x
1652785400510.2,262.4,42.6,7.6,x
1652785400526.1,262.6,42.2,6.5,x
1652785400544.4,262.3,42.3,6.5,x
1652785400559.6,262.1,42.6,6.9,x
1652785400576.2,261.8,43.5,8,x
1652785400592.6,261.5,44.3,8.6,x
1652785400610.2,261.4,44.7,8.7,x
1652785400626.9,261.5,45,8.4,x
1652785400651.6,262.5,44.8,7.1,x
1652785400660.8,262.9,44.7,6.6,x
1652785400676.9,263.3,44.6,6.2,x
1652785400692.9,264.1,44.5,5.7,x
1652785400709.6,264.7,44.6,5.4,x
1652785400726.9,264.9,44.7,5.2,x
1652785400743.5,265.3,44.8,5,x
1652785400759.4,265.8,44.8,4.8,x
1652785400777.1,266.1,44.7,4.6,x
1652785400793.1,266.8,44.7,4.2,x
1652785400810,267.5,44.8,3.6,x
1652785400826.2,268.2,44.9,2.7,x
1652785400842.9,268.4,45,2.4,x
1652785400859.9,268.5,45.4,2.1,x
1652785400876.2,268.3,45.7,2.2,x
1652785400894.8,267.8,46,2.4,x
1652785400910.2,267.6,46.1,2.5,x
1652785400926.2,267.2,46.2,2.6,x
1652785400944.2,266.8,46.4,2.5,x
1652785400960.6,266.5,46.4,2.4,x
1652785400979.7,265.8,46.6,2.7,x
1652785400992.9,264.6,46.8,3.5,x
1652785401011.5,263.2,46.9,4.9,x
1652785401026.8,262.5,46.9,5.5,x
1652785401042.8,261.3,46.5,6.4,x
1652785401060.3,260.1,45.7,7,x
1652785401077.8,258.9,44.5,7.6,x
1652785401093.5,258.4,43.7,7.8,x
1652785401110.5,257.5,42,8.3,x
1652785401127.3,257,40.5,8.8,x
1652785401143.4,256.8,40,9.1,x
1652785401159.3,256.9,39.6,9.1,x
1652785401177.5,257.5,39.7,8.6,x
1652785401193.7,257.8,40,8.1,x
1652785401210.2,258.7,40.7,6.6,x
1652785401226.2,259.1,41.1,5.7,x
1652785401242.8,259.9,41.9,4,x
1652785401260.1,260.5,42.6,2.7,x
1652785401276.2,261,43.3,1.8,x
1652785401294.4,261.2,43.8,1.4,x
1652785401310.2,261.2,43.9,1.3,x
1652785401326.8,261,44.1,1.2,x
1652785401342.9,260.6,44,1,x
1652785401361.3,260,43.9,1.2,x
1652785401376.8,259.7,43.9,1.3,x
1652785401393.1,258.9,43.8,2.1,x
1652785401410.4,258.1,43.8,2.9,x
1652785401426.9,257.7,43.8,3.2,x
1652785401443.9,256.9,43.6,3.6,x
1652785401459.5,256.1,43.4,3.8,x
1652785401477.7,255.5,43.3,4.3,x
1652785401494,255.2,43.3,4.6,x
1652785401510.2,254.5,43.7,5.2,x
1652785401527.3,253.8,44.3,5.8,x
1652785401543.5,253.4,44.5,6.1,x
1652785401560.2,252.8,44.9,6.6,x
1652785401576.2,252.4,45.2,7.1,x
1652785401592.9,252.1,45.5,8,x
1652785401610.6,252,45.7,8.5,x
1652785401626.7,252.3,46.1,9.1,x
1652785401642.8,252.5,46.3,9,x
1652785401660.3,253,46.6,8.3,x
1652785401676,253.2,46.6,7.4,x
1652785401692.8,252.9,46.6,7.3,x
1652785401711.2,252.6,46.8,8.1,x
1652785401726.8,252.6,46.8,8.6,x
1652785401742.8,252.8,46.8,9,x
1652785401759.4,253.4,46.4,8.7,x
1652785401776.1,253.7,46.1,8.4,x
1652785401793.1,254.5,45.3,7.3,x
1652785401809.4,255.2,44.6,6.4,x
1652785401828,255.8,44.4,6,x
1652785401844,256.2,44.5,5.9,x
1652785401859.4,256.9,44.8,5.8,x
1652785401876.8,257.9,45.2,5.4,x
1652785401895.2,258.4,45.5,5.1,x
1652785401909.5,259.5,46,4.4,x
1652785401926.1,260.7,46.4,3.7,x
1652785401943.3,261.8,46.8,3.1,x
1652785401960.1,262.2,46.9,2.9,x
1652785401976.2,262.8,47.3,2.9,x
1652785401994.3,263.2,47.8,2.9,x
1652785402011.5,263.5,48.3,3.1,x
1652785402026.7,263.5,48.6,3.2,x
1652785402042.7,263.7,49.1,3.6,x
1652785402060.4,263.8,49.3,3.7,x
1652785402076.3,264,49.8,3.9,x
1652785402093.3,263.9,50.2,3.9,x
1652785402113.3,263.5,50.7,4.1,x
1652785402126.6,263.1,51,4.4,x
1652785402143.2,262.1,51.3,5.4,x
1652785402159.8,260.8,51.4,6.8,x
1652785402177.8,259.8,51,8,x
1652785402193.2,259.4,50.7,8.4,x
1652785402210,258.6,49.5,8.9,x
1652785402226.1,257.8,48,9.4,x
1652785402244.2,257.5,47.2,9.7,x
1652785402259.9,257.1,45.7,10.2,x
1652785402276,257.1,44.7,10.7,x
1652785402293.6,257.5,44.3,10.8,x
1652785402309.5,257.8,44.2,10.6,x
1652785402326.8,258.8,44.4,9.7,x
1652785402343.7,259.9,44.8,8.1,x
1652785402360.4,260.5,44.9,7.2,x
1652785402377,261.6,45.3,5.3,x
1652785402392.8,262.5,45.4,3.7,x
1652785402409.9,263,45.3,2.5,x
1652785402426.8,263.1,45.2,2.2,x
1652785402443.1,263.1,45,2,x
1652785402459.4,262.9,44.9,2,x
1652785402493,262.9,44.8,1.8,x
1652785402509.4,263.2,44.7,1.3,x
1652785402526.4,263.5,44.6,0.6,x
1652785402543.1,263.5,44.5,0.3,x
1652785402559.8,263.5,44.6,-0.1,x
1652785402576.1,263.4,44.7,-0.4,x
1652785402592.8,263.2,44.6,-0.7,x
1652785402610.3,263.1,44.5,-0.8,x
1652785402626.4,262.6,44.2,-0.7,x
1652785402643.1,261.7,43.8,0,x
1652785402659.3,261.2,43.7,0.5,x
1652785402676,260.2,43.5,1.7,x
1652785402692.7,259.2,43.3,2.7,x
1652785402709.9,258.8,43.3,3.2,x
1652785402726.3,258,43.4,4,x
1652785402742.7,257.6,43.8,4.9,x
1652785402759.7,257.5,44.3,5.3,x
1652785402776.8,257.5,44.4,5.3,x
1652785402810.1,257.3,44.4,5.4,x
1652785402828.9,256.6,43.4,6,x
1652785402843.2,256.4,43.1,6.5,x
1652785402859.6,256,42.7,7.9,x
1652785402876,256.2,42.7,8.7,x
1652785402893.4,256.6,42.9,8.8,x
1652785402909.7,257.6,43.4,8.1,x
1652785402926,259,44.1,6.8,x
1652785402943.1,259.7,44.4,6,x
1652785402959.7,261,44.9,4.5,x
1652785402976.3,261.9,45.3,3.6,x
1652785402992.6,262.6,45.6,3.3,x
1652785403010.6,263.2,45.9,3.3,x
1652785403026.8,263.5,46,3.3,x
1652785403042.6,264,46.2,3.3,x
1652785403059.7,264.3,46.4,3.3,x
1652785403076.3,264.5,46.5,3.2,x
1652785403093,264.8,46.4,3.2,x
1652785403109.7,264.9,46.2,3.4,x
1652785403126.3,264.9,46.1,3.6,x
1652785403143.1,265,46,3.9,x
1652785403159.4,265.1,45.9,3.9,x
1652785403193.4,265.3,45.8,3.8,x
1652785403210.1,265.4,45.9,3.5,x
1652785403227.1,265.4,46,3.2,x
1652785403243.9,265.3,46,2.9,x
1652785403260.1,265,46.1,2.5,x
1652785403276.1,264.4,46.2,2.2,x
1652785403293.4,263.2,46.4,2.6,x
1652785403310,262.6,46.6,2.9,x
1652785403326.7,261.7,46.8,3.3,x
1652785403342.7,260.9,46.8,3.1,x
1652785403359.9,259.7,46.5,3,x
1652785403376.7,258.9,46.2,3.2,x
1652785403392.7,256.9,45.3,3.8,x
1652785403409.8,254.8,44,4.7,x
1652785403426.7,253.9,43.3,5.2,x
1652785403443.2,252.4,42,6.1,x
1652785403464.4,251.5,41,6.8,x
1652785403477.5,251.3,40.4,7.1,x
1652785403493.2,251.4,40.3,6.9,x
1652785403509.4,252.3,40.1,5.9,x
1652785403527.2,252.8,40.2,5.2,x
1652785403543.4,253.9,40.4,3.9,x
1652785403559.3,254.6,40.9,3,x
1652785403576.8,255.1,41.5,2.9,x
1652785403592.6,255.2,41.8,2.9,x
1652785403610.1,255.5,42.2,3.2,x
1652785403626.1,255.9,42.4,3.4,x
1652785403643.4,256.5,42.5,3.3,x
1652785403660,256.8,42.5,3.1,x
1652785403676,257.4,42.5,2.9,x
1652785403693.7,257.9,42.4,2.7,x
1652785403710.5,258.1,42.4,2.7,x
1652785403727.1,258.6,42.4,2.6,x
1652785403742.8,258.9,42.3,2.4,x
1652785403766.1,259.1,42.2,2.3,x
1652785403780.7,259,42,2.5,x
1652785403792.6,258.8,42,2.8,x
1652785403809.8,258.2,41.8,3.8,x
1652785403827,257.9,41.8,4.3,x
1652785403843.4,257.3,41.8,5.5,x
1652785403859.6,257,41.9,6,x
1652785403877,256.4,42.3,7,x
1652785403893.2,256.1,42.5,7.4,x
1652785403909.7,255.6,42.8,8.5,x
1652785403926,255.8,43.3,9.1,x
1652785403943.1,256.2,43.4,9,x
1652785403959.7,257.1,43.5,8.1,x
1652785403976.3,258,43.5,7,x
1652785403993.4,258.1,43.4,6.7,x
1652785404009.7,257.8,43.6,7.3,x
1652785404026.3,257.4,43.9,8.6,x
1652785404042.6,257.2,44.1,9.7,x
1652785404060.1,257.2,44.2,10,x
1652785404076.3,257.6,44.3,10.2,x
1652785404093,258.2,44.6,9.8,x
1652785404109.3,259.2,45.2,9.2,x
1652785404126.3,259.8,45.6,8.8,x
1652785404143,260.9,46.6,7.7,x
1652785404159.3,261.9,47.6,6.5,x
1652785404176.6,262.3,47.9,5.9,x
1652785404193,262.6,48.2,5.3,x
1652785404209.4,262.5,48.1,5.5,x
1652785404226.3,262.3,48.1,6.2,x
1652785404243.4,262.2,48.1,6.7,x
1652785404259.6,262.4,48.2,7.3,x
1652785404276,262.6,48.5,7.5,x
1652785404293.9,262.7,48.7,7.4,x
1652785404310.1,262.8,48.7,7.3,x
1652785404327.6,262.8,48.8,7.2,x
1652785404344.6,262.9,48.9,7.2,x
1652785404360.1,262.9,49,7.3,x
1652785404376,262.9,49.4,7.5,x
1652785404392.8,263,49.7,7.4,x
1652785404410.1,263.1,49.9,7.3,x
1652785404426.3,263,50.1,6.9,x
1652785404442.9,262.5,50.1,7,x
1652785404459.8,261.8,50,7.5,x
1652785404476.7,261.4,49.9,7.9,x
1652785404492.9,260.7,49.6,8.4,x
1652785404509.3,260.3,49,8.5,x
1652785404526.7,260.1,48.6,8.5,x
1652785404542.9,259.5,47.5,8.2,x
1652785404559.3,258.7,46,7.9,x
1652785404577.4,257.9,44.2,7.8,x
1652785404592.6,257.6,43.4,8,x
1652785404609.3,257,42.4,8.6,x
1652785404626,256.9,42.2,8.9,x
1652785404643.7,256.8,42.1,9.1,x
1652785404660,257.2,42.3,8.6,x
1652785404679.3,258,42.5,7.2,x
1652785404692.9,259.1,42.7,5.2,x
1652785404710.3,259.7,42.7,4.1,x
1652785404726,260.7,42.9,2.3,x
1652785404742.7,261.2,43.2,1.3,x
1652785404761.1,261.2,43.5,1,x
1652785404776,261.1,43.6,1,x
1652785404792.7,260.7,43.6,1.2,x
1652785404810.4,260.2,43.6,1.5,x
1652785404826.8,259.9,43.5,1.7,x
1652785404843.4,259.5,43.4,1.9,x
1652785404859.3,259.2,43.3,1.9,x
1652785404877.4,258.8,43.3,1.9,x
1652785404893.4,258.6,43.4,1.9,x
1652785404909.3,258,43.5,2,x
1652785404927.3,257.3,43.7,2.3,x
1652785404943,256.9,43.8,2.5,x
1652785404959.3,256.1,44,3.1,x
1652785404976,255.3,44.1,3.8,x
1652785404994.1,254.6,44.1,4.5,x
1652785405009.8,254.2,44.1,4.9,x
1652785405026,253.6,44.2,5.9,x
1652785405044.1,253,44.6,7.2,x
1652785405060.1,252.8,44.9,7.8,x
1652785405076,252.8,45.6,8.7,x
1652785405094,253.4,46.2,8.4,x
1652785405110.1,253.8,46.4,7.7,x
1652785405126.5,254.5,46.2,5.7,x
1652785405142.7,254.7,45.6,4.5,x
1652785405160.7,254.1,45.4,5.2,x
1652785405176.7,253.6,45.5,6.1,x
1652785405192.7,252.9,45.8,8.1,x
1652785405210.1,252.7,45.9,9.2,x
1652785405228.1,252.7,45.9,9.4,x
1652785405243.5,253,45.7,9.1,x
1652785405259.4,253.7,45.4,8.3,x
1652785405276.5,254.1,45.3,7.8,x
1652785405293.9,254.8,45.3,7.1,x
1652785405310,255.4,45.6,6.7,x
1652785405326,255.5,45.9,6.6,x
1652785405344.7,256,46.9,6.3,x
1652785405360,256.3,47.2,6.1,x
1652785405376,256.8,47.9,5.5,x
1652785405392.6,257.5,48.6,4.7,x
1652785405409.7,257.9,48.9,4.2,x
1652785405425.8,258.7,49.5,3.1,x
1652785405442.6,259.2,50.1,2.2,x
1652785405459.2,259.3,50.4,2,x
1652785405476.4,259,50.9,2.2,x
1652785405493.2,258.4,51.3,2.7,x
1652785405509.2,257.9,51.2,3.2,x
1652785405526.6,257.7,51.1,3.4,x
1652785405543.1,257.2,50.9,3.6,x
1652785405559.3,256.6,50.7,3.8,x
1652785405577.2,256.1,50.7,4,x
1652785405592.6,254.7,50.8,4.9,x
1652785405612.7,253.1,50.8,6.2,x
1652785405643.1,251,50.6,7.8,x
1652785405659.8,249.9,50,8.1,x
1652785405676,248.5,49.1,8.2,x
1652785405694.5,247,47.8,8.4,x
1652785405710,246.3,47,8.7,x
1652785405726,245,45.7,9.3,x
1652785405743.6,244,44.7,10.1,x
1652785405759.9,243.5,44.4,10.3,x
1652785405776,243,44.2,10.4,x
1652785405793.6,242.9,44.3,9.9,x
1652785405811.5,243.1,44.7,9.2,x
1652785405826.6,243.3,44.9,8.8,x
1652785405842.7,243.6,45.4,8.1,x
1652785405859.7,243.8,45.8,7.4,x
1652785405876.7,244,45.9,7,x
1652785405893.4,244.2,46,6.3,x
1652785405909.3,244.4,46,6,x
1652785405927.6,244.6,45.8,5.1,x
1652785405943.8,244.6,45.7,4.9,x
1652785405959.3,244.4,45.5,4.9,x
1652785405977.3,243.9,45.3,5.2,x
1652785405993.3,243.6,45.2,5.5,x
1652785406010,243.2,45,5.8,x
1652785406027.3,242.9,44.9,5.8,x
1652785406043.7,242.8,44.9,5.7,x
1652785406060,242.6,45,5.2,x
1652785406076,242.2,45.1,4.5,x
1652785406094.1,241.6,45.2,4,x
1652785406110.1,241.2,45.3,4,x
1652785406126.6,240.2,45.3,4.4,x
1652785406143.5,239.1,45.2,5.3,x
1652785406160.9,238,45.2,6.4,x
1652785406176.6,237.4,45.2,7,x
1652785406192.6,236.4,45.5,8.4,x
1652785406210.9,235.5,46,9.9,x
1652785406227.2,235.2,46.3,10.4,x
1652785406243.7,235,46.8,10.9,x
1652785406259.3,235,46.9,10.4,x
1652785406277.8,235,46.4,9.4,x
1652785406293.3,234.9,46,8.9,x
1652785406309.3,234.4,45.2,8.8,x
1652785406327.5,233.5,44.8,10,x
1652785406343.1,233.1,44.8,10.9,x
1652785406360.9,232.7,45.2,12.2,x
1652785406376.7,232.8,45.7,12.5,x
1652785406393.5,233.2,46.1,11.7,x
1652785406409.9,233.6,46.3,11.1,x
1652785406425.9,234.6,46.4,9.7,x
1652785406444.2,235.7,46.6,8.4,x
1652785406459.2,236.1,46.8,7.8,x
1652785406476.8,236.7,47.3,7.1,x
1652785406492.7,237.1,47.9,6.7,x
1652785406511,237.6,48.6,6.2,x
1652785406526.6,237.8,48.9,6,x
1652785406545.8,238.3,49.7,5.5,x
1652785406559.5,238.8,50.5,5.1,x
1652785406576,239.1,50.8,4.9,x
1652785406592.4,239.8,51.4,4.4,x
1652785406609.3,240.4,51.6,3.9,x
1652785406626.9,240.7,51.7,3.4,x
1652785406643.1,240.7,51.8,3.3,x
1652785406675.9,240.5,51.9,3.5,x
1652785406693.8,240.2,51.9,4,x
1652785406711.2,239.6,52,4.5,x
1652785406725.9,239.3,52,4.7,x
1652785406744.4,238,52,5.7,x
1652785406760,237.4,51.9,6.1,x
1652785406776,236.2,51.8,7.3,x
1652785406792.6,235.5,51.6,8,x
1652785406810.1,234.4,51.2,9.2,x
1652785406826.8,233.6,50.7,9.9,x
1652785406842.6,233.3,49.7,9.5,x
1652785406860.5,233.2,49.1,9,x
1652785406876.6,232.8,47.5,7.8,x
1652785406892.6,232.3,46.1,6.9,x
1652785406910.4,231.4,45,6.7,x
1652785406926.7,231,44.6,6.8,x
1652785406943.9,230.6,44.2,7.2,x
1652785406959.2,231,44.1,7.2,x
1652785406977,231.9,44.5,6.4,x
1652785406993.3,232.4,44.8,5.7,x
1652785407009.3,233.5,45.6,3.9,x
1652785407026.8,234.5,46.3,2,x
1652785407043.4,234.9,46.7,1.2,x
1652785407060.4,235.4,47.5,0.1,x
1652785407075.9,235.5,48.1,-0.5,x
1652785407093.6,235.2,48.3,-0.7,x
1652785407109.9,234.9,48.4,-0.8,x
1652785407125.9,234,48.3,-0.7,x
1652785407143.7,233.1,48,-0.4,x
1652785407160.1,232.6,47.8,-0.2,x
1652785407176.6,231.7,47.3,0.4,x
1652785407192.6,230.9,46.8,0.8,x
1652785407210.2,230.3,46.3,0.8,x
1652785407226.5,230,46.1,0.6,x
1652785407242.6,229.5,45.8,0.1,x
1652785407259.2,228.9,45.9,-0.2,x
1652785407277.2,228.5,46.1,-0.1,x
1652785407293.2,227.6,46.5,0.3,x
1652785407310.2,226.6,46.8,0.9,x
1652785407327.3,225.4,46.8,1.6,x
