time,sensor_alpha[undefined],sensor_beta[undefined],sensor_gamma[undefined],label_activities_standing
1653401308328,106.97,14.47,2.91,x
1653401308334,106.98,14.46,2.91,x
1653401308338,106.99,14.44,2.91,x
1653401308344,107,14.43,2.91,x
1653401308349,107.01,14.42,2.9,x
1653401308353,107.02,14.41,2.9,x
1653401308358,107.03,14.4,2.89,x
1653401308361,107.04,14.4,2.89,x
1653401308373,107.06,14.4,2.88,x
1653401308375,107.07,14.39,2.87,x
1653401308378,107.09,14.39,2.86,x
1653401308382,107.1,14.39,2.84,x
1653401308385,107.11,14.4,2.83,x
1653401308391,107.12,14.4,2.82,x
1653401308396,107.14,14.4,2.81,x
1653401308401,107.15,14.4,2.8,x
1653401308405,107.16,14.4,2.78,x
1653401308410,107.17,14.41,2.77,x
1653401308415,107.18,14.41,2.76,x
1653401308420,107.2,14.42,2.74,x
1653401308425,107.21,14.42,2.73,x
1653401308430,107.22,14.42,2.71,x
1653401308434,107.23,14.41,2.69,x
1653401308439,107.25,14.41,2.66,x
1653401308443,107.26,14.41,2.64,x
1653401308449,107.27,14.4,2.61,x
1653401308455,107.29,14.4,2.58,x
1653401308458,107.3,14.39,2.54,x
1653401308463,107.32,14.38,2.51,x
1653401308469,107.33,14.37,2.47,x
1653401308473,107.35,14.36,2.43,x
1653401308478,107.36,14.36,2.39,x
1653401308482,107.37,14.35,2.35,x
1653401308487,107.38,14.35,2.3,x
1653401308493,107.38,14.35,2.26,x
1653401308497,107.38,14.36,2.22,x
1653401308508,107.38,14.37,2.18,x
1653401308509,107.37,14.38,2.14,x
1653401308512,107.36,14.4,2.1,x
1653401308516,107.34,14.42,2.07,x
1653401308521,107.32,14.43,2.04,x
1653401308527,107.29,14.45,2.02,x
1653401308529,107.27,14.47,2,x
1653401308533,107.24,14.49,1.98,x
1653401308539,107.21,14.51,1.96,x
1653401308544,107.18,14.53,1.95,x
1653401308548,107.15,14.55,1.94,x
1653401308553,107.11,14.57,1.94,x
1653401308559,107.07,14.59,1.93,x
1653401308563,107.03,14.61,1.94,x
1653401308568,106.99,14.63,1.94,x
1653401308573,106.94,14.66,1.94,x
1653401308578,106.9,14.69,1.95,x
1653401308582,106.85,14.72,1.96,x
1653401308588,106.8,14.75,1.96,x
1653401308592,106.75,14.79,1.97,x
1653401308598,106.7,14.84,1.98,x
1653401308602,106.65,14.88,1.99,x
1653401308612,106.6,14.93,2,x
1653401308618,106.55,14.98,2.02,x
1653401308619,106.5,15.03,2.05,x
1653401308622,106.44,15.08,2.07,x
1653401308626,106.39,15.13,2.1,x
1653401308632,106.34,15.18,2.13,x
1653401308636,106.29,15.23,2.16,x
1653401308641,106.24,15.28,2.2,x
1653401308645,106.19,15.34,2.23,x
1653401308650,106.15,15.39,2.27,x
1653401308656,106.11,15.45,2.31,x
1653401308661,106.07,15.51,2.35,x
1653401308665,106.04,15.57,2.39,x
1653401308670,106,15.63,2.44,x
1653401308674,105.97,15.69,2.49,x
1653401308679,105.94,15.74,2.55,x
1653401308683,105.91,15.79,2.61,x
1653401308689,105.88,15.83,2.67,x
1653401308693,105.85,15.86,2.73,x
1653401308698,105.81,15.88,2.8,x
1653401308703,105.78,15.89,2.87,x
1653401308708,105.74,15.89,2.94,x
1653401308712,105.7,15.88,3.02,x
1653401308719,105.67,15.88,3.09,x
1653401308723,105.63,15.87,3.17,x
1653401308730,105.6,15.86,3.25,x
1653401308733,105.56,15.85,3.33,x
1653401308737,105.53,15.85,3.4,x
1653401308741,105.5,15.85,3.48,x
1653401308746,105.47,15.86,3.56,x
1653401308752,105.44,15.87,3.63,x
1653401308756,105.4,15.9,3.7,x
1653401308761,105.37,15.93,3.77,x
1653401308765,105.34,15.97,3.83,x
1653401308783,105.3,16.01,3.9,x
1653401308785,105.25,16.09,4.02,x
1653401308785,105.27,16.05,3.96,x
1653401308791,105.23,16.12,4.08,x
1653401308804,105.21,16.15,4.13,x
1653401308806,105.21,16.16,4.18,x
1653401308808,105.2,16.16,4.24,x
1653401308808,105.21,16.15,4.29,x
1653401308811,105.23,16.12,4.34,x
1653401308815,105.25,16.09,4.39,x
1653401308823,105.28,16.04,4.44,x
1653401308825,105.31,15.98,4.49,x
1653401308830,105.36,15.92,4.54,x
1653401308833,105.41,15.85,4.59,x
1653401308839,105.46,15.77,4.63,x
1653401308842,105.52,15.7,4.67,x
1653401308848,105.59,15.62,4.7,x
1653401308852,105.66,15.54,4.73,x
1653401308857,105.73,15.47,4.75,x
1653401308862,105.8,15.4,4.76,x
1653401308866,105.88,15.33,4.76,x
1653401308871,105.96,15.27,4.76,x
1653401308881,106.04,15.21,4.76,x
1653401308884,106.11,15.17,4.75,x
1653401308887,106.19,15.13,4.74,x
1653401308893,106.27,15.1,4.73,x
1653401308896,106.35,15.08,4.72,x
1653401308900,106.43,15.06,4.7,x
1653401308908,106.51,15.05,4.69,x
1653401308910,106.59,15.04,4.67,x
1653401308914,106.67,15.04,4.66,x
1653401308919,106.74,15.04,4.64,x
1653401308923,106.82,15.04,4.63,x
1653401308928,106.89,15.04,4.61,x
1653401308933,106.96,15.04,4.6,x
1653401308938,107.03,15.04,4.58,x
1653401308943,107.1,15.04,4.56,x
1653401308948,107.17,15.04,4.55,x
1653401308952,107.24,15.04,4.54,x
1653401308959,107.3,15.04,4.53,x
1653401308962,107.37,15.04,4.52,x
1653401308968,107.44,15.04,4.53,x
1653401308973,107.5,15.05,4.53,x
1653401308979,107.57,15.06,4.54,x
1653401308983,107.63,15.08,4.56,x
1653401308987,107.69,15.11,4.58,x
1653401308991,107.76,15.14,4.59,x
1653401309000,107.82,15.18,4.61,x
1653401309002,107.88,15.22,4.63,x
1653401309006,107.93,15.26,4.64,x
1653401309012,107.99,15.31,4.65,x
1653401309014,108.04,15.35,4.66,x
1653401309021,108.08,15.4,4.66,x
1653401309025,108.12,15.44,4.65,x
1653401309030,108.16,15.48,4.65,x
1653401309046,108.19,15.52,4.64,x
1653401309047,108.23,15.56,4.64,x
1653401309049,108.26,15.6,4.63,x
1653401309051,108.29,15.64,4.62,x
1653401309056,108.33,15.67,4.62,x
1653401309060,108.36,15.7,4.62,x
1653401309068,108.4,15.72,4.62,x
1653401309073,108.44,15.73,4.62,x
1653401309074,108.48,15.74,4.62,x
1653401309078,108.52,15.74,4.63,x
1653401309081,108.56,15.74,4.63,x
1653401309087,108.6,15.74,4.63,x
1653401309093,108.65,15.72,4.63,x
1653401309103,108.7,15.68,4.63,x
1653401309103,108.74,15.71,4.63,x
1653401309108,108.79,15.65,4.62,x
1653401309112,108.85,15.62,4.62,x
1653401309116,108.9,15.58,4.61,x
1653401309122,108.96,15.54,4.6,x
1653401309127,109.01,15.49,4.59,x
1653401309131,109.07,15.45,4.58,x
1653401309137,109.13,15.4,4.56,x
1653401309142,109.18,15.35,4.54,x
1653401309144,109.24,15.3,4.51,x
1653401309149,109.3,15.26,4.48,x
1653401309154,109.35,15.23,4.45,x
1653401309160,109.41,15.2,4.41,x
1653401309164,109.46,15.18,4.37,x
1653401309170,109.51,15.17,4.33,x
1653401309175,109.55,15.16,4.29,x
1653401309179,109.6,15.15,4.24,x
1653401309183,109.64,15.15,4.2,x
1653401309191,109.68,15.15,4.15,x
1653401309194,109.72,15.16,4.11,x
1653401309198,109.76,15.16,4.06,x
1653401309203,109.79,15.17,4.02,x
1653401309209,109.82,15.17,3.99,x
1653401309213,109.85,15.17,3.96,x
1653401309219,109.88,15.17,3.94,x
1653401309223,109.91,15.17,3.91,x
1653401309227,109.93,15.16,3.9,x
1653401309232,109.95,15.15,3.88,x
1653401309238,109.97,15.14,3.87,x
1653401309241,109.99,15.12,3.85,x
1653401309246,110.01,15.1,3.84,x
1653401309251,110.02,15.09,3.84,x
1653401309255,110.03,15.07,3.83,x
1653401309260,110.04,15.05,3.82,x
1653401309264,110.05,15.03,3.82,x
1653401309270,110.07,15.02,3.82,x
1653401309276,110.08,15,3.81,x
1653401309281,110.09,14.99,3.81,x
1653401309284,110.1,14.98,3.81,x
1653401309289,110.11,14.97,3.81,x
1653401309294,110.12,14.95,3.81,x
1653401309299,110.12,14.94,3.82,x
1653401309315,110.13,14.93,3.83,x
1653401309316,110.13,14.91,3.84,x
1653401309316,110.13,14.92,3.83,x
1653401309319,110.13,14.9,3.85,x
1653401309327,110.13,14.88,3.86,x
1653401309329,110.13,14.87,3.87,x
1653401309334,110.13,14.85,3.88,x
1653401309339,110.13,14.84,3.88,x
1653401309346,110.13,14.84,3.89,x
1653401309350,110.13,14.83,3.89,x
1653401309354,110.13,14.83,3.89,x
1653401309358,110.13,14.83,3.89,x
1653401309360,110.13,14.83,3.89,x
1653401309365,110.13,14.83,3.89,x
1653401309370,110.13,14.84,3.89,x
1653401309376,110.13,14.85,3.9,x
1653401309381,110.13,14.86,3.9,x
1653401309384,110.14,14.87,3.89,x
1653401309390,110.15,14.87,3.89,x
1653401309395,110.15,14.87,3.89,x
1653401309400,110.16,14.87,3.89,x
1653401309404,110.17,14.87,3.88,x
1653401309410,110.18,14.87,3.87,x
1653401309414,110.19,14.86,3.87,x
1653401309419,110.2,14.86,3.86,x
1653401309423,110.21,14.85,3.85,x
1653401309429,110.22,14.84,3.84,x
1653401309433,110.23,14.83,3.84,x
1653401309439,110.24,14.82,3.83,x
1653401309445,110.25,14.81,3.82,x
1653401309449,110.25,14.81,3.81,x
1653401309454,110.26,14.8,3.81,x
1653401309473,110.27,14.8,3.8,x
1653401309475,110.28,14.79,3.8,x
1653401309476,110.29,14.78,3.79,x
1653401309477,110.29,14.77,3.79,x
1653401309478,110.29,14.77,3.79,x
1653401309482,110.3,14.76,3.79,x
1653401309485,110.3,14.75,3.79,x
1653401309491,110.3,14.75,3.79,x
1653401309495,110.3,14.74,3.79,x
1653401309500,110.3,14.74,3.79,x
1653401309505,110.3,14.73,3.79,x
1653401309511,110.3,14.73,3.79,x
1653401309514,110.3,14.72,3.79,x
1653401309520,110.29,14.72,3.79,x
1653401309525,110.29,14.71,3.79,x
1653401309530,110.29,14.71,3.79,x
1653401309534,110.28,14.71,3.79,x
1653401309540,110.28,14.7,3.79,x
1653401309543,110.27,14.7,3.79,x
1653401309549,110.27,14.69,3.79,x
1653401309553,110.26,14.69,3.79,x
1653401309559,110.25,14.68,3.79,x
1653401309562,110.25,14.67,3.79,x
1653401309568,110.24,14.66,3.79,x
1653401309572,110.23,14.65,3.8,x
1653401309588,110.23,14.63,3.8,x
1653401309589,110.22,14.62,3.81,x
1653401309593,110.21,14.61,3.81,x
1653401309597,110.21,14.59,3.82,x
1653401309599,110.2,14.58,3.82,x
1653401309604,110.2,14.57,3.82,x
1653401309608,110.19,14.56,3.82,x
1653401309618,110.19,14.55,3.83,x
1653401309619,110.18,14.55,3.83,x
1653401309620,110.17,14.54,3.83,x
1653401309625,110.17,14.54,3.84,x
1653401309631,110.16,14.55,3.84,x
1653401309635,110.16,14.55,3.85,x
1653401309639,110.15,14.56,3.85,x
1653401309644,110.15,14.57,3.85,x
1653401309650,110.14,14.58,3.86,x
1653401309653,110.14,14.59,3.85,x
1653401309659,110.14,14.61,3.85,x
1653401309664,110.14,14.62,3.85,x
1653401309669,110.13,14.63,3.85,x
1653401309674,110.13,14.64,3.84,x
1653401309682,110.13,14.65,3.84,x
1653401309686,110.13,14.66,3.83,x
1653401309691,110.13,14.67,3.83,x
1653401309695,110.13,14.68,3.82,x
1653401309701,110.13,14.68,3.82,x
1653401309703,110.13,14.69,3.82,x
1653401309708,110.13,14.69,3.82,x
1653401309716,110.13,14.7,3.82,x
1653401309717,110.13,14.71,3.82,x
1653401309721,110.13,14.71,3.82,x
1653401309726,110.12,14.72,3.82,x
1653401309731,110.12,14.72,3.82,x
1653401309738,110.12,14.72,3.82,x
1653401309744,110.12,14.72,3.82,x
1653401309745,110.11,14.71,3.82,x
1653401309751,110.11,14.71,3.82,x
1653401309756,110.1,14.7,3.82,x
1653401309760,110.1,14.69,3.82,x
1653401309765,110.09,14.68,3.83,x
1653401309770,110.09,14.67,3.83,x
1653401309774,110.08,14.66,3.83,x
1653401309779,110.07,14.65,3.84,x
1653401309784,110.06,14.64,3.84,x
1653401309789,110.05,14.64,3.85,x
1653401309794,110.05,14.63,3.86,x
1653401309798,110.04,14.62,3.86,x
1653401309804,110.03,14.62,3.87,x
1653401309808,110.02,14.61,3.87,x
1653401309813,110.02,14.62,3.88,x
1653401309820,110.01,14.62,3.88,x
1653401309822,110,14.62,3.89,x
1653401309828,109.99,14.63,3.89,x
1653401309833,109.99,14.63,3.89,x
1653401309846,109.98,14.63,3.89,x
1653401309850,109.97,14.63,3.9,x
1653401309852,109.96,14.64,3.9,x
1653401309857,109.95,14.64,3.9,x
1653401309859,109.94,14.65,3.91,x
1653401309862,109.93,14.65,3.91,x
1653401309867,109.92,14.66,3.91,x
1653401309870,109.91,14.67,3.91,x
1653401309881,109.9,14.68,3.91,x
1653401309887,109.89,14.7,3.91,x
1653401309887,109.87,14.71,3.91,x
1653401309896,109.86,14.73,3.9,x
1653401309896,109.85,14.75,3.9,x
1653401309900,109.84,14.77,3.89,x
1653401309904,109.82,14.79,3.89,x
1653401309908,109.81,14.82,3.88,x
1653401309914,109.8,14.84,3.88,x
1653401309918,109.79,14.87,3.87,x
1653401309923,109.78,14.9,3.86,x
1653401309929,109.77,14.92,3.86,x
1653401309933,109.75,14.95,3.86,x
1653401309938,109.74,14.97,3.86,x
1653401309942,109.73,14.99,3.86,x
1653401309948,109.71,15,3.86,x
1653401309952,109.7,15.01,3.87,x
1653401309958,109.68,15.01,3.88,x
1653401309961,109.67,15.01,3.88,x
1653401309966,109.65,14.99,3.89,x
1653401309971,109.64,14.97,3.91,x
1653401309977,109.63,14.94,3.92,x
1653401309982,109.62,14.9,3.93,x
1653401309985,109.61,14.85,3.95,x
1653401309991,109.6,14.8,3.96,x
1653401309995,109.6,14.75,3.98,x
1653401310002,109.6,14.69,3.99,x
1653401310005,109.61,14.64,4,x
1653401310010,109.61,14.59,4.01,x
1653401310017,109.62,14.54,4.01,x
1653401310020,109.64,14.5,4.01,x
1653401310024,109.65,14.47,4,x
1653401310029,109.67,14.44,3.99,x
1653401310034,109.69,14.42,3.98,x
1653401310039,109.71,14.41,3.96,x
1653401310044,109.72,14.4,3.94,x
1653401310049,109.74,14.4,3.93,x
1653401310053,109.75,14.41,3.91,x
1653401310058,109.76,14.42,3.89,x
1653401310063,109.78,14.43,3.88,x
1653401310069,109.79,14.45,3.86,x
1653401310074,109.8,14.47,3.85,x
1653401310079,109.81,14.49,3.83,x
1653401310083,109.82,14.51,3.81,x
1653401310088,109.83,14.53,3.8,x
1653401310092,109.84,14.55,3.78,x
1653401310096,109.85,14.56,3.77,x
1653401310101,109.85,14.57,3.75,x
1653401310114,109.86,14.59,3.74,x
1653401310116,109.86,14.6,3.73,x
1653401310119,109.86,14.61,3.73,x
1653401310125,109.86,14.62,3.72,x
1653401310128,109.86,14.63,3.72,x
1653401310142,109.86,14.64,3.72,x
1653401310142,109.86,14.65,3.72,x
1653401310144,109.86,14.65,3.72,x
1653401310145,109.86,14.65,3.73,x
1653401310149,109.86,14.65,3.73,x
1653401310154,109.86,14.65,3.73,x
1653401310158,109.86,14.65,3.74,x
1653401310163,109.86,14.64,3.74,x
1653401310169,109.86,14.63,3.75,x
1653401310174,109.86,14.62,3.75,x
1653401310177,109.86,14.62,3.76,x
1653401310185,109.86,14.61,3.76,x
1653401310187,109.86,14.6,3.76,x
1653401310193,109.86,14.59,3.77,x
1653401310198,109.86,14.58,3.77,x
1653401310203,109.86,14.57,3.77,x
1653401310207,109.86,14.56,3.77,x
1653401310212,109.86,14.55,3.77,x
1653401310219,109.86,14.55,3.77,x
1653401310222,109.87,14.54,3.77,x
1653401310230,109.88,14.54,3.77,x
1653401310233,109.89,14.53,3.77,x
1653401310236,109.9,14.53,3.76,x
1653401310241,109.91,14.52,3.76,x
1653401310246,109.92,14.51,3.75,x
1653401310250,109.94,14.5,3.74,x
1653401310256,109.95,14.49,3.73,x
1653401310260,109.97,14.48,3.71,x
1653401310265,109.98,14.47,3.7,x
1653401310270,110,14.46,3.69,x
1653401310274,110.01,14.46,3.67,x
1653401310278,110.02,14.45,3.66,x
1653401310283,110.04,14.45,3.64,x
1653401310289,110.05,14.44,3.63,x
1653401310293,110.07,14.44,3.61,x
1653401310299,110.08,14.44,3.6,x
1653401310303,110.09,14.44,3.58,x
1653401310309,110.1,14.44,3.57,x
1653401310313,110.11,14.44,3.55,x
1653401310319,110.13,14.44,3.54,x
1653401310322,110.14,14.44,3.52,x
1653401310327,110.15,14.45,3.51,x
1653401310332,110.16,14.45,3.49,x
1653401310337,110.17,14.45,3.48,x
1653401310341,110.18,14.45,3.46,x
1653401310346,110.19,14.44,3.45,x
1653401310351,110.2,14.44,3.44,x
1653401310357,110.2,14.44,3.43,x
1653401310362,110.2,14.43,3.42,x
1653401310367,110.21,14.43,3.42,x
1653401310370,110.21,14.42,3.41,x
1653401310384,110.21,14.41,3.41,x
1653401310387,110.21,14.41,3.4,x
1653401310389,110.21,14.4,3.4,x
1653401310394,110.21,14.4,3.4,x
1653401310397,110.21,14.4,3.39,x
1653401310400,110.21,14.4,3.39,x
1653401310405,110.21,14.41,3.39,x
1653401310416,110.2,14.41,3.39,x
1653401310416,110.2,14.42,3.39,x
1653401310421,110.2,14.42,3.38,x
1653401310424,110.2,14.43,3.38,x
1653401310428,110.19,14.43,3.38,x
1653401310433,110.19,14.44,3.37,x
1653401310438,110.19,14.44,3.37,x
1653401310443,110.19,14.45,3.37,x
1653401310450,110.19,14.45,3.37,x
1653401310454,110.19,14.46,3.36,x
1653401310460,110.19,14.46,3.36,x
1653401310463,110.19,14.47,3.36,x
1653401310467,110.19,14.47,3.35,x
1653401310471,110.19,14.48,3.35,x
1653401310476,110.2,14.48,3.34,x
1653401310488,110.2,14.48,3.33,x
1653401310489,110.2,14.49,3.32,x
1653401310493,110.21,14.49,3.32,x
1653401310499,110.21,14.5,3.31,x
1653401310502,110.21,14.5,3.3,x
1653401310506,110.21,14.51,3.29,x
1653401310510,110.22,14.51,3.28,x
1653401310518,110.22,14.52,3.28,x
1653401310520,110.22,14.52,3.27,x
1653401310525,110.22,14.52,3.26,x
1653401310528,110.22,14.52,3.26,x
1653401310533,110.21,14.52,3.25,x
1653401310538,110.21,14.52,3.24,x
1653401310544,110.21,14.52,3.23,x
1653401310548,110.2,14.52,3.23,x
1653401310552,110.2,14.52,3.22,x
1653401310558,110.19,14.51,3.22,x
1653401310562,110.19,14.5,3.22,x
1653401310568,110.18,14.5,3.21,x
1653401310573,110.17,14.49,3.21,x
1653401310577,110.17,14.48,3.21,x
1653401310583,110.16,14.47,3.21,x
1653401310586,110.15,14.46,3.2,x
1653401310591,110.15,14.46,3.2,x
1653401310597,110.14,14.45,3.2,x
1653401310601,110.14,14.44,3.2,x
1653401310606,110.13,14.43,3.2,x
1653401310610,110.13,14.42,3.2,x
1653401310615,110.12,14.41,3.2,x
1653401310621,110.12,14.4,3.2,x
1653401310625,110.12,14.4,3.21,x
1653401310629,110.12,14.39,3.21,x
1653401310634,110.12,14.38,3.21,x
1653401310649,110.13,14.37,3.21,x
1653401310651,110.13,14.36,3.2,x
1653401310652,110.13,14.34,3.2,x
1653401310665,110.13,14.32,3.2,x
1653401310665,110.13,14.33,3.2,x
1653401310667,110.14,14.31,3.19,x
1653401310669,110.14,14.3,3.19,x
1653401310677,110.14,14.29,3.19,x
1653401310679,110.14,14.29,3.18,x
1653401310682,110.14,14.29,3.18,x
1653401310688,110.14,14.28,3.17,x
1653401310694,110.14,14.28,3.17,x
1653401310696,110.15,14.29,3.16,x
1653401310701,110.15,14.29,3.16,x
1653401310706,110.16,14.29,3.15,x
1653401310713,110.17,14.29,3.14,x
1653401310717,110.17,14.29,3.13,x
1653401310720,110.19,14.29,3.12,x
1653401310725,110.2,14.28,3.11,x
1653401310731,110.21,14.28,3.1,x
1653401310736,110.23,14.28,3.09,x
1653401310740,110.24,14.28,3.08,x
1653401310745,110.26,14.27,3.07,x
1653401310751,110.27,14.27,3.05,x
1653401310754,110.28,14.27,3.04,x
1653401310759,110.3,14.27,3.02,x
1653401310763,110.31,14.27,3.01,x
1653401310769,110.32,14.27,2.99,x
1653401310774,110.33,14.27,2.98,x
1653401310778,110.34,14.28,2.97,x
1653401310783,110.35,14.28,2.95,x
1653401310788,110.37,14.29,2.94,x
1653401310793,110.38,14.3,2.93,x
1653401310798,110.39,14.31,2.91,x
1653401310803,110.4,14.32,2.9,x
1653401310808,110.41,14.33,2.89,x
1653401310812,110.41,14.34,2.87,x
1653401310818,110.42,14.36,2.86,x
1653401310822,110.42,14.37,2.85,x
1653401310826,110.41,14.38,2.85,x
1653401310833,110.41,14.39,2.84,x
1653401310837,110.4,14.4,2.83,x
1653401310841,110.39,14.41,2.82,x
1653401310845,110.38,14.41,2.82,x
1653401310851,110.37,14.41,2.82,x
1653401310855,110.36,14.41,2.82,x
1653401310861,110.35,14.41,2.82,x
1653401310865,110.34,14.41,2.82,x
1653401310873,110.33,14.41,2.82,x
1653401310874,110.33,14.41,2.82,x
1653401310879,110.33,14.41,2.82,x
1653401310884,110.32,14.41,2.82,x
1653401310890,110.32,14.41,2.82,x
1653401310895,110.31,14.41,2.82,x
1653401310899,110.31,14.41,2.82,x
1653401310905,110.3,14.42,2.82,x
1653401310919,110.3,14.42,2.82,x
1653401310920,110.29,14.43,2.82,x
1653401310921,110.28,14.43,2.81,x
1653401310925,110.28,14.44,2.81,x
1653401310934,110.27,14.45,2.81,x
1653401310942,110.26,14.45,2.81,x
1653401310943,110.26,14.45,2.81,x
1653401310947,110.25,14.45,2.81,x
1653401310953,110.24,14.45,2.81,x
1653401310957,110.24,14.45,2.81,x
1653401310957,110.23,14.45,2.81,x
1653401310962,110.22,14.44,2.82,x
1653401310967,110.22,14.44,2.82,x
1653401310971,110.21,14.43,2.82,x
1653401310975,110.2,14.42,2.82,x
1653401310980,110.19,14.42,2.82,x
1653401310985,110.18,14.41,2.83,x
1653401310990,110.17,14.41,2.83,x
1653401310995,110.15,14.41,2.83,x
1653401311000,110.14,14.41,2.83,x
1653401311005,110.12,14.42,2.84,x
1653401311013,110.1,14.43,2.84,x
1653401311016,110.09,14.43,2.85,x
1653401311019,110.07,14.44,2.85,x
1653401311026,110.05,14.45,2.86,x
1653401311029,110.04,14.46,2.86,x
1653401311033,110.02,14.47,2.87,x
1653401311039,110,14.47,2.88,x
1653401311043,109.99,14.48,2.89,x
1653401311050,109.97,14.49,2.9,x
1653401311053,109.95,14.49,2.91,x
1653401311058,109.94,14.5,2.92,x
1653401311062,109.93,14.5,2.94,x
1653401311069,109.91,14.5,2.95,x
1653401311072,109.9,14.5,2.96,x
1653401311076,109.89,14.5,2.98,x
1653401311082,109.88,14.5,2.99,x
1653401311086,109.87,14.49,3.01,x
1653401311094,109.86,14.49,3.02,x
1653401311097,109.84,14.48,3.04,x
1653401311100,109.83,14.48,3.05,x
1653401311105,109.82,14.48,3.06,x
1653401311110,109.81,14.48,3.07,x
1653401311115,109.8,14.49,3.09,x
1653401311122,109.79,14.5,3.1,x
1653401311125,109.79,14.51,3.11,x
1653401311129,109.78,14.52,3.12,x
1653401311134,109.77,14.53,3.12,x
1653401311139,109.76,14.55,3.13,x
1653401311143,109.75,14.56,3.14,x
1653401311149,109.75,14.57,3.15,x
1653401311153,109.74,14.59,3.15,x
1653401311158,109.74,14.6,3.16,x
1653401311163,109.73,14.61,3.17,x
1653401311170,109.73,14.62,3.18,x
1653401311174,109.73,14.62,3.19,x
1653401311189,109.72,14.63,3.19,x
1653401311191,109.72,14.63,3.2,x
1653401311192,109.72,14.63,3.21,x
1653401311195,109.72,14.63,3.22,x
1653401311200,109.72,14.63,3.23,x
1653401311203,109.72,14.63,3.24,x
1653401311208,109.72,14.63,3.24,x
1653401311212,109.72,14.63,3.25,x
1653401311221,109.72,14.63,3.26,x
1653401311223,109.72,14.63,3.26,x
1653401311226,109.73,14.63,3.27,x
1653401311229,109.73,14.63,3.27,x
1653401311235,109.74,14.62,3.27,x
1653401311240,109.74,14.62,3.28,x
1653401311244,109.74,14.62,3.28,x
1653401311250,109.75,14.61,3.28,x
1653401311254,109.75,14.61,3.28,x
1653401311259,109.75,14.61,3.28,x
1653401311263,109.76,14.61,3.28,x
1653401311268,109.76,14.6,3.28,x
1653401311274,109.77,14.6,3.28,x
1653401311279,109.78,14.61,3.28,x
1653401311291,109.78,14.6,3.28,x
1653401311293,109.79,14.6,3.28,x
1653401311294,109.79,14.6,3.28,x
1653401311302,109.8,14.6,3.27,x
1653401311306,109.81,14.6,3.27,x
1653401311311,109.81,14.6,3.27,x
1653401311313,109.82,14.6,3.27,x
1653401311320,109.83,14.6,3.27,x
1653401311322,109.83,14.6,3.27,x
1653401311325,109.84,14.6,3.27,x
1653401311331,109.85,14.6,3.27,x
1653401311336,109.85,14.61,3.27,x
1653401311341,109.86,14.61,3.26,x
1653401311346,109.87,14.61,3.26,x
1653401311349,109.87,14.61,3.25,x
1653401311355,109.88,14.61,3.25,x
1653401311360,109.89,14.61,3.24,x
1653401311367,109.89,14.62,3.24,x
1653401311374,109.89,14.62,3.23,x
1653401311375,109.89,14.62,3.23,x
1653401311394,109.89,14.62,3.23,x
1653401311395,109.89,14.62,3.22,x
1653401311396,109.89,14.62,3.22,x
1653401311397,109.89,14.62,3.22,x
1653401311400,109.89,14.63,3.22,x
1653401311407,109.89,14.63,3.22,x
1653401311408,109.89,14.63,3.22,x
1653401311413,109.89,14.63,3.22,x
1653401311420,109.89,14.63,3.22,x
1653401311422,109.89,14.63,3.22,x
1653401311432,109.88,14.62,3.22,x
1653401311433,109.88,14.62,3.22,x
1653401311437,109.88,14.61,3.23,x
1653401311450,109.87,14.6,3.23,x
1653401311451,109.87,14.6,3.23,x
1653401311454,109.86,14.59,3.24,x
1653401311458,109.86,14.59,3.25,x
1653401311463,109.85,14.58,3.25,x
1653401311466,109.85,14.58,3.26,x
1653401311472,109.84,14.58,3.26,x
1653401311479,109.84,14.57,3.27,x
1653401311480,109.84,14.57,3.27,x
1653401311485,109.83,14.57,3.27,x
1653401311489,109.83,14.57,3.27,x
1653401311494,109.82,14.57,3.27,x
1653401311500,109.82,14.57,3.27,x
1653401311504,109.81,14.56,3.27,x
1653401311508,109.81,14.56,3.27,x
1653401311514,109.8,14.56,3.27,x
1653401311519,109.79,14.56,3.27,x
1653401311523,109.79,14.56,3.27,x
1653401311528,109.78,14.56,3.27,x
1653401311533,109.78,14.56,3.27,x
1653401311538,109.77,14.55,3.27,x
1653401311542,109.77,14.55,3.27,x
1653401311548,109.76,14.54,3.28,x
1653401311552,109.76,14.54,3.28,x
1653401311558,109.75,14.54,3.28,x
1653401311562,109.75,14.54,3.28,x
1653401311567,109.74,14.54,3.28,x
1653401311572,109.74,14.54,3.28,x
1653401311577,109.73,14.54,3.28,x
1653401311581,109.72,14.54,3.28,x
1653401311586,109.72,14.54,3.28,x
1653401311595,109.71,14.54,3.28,x
1653401311596,109.7,14.54,3.28,x
1653401311601,109.7,14.55,3.29,x
1653401311604,109.69,14.55,3.29,x
1653401311610,109.68,14.55,3.29,x
1653401311618,109.68,14.55,3.29,x
1653401311620,109.67,14.56,3.29,x
1653401311627,109.66,14.56,3.28,x
1653401311630,109.65,14.56,3.28,x
1653401311635,109.64,14.56,3.28,x
1653401311642,109.64,14.56,3.28,x
1653401311649,109.63,14.56,3.28,x
1653401311650,109.62,14.57,3.27,x
1653401311654,109.62,14.57,3.27,x
1653401311659,109.61,14.57,3.27,x
1653401311663,109.6,14.57,3.27,x
1653401311669,109.59,14.57,3.28,x
1653401311673,109.58,14.57,3.28,x
1653401311679,109.56,14.57,3.29,x
