time,sensor_alpha[undefined],sensor_beta[undefined],sensor_gamma[undefined],label_activities_standing
1658226110808,11.7,7.2,0.1,x
1658226110874.7,11.9,7.2,0.1,x
1658226110924.7,12,7.2,0.2,x
1658226110941.1,12.1,7.2,0.2,x
1658226110957.7,12.1,7.1,0.1,x
1658226110997,12.2,7.1,0,x
1658226111007.5,12.2,7,-0.1,x
1658226111041.6,12.3,7,-0.2,x
1658226111058.3,12.2,7,-0.3,x
1658226111107.8,12.2,7.1,-0.5,x
1658226111174.6,12.3,7.2,-0.6,x
1658226111208.9,12.2,7,-0.5,x
1658226111241.2,12.2,7,-0.6,x
1658226111321.8,12,7.2,-0.7,x
1658226111340.9,12,7.3,-0.8,x
1658226111357.5,11.9,7.2,-0.7,x
1658226111424.3,11.7,7.1,-0.6,x
1658226111474.6,11.7,7.1,-0.5,x
1658226111491.1,11.6,7,-0.5,x
1658226111524.4,11.6,7,-0.6,x
1658226111541.1,11.6,7.1,-0.7,x
1658226111591.1,11.6,7.3,-0.7,x
1658226111609.1,11.6,7.2,-0.7,x
1658226111624.8,11.5,7.2,-0.7,x
1658226111641.1,11.5,7,-0.6,x
1658226111659.2,11.5,6.9,-0.5,x
1658226111674.4,11.6,6.9,-0.5,x
1658226111726,11.6,6.7,-0.3,x
1658226111763.7,11.8,6.5,-0.3,
1658226111807.5,12,6.3,-0.4,
1658226111841,11.9,6.2,-0.2,
1658226111857.8,11.8,6.3,0,
1658226111874.4,11.7,6.3,0.1,
1658226111891.1,11.4,6.3,0.2,
1658226111907.7,11.3,6.3,0.3,
1658226111925.1,10.9,6.3,0.5,
1658226111941.1,10.7,6.3,0.5,
1658226111957.8,10.7,6.3,0.6,
1658226111974.9,10.6,6.5,0.7,
1658226111991,10.5,6.6,0.9,
1658226112025.1,10.5,6.9,1,
1658226112041.1,10.6,7,1.1,
1658226112075.7,10.8,7.1,1.1,
1658226112107.7,10.9,7.2,1,
1658226112157.7,10.8,7.2,0.8,
1658226112192.1,10.5,7.3,0.9,
1658226112225.2,10.4,7.6,1.1,
1658226112241.1,10.4,7.8,1.1,
1658226112288,10.5,8,1.3,
1658226112307.8,10.6,8,1.3,
1658226112357.7,10.8,8.1,1.3,
1658226112374.3,10.8,8.2,1.4,
1658226112424.9,11,8.4,1.4,
1658226112441.2,11,8.6,1.4,
1658226112457.7,11,8.7,1.5,
1658226112491.1,11,9,1.5,
1658226112507.7,11.1,9,1.5,
1658226112557.9,11.1,9,1.3,
1658226112641.1,11.1,9.1,1.1,
1658226112690.9,11.2,9,1,
1658226112990.8,11.2,8.8,0.9,
1658226113257.9,11.1,8.7,1.1,
1658226113275.3,11.1,8.6,1.1,
1658226113357.6,11.1,8.4,1.1,
1658226113441.1,11,8.4,1.1,
1658226113591.6,11,8.3,1.2,
1658226113707.7,11,8.3,1.4,
1658226113741.3,11,8.3,1.3,
1658226113791,11.1,8.3,1.3,
1658226113857.9,11,8.2,1.2,
1658226113957.6,11,8.1,1.2,
1658226114203.4,10.9,7.9,1.3,
1658226114307.7,10.9,7.8,1.4,
1658226114357.6,10.9,7.7,1.4,
1658226114374.3,10.9,7.7,1.3,
1658226114557.7,11.1,7.7,1.2,
1658226114591.1,11.1,7.7,1.1,
1658226114674.5,11.2,7.7,1,
1658226114891.2,11.4,7.6,0.9,
1658226114925.7,11.4,7.5,1,
1658226115007.7,11.5,7.4,0.8,
1658226115091.2,11.6,7.4,0.7,
1658226115490.9,11.8,7.3,0.7,
1658226115607.6,11.7,7.3,0.5,
1658226115674.4,11.7,7.4,0.6,
1658226115993.4,11.6,7.6,0.6,
1658226116007.3,11.6,7.5,0.6,
1658226116076.2,11.6,7.6,0.6,
1658226116107.4,11.5,7.5,0.5,
1658226116141,11.6,7.5,0.5,
1658226116157.8,11.5,7.5,0.5,
1658226116174.4,11.5,7.5,0.6,
1658226116341.2,11.5,7.6,0.7,
1658226116375.3,11.5,7.5,0.7,
1658226116475.3,11.5,7.6,0.7,
1658226116790.9,11.3,7.7,0.7,
1658226117011.8,11.3,7.9,0.8,
1658226117341.2,11.3,8.1,0.9,
1658226117357.5,11.3,8.2,0.9,
1658226117374.4,11.3,8.4,1,
1658226117391,11.4,8.5,1.1,
1658226117457.5,11.4,8.6,1.2,
1658226117490.9,11.4,8.7,1.4,
1658226117523.7,11.5,8.9,1.8,
1658226117540.3,11.6,9,2,
1658226117556.9,11.7,9.2,1.9,
