time,sensor_alpha[undefined],sensor_beta[undefined],sensor_gamma[undefined],label_activities_walking
1655202350780.2,107.1,15.2,-8.5,x
1655202350796.9,107.4,14.8,-8.6,x
1655202350813.5,107.6,14.5,-8.6,x
1655202350830.8,107.8,13.8,-8.7,x
1655202350847.1,107.9,13.5,-8.9,x
1655202350864.1,107.9,13.6,-9,x
1655202350880.2,107.9,13.9,-9.3,x
1655202350897,107.8,14.2,-9.4,x
1655202350913.7,107.7,14.3,-9.3,x
1655202350930.2,107.6,14.3,-9,x
1655202350947,107.5,14.1,-8.8,x
1655202350963.7,107.5,13.9,-8.7,x
1655202350980.2,107.5,13.5,-8.6,x
1655202350996.8,107.6,13.3,-8.7,x
1655202351030.2,107.7,13.7,-9.1,x
1655202351046.9,107.8,14.1,-9.1,x
1655202351063.5,107.8,14.3,-9,x
1655202351080.2,107.7,14.6,-8.6,x
1655202351109.3,107.7,14.7,-8.2,x
1655202351213,109.2,15.9,-7.3,x
1655202351229.8,109.6,16,-7.1,x
1655202351246.6,109.9,15.7,-6.9,x
1655202351263.7,110.1,15.4,-6.9,x
1655202351280,110.4,15,-6.9,x
1655202351296.9,110.9,14.8,-6.9,x
1655202351336.9,111.6,14.9,-6.7,x
1655202351347.4,111.8,14.9,-6.7,x
1655202351363,112.3,15,-6.6,x
1655202351380.1,112.7,15.2,-6.6,x
1655202351397.5,113.2,15.3,-6.7,x
1655202351413.2,113.5,15.4,-6.8,x
1655202351430,114,15.5,-6.8,x
1655202351446.6,114.5,15.7,-6.7,x
1655202351463.8,114.7,15.8,-6.7,x
1655202351480.2,115.3,16.1,-6.6,x
1655202351510.4,116.2,16.3,-6.2,x
1655202351530.6,116.7,16.2,-5.7,x
1655202351546.4,117.2,16.2,-5.1,x
1655202351563.1,117.3,16.3,-4.9,x
1655202351579.7,117.6,16.2,-4.6,x
1655202351597.2,117.9,16.1,-4.8,x
1655202351613.5,118.1,16,-5,x
1655202351630.2,118.6,16,-5.5,x
1655202351646.6,118.9,16,-5.8,x
1655202351663.3,119.1,16,-5.9,x
1655202351680.2,119.4,16.1,-6,x
1655202351696.8,119.6,16.3,-6.2,x
1655202351713.5,119.8,16.5,-6.7,x
1655202351730.2,120,16.8,-7.2,x
1655202351746.6,120.2,16.9,-7.4,x
1655202351780.2,120.3,16.4,-7,x
1655202351796.8,120.2,15.6,-6.8,x
1655202351813.7,120.2,15.2,-6.8,x
1655202351830.3,120.2,14.5,-7,x
1655202351846.5,120,14.3,-7.2,x
1655202351880.2,119.7,14.8,-7.1,x
1655202351897.3,119.5,15.3,-6.9,x
1655202351914.1,119.4,15.6,-6.7,x
1655202351930,119.3,16.1,-6.6,x
1655202351947,119.4,16.3,-6.5,x
1655202351963.4,119.6,16.9,-6.6,x
1655202351980.2,120.1,17.6,-6.4,x
1655202351997.3,120.7,18.4,-5.9,x
1655202352013.9,121,18.8,-5.5,x
1655202352030.1,121.5,19.4,-5,x
1655202352047.5,122,19.5,-5.1,x
1655202352063.3,122.2,19.4,-5.4,x
1655202352080.3,122.5,18.9,-6.1,x
1655202352096.8,122.8,18.1,-6.6,x
1655202352229.7,123.8,15.7,-7.7,x
1655202352246.9,123.8,16,-7.3,x
1655202352264.7,123.7,15.9,-6.9,x
1655202352279.9,123.4,15.6,-6.3,x
1655202352296.7,123.4,15.3,-6.1,x
1655202352313.5,123.5,15.1,-6.2,x
1655202352330,123.8,15.1,-6.5,x
1655202352346.6,124,15.3,-6.7,x
1655202352363.5,124.1,15.5,-6.7,x
1655202352380.1,124.3,15.9,-6.6,x
1655202352396.8,124.5,16.3,-6.6,x
1655202352413.4,124.6,16.5,-6.5,x
1655202352456,124.4,17.4,-6.5,x
1655202352479.7,124,18.2,-6.2,x
1655202352496.6,124,18.9,-6,x
1655202352513.4,124.2,19.2,-6,x
1655202352530.1,124.9,19.8,-6.1,x
1655202352546.4,125.9,20.2,-6.5,x
1655202352563.1,126.3,20.3,-6.7,x
1655202352579.7,127,20.3,-7,x
1655202352596.5,127.5,20.4,-7,x
1655202352613.8,127.8,20.5,-6.9,x
1655202352630.1,128.4,20.8,-6.7,x
1655202352646.6,128.7,21,-6.5,x
1655202352663.7,129.5,21.1,-6.5,x
1655202352680.1,130.2,20.9,-6.5,x
1655202352703.3,130.8,20.4,-6.4,x
1655202352729.8,131.4,19.2,-6,x
1655202352746.6,131.7,18.4,-5.7,x
1655202352763.6,131.9,18,-5.6,x
1655202352779.9,132.5,17.5,-5.7,x
1655202352796.7,133,17.4,-5.9,x
1655202352813.4,134,17.3,-6.2,x
1655202352830,135,17.6,-5.6,x
1655202352847.4,135.8,18.2,-4,x
1655202352863.9,136.3,18.6,-3.2,x
1655202352880.2,137.3,18.9,-2.4,x
1655202352896.8,138.3,18.7,-2.7,x
1655202352913.5,138.7,18.4,-2.9,x
1655202352930.2,139.5,17.7,-3.1,x
1655202352946.6,139.8,17.4,-3.1,x
1655202352964,140.4,16.7,-2.9,x
1655202352979.8,140.8,16.2,-2.7,x
1655202352997.2,141,15.7,-2.9,x
1655202353030.2,141.3,15.7,-3.3,x
1655202353046.6,141.6,16.2,-3.3,x
1655202353063.4,141.8,16.4,-3.2,x
1655202353080.2,142.1,16.8,-3,x
1655202353096.8,142.4,16.9,-2.8,x
1655202353113.9,142.5,16.9,-2.9,x
1655202353137.2,143,16.6,-3.4,x
1655202353147.5,143.2,16.6,-3.7,x
1655202353163,143.4,16.6,-3.9,x
1655202353179.9,143.8,16.7,-4.3,x
1655202353197,144,16.6,-4.5,x
1655202353213.4,144.5,16.4,-4.9,x
1655202353229.9,145.1,16,-5.5,x
1655202353246.5,145.7,15.6,-6.4,x
1655202353263.1,146.1,15.4,-6.9,x
1655202353279.9,147,15.1,-7.8,x
1655202353296.4,147.6,14.5,-8.2,x
1655202353312.9,147.8,14.2,-8.1,x
1655202353330.1,147.7,13.2,-7.5,x
1655202353346.4,147.3,12.2,-6.7,x
1655202353363.2,147,11.4,-6.6,x
1655202353379.6,146.9,11.2,-6.7,x
1655202353396.3,146.8,11.1,-6.9,x
1655202353413.1,146.8,11.3,-7,x
1655202353429.7,146.8,11.6,-6.7,x
1655202353446.4,147,11.8,-6.3,x
1655202353479.9,147.6,12,-5.9,x
1655202353496.8,148.2,12,-5.8,x
1655202353513.2,148.6,11.9,-5.9,x
1655202353529.9,149.5,11.7,-6,x
1655202353548.2,150.5,11.6,-6.2,x
1655202353563.5,151,11.5,-6.3,x
1655202353579.8,151.9,11.5,-6.4,x
1655202353597.1,152.7,11.6,-6.3,x
1655202353613.1,153,11.7,-6.2,x
1655202353630,153.9,11.9,-6.1,x
1655202353646.8,155,12.3,-6.3,x
1655202353663.2,155.7,12.6,-6.5,x
1655202353680.2,157.3,13.2,-6.6,x
1655202353696.7,159,13.7,-6.5,x
1655202353713.8,159.8,13.8,-6.5,x
1655202353729.9,160.7,13.8,-6.6,x
1655202353746.5,161.3,13.8,-6.7,x
1655202353763.2,161.6,13.8,-6.6,x
1655202353780.1,162.1,13.8,-6.4,x
1655202353796.8,162.8,13.6,-6,x
1655202353813.6,163.1,13.5,-5.8,x
1655202353830.2,163.8,13.2,-5.3,x
1655202353849.1,164.5,12.8,-5.1,x
1655202353863.5,164.9,12.5,-5.1,x
1655202353880.1,165.7,12,-5.2,x
1655202353896.7,166.5,11.4,-5.1,x
1655202353913.8,166.9,11,-5,x
1655202353930.2,167.6,10.4,-4.9,x
1655202353947.3,168.1,9.8,-4.7,x
1655202353963.9,168.3,9.6,-4.6,x
1655202354079.7,170.4,11.3,-4.2,x
1655202354096.9,170.9,11.7,-4.3,x
1655202354114.4,171.1,11.9,-4.3,x
1655202354130.1,171.7,12.3,-4.3,x
1655202354146.5,172.3,12.5,-4.2,x
1655202354163.4,172.6,12.5,-4.2,x
1655202354180.1,173.3,12.5,-4.3,x
1655202354197,173.9,12.5,-4.5,x
1655202354213.3,174.2,12.6,-4.7,x
1655202354229.9,174.8,12.9,-4.9,x
1655202354246.5,175.3,13.1,-5,x
1655202354263.3,175.5,13.2,-5,x
1655202354280.1,175.8,13.4,-5.1,x
1655202354317.8,175.9,14,-4.7,x
1655202354329.6,176,14.5,-4.4,x
1655202354347.1,176.2,14.9,-4,x
1655202354363.2,176.2,14.9,-3.8,x
1655202354379.8,176.3,14.9,-3.6,x
1655202354397,176.4,14.7,-3.6,x
1655202354413.7,176.5,14.7,-3.8,x
1655202354430.4,176.7,14.6,-4.3,x
1655202354446.5,176.9,14.7,-4.7,x
1655202354488.9,177.5,14.8,-5.2,x
1655202354509.5,178,14.6,-5.7,x
1655202354529.6,178.3,14.4,-6,x
1655202354546.2,179.2,13.6,-6.3,x
1655202354563,179.6,13.3,-6.3,x
1655202354580.1,180.2,12.5,-6.4,x
1655202354596.6,180.6,11.8,-6.8,x
1655202354613.7,180.8,11.7,-7,x
1655202354630.1,180.9,11.6,-6.8,x
1655202354646.5,180.8,11.8,-6.1,x
1655202354663.4,180.8,11.9,-5.8,x
1655202354679.9,180.8,11.9,-5.3,x
1655202354696.3,181,11.9,-5.1,x
1655202354713.3,181.2,11.9,-5.1,x
1655202354729.8,181.5,12,-5.1,x
1655202354746.4,181.9,12.4,-5,x
1655202354763.4,182.1,12.7,-5,x
1655202354780.1,182.6,13.3,-4.8,x
1655202354796.7,183.1,13.7,-4.6,x
1655202354813.4,183.4,13.8,-4.6,x
1655202354829.7,184,13.9,-4.6,x
1655202354846.5,184.7,14.1,-4.5,x
1655202354863.3,185.1,14.2,-4.5,x
1655202354879.8,186.1,14.5,-4.5,x
1655202354896.9,187.1,14.7,-4.5,x
1655202354913.1,187.7,14.8,-4.5,x
1655202354929.7,188.7,15.1,-4.5,x
1655202354946.3,189.7,15.2,-4.6,x
1655202354963,190.2,15.3,-4.6,x
1655202354979.6,191.2,15.2,-4.6,x
1655202354996.1,192.2,15.2,-4.5,x
1655202355012.8,192.7,15.2,-4.4,x
1655202355029.6,193.6,15.1,-4.1,x
1655202355046.1,194.4,15,-3.9,x
1655202355062.9,194.7,14.9,-3.9,x
1655202355079.4,195,14.8,-4,x
1655202355129.5,196.6,14.6,-3.7,x
1655202355146,196.9,14.6,-3.4,x
1655202355162.7,197.4,14.2,-3.4,x
1655202355179.3,197.7,14,-3.5,x
1655202355196.1,198.5,13.6,-3.7,x
1655202355212.8,199.1,13.5,-3.7,x
1655202355229.4,199.4,13.5,-3.7,x
1655202355246.2,200.1,13.9,-3.6,x
1655202355262.8,200.7,14.5,-3.7,x
1655202355280.2,201.1,14.8,-3.7,x
1655202355296.1,201.9,15.5,-3.7,x
1655202355312.7,202.4,15.7,-3.6,x
1655202355329.5,203.3,15.8,-3.3,x
1655202355346.3,204.2,15.4,-3.2,x
1655202355365.5,205.2,15.1,-3.4,x
1655202355380,205.7,15,-3.5,x
1655202355396.4,206.6,15.2,-3.7,x
1655202355413,207,15.4,-3.7,x
1655202355429.7,207.9,15.9,-3.7,x
1655202355446.4,208.9,16.3,-3.7,x
1655202355463.1,209.3,16.4,-3.8,x
1655202355479.6,210.3,16.4,-4,x
1655202355496.3,211.1,16.4,-4.1,x
1655202355513.6,211.9,16.3,-4.2,x
1655202355529.6,212.3,16.2,-4.2,x
1655202355546.2,213.1,16.1,-4.3,x
1655202355563.5,213.9,16,-4.5,x
1655202355579.6,214.3,15.9,-4.6,x
1655202355596.3,214.7,15.8,-4.8,x
1655202355630,214.9,15.7,-5.1,x
1655202355680.1,215,15.8,-4.9,x
1655202355713.4,215,15.5,-4.9,x
1655202355729.9,215,15.1,-5,x
1655202355746.5,215.2,14.6,-4.9,x
1655202355763.3,215.3,14.3,-4.7,x
1655202355780.1,215.6,14.1,-4.3,x
1655202355796.7,216.1,14.4,-3.9,x
1655202355813.6,216.3,14.7,-3.6,x
1655202355829.9,216.9,15.1,-3,x
1655202355846.5,217.2,15.3,-2.8,x
1655202355864.1,217.9,15.6,-2.5,x
1655202355880,219,15.8,-2.4,x
1655202355896.7,220.3,15.9,-2.5,x
1655202355913.6,220.9,16,-2.6,x
1655202355930,222.3,16.4,-2.7,x
1655202355946.4,223.6,16.8,-2.8,x
1655202355963.2,224.3,17.1,-2.8,x
1655202355979.8,225.7,17.5,-2.7,x
1655202355997.1,226.4,17.7,-2.6,x
1655202356025.9,229.1,18.2,-2.4,x
1655202356046.2,230.1,18.7,-2.3,x
1655202356063.3,230.5,19.1,-2.2,x
1655202356079.5,231.4,19.9,-2.1,x
1655202356096.3,232.6,20.6,-2.1,x
1655202356113.2,233.3,20.8,-2.1,x
1655202356129.8,234.8,21,-2.3,x
1655202356146.7,236.3,21.4,-2.2,x
1655202356163.1,237,21.7,-2.1,x
1655202356180,238.4,22.1,-1.8,x
1655202356230.2,242.7,22.1,-2,x
1655202356249,244.7,21.8,-2.2,x
1655202356263,245.6,21.7,-2.2,x
1655202356279.8,247.4,21.5,-2.2,x
1655202356296.3,249.2,21.4,-2.2,x
1655202356312.8,250.1,21.5,-2.2,x
1655202356330.1,251.9,21.8,-2.2,x
1655202356346.7,253.8,22.6,-2.1,x
1655202356363.9,254.8,23.1,-2,x
1655202356380.1,256.8,24.6,-1.4,x
1655202356396.6,259,26.1,-0.3,x
1655202356413.8,260.3,26.5,0.1,x
1655202356430,263.1,26.8,0.1,x
1655202356446.3,266.2,26.8,-0.6,x
1655202356463.1,267.7,26.8,-1,x
1655202356480,270.7,26.7,-1.4,x
1655202356497,273.5,26.8,-1.2,x
1655202356529.6,277.5,26.5,-0.3,x
1655202356546.3,280.3,25.9,0,x
1655202356563,281.7,25.6,0,x
1655202356580.1,284.6,25,-0.2,x
1655202356596.6,287.4,24.5,-0.3,x
1655202356613.3,288.8,24.4,-0.2,x
1655202356630,291.6,24,-0.1,x
1655202356646.4,294.5,23.9,-0.3,x
1655202356663.7,295.9,24,-0.5,x
1655202356680,298.6,24.3,-1.3,x
1655202356696.9,299.9,24.6,-1.6,x
1655202356717,303.9,25.1,-2.2,x
1655202356729.9,305.2,25.1,-2.3,x
1655202356746.2,307.8,24.8,-2.6,x
1655202356763.1,309,24.5,-2.8,x
1655202356780,311.3,23.9,-3.3,x
1655202356797,313.3,23.4,-3.8,x
1655202356813.5,314.2,23.2,-4,x
1655202356830.1,315.6,22.9,-4.3,x
1655202356846.6,316.7,22.7,-4.3,x
1655202356863,317.2,22.6,-4.2,x
1655202356880,318.1,22.5,-4.1,x
1655202356896.9,319,22.5,-4,x
1655202356913.3,319.4,22.5,-4,x
1655202356932.4,320.1,22.5,-3.7,x
1655202357062.9,323.3,21.7,0.1,x
1655202357079.8,323.9,21.8,0.8,x
1655202357096.6,324.6,22,1.5,x
1655202357113.1,324.9,22,1.9,x
1655202357130,325.8,21.9,2.6,x
1655202357146.5,327.1,21.4,3.2,x
1655202357194.4,330.2,20.4,3.7,x
1655202357212.9,331.6,20.4,3.6,x
1655202357229.8,332.8,20.6,3.5,x
1655202357246.3,334.2,20.6,3.2,x
1655202357263.4,334.9,20.5,2.9,x
1655202357279.5,336.3,20.4,2.2,x
1655202357296.2,337.6,20.4,1.6,x
1655202357313,338.1,20.4,1.3,x
1655202357330,339.2,20.5,0.9,x
1655202357346.4,340.3,20.5,0.6,x
1655202357363.2,340.9,20.5,0.5,x
1655202357380,341.8,20.4,0.3,x
1655202357396.6,342.6,20.4,0.1,x
1655202357413.2,342.9,20.4,0,x
1655202357430,343.7,20.4,-0.2,x
1655202357446.4,344.4,20.5,-0.5,x
1655202357463.1,344.7,20.5,-0.6,x
1655202357479.8,345.3,20.5,-0.9,x
1655202357497.2,345.9,20.6,-1.2,x
1655202357513.1,346.2,20.7,-1.2,x
1655202357530.1,346.6,21,-1.2,x
1655202357546.4,347,21.2,-1,x
1655202357563,347.3,21.3,-0.8,x
1655202357579.7,347.7,21.5,-0.5,x
1655202357596.3,347.9,21.9,0.2,x
1655202357632,347.8,23.9,2.1,x
1655202357646.2,347.5,25.1,3.3,x
1655202357664.4,347.4,25.1,3.8,x
1655202357679.7,347.4,24.9,3.9,x
1655202357696.4,347.7,24.4,3.8,x
1655202357713.2,347.9,24.2,3.8,x
1655202357730.1,348.1,24.2,3.9,x
1655202357746.3,348.3,24.9,4.2,x
1655202357763.3,348.4,25.4,4.3,x
1655202357779.7,348.7,26.1,4.3,x
1655202357796.6,349.3,26.2,3.9,x
1655202357813.2,349.8,26,3.6,x
1655202357830.1,350.9,25.3,2.8,x
1655202357846.3,352,24.4,2,x
1655202357863.3,352.5,24.1,1.7,x
1655202357880,353.3,23.6,1.2,x
1655202357896.6,353.8,23.5,0.8,x
1655202357913.2,354,23.6,0.7,x
1655202357930,354.1,24.1,0.6,x
1655202357946.4,354.1,24.8,0.7,x
1655202357963.1,354.1,25.1,0.7,x
1655202357979.8,354.1,25.6,0.8,x
1655202357996.4,354.1,26,0.9,x
1655202358013.5,354.1,26.2,0.9,x
1655202358046.2,354.3,26.3,0.7,x
1655202358063.9,354.4,26.1,0.4,x
1655202358079.7,354.5,25.9,0.3,x
1655202358096.4,354.5,25.6,0.2,x
1655202358113.3,354.4,25.5,0.3,x
1655202358147.8,354.1,25.3,0.6,x
1655202358163,353.7,25.3,0.8,x
1655202358296.1,351.9,22.3,2.8,x
1655202358329.9,351.8,22.2,2.7,x
1655202358346.7,351.6,22.2,2.7,x
1655202358363,351.4,22.1,2.8,x
1655202358379.8,351.2,22.1,3.2,x
1655202358396.4,350.8,22,3.9,x
1655202358413,350.6,21.9,4.3,x
1655202358429.7,350.3,21.6,4.8,x
1655202358447.7,350.1,21,5,x
1655202358463.1,350,20.6,5,x
1655202358479.7,349.7,19.8,4.7,x
1655202358497.2,349.3,19.1,4.1,x
1655202358513.7,349,18.8,3.8,x
1655202358530,348.3,18.5,3.3,x
1655202358546.4,347.9,18.3,3.1,x
1655202358562.9,347.2,18,3,x
1655202358579.9,346.6,17.6,2.9,x
1655202358596.4,346,17.4,3,x
1655202358613,345.7,17.5,3,x
1655202358630.1,345,17.7,3.1,x
1655202358646.5,344.4,18,3.3,x
1655202358664.4,344.1,18.1,3.4,x
1655202358679.9,343.8,18.2,3.5,x
1655202358696.2,343.6,18.4,3.7,x
1655202358712.8,343.6,18.5,3.8,x
1655202358729.4,343.5,18.7,4.3,x
1655202358746.2,343.3,18.9,5,x
1655202358763,343.3,19.1,5.3,x
1655202358779.9,343.4,19.4,5.8,x
1655202358796.4,343.7,19.7,5.9,x
1655202358813.6,343.9,19.6,5.9,x
1655202358829.9,344.2,19.1,6,x
1655202358846.3,344.4,18.7,6,x
1655202358864.1,344.7,17.8,6.2,x
1655202358880,345,17.2,6.3,x
1655202358896.3,345.1,17.2,6.1,x
1655202358913,345.1,17.3,5.9,x
1655202358929.6,345,17.7,5.4,x
1655202358946.3,344.8,18.2,5,x
1655202358964.3,344.4,18.7,4.8,x
1655202358980.3,344.3,19,4.8,x
1655202359096.1,344.2,17.7,3.6,x
1655202359113.5,343.9,17.8,3.6,x
1655202359129.4,343.7,17.9,3.6,x
1655202359146.1,343.5,18,3.6,x
1655202359162.6,343.3,18.1,3.5,x
1655202359196.1,342.1,18.5,3.4,x
1655202359214.3,341.6,18.4,3.7,x
1655202359229.4,341.4,18.4,3.9,x
1655202359246.1,340.8,18.5,4.2,x
1655202359264,340.2,18.6,4.4,x
1655202359279.7,339.9,18.6,4.5,x
1655202359296.1,339.3,18.5,4.6,x
1655202359313.1,339.1,18.4,4.7,x
1655202359329.6,338.4,18.2,4.9,x
1655202359346.2,337.7,18,5.3,x
1655202359362.7,337.3,18,5.4,x
1655202359379.8,336.5,18.1,5.7,x
1655202359396.1,335.8,18,5.9,x
1655202359412.8,335.4,17.9,6.1,x
1655202359429.3,334.6,17.7,6.7,x
1655202359445.9,333.8,17.4,7.4,x
1655202359462.7,333.1,17.1,8.2,x
1655202359479.4,332.8,17,8.5,x
1655202359496.1,332.5,17,8.7,x
1655202359513,332,17.3,8.7,x
1655202359529.4,331.5,18.1,8.3,x
1655202359546.2,330.8,19,7.8,x
1655202359562.9,330.5,19.4,7.5,x
1655202359579.4,329.9,19.9,7.2,x
1655202359596.1,329.4,20,7.1,x
1655202359613.2,329.3,20.1,7.2,x
1655202359629.7,329.1,20.1,7.3,x
1655202359646.4,329.1,19.9,7.3,x
1655202359662.9,329.1,19.7,7.3,x
1655202359679.7,329.1,19.4,6.9,x
1655202359696.3,328.8,19.4,6.2,x
1655202359713.1,328.6,19.5,5.8,x
1655202359729.9,328.2,19.7,5.1,x
1655202359747,327.8,19.8,4.8,x
1655202359763.1,327.6,19.8,4.7,x
1655202359779.7,327.2,19.7,4.8,x
1655202359796.3,327,19.6,4.9,x
1655202359814,326.8,19.6,4.8,x
1655202359829.9,326.8,19.5,4.8,x
1655202359846.4,326.9,19.4,4.6,x
1655202359863.2,327,19.3,4.5,x
1655202359879.9,327.3,19.2,4.1,x
1655202359896.4,327.6,19.1,3.8,x
1655202359913.5,327.8,19.1,3.6,x
1655202359929.9,328.2,19,3.4,x
1655202359946.9,328.6,19,3.5,x
1655202359963,328.8,19,3.5,x
1655202359979.6,329.2,18.8,3.6,x
1655202359996.3,329.6,18.7,3.6,x
1655202360063.6,331.1,18.1,2.3,x
1655202360079.3,331.3,17.8,1.8,x
1655202360096,331.4,17.6,1.4,x
1655202360114.3,331.4,17.3,1.1,x
1655202360146.1,331.2,17.4,1.1,x
1655202360162.9,331,17.6,1.3,x
1655202360179.6,330.6,17.9,1.8,x
1655202360201.9,330.2,17.9,2.2,x
1655202360213.9,330.1,17.9,2.3,x
1655202360229.6,329.9,17.7,2,x
1655202360246.3,329.8,17.7,1.6,x
1655202360263,329.7,17.7,1.4,x
1655202360279.6,329.6,17.7,1.2,x
1655202360296.3,329.4,17.8,1,x
1655202360313,329.3,17.9,0.9,x
1655202360329.6,329,18.2,0.5,x
1655202360346.3,328.7,18.6,0.2,x
1655202360363.3,328.5,18.8,0,x
1655202360379.6,328.2,19.1,-0.3,x
1655202360396.4,328,19.3,-0.5,x
1655202360429.7,327.8,19.2,-0.6,x
1655202360446.3,327.6,19.1,-0.7,x
1655202360469.2,327.3,19.1,-0.7,x
1655202360496.4,327,19,-0.7,x
1655202360512.9,326.9,18.8,-0.6,x
1655202360529.7,326.6,18.3,-0.3,x
1655202360546.3,326.2,17.8,0.1,x
1655202360563.4,325.9,17.6,0.3,x
1655202360579.9,325.2,17.4,0.7,x
1655202360596.4,324.4,17.4,1,x
1655202360613.1,323.9,17.3,1.1,x
1655202360629.8,322.9,17.1,1.8,x
1655202360646.8,321.9,16.8,2.8,x
1655202360663,321.4,16.7,3.3,x
1655202360680,320.5,16.8,3.7,x
1655202360696.3,319.5,17.2,3.6,x
1655202360713.5,318.9,17.4,3.4,x
1655202360730,317.6,17.3,2.7,x
1655202360746.4,316,16.9,2.4,x
1655202360764.2,315.1,16.6,2.4,x
1655202360779.9,313.3,16,2.9,x
1655202360828.6,309.5,14.4,4.7,x
1655202360929.4,297.1,15.6,3.8,x
1655202360946,294.8,16,3.8,x
1655202360963.6,292.7,16.4,3.9,x
1655202360979.5,291.6,16.5,3.9,x
1655202360996.3,289.7,16.6,4,x
1655202361013.1,288.8,16.5,4,x
1655202361047.1,285.8,16.1,4.1,x
1655202361066.1,284.6,15.9,4.2,x
1655202361079.4,284,15.8,4.2,x
1655202361096.2,282.8,15.7,4.2,x
1655202361112.9,282.2,15.6,4.2,x
1655202361129.4,281.2,15.4,4.4,x
1655202361146.1,280.3,15,4.6,x
1655202361163.1,279.9,14.8,4.6,x
1655202361179.9,279.2,14.5,4.7,x
1655202361196.3,278.5,14.4,4.7,x
1655202361213.5,278.1,14.4,4.7,x
1655202361229.9,277.4,14.4,4.6,x
1655202361246.3,276.9,14.5,4.7,x
1655202361262.9,276.6,14.6,4.8,x
1655202361279.8,276.4,14.9,4.8,x
1655202361296.3,276.4,15,4.4,x
1655202361313.1,276.4,14.9,4.1,x
1655202361329.5,276.5,14.9,3.5,x
1655202361346.3,276.3,15.3,3.2,x
1655202361362.9,276.1,15.5,3,x
1655202361380,275.9,15.7,2.9,x
1655202361412.6,275.5,15.3,2.1,x
1655202361429.2,275.5,15.1,2,x
1655202361446,275.4,14.6,2.1,x
1655202361463,275.3,14.5,2.1,x
1655202361479.5,275.2,14.3,2.1,x
1655202361499.7,275,14.3,2,x
1655202361513.3,274.5,14.4,1.8,x
1655202361529.5,273.9,14.6,1.7,x
1655202361546.1,273.4,14.9,1.6,x
1655202361563.1,273.2,15.1,1.5,x
1655202361579.3,272.7,15.3,1.4,x
1655202361595.9,272.2,15.6,1.3,x
1655202361612.7,271.6,15.8,1.4,x
1655202361629.3,271.3,16,1.5,x
1655202361646.1,270.7,16.1,1.9,x
1655202361662.9,270.3,16,2.3,x
1655202361681.6,269.7,15.7,3,x
1655202361696.2,269.3,15.6,3.3,x
1655202361713,269.1,15.7,3.3,x
1655202361729.6,268.9,16,3,x
1655202361747.4,268.8,15.9,2.6,x
1655202361764,268.8,15.7,2.4,x
1655202361779.6,269,15.2,2.3,x
1655202361796.3,269.1,14.9,2.3,x
1655202361812.9,269.1,14.7,2.3,x
1655202361829.8,269.2,14.4,2.1,x
1655202361846.2,269.1,14.1,1.8,x
1655202361863.1,269.1,13.9,1.5,x
1655202361879.5,268.9,13.2,0.9,x
1655202361896.2,268.5,11.9,0,x
1655202361913.1,268.2,11.1,-0.6,x
1655202361929.6,267.5,10.3,-1.5,x
1655202361969.4,267,10.5,-2,x
1655202362046,268.5,12.5,-1.4,x
1655202362065.7,269,12.9,-1.7,x
1655202362079.6,269.3,13.1,-1.8,x
1655202362096.2,270,13.5,-1.8,x
1655202362113.7,270.3,13.6,-1.7,x
1655202362129.5,270.8,13.5,-1.5,x
1655202362146.2,271.2,13.2,-1.2,x
1655202362163.4,271.4,13.1,-0.9,x
1655202362179.8,271.9,13.1,-0.2,x
1655202362196.2,272.3,13.1,0.6,x
1655202362213.6,272.5,13.2,0.8,x
1655202362229.5,272.9,13.3,1,x
1655202362246.2,273.3,13.4,0.8,x
1655202362263.2,273.5,13.4,0.6,x
1655202362279.4,274.1,13.5,0.3,x
1655202362295.9,274.7,13.6,0.1,x
1655202362312.8,275,13.8,0.1,x
1655202362329.5,275.6,14.1,0.1,x
1655202362346.2,276.1,14.5,0,x
1655202362362.9,276.4,14.7,-0.1,x
1655202362379.9,276.9,15,-0.2,x
1655202362397.4,277.5,15.4,-0.4,x
1655202362412.9,277.7,15.7,-0.4,x
1655202362429.5,278.2,16,-0.4,x
1655202362446.2,278.6,16.2,-0.5,x
1655202362462.9,278.7,16.3,-0.5,x
1655202362479.8,278.9,16.4,-0.5,x
1655202362497.7,279,16.3,-0.5,x
1655202362513.8,279.1,15.7,-0.3,x
1655202362529.4,279.3,14,0.1,x
1655202362546.1,279.7,12.6,0.4,x
1655202362579.3,279.7,13.4,0.5,x
1655202362595.9,279.8,14.4,0.7,x
1655202362613.1,279.9,14.9,0.8,x
1655202362629.5,280.2,15.5,0.7,x
1655202362647,280.6,16.1,0.4,x
1655202362666.4,281.1,16.3,0.2,x
1655202362679.8,281.4,16.3,0.2,x
1655202362696,282,15.9,0.4,x
1655202362713.3,282.2,15.7,0.6,x
1655202362729.8,282.6,15.5,0.9,x
1655202362746.3,282.9,15.4,1,x
1655202362762.7,283,15.5,1.1,x
1655202362779.6,283.2,15.8,1,x
1655202362796.3,283.4,16.3,0.9,x
1655202362813.1,283.5,16.5,0.9,x
1655202362829.8,283.6,16.9,0.8,x
1655202362846.5,283.8,17.2,0.6,x
1655202362867.9,284,17.5,0.4,x
1655202362887.4,284.2,17.8,0.2,x
1655202362921.3,284.5,17.9,0,x
1655202362946.2,284.7,17.6,-0.3,x
1655202362965.3,284.7,17.5,-0.4,x
1655202363046.4,282.6,17.9,0.6,x
