time,sensor_alpha[undefined],sensor_beta[undefined],sensor_gamma[undefined],label_activities_standing
1666170467530.8,136.2,36.8,3.2,x
1666170467547.9,136.1,36.5,2.4,x
1666170467564,135.9,36.2,1.8,x
1666170467580.6,135.6,35.8,1.3,x
1666170467597.3,135.3,35.6,1.1,x
1666170467614.1,135,35.3,0.7,x
1666170467630.7,134.8,35.2,0.5,x
1666170467648,134.8,35.2,0.2,x
1666170467664,134.7,35.3,-0.9,x
1666170467680.7,134.6,35.4,-1.3,x
1666170467697.3,134.6,35.5,-1.9,x
1666170467714,134.5,35.5,-2.2,x
1666170467730.6,134.4,35.4,-2.2,x
1666170467759.9,134.4,35,-2.2,x
1666170467763.8,134.4,34.9,-2.2,x
1666170467780.6,134.2,34.7,-2.1,x
1666170467797.3,134,34.6,-2,x
1666170467814,133.7,34.3,-1.8,x
1666170467830.7,133.4,34,-1.8,x
1666170467847.4,133.4,33.9,-1.8,x
1666170467880.7,133.4,33.6,-1.9,x
1666170467897.7,133.5,33.3,-2.2,x
1666170467914,133.6,32.9,-2.4,x
1666170467930.7,133.6,32.7,-2.5,x
1666170467955.5,133.3,32,-3,
1666170467964.8,133.3,31.7,-3.2,
1666170467980.9,133.2,31.2,-3.4,
1666170467997.3,133.3,30.9,-3.5,
1666170468014.2,134,30.3,-3.5,
1666170468031.4,134.8,29.7,-3.3,
1666170468047.5,135.2,29.4,-3.2,
1666170468064,136.4,28.8,-3.2,
1666170468080.8,137.9,28,-3.4,
1666170468097.3,138.9,27.4,-3.4,
1666170468114,140.9,26.2,-3.3,
1666170468130.6,141.8,25.7,-2.9,
1666170468147.4,142.8,24.8,-2.1,
1666170468164,143,24.4,-1.4,
1666170468180.7,142.9,24.3,-1.4,
1666170468197.3,142.8,24.3,-1.6,
1666170468214,142.6,24.4,-2,
1666170468230.7,142.6,24.4,-2.2,
1666170468264,142.5,24.3,-1.9,
1666170468281,142.5,24.3,-1.4,
1666170468297.3,142.3,24.4,-0.9,
1666170468314,142.3,24.5,-0.7,
1666170468340,142.2,25,-0.5,
1666170468347.2,142.3,25.2,-0.5,
1666170468364,142.4,25.3,-0.6,
1666170468381.4,142.5,25.6,-0.8,
1666170468397.3,142.5,25.9,-1,
1666170468414.4,142.5,26,-1.1,
1666170468431.1,142.5,26.3,-1.1,
1666170468449.4,142.5,26.6,-1.1,
1666170468464,142.6,26.8,-1.1,
1666170468497.3,142.5,27,-1.1,
1666170468514,142.4,27.1,-1.2,
1666170468530.7,142.4,27.2,-1.3,
1666170468548.6,142.3,27.3,-1.5,
1666170468564,142.2,27.5,-1.7,
1666170468580.9,142.2,27.6,-1.7,
1666170468597.3,142.1,27.8,-1.7,
1666170468614,141.9,27.9,-1.6,
1666170468647.3,141.8,28.1,-1.6,
1666170468664.1,141.8,28.1,-1.5,
1666170468680.6,141.6,28.2,-1.5,
1666170468715.9,141.4,28.2,-1.5,
1666170468730.5,141.1,28.2,-1.5,
1666170468747.3,140.9,28.2,-1.4,
1666170468763.9,140.7,28.2,-1.3,
1666170468780.9,140.5,28.1,-1.3,
1666170468797.3,140.3,28.1,-1.1,
1666170468814,140,28.1,-0.9,
1666170468847.3,139.7,28.1,-0.8,
1666170468864,139.6,28.1,-0.9,
1666170468880.7,139.5,28.2,-0.9,
1666170468897.3,139.4,28.4,-0.8,
1666170468913.9,139.3,28.6,-0.8,
1666170468930.9,139.3,28.7,-0.8,
1666170468947.3,139.2,28.9,-0.8,
1666170468964.5,139.2,29.1,-0.8,
1666170468981.3,139,29.2,-0.8,
1666170468997.3,138.9,29.4,-1,
1666170469014.1,138.7,29.7,-1.4,
1666170469031.3,138.6,29.8,-1.6,
1666170469047.6,138.4,30,-2.3,
1666170469064,138,30.1,-2.8,
1666170469080.6,137.7,30.2,-3,
1666170469097.3,137.3,30.4,-3.4,
1666170469114,136.9,30.6,-3.8,
1666170469131.1,136.7,30.8,-3.9,
1666170469147.2,136.4,31,-4.1,
1666170469163.9,136,31.3,-4.1,
1666170469180.6,135.9,31.4,-4.1,
1666170469197.4,135.5,31.5,-4.1,
1666170469214,135,31.6,-4.1,
1666170469231.6,134.8,31.6,-4,
1666170469247.3,134.3,31.8,-3.8,
1666170469263.9,133.8,32.2,-3.8,
1666170469280.7,133.7,32.4,-3.8,
1666170469297.2,133.2,32.7,-4,
1666170469314,132.7,32.8,-4,
1666170469330.9,132.3,32.8,-3.9,
1666170469347.3,131.8,33,-3.6,
1666170469363.9,131.3,33.2,-3.3,
1666170469380.5,131.1,33.4,-3.3,
1666170469397.3,130.7,33.7,-3.3,
1666170469414,130,34,-3.3,
1666170469430.8,129.6,34.1,-3.2,
1666170469447.4,128.7,34.5,-3.2,
1666170469464.8,128.2,34.6,-3.3,
1666170469486.9,127.6,34.8,-3.4,
1666170469497.4,125.6,35,-3.9,
1666170469514,124.9,35.1,-4,
1666170469531.5,124.2,35.1,-4.1,
1666170469547.3,122.3,35,-3.9,
1666170469564,121.5,35,-3.8,
1666170469580.6,119.7,35.3,-3.2,
1666170469597.3,117.7,35.8,-2.4,
1666170469614,115.5,36.3,-1.3,
1666170469642.6,114.4,35.7,0.1,
1666170469647.1,114.8,35.4,0.2,
1666170469663.9,115.4,35.1,0.1,
1666170469680.5,117.6,35,-0.1,
1666170469697.2,120.7,35.2,-0.8,
1666170469713.9,121.7,35.5,-0.7,
1666170469730.8,121.6,35.7,-0.6,
1666170469747.2,121,35.9,-0.8,
1666170469763.9,119.8,36,-1.1,
1666170469780.6,119.1,36.1,-1.1,
1666170469797.3,117.6,36.1,-0.4,
1666170469813.9,116.8,36,0.9,
1666170469831.2,116.9,36.1,1.5,
1666170469847.3,116.9,36.3,2.2,
1666170469864,117.2,37.6,3.5,
1666170469880.6,117.2,38.2,3.7,
1666170469897.3,116.7,39.4,4.1,
1666170469913.9,115.8,40.4,4.5,
1666170469930.5,115.4,40.7,4.7,
1666170469947.3,115,41.1,4.9,
1666170469964,114.2,41.6,5.3,
1666170469980.6,113.4,42,5.7,
1666170469997.9,113,42.2,5.9,
1666170470013.9,111.5,42.5,6.6,
1666170470030.6,110.9,42.5,6.8,
1666170470047.5,110.4,42.5,7.1,
1666170470064.1,108.9,42.4,7.8,
1666170470080.7,108.5,42.4,8.1,
1666170470097.3,108,42.3,8.4,
1666170470113.9,107.6,42.3,8.7,
1666170470130.6,106.2,42.4,9.5,
1666170470147.3,105.4,42.5,10.1,
1666170470163.9,105.1,42.6,10.3,
1666170470181.4,104.7,42.7,10.6,
1666170470197.3,103.8,43.1,11.7,
1666170470213.9,103.6,43.3,12,
1666170470230.6,103.3,43.5,12.4,
1666170470247.3,102.9,43.9,13,
1666170470264.8,102.6,44.2,13.4,
1666170470280.5,102.6,44,13.2,
