time,sensor_alpha[undefined],sensor_beta[undefined],sensor_gamma[undefined],label_activities_standing
1653397948243.8,6.3,24.9,2.3,x
1653397948261.1,6.3,25,2.2,x
1653397948277.1,6.3,25,2.1,x
1653397948293.8,6.2,25.1,2,x
1653397948310.8,6.2,25,2,x
1653397948327.3,6.3,25,2,x
1653397948361.1,6.4,24.9,2.1,x
1653397948394.1,6.4,24.9,2,x
1653397948410.7,6.4,24.8,2,x
1653397948461,6.3,24.9,1.8,x
1653397948477.3,6.2,25,1.8,x
1653397948494.3,6.1,25.3,1.8,x
1653397948510.7,6,25.5,1.9,x
1653397948527.3,6,25.6,1.9,x
1653397948544.5,6,25.8,1.9,x
1653397948560.9,6.1,25.9,1.9,x
1653397948594.2,6.3,26,1.8,x
1653397948610.6,6.4,26.1,1.7,x
1653397948643.8,6.6,26.2,1.8,x
1653397948661.1,6.6,26.4,1.8,x
1653397948683.9,6.7,26.5,1.4,x
1653397948705,6.7,26.7,0.9,x
1653397948710.5,6.7,26.8,0.6,x
1653397948727.3,6.6,26.9,0.3,x
1653397948743.9,6.7,27.2,-0.6,x
1653397948772.3,7.2,27.3,-2.1,x
1653397948794.2,7.5,27.2,-2.6,x
1653397948810.6,7.5,27,-2.7,x
1653397948828.1,7.4,26.8,-2.8,x
1653397948844.2,7.3,26.6,-2.8,x
1653397948861.1,7.3,26.5,-3,x
1653397948877.6,7.3,26.6,-3.2,x
1653397948894.2,7.5,26.7,-3.6,x
1653397948910.6,7.6,26.8,-3.8,x
1653397948928,7.7,26.8,-3.9,x
1653397948943.9,7.8,27,-4.1,x
1653397948961.1,7.8,27.1,-4.2,x
1653397948993.5,8,27.4,-4,x
1653397949010.5,8.2,27.4,-4.1,x
1653397949027.2,8.4,27.5,-4.3,x
1653397949044.2,8.6,27.4,-4.4,x
1653397949061,8.9,27.4,-4.3,x
1653397949094.5,9.1,27.3,-4.2,x
1653397949110.6,9.4,27.3,-4.3,x
1653397949127.2,9.7,27.3,-4.5,x
1653397949143.7,9.9,27.3,-4.5,x
1653397949177.9,10.1,27.2,-4.2,x
1653397949194,10.1,27.4,-3.8,x
1653397949210.5,9.8,27.9,-3.3,x
1653397949227.2,9.7,28.1,-3,x
1653397949243.9,9.5,28.3,-2.6,x
1653397949260.5,9.4,28.4,-2.4,x
1653397949294.2,9.4,28.6,-2.3,x
1653397949310.6,9.5,28.7,-1.9,x
1653397949327.4,9.5,28.8,-1.6,x
1653397949343.9,9.6,28.8,-0.6,x
1653397949360.6,9.6,28.7,0.5,x
1653397949377.3,9.7,28.7,1,x
1653397949393.9,9.8,28.6,1.8,x
1653397949410.6,9.9,28.4,2.1,x
1653397949427.9,10,28.3,2,x
1653397949444,10.2,28.1,1.7,x
1653397949460.8,10.3,27.6,1.5,x
1653397949477.4,10.4,27.4,1.5,x
1653397949494.2,10.5,26.8,1.4,x
1653397949510.6,10.7,26.2,1.3,x
1653397949527.5,10.9,25.9,1.3,x
1653397949543.9,11.1,25.6,1.3,x
1653397949560.8,11,25.6,1.2,x
1653397949593.9,10.8,25.8,1.1,x
1653397949610.6,10.8,25.9,1,x
1653397949644.4,10.9,25.8,0.6,x
1653397949661.1,11.1,25.6,0.2,x
1653397949677.3,11.1,25.5,0.1,x
1653397949694.2,11.2,25.4,-0.1,x
1653397949744.2,11,25.6,-0.1,x
1653397949777.2,10.9,25.6,-0.2,x
1653397949794.1,10.8,25.6,-0.1,x
1653397949810.8,10.8,25.5,-0.1,x
1653397949863.3,10.7,25.3,-0.1,x
1653397949877.4,10.7,25.4,-0.1,x
1653397949894.6,10.7,25.4,0,x
1653397949941.6,10.7,25.5,-0.1,x
1653397949977.1,10.7,25.5,-0.2,x
1653397949994.1,10.6,25.5,-0.4,x
1653397950010.5,10.6,25.4,-0.6,x
1653397950060.6,10.6,25.6,-0.6,x
1653397950110.9,10.7,25.5,-0.6,x
1653397950143.8,10.7,25.5,-0.5,x
1653397950161.5,10.7,25.6,-0.5,x
1653397950261.2,10.8,25.7,-0.3,x
1653397950360.6,10.9,25.9,-0.4,x
1653397950477.8,11,25.9,-0.2,x
1653397950510.7,11.1,25.8,-0.2,x
1653397950543.9,11.3,25.8,-0.2,x
1653397950577.3,11.4,25.7,-0.3,x
1653397950593.9,11.5,25.6,-0.3,x
1653397950610.6,11.6,25.6,-0.4,x
1653397950627.9,11.7,25.5,-0.4,x
1653397950660.6,11.8,25.4,-0.2,x
1653397950677.8,11.8,25.3,-0.2,x
1653397950694,11.8,25.2,-0.1,x
1653397950710.8,11.9,25,-0.1,x
1653397950743.9,12,24.8,-0.1,x
1653397950760.6,12,24.8,0,x
1653397950794.2,12.1,24.8,0.1,x
1653397950843.8,12.1,24.9,0.1,x
1653397950875.4,12,25,0.1,x
1653397950893.8,12,25.1,0.1,x
1653397950911.8,11.9,25.2,0.1,x
1653397950931.2,11.8,25.3,0.2,x
1653397950960.5,11.7,25.4,0.2,x
1653397950977.7,11.6,25.5,0.3,x
1653397950994.1,11.5,25.5,0.4,x
1653397951010.6,11.4,25.6,0.5,x
1653397951027.2,11.3,25.6,0.6,x
1653397951044,11.3,25.5,0.6,x
1653397951060.9,11.1,25.6,0.7,x
1653397951077.5,11,25.6,0.8,x
1653397951094.2,10.9,25.7,0.9,x
1653397951127.4,10.7,25.8,0.9,x
1653397951160.9,10.6,25.9,0.9,x
1653397951177.6,10.5,25.9,0.8,x
1653397951210.5,10.5,26.1,0.7,x
1653397951229.2,10.5,26.2,0.7,x
1653397951260.4,10.4,26.5,0.5,x
1653397951293.9,10.3,26.7,0.6,x
1653397951327.2,10.3,26.9,0.6,x
1653397951343.9,10.1,27.2,0.7,x
1653397951360.6,10,27.4,0.8,x
1653397951394.1,10,27.6,0.7,x
1653397951410.6,10.1,27.6,0.5,x
1653397951427.5,10.2,27.5,0.4,x
1653397951444.1,10.2,27.6,0.3,x
1653397951488.4,10.1,27.8,0.2,x
1653397951493.7,10.1,27.8,0.1,x
1653397951510.4,10.2,27.9,-0.1,x
1653397951544.1,10.2,28,-0.2,x
1653397951560.6,10.3,28.1,-0.3,x
1653397951577.6,10.3,28.2,-0.3,x
1653397951710.5,10.4,28.2,-0.5,x
1653397951743.9,10.4,28.2,-0.6,x
1653397951810.3,10.5,28.3,-0.8,x
1653397951861.1,10.6,28.3,-0.6,x
1653397951877.1,10.6,28.3,-0.5,x
1653397951897.1,10.6,28.2,-0.3,x
1653397951910.6,10.6,28,-0.1,x
1653397951927.4,10.6,28,0,x
1653397951944.3,10.7,27.9,0.1,x
1653397951960.4,10.8,27.7,0.1,x
1653397951977.1,10.8,27.6,0.1,x
1653397951994.2,10.9,27.5,0.1,x
1653397952094.1,11,27.4,0,x
1653397952110.5,11.1,27.4,0,x
1653397952210.4,11.1,27.3,0.1,x
1653397952243.9,11.1,27.3,0.2,x
1653397952263.8,11.1,27.4,0.3,x
1653397952310.4,11.3,27.5,0.2,x
1653397952327.7,11.4,27.5,0.1,x
1653397952343.8,11.4,27.4,0.2,x
1653397952361.4,11.4,27.3,0.1,x
1653397952394.1,11.4,27.2,0.2,x
1653397952443.8,11.2,27.1,0.3,x
1653397952460.5,11.1,27,0.3,x
1653397952478.1,11,26.9,0.3,x
1653397952510.5,10.8,26.9,0.3,x
1653397952527.2,10.7,26.9,0.5,x
1653397952544.1,10.5,26.8,0.6,x
1653397952577.4,10.4,26.6,0.7,x
1653397952599.6,10.3,26.5,0.8,x
1653397952677.1,10.4,26.6,0.9,x
1653397952710.8,10.5,26.5,1,x
1653397952739,10.6,26.5,1,x
1653397952760.6,10.6,26.5,1.1,x
1653397952777.1,10.5,26.5,1.2,x
1653397952804.2,10.2,26.8,1.4,x
1653397952827.2,10.1,26.9,1.5,x
1653397952843.6,10,26.9,1.6,x
1653397952860.8,9.8,27,1.7,x
1653397952893.7,9.6,27.1,1.7,x
1653397952910.6,9.5,27.1,1.8,x
1653397952927.7,9.3,27.3,1.9,x
1653397952944.1,9.1,27.6,2.1,x
1653397952960.5,8.9,27.8,2.3,x
1653397952977.1,8.9,27.9,2.4,x
1653397953127.3,8.7,27.9,2.5,x
1653397953160.5,8.8,28,2.6,x
1653397953227,9,27.9,2.6,x
1653397953260.4,9.1,27.9,2.5,x
1653397953277.6,9.1,27.8,2.5,x
1653397953327.1,9,27.9,2.4,x
1653397953394.2,8.8,28.1,2.5,x
1653397953427.1,8.7,28.2,2.5,x
1653397953460.5,8.7,28.2,2.6,x
1653397953494,8.7,28.2,2.7,x
1653397953510.5,8.6,28.2,2.8,x
1653397953544,8.7,28.2,2.8,x
1653397953593.8,8.7,28.1,2.8,x
1653397953643.7,8.7,28.1,2.9,x
1653397953705.5,8.7,28.2,2.8,x
1653397953727.3,8.7,28.2,2.7,x
1653397953777.1,8.7,28.2,2.6,x
1653397953827.6,8.6,28.2,2.7,x
1653397953910.4,8.5,28.2,2.8,x
1653397953993.8,8.5,28.1,2.8,x
1653397954010.5,8.5,28.1,2.7,x
1653397954094,8.5,28.1,2.5,x
1653397954110.5,8.5,28,2.4,x
1653397954160.5,8.6,28.1,2.4,x
1653397954211,8.6,28.1,2.3,x
1653397954327.1,8.6,28.2,2.3,x
1653397954343.6,8.7,28.2,2.2,x
1653397954377,8.8,28.2,2.1,x
1653397954393.8,8.8,28.2,2,x
1653397954560.5,8.6,28.3,1.9,x
1653397954641.5,8.3,28.4,2.1,x
1653397954677.3,8.3,28.5,2.2,x
1653397954694,8.2,28.6,2.2,x
1653397954727.5,8.1,28.7,2.2,x
1653397954747.2,8.1,28.7,2.3,x
1653397954777.3,8,28.8,2.4,x
1653397954793.6,7.9,28.9,2.6,x
1653397954827.7,8,28.8,2.6,x
1653397954843.9,8,28.8,2.7,x
1653397954877,8,28.8,2.8,x
1653397954944,8.2,28.8,2.8,x
1653397954960.4,8.2,28.8,2.7,x
1653397954977.2,8.3,28.8,2.6,x
1653397955077.1,8.3,28.6,2.6,x
1653397955094.1,8.3,28.6,2.7,x
1653397955110.4,8.3,28.7,2.7,x
1653397955127.7,8.3,28.7,2.8,x
1653397955143.6,8.2,28.8,2.9,x
1653397955160.4,8.3,28.8,3.1,x
1653397955310.4,8.5,28.9,3.1,x
1653397955327.1,8.5,28.8,3.1,x
1653397955343.8,8.5,28.8,3,x
1653397955379.6,8.6,28.6,2.8,x
1653397955410.4,8.5,28.6,2.9,x
1653397955445.1,8.4,28.7,3,x
1653397955460.4,8.4,28.7,3.1,x
1653397955493.8,8.4,28.8,3.2,x
1653397955610.2,8.5,28.6,3.2,x
1653397955628.5,8.5,28.6,3.1,x
1653397955660.3,8.5,28.7,3.1,x
1653397955793.7,8.4,28.6,3.1,x
1653397955810.4,8.3,28.6,3.2,x
1653397955844,8.3,28.6,3.3,x
1653397955860.4,8.3,28.6,3.4,x
1653397955910.4,8.4,28.5,3.4,x
1653397955977,8.4,28.4,3.3,x
1653397955993.7,8.4,28.3,3.3,x
1653397956027,8.4,28.4,3.3,x
1653397956060.4,8.2,28.4,3.3,x
1653397956110.4,8.1,28.4,3.4,x
1653397956143.6,8,28.6,3.5,x
1653397956197.5,8,28.6,3.6,x
1653397956210.4,8,28.5,3.6,x
1653397956260.4,7.8,28.5,3.7,x
1653397956293.9,7.8,28.6,3.7,x
1653397956310.3,7.7,28.6,3.7,x
1653397956360.3,7.6,28.5,3.7,x
1653397956393.6,7.6,28.5,3.8,x
1653397956410.4,7.5,28.5,3.8,x
1653397956443.9,7.5,28.5,3.9,x
1653397956514.2,7.4,28.5,4.1,x
1653397956560.3,7.4,28.6,4.2,x
1653397956627,7.6,28.6,4.1,x
1653397956643.5,7.7,28.6,4,x
1653397956693.8,7.8,28.5,3.9,x
1653397956727,7.9,28.4,3.8,x
1653397956776.9,7.9,28.5,3.7,x
1653397956793.9,7.9,28.5,3.8,x
1653397956843.6,8,28.5,3.7,x
1653397956860.3,8.1,28.5,3.6,x
1653397956899.1,8.1,28.6,3.5,x
1653397956910.5,8.2,28.5,3.5,x
1653397956960.3,8.2,28.5,3.3,x
1653397956993.8,8.2,28.6,3.2,x
1653397957043.9,8.2,28.6,3.1,x
1653397957093.9,8.2,28.5,3.1,x
1653397957110.4,8.1,28.5,3.1,x
1653397957127,8.1,28.6,3.1,x
1653397957160.5,8.1,28.6,3.2,x
1653397957176.9,8.1,28.7,3.2,x
1653397957276.9,8,28.7,3.3,x
1653397957312.3,8,28.8,3.2,x
1653397957394,8,28.8,3.1,x
1653397957493.7,7.9,28.9,3.1,x
1653397957510.6,7.9,28.9,3.2,x
1653397957543.6,7.9,29,3.3,x
1653397957560.2,7.9,29.1,3.3,x
1653397957576.9,7.9,29.1,3.4,x
1653397957593.6,7.9,29.2,3.4,x
1653397957643.5,8.1,29.2,3.3,x
1653397957677,8.2,29.1,3.2,x
1653397957693.9,8.3,29.1,3.1,x
1653397957710.4,8.3,29,3,x
1653397957843.6,8.3,28.9,2.8,x
1653397957877.8,8.2,28.9,2.9,x
1653397957910.3,8.1,28.9,3.1,x
1653397957943.9,8.1,28.9,3.2,x
1653397957960.1,8.1,29,3.1,x
1653397957993.6,8.2,29,3.1,x
1653397958027.1,8.2,29,3,x
1653397958077,8.3,29,2.8,x
1653397958143.5,8.2,28.8,2.7,x
1653397958177,8.2,28.6,2.7,x
1653397958193.8,8.1,28.5,2.7,x
1653397958210.3,8.1,28.6,2.7,x
1653397958310.2,8.1,28.7,2.7,x
1653397958343.6,8.2,28.7,2.7,x
1653397958360.5,8.2,28.6,2.6,x
1653397958377.2,8.2,28.6,2.7,x
1653397958406.3,8.1,28.6,2.8,x
1653397958426.9,8.1,28.6,2.9,x
1653397958446.5,8.1,28.5,2.9,x
1653397958460.4,8.2,28.5,2.9,x
1653397958543.7,8.4,28.5,2.9,x
1653397958560.5,8.4,28.5,2.7,x
1653397958577.2,8.4,28.5,2.8,x
1653397958626.9,8.4,28.5,2.7,x
1653397958677.1,8.4,28.5,2.6,x
1653397958710.2,8.4,28.4,2.7,x
1653397958743.8,8.4,28.4,2.8,x
1653397958777.1,8.3,28.4,2.9,x
1653397958830.7,8.4,28.5,2.8,x
1653397958860.2,8.3,28.6,2.8,x
1653397958893.9,8.3,28.7,2.8,x
1653397958943.5,8.3,28.6,2.8,x
1653397958978.5,8.3,28.5,2.8,x
1653397959060.4,8.1,28.4,2.8,x
1653397959126.9,8.2,28.5,2.8,x
1653397959143.5,8.2,28.5,2.7,x
1653397959177.4,8.1,28.5,2.7,x
1653397959260.3,8,28.3,2.7,x
1653397959277,8,28.3,2.8,x
1653397959363.1,7.9,28.3,2.7,x
1653397959477,7.9,28.2,2.8,x
1653397959543.8,7.9,28.1,2.8,x
1653397959593.5,7.9,28,2.8,x
1653397959693.9,7.9,28.1,2.7,x
1653397959777,8,28.1,2.6,x
1653397959977.9,8,28.1,2.5,x
1653397960027.4,8,28.1,2.6,x
1653397960043.8,7.9,28.2,2.6,x
1653397960110,7.9,28.2,2.7,x
1653397960143.4,7.9,28.3,2.6,x
1653397960160.4,7.9,28.3,2.7,x
1653397960226.7,7.9,28.1,2.7,x
1653397960260,7.9,28,2.7,x
1653397960293.3,7.9,28,2.6,x
1653397960326.8,7.9,28.1,2.6,x
1653397960360.2,7.8,28.2,2.6,x
1653397960398.8,7.8,28.2,2.7,x
1653397960426.9,7.8,28.2,2.8,x
1653397960477,7.9,28.1,2.8,x
1653397960510.1,7.9,28.1,2.9,x
1653397960560.4,8,28.2,2.8,x
1653397960627,8,28.2,2.7,x
1653397960643.3,8.1,28.2,2.6,x
1653397960677,8.1,28.2,2.5,x
1653397960693.7,8.1,28.1,2.5,x
1653397960760.2,7.9,28.1,2.5,x
1653397960777,7.9,28,2.5,x
1653397960793.8,7.8,28.1,2.6,x
1653397960810.5,7.8,28.1,2.7,x
1653397960826.8,7.7,28.1,2.8,x
1653397960843.7,7.7,28.1,2.9,x
1653397960860.2,7.6,28.2,2.9,x
1653397960993.7,7.7,28.2,2.8,x
1653397961027.1,7.7,28.1,2.8,x
1653397961043.7,7.7,28.1,2.7,x
1653397961060.2,7.7,28,2.7,x
1653397961077,7.6,28,2.8,x
1653397961110.1,7.6,28,2.9,x
1653397961227.8,7.8,28,2.9,x
1653397961274.7,7.9,28.1,2.8,x
1653397961276.8,7.9,28.1,2.7,x
1653397961293.3,7.9,28,2.7,x
1653397961326.6,7.9,27.9,2.6,x
1653397961360.1,7.9,27.8,2.6,x
1653397961393.4,7.9,27.8,2.7,x
1653397961410.2,7.8,27.9,2.7,x
1653397961443.8,7.8,27.9,2.8,x
1653397961462.9,7.8,27.9,2.9,x
1653397961510.5,7.8,27.9,2.8,x
1653397961544.4,7.9,27.8,2.8,x
1653397961560,7.9,27.8,2.7,x
1653397961626.8,7.9,27.8,2.6,x
1653397961677.5,7.9,27.9,2.6,x
1653397961693.6,7.9,27.9,2.7,x
1653397961760.1,8,27.8,2.7,x
1653397961826.7,8,27.8,2.6,x
1653397961900.2,8.1,27.8,2.5,x
1653397961943.5,8.1,27.9,2.4,x
1653397961993.5,8.1,27.8,2.4,x
1653397962026.7,8.1,27.8,2.3,x
1653397962043.3,8,27.8,2.4,x
1653397962205,7.8,28,2.6,x
1653397962226.7,7.8,28,2.7,x
1653397962243.5,7.8,28.1,2.8,x
1653397962276.9,7.8,28.2,2.8,x
1653397962294.4,7.9,28.2,2.7,x
1653397962310.1,8,28.1,2.6,x
1653397962343.6,8.1,28,2.5,x
1653397962376.9,8.1,27.9,2.3,x
1653397962443.8,8,28.1,2.3,x
1653397962460.1,8,28.2,2.4,x
1653397962577.1,8.1,28.1,2.4,x
1653397962593.5,8.1,28.1,2.3,x
1653397962614.7,8.1,28,2.2,x
1653397962660.1,8,28,2.3,x
1653397962693.8,8,28.1,2.3,x
1653397962743.8,8,28.2,2.2,x
1653397962760.1,8,28.2,2.3,x
1653397962843.8,8,28.1,2.2,x
1653397962877.3,8.1,28.1,2.1,x
1653397962960.1,8,28,2.2,x
1653397962994.8,7.9,28.1,2.2,x
1653397963044.5,7.9,28.1,2.3,x
1653397963060.1,7.9,28.2,2.3,x
1653397963127.1,7.9,28.2,2.2,x
1653397963160.2,7.9,28.2,2.3,x
1653397963176.8,7.9,28.2,2.2,x
1653397963193.7,7.9,28.1,2.2,x
1653397963210.3,7.9,28.2,2.2,x
1653397963394.6,7.8,28.4,2.2,x
1653397963427.3,7.7,28.4,2.2,x
1653397963510,7.7,28.5,2.3,x
1653397963593.4,7.6,28.5,2.2,x
1653397963694.4,7.5,28.5,2.2,x
1653397963745,7.4,28.4,2.3,x
1653397963761,7.3,28.5,2.4,x
1653397963794.3,7.2,28.5,2.5,x
1653397963810.4,7.2,28.6,2.5,x
1653397963826.7,7.2,28.6,2.6,x
1653397963844.2,7.1,28.6,2.7,x
1653397963894.8,7.1,28.7,2.8,x
1653397963926.7,7.1,28.7,2.9,x
1653397963960.3,7.2,28.8,2.8,x
1653397964026.8,7.3,28.7,2.7,x
1653397964082.7,7.4,28.7,2.5,x
1653397964109.9,7.4,28.6,2.5,x
1653397964160.3,7.3,28.6,2.6,x
1653397964193.6,7.2,28.7,2.7,x
1653397964209.9,7.1,28.7,2.8,x
1653397964277.1,7.1,28.8,2.9,x
1653397964360,7,28.8,3,x
1653397964410,7.1,28.8,3.1,x
1653397964461.1,7.2,28.7,3,x
1653397964477.6,7.2,28.6,2.9,x
1653397964510,7.2,28.6,2.8,x
1653397964527.8,7.3,28.6,2.8,x
1653397964543.4,7.3,28.5,2.7,x
1653397964561.9,7.3,28.5,2.6,x
1653397964578,7.2,28.5,2.6,x
1653397964610.2,7.1,28.5,2.7,x
1653397964626.6,7.1,28.5,2.8,x
1653397964660,7,28.6,2.9,x
1653397964710,7,28.5,3,x
1653397964726.8,6.9,28.5,3.1,x
1653397964743.3,6.9,28.6,3.1,x
1653397964760,6.9,28.6,3.2,x
1653397964776.6,6.9,28.7,3.2,x
1653397964843.5,7.1,28.8,3.1,x
1653397964860.2,7.2,28.8,3,x
1653397964893.7,7.2,28.7,2.8,x
1653397964910,7.3,28.7,2.7,x
1653397964926.6,7.3,28.7,2.6,x
1653397964943.3,7.2,28.7,2.6,x
1653397965028.1,7.1,28.9,2.7,x
1653397965064.4,7.2,29.1,2.7,x
1653397965109.7,7.1,29,2.7,x
1653397965193.6,7.1,28.8,2.8,x
1653397965243.5,7,28.7,2.9,x
1653397965293.6,7,28.6,3,x
1653397965360.2,7.1,28.6,3,x
1653397965377.1,7.1,28.7,3,x
1653397965426.6,7.2,28.7,2.8,x
1653397965444.2,7.3,28.7,2.7,x
1653397965493.5,7.3,28.7,2.6,x
1653397965527.2,7.2,28.7,2.6,x
1653397965576.7,7.2,28.7,2.7,x
1653397965659.9,7.1,28.8,2.8,x
1653397965709.8,7.1,28.6,2.8,x
1653397965743.9,7.1,28.5,2.8,x
1653397965893.4,7.1,28.6,2.9,x
1653397965967.9,7.1,28.5,2.8,x
1653397966063.9,7,28.5,2.8,x
1653397966159.9,7,28.5,2.9,x
1653397966176.8,7,28.5,2.8,x
1653397966210.2,7,28.6,2.8,x
1653397966293.3,7.1,28.5,2.7,x
1653397966326.5,7,28.4,2.6,x
1653397966393.5,6.9,28.3,2.6,x
1653397966410,6.9,28.4,2.7,x
1653397966460,6.8,28.4,2.8,x
1653397966493.6,6.8,28.5,2.9,x
1653397966659.9,6.8,28.5,2.8,x
1653397966710,6.9,28.5,2.7,x
1653397966876.4,6.8,28.6,2.8,x
1653397966945.9,6.8,28.7,2.8,x
1653397966977,6.8,28.6,2.8,x
1653397967043,6.8,28.5,2.7,x
1653397967076.5,6.7,28.5,2.7,x
1653397967110.2,6.7,28.6,2.8,x
1653397967193.4,6.7,28.5,2.8,x
1653397967376.6,6.7,28.5,2.9,x
1653397967460.3,6.7,28.6,2.9,x
1653397967476.5,6.8,28.5,2.9,x
1653397967493.5,6.8,28.5,2.8,x
1653397967526.6,6.8,28.5,2.7,x
1653397967576.6,6.9,28.4,2.6,x
1653397967673.5,6.8,28.4,2.7,x
1653397967709.7,6.7,28.5,2.7,x
1653397967726.4,6.7,28.5,2.8,x
1653397967877.5,6.7,28.5,2.9,x
1653397967909.8,6.7,28.5,2.8,x
1653397967926.6,6.7,28.5,2.9,x
1653397967943.1,6.8,28.5,2.9,x
1653397967982.3,6.8,28.5,2.8,x
1653397968009.7,6.8,28.6,2.8,x
1653397968059.8,6.9,28.5,2.7,x
1653397968076.6,6.9,28.5,2.6,x
1653397968276.5,7,28.5,2.7,x
1653397968359.9,7,28.5,2.6,x
1653397968376.9,7.1,28.5,2.6,x
1653397968409.8,7.1,28.5,2.5,x
1653397968576.9,7,28.5,2.5,x
1653397968609.8,7,28.5,2.6,x
1653397968660.1,7,28.5,2.5,x
1653397968944.2,7.1,28.5,2.4,x
1653397968994.5,7.1,28.5,2.3,x
1653397969009.5,7.2,28.2,2.2,x
1653397969026.1,7.3,27.5,2.2,
