time,sensor_alpha[undefined],sensor_beta[undefined],sensor_gamma[undefined],label_activities_standing
1653397452308,25.61,8.53,-0.05,x
1653397452319,25.48,8.6,-0.53,x
1653397452328,25.34,8.67,-0.93,x
1653397452339,25.19,8.72,-1.2,x
1653397452348,25.03,8.77,-1.32,x
1653397452358,24.87,8.79,-1.35,x
1653397452369,24.76,8.79,-1.35,x
1653397452379,24.69,8.78,-1.33,x
1653397452387,24.65,8.76,-1.31,x
1653397452397,24.61,8.74,-1.35,x
1653397452417,24.55,8.72,-1.42,x
1653397452426,24.44,8.7,-1.51,x
1653397452429,24.29,8.67,-1.61,x
1653397452438,24.11,8.61,-1.69,x
1653397452447,23.92,8.54,-1.75,x
1653397452458,23.75,8.46,-1.79,x
1653397452468,23.6,8.38,-1.8,x
1653397452478,23.45,8.32,-1.77,x
1653397452497,23.31,8.29,-1.67,x
1653397452502,23.18,8.26,-1.52,x
1653397452514,23.07,8.23,-1.37,x
1653397452519,22.97,8.19,-1.24,x
1653397452530,22.87,8.14,-1.15,x
1653397452537,22.76,8.09,-1.1,x
1653397452549,22.63,8.06,-1.03,x
1653397452558,22.47,8.03,-0.92,x
1653397452568,22.31,8,-0.78,x
1653397452578,22.17,7.93,-0.61,x
1653397452597,22.04,7.84,-0.45,x
1653397452600,21.91,7.74,-0.31,x
1653397452607,21.78,7.64,-0.22,x
1653397452618,21.64,7.59,-0.16,x
1653397452629,21.48,7.58,-0.1,x
1653397452639,21.32,7.6,-0.03,x
1653397452648,21.17,7.64,0.01,x
1653397452658,21.02,7.67,0.03,x
1653397452668,20.87,7.71,0.06,x
1653397452678,20.71,7.74,0.09,x
1653397452688,20.54,7.76,0.12,x
1653397452698,20.35,7.77,0.17,x
1653397452708,20.15,7.77,0.23,x
1653397452717,19.94,7.76,0.3,x
1653397452729,19.73,7.76,0.36,x
1653397452743,19.52,7.77,0.44,x
1653397452757,19.32,7.79,0.51,x
1653397452762,19.12,7.82,0.56,x
1653397452768,18.93,7.88,0.61,x
1653397452777,18.74,7.94,0.66,x
1653397452788,18.55,8.01,0.72,x
1653397452799,18.37,8.07,0.77,x
1653397452808,18.2,8.1,0.83,x
1653397452819,18.03,8.11,0.87,x
1653397452829,17.86,8.12,0.91,x
1653397452840,17.69,8.12,0.95,x
1653397452857,17.52,8.13,0.99,x
1653397452864,17.36,8.15,1.03,x
1653397452869,17.19,8.16,1.09,x
1653397452877,17.03,8.16,1.16,x
1653397452888,16.87,8.17,1.25,x
1653397452898,16.72,8.18,1.38,x
1653397452908,16.57,8.2,1.54,x
1653397452918,16.45,8.21,1.7,x
1653397452928,16.35,8.22,1.84,x
1653397452940,16.27,8.21,1.95,x
1653397452949,16.19,8.2,2.03,x
1653397452959,16.12,8.17,2.09,x
1653397452969,16.04,8.12,2.15,x
1653397452983,15.97,8.07,2.25,x
1653397452989,15.89,8.03,2.38,x
1653397452999,15.84,7.98,2.53,x
1653397453008,15.81,7.93,2.69,x
1653397453018,15.8,7.89,2.85,x
1653397453029,15.81,7.85,2.99,x
1653397453039,15.83,7.83,3.11,x
1653397453048,15.85,7.8,3.24,x
1653397453063,15.87,7.77,3.37,x
1653397453068,15.89,7.74,3.49,x
1653397453078,15.91,7.71,3.63,x
1653397453088,15.93,7.7,3.78,x
1653397453098,15.97,7.69,3.92,x
1653397453108,16.03,7.69,4.05,x
1653397453118,16.11,7.68,4.18,x
1653397453128,16.21,7.67,4.3,x
1653397453138,16.29,7.68,4.44,x
1653397453148,16.36,7.7,4.59,x
1653397453158,16.42,7.75,4.77,x
1653397453169,16.49,7.8,4.93,x
1653397453179,16.57,7.86,5.07,x
1653397453188,16.67,7.92,5.18,x
1653397453199,16.78,7.98,5.26,x
1653397453209,16.89,8.03,5.34,x
1653397453219,16.99,8.08,5.44,x
1653397453228,17.08,8.12,5.55,x
1653397453239,17.16,8.16,5.69,x
1653397453248,17.22,8.21,5.82,x
1653397453259,17.28,8.25,5.95,x
1653397453270,17.32,8.28,6.05,x
1653397453279,17.36,8.31,6.13,x
1653397453288,17.41,8.33,6.18,x
1653397453316,17.46,8.35,6.21,x
1653397453317,17.53,8.34,6.24,x
1653397453323,17.61,8.31,6.2,x
1653397453329,17.7,8.26,6.15,x
1653397453339,17.77,8.19,6.09,x
1653397453348,17.82,8.13,5.99,x
1653397453358,17.86,8.1,5.84,x
1653397453370,17.91,8.12,5.66,x
1653397453378,17.99,8.17,5.52,x
1653397453397,18.09,8.22,5.36,x
1653397453407,18.23,8.27,5.21,x
1653397453410,18.36,8.3,5.13,x
1653397453420,18.45,8.29,5.07,x
1653397453428,18.51,8.25,5.02,x
1653397453452,18.55,8.18,4.97,x
1653397453458,18.55,8.08,4.92,x
1653397453461,18.56,7.99,4.86,x
1653397453473,18.56,7.91,4.81,x
1653397453480,18.56,7.85,4.75,x
1653397453491,18.55,7.82,4.67,x
1653397453501,18.56,7.79,4.58,x
1653397453526,18.57,7.78,4.46,x
1653397453526,18.59,7.78,4.33,x
1653397453529,18.61,7.79,4.2,x
1653397453542,18.62,7.81,4.07,x
1653397453553,18.63,7.82,3.97,x
1653397453562,18.65,7.83,3.88,x
1653397453576,18.67,7.84,3.8,x
1653397453580,18.68,7.87,3.76,x
1653397453593,18.67,7.91,3.77,x
1653397453610,18.65,7.95,3.84,x
1653397453618,18.64,7.94,3.84,x
1653397453623,18.66,7.89,3.79,x
1653397453629,18.69,7.82,3.72,x
1653397453639,18.72,7.75,3.64,x
1653397453648,18.73,7.68,3.56,x
1653397453659,18.71,7.63,3.5,x
1653397453668,18.68,7.58,3.44,x
1653397453679,18.67,7.54,3.38,x
1653397453689,18.66,7.5,3.32,x
1653397453700,18.65,7.46,3.27,x
1653397453708,18.63,7.42,3.25,x
1653397453720,18.61,7.39,3.24,x
1653397453728,18.59,7.35,3.23,x
1653397453739,18.56,7.31,3.18,x
1653397453748,18.53,7.27,3.13,x
1653397453759,18.49,7.26,3.08,x
1653397453769,18.46,7.25,3.06,x
1653397453779,18.4,7.28,3.06,x
1653397453789,18.35,7.32,3.11,x
1653397453798,18.32,7.36,3.18,x
1653397453808,18.31,7.4,3.26,x
1653397453820,18.33,7.44,3.32,x
1653397453830,18.36,7.49,3.38,x
1653397453853,18.39,7.53,3.44,x
1653397453861,18.4,7.58,3.49,x
1653397453879,18.41,7.62,3.51,x
1653397453883,18.41,7.68,3.55,x
1653397453888,18.41,7.74,3.63,x
1653397453890,18.42,7.81,3.75,x
1653397453898,18.44,7.86,3.9,x
1653397453909,18.48,7.89,4.06,x
1653397453922,18.52,7.89,4.19,x
1653397453929,18.57,7.87,4.33,x
1653397453945,18.59,7.84,4.46,x
1653397453950,18.58,7.8,4.61,x
1653397453961,18.54,7.76,4.75,x
1653397453973,18.48,7.71,4.85,x
1653397453979,18.42,7.67,4.87,x
1653397453988,18.38,7.65,4.85,x
1653397454001,18.36,7.65,4.82,x
1653397454009,18.37,7.65,4.78,x
1653397454020,18.42,7.63,4.67,x
1653397454028,18.49,7.59,4.54,x
1653397454041,18.56,7.54,4.39,x
1653397454049,18.62,7.5,4.26,x
1653397454060,18.63,7.46,4.15,x
1653397454069,18.62,7.43,4.03,x
1653397454083,18.6,7.4,3.9,x
1653397454090,18.59,7.37,3.74,x
1653397454105,18.6,7.32,3.57,x
1653397454110,18.62,7.27,3.41,x
1653397454119,18.64,7.22,3.28,x
1653397454128,18.67,7.18,3.21,x
1653397454141,18.71,7.15,3.16,x
1653397454148,18.76,7.12,3.14,x
1653397454161,18.82,7.1,3.14,x
1653397454168,18.89,7.09,3.13,x
1653397454178,18.96,7.08,3.08,x
1653397454188,19.03,7.06,3,x
1653397454198,19.08,7.04,2.93,x
1653397454211,19.11,7,2.88,x
1653397454219,19.13,6.97,2.85,x
1653397454229,19.14,6.93,2.85,x
1653397454240,19.16,6.92,2.85,x
1653397454249,19.19,6.92,2.84,x
1653397454258,19.24,6.92,2.82,x
1653397454270,19.3,6.94,2.79,x
1653397454278,19.36,6.96,2.76,x
1653397454292,19.42,6.98,2.74,x
1653397454300,19.46,6.99,2.73,x
1653397454309,19.48,6.97,2.74,x
1653397454319,19.51,6.93,2.76,x
1653397454329,19.54,6.87,2.76,x
1653397454338,19.57,6.8,2.75,x
1653397454350,19.6,6.74,2.72,x
1653397454360,19.62,6.68,2.69,x
1653397454370,19.65,6.62,2.68,x
1653397454380,19.7,6.57,2.69,x
1653397454388,19.77,6.55,2.69,x
1653397454398,19.86,6.55,2.67,x
1653397454409,19.92,6.58,2.63,x
1653397454420,19.97,6.6,2.58,x
1653397454429,20.02,6.6,2.54,x
1653397454440,20.08,6.58,2.49,x
1653397454455,20.14,6.55,2.45,x
1653397454459,20.2,6.49,2.37,x
1653397454469,20.27,6.45,2.26,x
1653397454480,20.34,6.41,2.16,x
1653397454492,20.39,6.38,2.04,x
1653397454499,20.41,6.36,1.92,x
1653397454514,20.41,6.36,1.81,x
1653397454520,20.39,6.38,1.71,x
1653397454532,20.39,6.4,1.6,x
1653397454541,20.42,6.43,1.48,x
1653397454549,20.45,6.44,1.34,x
1653397454560,20.49,6.45,1.21,x
1653397454569,20.51,6.41,1.05,x
1653397454579,20.5,6.33,0.87,x
1653397454591,20.43,6.22,0.66,x
1653397454600,20.33,6.1,0.46,x
1653397454609,20.21,5.97,0.3,x
1653397454618,20.12,5.85,0.15,x
1653397454635,20.04,5.72,-0.01,x
1653397454653,19.99,5.61,-0.2,x
1653397454653,19.96,5.52,-0.41,x
1653397454659,19.92,5.46,-0.58,x
1653397454671,19.87,5.45,-0.71,x
1653397454681,19.81,5.48,-0.82,x
1653397454692,19.76,5.53,-0.94,x
1653397454700,19.72,5.6,-1.11,x
1653397454711,19.68,5.67,-1.3,x
1653397454725,19.64,5.74,-1.5,x
1653397454729,19.61,5.8,-1.68,x
1653397454744,19.59,5.85,-1.84,x
1653397454761,19.59,5.89,-1.97,x
1653397454773,19.6,5.9,-2.09,x
1653397454778,19.61,5.9,-2.19,x
1653397454791,19.62,5.89,-2.24,x
1653397454794,19.61,5.86,-2.26,x
1653397454799,19.6,5.81,-2.23,x
1653397454812,19.59,5.74,-2.19,x
1653397454821,19.59,5.67,-2.24,x
1653397454831,19.59,5.59,-2.38,x
1653397454844,19.59,5.51,-2.56,x
1653397454859,19.59,5.48,-2.76,x
1653397454861,19.57,5.48,-2.93,x
1653397454868,19.54,5.5,-3.03,x
1653397454879,19.5,5.53,-3.08,x
1653397454889,19.48,5.55,-3.09,x
1653397454899,19.48,5.53,-3.07,x
1653397454909,19.49,5.48,-3.04,x
1653397454918,19.51,5.41,-3.01,x
1653397454929,19.51,5.34,-2.98,x
1653397454940,19.51,5.27,-2.97,x
1653397454949,19.51,5.21,-2.96,x
1653397454960,19.49,5.16,-2.96,x
1653397454969,19.48,5.14,-2.93,x
1653397454978,19.46,5.13,-2.89,x
1653397454990,19.44,5.12,-2.82,x
1653397454999,19.44,5.11,-2.74,x
1653397455009,19.45,5.11,-2.66,x
1653397455020,19.45,5.12,-2.56,x
1653397455029,19.45,5.13,-2.42,x
1653397455040,19.45,5.14,-2.24,x
1653397455049,19.46,5.15,-2.06,x
1653397455060,19.49,5.16,-1.88,x
1653397455069,19.55,5.18,-1.71,x
1653397455080,19.61,5.21,-1.55,x
1653397455090,19.68,5.26,-1.42,x
1653397455099,19.76,5.32,-1.3,x
1653397455109,19.83,5.39,-1.18,x
1653397455119,19.89,5.47,-1.09,x
1653397455129,19.95,5.53,-1.03,x
1653397455140,20,5.56,-1,x
1653397455150,20.05,5.58,-0.99,x
1653397455160,20.09,5.57,-0.98,x
1653397455170,20.12,5.56,-0.96,x
1653397455180,20.16,5.53,-0.94,x
1653397455193,20.19,5.5,-0.93,x
1653397455206,20.24,5.47,-0.92,x
1653397455210,20.29,5.45,-0.92,x
1653397455220,20.33,5.44,-0.92,x
1653397455229,20.37,5.46,-0.92,x
1653397455239,20.39,5.48,-0.9,x
1653397455249,20.41,5.49,-0.88,x
1653397455260,20.43,5.5,-0.86,x
1653397455269,20.46,5.49,-0.87,x
1653397455280,20.48,5.47,-0.88,x
1653397455289,20.5,5.44,-0.89,x
1653397455299,20.51,5.4,-0.89,x
1653397455310,20.5,5.37,-0.86,x
1653397455319,20.49,5.36,-0.82,x
1653397455330,20.48,5.36,-0.79,x
1653397455340,20.48,5.36,-0.77,x
1653397455349,20.48,5.37,-0.75,x
1653397455360,20.48,5.39,-0.72,x
1653397455370,20.48,5.41,-0.7,x
1653397455381,20.49,5.43,-0.68,x
1653397455391,20.5,5.46,-0.68,x
1653397455401,20.52,5.49,-0.69,x
1653397455409,20.54,5.52,-0.71,x
1653397455420,20.56,5.54,-0.72,x
1653397455430,20.56,5.56,-0.73,x
1653397455440,20.56,5.56,-0.73,x
1653397455451,20.55,5.55,-0.72,x
1653397455460,20.55,5.53,-0.71,x
1653397455471,20.57,5.52,-0.68,x
1653397455480,20.59,5.52,-0.65,x
1653397455490,20.63,5.55,-0.62,x
1653397455501,20.66,5.58,-0.59,x
1653397455524,20.7,5.63,-0.57,x
1653397455530,20.73,5.68,-0.55,x
1653397455533,20.75,5.73,-0.52,x
1653397455555,20.77,5.77,-0.47,x
1653397455557,20.79,5.8,-0.4,x
1653397455578,20.82,5.84,-0.33,x
1653397455585,20.87,5.89,-0.24,x
1653397455586,20.93,5.94,-0.16,x
1653397455590,21,6,-0.09,x
1653397455601,21.06,6.05,-0.03,x
1653397455612,21.13,6.1,0,x
1653397455620,21.18,6.14,0.03,x
1653397455630,21.22,6.18,0.04,x
1653397455639,21.25,6.22,0.06,x
1653397455649,21.28,6.25,0.09,x
1653397455659,21.3,6.28,0.13,x
1653397455669,21.33,6.3,0.18,x
1653397455682,21.36,6.32,0.22,x
1653397455692,21.4,6.33,0.25,x
1653397455700,21.45,6.35,0.27,x
1653397455711,21.49,6.39,0.28,x
1653397455726,21.52,6.43,0.32,x
1653397455731,21.54,6.46,0.31,x
1653397455741,21.57,6.48,0.29,x
1653397455753,21.61,6.49,0.28,x
1653397455764,21.65,6.48,0.27,x
1653397455770,21.67,6.46,0.27,x
1653397455780,21.69,6.43,0.27,x
1653397455789,21.71,6.41,0.27,x
1653397455800,21.74,6.4,0.25,x
1653397455819,21.76,6.39,0.2,x
1653397455823,21.79,6.39,0.14,x
1653397455834,21.82,6.41,0.07,x
1653397455840,21.84,6.44,0.03,x
1653397455857,21.87,6.47,0.01,x
1653397455866,21.9,6.47,0.01,x
1653397455875,21.92,6.46,0.01,x
1653397455889,21.93,6.44,0,x
1653397455901,21.95,6.41,-0.01,x
1653397455906,21.96,6.4,-0.02,x
1653397455915,21.97,6.41,-0.04,x
1653397455942,21.99,6.43,-0.07,x
1653397455957,22.01,6.47,-0.1,x
1653397455960,22.03,6.49,-0.13,x
1653397455979,22.05,6.52,-0.16,x
1653397455992,22.07,6.55,-0.19,x
1653397455994,22.08,6.58,-0.21,x
1653397455998,22.09,6.61,-0.24,x
1653397456000,22.09,6.64,-0.27,x
1653397456010,22.11,6.67,-0.32,x
1653397456026,22.12,6.7,-0.39,x
1653397456034,22.14,6.73,-0.45,x
1653397456079,22.15,6.75,-0.51,x
1653397456081,22.15,6.75,-0.54,x
1653397456083,22.15,6.76,-0.56,x
1653397456088,22.15,6.76,-0.6,x
1653397456090,22.16,6.77,-0.66,x
1653397456094,22.16,6.78,-0.72,x
1653397456095,22.14,6.77,-0.73,x
1653397456102,22.1,6.75,-0.68,x
1653397456111,22.06,6.71,-0.58,x
1653397456119,22.02,6.64,-0.46,x
1653397456132,22,6.58,-0.36,x
1653397456140,21.99,6.52,-0.29,x
1653397456151,22,6.49,-0.29,x
1653397456168,22.03,6.47,-0.31,x
1653397456177,22.05,6.48,-0.32,x
1653397456183,22.07,6.5,-0.33,x
1653397456189,22.08,6.51,-0.33,x
1653397456200,22.09,6.51,-0.3,x
1653397456210,22.09,6.5,-0.26,x
1653397456220,22.09,6.47,-0.21,x
1653397456230,22.11,6.45,-0.17,x
1653397456239,22.13,6.43,-0.12,x
1653397456249,22.17,6.42,-0.08,x
1653397456260,22.2,6.43,-0.03,x
1653397456270,22.24,6.43,-0.01,x
1653397456280,22.27,6.44,-0.01,x
1653397456289,22.31,6.45,-0.02,x
1653397456300,22.34,6.45,-0.04,x
1653397456310,22.34,6.45,-0.07,x
1653397456320,22.34,6.44,-0.08,x
1653397456330,22.34,6.41,-0.09,x
1653397456340,22.34,6.37,-0.08,x
1653397456350,22.35,6.34,-0.07,x
1653397456360,22.35,6.32,-0.04,x
1653397456371,22.35,6.32,-0.02,x
1653397456381,22.35,6.33,0.01,x
1653397456391,22.36,6.35,0.04,x
1653397456402,22.39,6.37,0.09,x
1653397456410,22.44,6.38,0.13,x
1653397456421,22.49,6.4,0.17,x
1653397456431,22.52,6.42,0.2,x
1653397456441,22.54,6.46,0.23,x
1653397456451,22.54,6.51,0.24,x
1653397456462,22.54,6.55,0.23,x
1653397456470,22.55,6.59,0.22,x
1653397456481,22.57,6.62,0.2,x
1653397456490,22.6,6.64,0.17,x
1653397456502,22.62,6.65,0.14,x
1653397456512,22.64,6.66,0.12,x
1653397456522,22.64,6.65,0.1,x
1653397456531,22.65,6.65,0.09,x
1653397456540,22.66,6.64,0.08,x
1653397456552,22.67,6.62,0.08,x
1653397456563,22.68,6.61,0.07,x
1653397456571,22.69,6.58,0.05,x
1653397456581,22.71,6.56,0.03,x
1653397456591,22.72,6.55,0.01,x
1653397456600,22.73,6.54,0.01,x
1653397456616,22.74,6.53,0,x
1653397456622,22.76,6.54,-0.02,x
1653397456633,22.78,6.55,-0.05,x
1653397456645,22.8,6.56,-0.09,x
1653397456658,22.82,6.56,-0.13,x
1653397456664,22.84,6.56,-0.17,x
1653397456671,22.86,6.56,-0.22,x
1653397456681,22.87,6.55,-0.26,x
1653397456690,22.88,6.53,-0.3,x
1653397456702,22.87,6.5,-0.32,x
1653397456710,22.85,6.47,-0.34,x
1653397456720,22.83,6.44,-0.36,x
1653397456747,22.81,6.41,-0.39,x
1653397456749,22.79,6.39,-0.39,x
1653397456768,22.77,6.39,-0.36,x
1653397456769,22.74,6.38,-0.33,x
1653397456781,22.72,6.36,-0.31,x
1653397456785,22.7,6.33,-0.33,x
1653397456791,22.68,6.31,-0.33,x
1653397456801,22.67,6.28,-0.32,x
1653397456810,22.65,6.25,-0.3,x
1653397456821,22.63,6.22,-0.28,x
1653397456830,22.62,6.2,-0.26,x
1653397456840,22.62,6.18,-0.22,x
1653397456850,22.62,6.17,-0.18,x
1653397456864,22.62,6.16,-0.15,x
1653397456874,22.62,6.14,-0.13,x
1653397456884,22.61,6.14,-0.12,x
1653397456890,22.62,6.14,-0.12,x
1653397456900,22.63,6.16,-0.11,x
1653397456909,22.65,6.18,-0.1,x
1653397456921,22.67,6.21,-0.1,x
1653397456930,22.69,6.22,-0.09,x
1653397456941,22.71,6.22,-0.08,x
1653397456952,22.73,6.21,-0.08,x
1653397456961,22.73,6.19,-0.08,x
1653397456971,22.71,6.18,-0.06,x
1653397456981,22.68,6.17,-0.03,x
1653397456991,22.65,6.15,0.01,x
1653397457002,22.64,6.14,0.05,x
1653397457010,22.65,6.14,0.06,x
1653397457020,22.67,6.15,0.05,x
1653397457031,22.69,6.18,0.05,x
1653397457042,22.69,6.23,0.05,x
1653397457051,22.69,6.27,0.07,x
1653397457063,22.69,6.31,0.08,x
1653397457071,22.69,6.33,0.1,x
1653397457081,22.68,6.33,0.11,x
1653397457092,22.68,6.34,0.13,x
1653397457101,22.68,6.34,0.14,x
1653397457110,22.68,6.33,0.15,x
1653397457122,22.68,6.33,0.13,x
1653397457130,22.69,6.33,0.11,x
1653397457141,22.69,6.34,0.09,x
1653397457152,22.7,6.36,0.08,x
1653397457168,22.69,6.37,0.09,x
1653397457171,22.68,6.36,0.08,x
1653397457187,22.69,6.34,0.05,x
1653397457199,22.71,6.3,0.03,x
1653397457207,22.75,6.27,0.01,x
1653397457220,22.77,6.24,-0.02,x
1653397457224,22.79,6.22,-0.05,x
1653397457233,22.81,6.2,-0.09,x
1653397457241,22.81,6.19,-0.15,x
1653397457256,22.8,6.17,-0.18,x
1653397457271,22.77,6.14,-0.18,x
1653397457279,22.73,6.08,-0.19,x
1653397457283,22.7,6.01,-0.22,x
1653397457290,22.68,5.94,-0.25,x
1653397457302,22.67,5.87,-0.27,x
1653397457310,22.66,5.81,-0.29,x
1653397457320,22.65,5.76,-0.32,x
1653397457333,22.65,5.71,-0.34,x
1653397457341,22.65,5.69,-0.37,x
1653397457352,22.65,5.68,-0.37,x
1653397457362,22.65,5.69,-0.37,x
1653397457370,22.65,5.69,-0.36,x
1653397457382,22.66,5.68,-0.34,x
1653397457391,22.66,5.66,-0.33,x
1653397457401,22.67,5.63,-0.33,x
1653397457420,22.67,5.61,-0.33,x
1653397457425,22.67,5.59,-0.34,x
1653397457440,22.66,5.58,-0.34,x
1653397457443,22.65,5.57,-0.32,x
1653397457450,22.64,5.56,-0.31,x
1653397457460,22.64,5.54,-0.29,x
1653397457470,22.63,5.52,-0.28,x
1653397457481,22.64,5.51,-0.27,x
1653397457490,22.65,5.5,-0.27,x
1653397457501,22.65,5.49,-0.27,x
1653397457511,22.64,5.48,-0.27,x
1653397457521,22.63,5.48,-0.27,x
1653397457531,22.62,5.47,-0.28,x
1653397457541,22.62,5.46,-0.28,x
1653397457551,22.61,5.44,-0.28,x
1653397457561,22.62,5.43,-0.27,x
1653397457571,22.64,5.42,-0.27,x
1653397457581,22.65,5.42,-0.27,x
1653397457591,22.67,5.42,-0.27,x
1653397457602,22.68,5.43,-0.29,x
1653397457612,22.68,5.43,-0.31,x
1653397457621,22.68,5.41,-0.31,x
1653397457632,22.68,5.39,-0.31,x
1653397457641,22.68,5.36,-0.3,x
1653397457652,22.69,5.34,-0.3,x
1653397457664,22.71,5.33,-0.3,x
1653397457671,22.74,5.33,-0.31,x
1653397457681,22.76,5.33,-0.33,x
1653397457691,22.78,5.33,-0.35,x
1653397457701,22.79,5.33,-0.37,x
1653397457711,22.8,5.32,-0.4,x
1653397457725,22.81,5.31,-0.43,x
1653397457731,22.82,5.3,-0.45,x
1653397457742,22.83,5.29,-0.46,x
1653397457752,22.84,5.28,-0.46,x
1653397457762,22.85,5.27,-0.45,x
1653397457771,22.85,5.25,-0.43,x
1653397457783,22.86,5.23,-0.42,x
1653397457792,22.87,5.22,-0.42,x
1653397457802,22.88,5.22,-0.41,x
1653397457813,22.89,5.23,-0.41,x
1653397457825,22.91,5.25,-0.41,x
1653397457832,22.92,5.27,-0.41,x
1653397457847,22.92,5.31,-0.42,x
1653397457868,22.94,5.35,-0.42,x
1653397457870,22.96,5.39,-0.43,x
1653397457873,22.99,5.42,-0.45,x
1653397457883,23.01,5.45,-0.46,x
1653397457891,23.02,5.47,-0.46,x
1653397457902,23.02,5.48,-0.46,x
1653397457911,23.01,5.48,-0.45,x
1653397457921,23.01,5.49,-0.44,x
1653397457932,23.01,5.52,-0.44,x
1653397457942,23.03,5.56,-0.45,x
1653397457951,23.04,5.62,-0.47,x
1653397457966,23.05,5.69,-0.47,x
1653397457976,23.05,5.77,-0.43,x
1653397457996,23.04,5.83,-0.38,x
1653397458000,23.03,5.84,-0.41,x
1653397458003,23.03,5.84,-0.45,x
1653397458011,23.03,5.84,-0.48,x
1653397458022,23.02,5.85,-0.5,x
1653397458033,23.01,5.88,-0.5,x
1653397458042,23.01,5.93,-0.5,x
1653397458051,23.02,5.98,-0.51,x
1653397458064,23.04,6.02,-0.52,x
1653397458084,23.06,6.07,-0.52,x
1653397458090,23.08,6.11,-0.53,x
1653397458095,23.09,6.14,-0.54,x
1653397458102,23.08,6.16,-0.55,x
1653397458111,23.07,6.16,-0.54,x
1653397458123,23.04,6.14,-0.52,x
1653397458132,23.01,6.1,-0.5,x
1653397458142,22.98,6.05,-0.47,x
1653397458153,22.95,6,-0.44,x
1653397458161,22.93,5.97,-0.42,x
1653397458179,22.91,5.95,-0.4,x
1653397458184,22.9,5.97,-0.41,x
1653397458199,22.88,6,-0.42,x
1653397458209,22.86,6.03,-0.44,x
1653397458218,22.84,6.05,-0.45,x
1653397458225,22.82,6.05,-0.46,x
1653397458238,22.78,6.02,-0.44,x
1653397458245,22.74,5.98,-0.42,x
1653397458256,22.7,5.94,-0.38,x
1653397458274,22.65,5.91,-0.36,x
1653397458279,22.61,5.9,-0.35,x
1653397458294,22.56,5.9,-0.36,x
1653397458299,22.52,5.91,-0.38,x
1653397458309,22.49,5.92,-0.4,x
1653397458314,22.45,5.93,-0.41,x
1653397458331,22.4,5.93,-0.41,x
1653397458338,22.35,5.93,-0.39,x
1653397458345,22.3,5.93,-0.37,x
1653397458358,22.25,5.93,-0.35,x
1653397458367,22.2,5.93,-0.34,x
1653397458372,22.16,5.93,-0.34,x
1653397458388,22.1,5.93,-0.34,x
1653397458395,22.04,5.93,-0.34,x
1653397458404,21.98,5.93,-0.34,x
1653397458413,21.93,5.94,-0.34,x
1653397458427,21.87,5.95,-0.35,x
1653397458437,21.83,5.96,-0.36,x
1653397458446,21.78,5.95,-0.37,x
1653397458455,21.72,5.95,-0.36,x
1653397458466,21.66,5.94,-0.35,x
1653397458474,21.61,5.92,-0.32,x
1653397458485,21.57,5.91,-0.29,x
1653397458494,21.54,5.89,-0.26,x
1653397458507,21.51,5.88,-0.23,x
1653397458511,21.48,5.87,-0.22,x
1653397458528,21.44,5.85,-0.21,x
1653397458537,21.4,5.84,-0.2,x
1653397458547,21.36,5.82,-0.18,x
1653397458576,21.33,5.79,-0.16,x
1653397458589,21.3,5.77,-0.14,x
1653397458594,21.29,5.76,-0.11,x
1653397458598,21.27,5.75,-0.07,x
1653397458599,21.26,5.75,-0.05,x
1653397458608,21.26,5.75,-0.04,x
1653397458613,21.24,5.75,-0.05,x
1653397458625,21.21,5.75,-0.06,x
1653397458636,21.18,5.76,-0.05,x
1653397458657,21.16,5.78,-0.04,x
1653397458661,21.2,5.82,-0.04,x
1653397458662,21.26,5.86,-0.03,x
1653397458676,21.3,5.88,-0.04,x
1653397458681,21.31,5.87,-0.04,x
1653397458692,21.28,5.84,-0.02,x
1653397458705,21.25,5.8,0,x
1653397458711,21.21,5.74,0.01,x
1653397458722,21.19,5.68,0.02,x
1653397458732,21.17,5.64,0.02,x
1653397458743,21.16,5.62,0.04,x
1653397458753,21.15,5.61,0.06,x
1653397458762,21.14,5.62,0.08,x
1653397458774,21.13,5.63,0.09,x
1653397458782,21.12,5.64,0.09,x
1653397458799,21.11,5.65,0.08,x
1653397458803,21.11,5.66,0.07,x
1653397458812,21.1,5.67,0.06,x
1653397458822,21.07,5.69,0.08,x
1653397458831,21.04,5.7,0.12,x
1653397458841,21.02,5.71,0.16,x
1653397458854,21.03,5.72,0.19,x
1653397458871,21.04,5.74,0.19,x
1653397458885,21.06,5.77,0.19,x
1653397458891,21.08,5.79,0.18,x
1653397458893,21.08,5.81,0.17,x
1653397458902,21.09,5.82,0.16,x
1653397458912,21.09,5.81,0.16,x
1653397458922,21.09,5.78,0.17,x
1653397458932,21.08,5.74,0.18,x
1653397458942,21.06,5.7,0.19,x
1653397458952,21.06,5.66,0.2,x
1653397458963,21.06,5.62,0.2,x
1653397458975,21.06,5.59,0.2,x
1653397458983,21.07,5.57,0.18,x
1653397458993,21.08,5.57,0.16,x
1653397459003,21.08,5.59,0.16,x
1653397459012,21.07,5.61,0.17,x
1653397459022,21.07,5.63,0.18,x
1653397459032,21.07,5.63,0.19,x
1653397459043,21.09,5.62,0.2,x
1653397459052,21.1,5.6,0.21,x
1653397459063,21.1,5.59,0.22,x
1653397459073,21.11,5.58,0.24,x
1653397459082,21.12,5.57,0.25,x
1653397459099,21.12,5.56,0.24,x
1653397459106,21.13,5.55,0.24,x
