time,sensor_alpha[undefined],sensor_beta[undefined],sensor_gamma[undefined],label_activities_standing
1666170554422.1,36.5,70.2,47.1,x
1666170554445.9,33.8,70.6,50.4,x
1666170554454.4,32.9,70.6,51.6,x
1666170554471.1,30.8,70.9,54.2,x
1666170554487.8,29.6,71.1,55.5,x
1666170554504.5,27.1,71.5,58.3,x
1666170554521.1,24.4,71.7,61.3,x
1666170554537.8,23.1,71.8,62.7,x
1666170554554.4,20.7,71.8,65.4,x
1666170554571.2,19.7,71.7,66.5,x
1666170554587.9,17.8,71.4,68.7,x
1666170554621.1,18.5,71.3,68.4,x
1666170554637.8,19.2,71.3,67.7,x
1666170554654.4,21.1,71.2,66,x
1666170554671.1,23.2,71.1,64.2,x
1666170554687.8,24,71,63.5,x
1666170554704.5,24.7,70.9,63,x
1666170554721.2,25,70.8,63.1,x
1666170554737.7,24.7,70.9,63.7,x
1666170554754.5,23.5,71.2,65.2,x
1666170554771.1,21.8,71.5,67.1,x
1666170554804.5,18.8,71.9,70.2,x
1666170554832,17.3,72.1,71.9,
1666170554838,16.4,72.1,73,
1666170554854.4,16.2,72.2,73.3,
1666170554871.1,16.2,72.2,73.6,
1666170554887.8,16.5,72.2,73.5,
1666170554904.8,17.1,72.2,73.1,
1666170554921.1,17.9,72.2,72.7,
1666170554942.3,18.6,72.2,72.5,
1666170554954.3,18.8,72.1,72.5,
1666170554971.1,18.8,72.1,72.8,
1666170554987.9,18.4,72.1,73.3,
1666170555004.4,18.1,72.2,73.6,
1666170555021.1,17.5,72.2,74.4,
1666170555037.8,17.1,72.2,74.8,
1666170555054.4,16.4,72.2,75.5,
1666170555071.1,15.7,72.3,76.3,
1666170555104.5,16,72.3,76.2,
1666170555121.1,16.1,72.4,76.1,
1666170555138.2,16,72.5,76.3,
1666170555154.4,15.7,72.6,76.6,
1666170555171.1,15.2,72.7,77.1,
1666170555187.8,14.9,72.8,77.5,
1666170555204.4,14.2,72.9,78.3,
1666170555221.1,13.6,72.9,78.8,
1666170555237.8,13.4,72.9,79.1,
1666170555254.5,13.2,72.8,79.4,
1666170555271.2,12.8,72.7,79.9,
1666170555287.8,12.5,72.6,80.1,
1666170555337.9,12.9,72.5,79.8,
1666170555354.4,14,72.5,78.8,
1666170555371.1,14.5,72.6,78.3,
1666170555404.4,13.9,72.8,78.9,
1666170555421.1,13,72.9,79.8,
1666170555437.8,12.4,72.9,80.4,
1666170555454.4,11.3,72.8,81.6,
1666170555471.1,10,72.7,82.9,
1666170555487.7,9.4,72.7,83.5,
1666170555504.4,8.4,72.5,84.5,
1666170555521.1,7.8,72.4,85.1,
1666170555537.8,7.6,72.3,85.3,
1666170555554.4,7.6,72.1,85.3,
1666170555571,7.9,72,85,
1666170555587.9,8.1,71.9,84.8,
1666170555604.4,8.4,71.7,84.6,
1666170555621.1,8.5,71.6,84.5,
1666170555654.4,8.5,71.6,84.6,
1666170555671,8.3,71.6,85,
1666170555687.8,8,71.6,85.3,
1666170555704.4,7.5,71.7,86,
1666170555721.1,7.2,71.7,86.5,
1666170555738.3,7,71.8,86.8,
1666170555754.4,6.6,71.8,87.4,
1666170555771.1,6.1,71.8,88.2,
1666170555788.5,5.8,71.8,88.8,
1666170555804.4,5.3,71.8,89.5,
1666170555821.1,183.7,108.2,-88.5,
1666170555837.7,184.1,108.2,-88.9,
1666170555854.4,5.6,71.8,89.7,
