time,sensor_x0[undefined],sensor_y0[undefined],sensor_z0[undefined],sensor_x[undefined],sensor_y[undefined],sensor_z[undefined],sensor_alpha[undefined],sensor_beta[undefined],sensor_gamma[undefined],label_activities_walking
1652785770999.5,1,-1.9,-2.2,0.6,3.3,6.3,36.4,-5.8,16,x
1652785771015.8,0.6,-2.1,-3.1,0.3,3.2,5.4,44.3,5.4,11,x
1652785771032.1,-0.1,-1.8,-4.1,-0.8,3.9,3.7,44.9,9.6,7.4,x
1652785771049.5,-0.4,-1.6,-4.4,-0.8,3.9,3.7,37.2,8.8,6.8,x
1652785771065.7,-0.9,-1.1,-4.4,-1.2,4.3,3.7,24.3,4.1,8.5,x
1652785771082.4,-0.7,-0.8,-4.4,-1.2,4.7,3.7,10.1,-6.2,9.6,x
1652785771098.7,-0.4,-0.6,-4.4,-0.9,5,3.9,-2.9,-7.4,6.8,x
1652785771116.2,-0.5,-0.4,-4,-0.9,5,3.9,-14.8,-1.8,1.5,x
1652785771132.4,-1,0.3,-3.1,-1.3,5.6,4.7,-25.6,-1.5,-0.3,x
1652785771148.7,-0.8,0.7,-1.9,-0.9,5.9,6.9,-32.2,-4.9,4.1,x
1652785771165.9,-0.6,0.7,-1.2,-0.5,6,7.9,-31.7,-12.7,9,x
1652785771182.9,-0.2,0.8,-0.1,-0.5,6,7.9,-22.5,-24.4,11.6,x
1652785771199.5,0.1,0.8,0.1,0,5.9,8.4,-6.7,-27.6,9.9,x
1652785771215.4,0.3,1,0.2,0,6.5,8.4,8.7,-17.9,3.9,x
1652785771233.2,0.1,1.2,0.3,-0.2,6.9,8.5,19,-1.1,-1.3,x
1652785771249.1,-0.1,1.6,0.5,-0.2,6.9,8.5,19.4,6.2,-2.8,x
1652785771265.4,-0.2,1.7,1.1,-0.3,7,8.9,13.2,6.3,-2.3,x
1652785771282.6,-0.2,1.7,1.4,-0.3,7.1,9.4,3.3,17.6,3.9,x
1652785771300.8,-0.1,1.6,1.3,-0.3,7.1,9.4,3.3,17.6,3.9,x
1652785771315.7,0.1,1.5,1.6,-0.3,7,9.6,7,36.4,2.9,x
1652785771332.1,-0.4,2.2,2.2,-1.2,8.2,10.6,3.9,34.2,-1.4,x
1652785771349.8,-0.9,2.9,2.5,-0.8,8,11.1,-14.5,2.3,-4.8,x
1652785771365.8,-0.3,2.4,3,-0.8,8,11.1,-39.1,-27.8,0.6,x
1652785771382.1,1,1,3.8,0.5,6.7,11.9,-56.8,-24.8,5.8,x
1652785771399.2,1.4,0.1,3.6,1.1,5.7,12.2,-53.1,7.9,7.5,x
1652785771420.9,0.5,0,3.4,-0.3,5.3,11.6,2.8,62.3,1.3,x
1652785771432.4,-0.1,0.3,2.8,-0.3,5.3,11.6,2.8,62.3,1.3,x
1652785771448.8,-1.1,0.8,1.4,-1.9,6.1,9.6,18.8,37.6,1.2,x
1652785771466.5,-1.4,0.9,1.1,-1.7,5.7,9.4,17.2,2.2,5.4,x
1652785771482.4,-1.1,0.3,0.9,-1.7,5.7,9.4,5.1,-21.1,14.5,x
1652785771499.1,0,-0.7,1.4,-0.7,4.8,9.7,0.5,-19,23.6,x
1652785771516.1,0.7,-1,1.1,0.5,4.2,9.3,21.1,4.1,26.9,x
1652785771532.8,0.8,-1.1,0.7,0.5,4.2,9.3,21.1,4.1,26.9,x
1652785771549.1,0.8,-1.2,-0.6,0.5,4.2,8.2,30.2,4.3,21.9,x
1652785771565.4,0.5,-1.4,-1.9,0,4.1,6,31.7,1,17,x
1652785771583.4,-0.1,-1.4,-2.7,-0.4,4.1,5.4,18.3,-1.9,17,x
1652785771599.1,-0.3,-1.4,-2.8,-0.4,4.1,5.4,18.3,-1.9,17,x
1652785771615.4,-0.4,-1.3,-2.6,-0.6,4.2,5.4,11.1,-2.1,20.9,x
1652785771632.7,-0.4,-1.3,-2.5,-0.5,4.2,5.7,8.5,-6.2,24.6,x
1652785771649.5,-0.3,-1.2,-2.3,-0.4,4.3,5.8,9.9,-13.1,26.6,x
1652785771665.4,0,-1.2,-2.1,-0.1,4.4,5.9,13.5,-15.7,26.9,x
1652785771682.1,0.5,-1.3,-2.1,0.8,4.4,5.9,18.4,-13.5,24,x
1652785771700,0.7,-1.2,-2.1,0.7,4.7,5.9,22.1,-8.2,5.2,x
1652785771715.7,0.4,-0.9,-2.1,0.7,4.7,5.9,22.1,-8.2,5.2,x
1652785771732,-0.2,-0.7,-1.7,0.2,5,6.1,19.5,-6.6,-2.9,x
1652785771749.3,-0.6,-0.5,-1.2,-0.5,5.5,6.9,18.4,-6.9,-5.9,x
1652785771765.6,-0.7,-0.3,-0.8,-0.5,5.5,6.9,17.6,-12.3,-5.1,x
1652785771782.3,-0.1,0.1,0.2,-0.1,5.9,7.7,14.5,-22.8,-4.1,x
1652785771798.7,0.8,0.2,1.1,1.4,6.1,9.1,12.1,-31.9,-6.7,x
1652785771816.2,1.4,0,1.4,1.8,5.9,8.9,9.1,-26.9,-28.7,x
1652785771832.4,1.4,-0.1,1.1,1.8,5.9,8.9,9.1,-26.9,-28.7,x
1652785771849,0.3,0.6,0.7,1.1,6.2,8.5,5.5,-6.1,-43.1,x
1652785771865.7,-0.4,0.9,0.8,-0.2,6.7,8.6,-0.5,11,-49,x
1652785771882.6,-0.3,0.8,0.8,-0.2,6.7,8.6,-10.8,7.1,-47.8,x
1652785771899.1,-0.2,1,0.6,-0.2,6.8,8.5,-29.8,-11.4,-47.7,x
1652785771915.3,0,1.2,1.1,0,6.7,10,-56.1,-21.8,-51.1,x
1652785771933.5,0.1,1.2,2.7,0,6.4,11.5,-101,-0.4,-56.2,x
1652785771949.5,0.2,1,3.5,0,6.4,11.5,-101,-0.4,-56.2,x
1652785771965.4,0.1,0.5,4.6,-0.1,5.7,12.8,-89.6,33.7,-49.8,x
1652785771982,-0.2,0.2,4.6,-1.1,5.1,12.8,-56.5,60.3,-38.9,x
1652785771999.5,-0.5,0.2,4.1,-1.1,5.1,12.8,-16.2,58.5,-24,x
1652785772015.8,-0.6,0.2,2.5,-1.3,5.2,11.6,14.3,27.5,-4.1,x
1652785772033,-0.4,0.1,1.7,-1,5.1,10.1,30.7,-8.6,14.6,x
1652785772049.5,0.7,-1,-0.5,-0.3,4.6,8.7,34.9,-33.6,26.9,x
1652785772066.1,0.9,-1.3,-1,0.4,4.1,7.7,33.4,-39.9,29.4,x
1652785772082.3,1,-1.4,-1.6,0.7,3.9,7,27.7,-35,25.6,x
1652785772099,0.9,-1.4,-2.2,0.7,3.9,6,18.3,-27.9,20.5,x
1652785772115.7,0.7,-1.5,-2.4,0.7,3.9,6,7.7,-15.9,15.8,x
1652785772132.3,0.4,-1.6,-2.5,0.4,3.7,5.8,1.5,-2.2,13.5,x
1652785772148.6,0.1,-1.6,-2.6,-0.1,3.9,5.6,0.8,7.6,11.9,x
1652785772166.1,0,-1.2,-2.8,-0.1,3.9,5.6,2.6,10.4,11,x
1652785772182.7,0.1,-1.1,-3,0,4.1,5.4,4.4,7.7,10.8,x
1652785772199.1,0,-1.1,-3.3,0,4.2,5,7.4,5.6,7.1,x
1652785772215.7,-0.7,-0.7,-3.4,-1,5,4.8,10.2,2.9,2.4,x
1652785772232.3,-1,-0.3,-3.3,-1,5,4.8,9.6,-3,2.1,x
1652785772249,-1,0.2,-3,-1.1,5.5,5,5.4,-10.9,6.6,x
1652785772265.4,-0.5,0.6,-2.4,-0.1,6,6,0.1,-15.7,11.1,x
1652785772283.2,-0.2,0.7,-2.1,0.3,6.3,6.6,-4.4,-17.9,11.8,x
1652785772299,0.2,1,-1.4,0.3,6.3,6.6,-7.4,-18.5,8.8,x
1652785772315.7,0.3,1.4,-0.1,0.4,6.6,7.6,-9.2,-21.7,4.2,x
1652785772332,0.3,1.7,0.7,0.6,7,9.2,-8.4,-26,-0.7,x
1652785772349,0.3,1.7,1.2,0.6,7,9.2,-4.5,-21.3,-5.7,x
1652785772365.7,0.1,1.8,1.9,0.5,7.1,9.9,-0.2,-9.7,-9.6,x
1652785772382.1,0,1.6,2.9,0.2,6.9,11.1,7,4.5,-10.9,x
1652785772399.7,0,1.4,2.9,-0.1,7,10.6,18.8,11.9,-9.3,x
1652785772415.6,-0.3,1.5,2.4,-0.1,7,10.6,31.6,15.1,-6.5,x
1652785772432,-0.6,1.6,1.4,-0.4,7.2,9.7,42,21.2,-3.3,x
1652785772449.2,-0.8,1.7,1.2,-0.7,7.5,9.1,42.1,15.3,-1.5,x
1652785772466.1,-0.8,1.7,1.1,-0.7,7.5,9.1,28.3,-10.9,-1.6,x
1652785772482.3,-0.6,1.5,1.5,-0.5,7.3,9.3,3.2,-37.8,-0.2,x
1652785772498.7,0.1,1.2,2,0.9,6.4,10.4,-25.6,-44,4.2,x
1652785772516,1.1,-0.1,2.6,0.9,6.4,10.4,-42,-14.7,9.1,x
1652785772532.8,1.3,-0.8,2.7,1.4,5.1,10.8,-30.8,36.3,7.3,x
1652785772549,0.1,-0.5,2.3,0.6,4.8,10.6,-0.7,68.7,-2.1,x
1652785772565.9,-1.5,0.4,1.2,-1.9,6.2,8.8,21.7,58.7,-4.6,x
1652785772582.8,-1.9,0.5,0.6,-1.9,6.2,8.8,27.1,22.3,2.2,x
1652785772599,-1.9,-0.1,-0.3,-2,5.9,8,18,-9.1,14,x
1652785772615.7,-1.2,-0.7,-0.3,-0.7,4.9,7.9,5.7,-18.8,26.1,x
1652785772633.4,-0.2,-0.9,-0.2,0.2,4.8,7.8,-10.6,-0.6,38.1,x
1652785772649.4,0.2,-0.9,-0.3,0.2,4.8,7.8,-10.6,-0.6,38.1,x
1652785772665.7,0.9,-0.9,-0.3,0.8,4.8,7.8,-16.1,13.2,33.8,x
1652785772682.5,0.9,-1.3,-0.4,0.7,4.3,7.7,-16.8,23,24.2,x
1652785772698.7,0.5,-1.3,-0.5,0.7,4.3,7.7,-11.7,26.3,13,x
1652785772715.7,-0.5,-1.1,-0.9,-0.2,4.5,7.3,-3,22.3,8.6,x
1652785772732,-0.9,-1.1,-1.3,-0.8,4.6,6.6,5.9,13.1,12.6,x
1652785772749.6,-0.9,-1.1,-1.5,-0.4,4.5,6.2,13.5,-0.3,20.6,x
1652785772765.7,-0.5,-1.2,-1.9,-0.4,4.5,6.2,19.5,-13.6,26.2,x
1652785772782.3,-0.2,-1.3,-2.4,0,4.4,5.7,23,-19.4,23.7,x
1652785772798.6,-0.2,-1.2,-2.8,0,4.7,5,22.1,-16.8,15.7,x
1652785772815.6,-0.3,-1,-2.9,0,4.7,5,16.5,-7.5,7.5,x
1652785772832.3,-0.5,-0.7,-2.4,-0.2,5,5.3,8.6,1.3,3.1,x
1652785772848.7,-0.4,-0.5,-1.3,0,5.4,6.9,2.3,1.6,1.2,x
1652785772866.1,-0.3,-0.4,-1,0,5.4,6.9,0.8,-2.7,-1.2,x
1652785772882.7,-0.1,-0.2,0,0.2,5.6,7.7,5.1,-4.6,-5.5,x
1652785772898.7,-0.3,0.2,0.8,0.2,5.9,8.4,10.5,-14.1,-10.6,x
1652785772915.4,-0.4,0.4,1.2,0,6.3,9,13.7,-27.9,-13,x
1652785772932.7,0.1,0.3,1.5,0.5,6.3,9.3,14.7,-38.2,-15.5,x
1652785772950.3,0.6,0.2,1.3,1,6.2,9.1,13.6,-29.6,-21.1,x
1652785772965.3,0.6,0.3,1.3,0.6,6.5,9,12.4,-9.8,-27.7,x
1652785772983.1,0.2,0.5,1.3,0.6,6.5,9,11.7,3,-34,x
1652785772999.4,-0.2,0.6,1.5,0.2,6.6,9.2,10.8,-3.9,-35.1,x
1652785773015.4,0.2,0.3,0.9,0.4,6.4,8.9,3.6,-28.7,-33.7,x
1652785773032.4,0.5,0.3,0.2,0.9,6.3,8.1,-11.5,-42.5,-33,x
1652785773048.7,0.5,0.4,0.2,0.9,6.3,8.1,-33.7,-35.3,-32.5,x
1652785773065.4,0.3,0.5,1.1,0.8,6.3,8.8,-55.2,-14.7,-31,x
1652785773082.3,0,0.4,2.2,0.1,5.8,10.7,-63.2,6.6,-25.2,x
1652785773098.6,-0.1,0.3,2.6,0.1,5.8,10.7,-53.7,21.3,-16.2,x
1652785773115.6,-0.4,0.1,2.7,-0.2,5.6,11,-31.7,22.2,-6.4,x
1652785773132.3,-0.8,-0.1,2,-0.5,5.4,10.5,-8.1,8.4,5.8,x
1652785773149.6,-0.8,-0.1,0.8,-0.3,5.3,8.5,8.9,-11.5,19.1,x
1652785773165.8,-0.7,-0.2,0.2,-0.3,5.3,8.5,15.6,-27.5,31.9,x
1652785773182.6,-0.2,-0.6,-0.6,0.2,5.1,7.8,13.8,-33.4,40.9,x
1652785773198.9,0.2,-0.8,-1,1.2,4.6,6.9,9.8,-32,43.7,x
1652785773215.5,0.4,-1,-1.4,1.2,4.6,6.9,5,-27.9,41.2,x
1652785773232.7,0.4,-0.9,-1.4,1.3,4.6,6.7,-0.9,-20.8,34.4,x
1652785773248.9,0.5,-0.9,-1.5,1.4,4.6,6.7,-4.8,-9.8,26.6,x
1652785773265.3,0.2,-1.2,-1.4,0.8,4.4,6.6,-1.9,7.4,17.9,x
1652785773282.7,-0.2,-1.1,-1.5,0.8,4.4,6.6,4.1,16,8,x
1652785773299.4,-1.1,-0.7,-2.2,-0.1,4.7,6,7.3,14.4,3,x
1652785773316.2,-1.4,-0.8,-2.7,-0.5,4.8,5.3,6.9,14.5,4,x
1652785773332.8,-1.3,-0.8,-2.7,-0.5,4.8,5.3,5,15.4,6.5,x
1652785773349.3,-1,-0.6,-2.7,-0.3,4.9,5.3,2.4,15.5,7.5,x
1652785773365.4,-0.7,-0.2,-2.5,-0.1,5.2,5.4,-1.4,16.3,5,x
1652785773383.6,-0.6,0,-2.1,0.1,5.5,6,-5.3,18,0.7,x
1652785773399.5,-0.5,0,-2,0.1,5.5,6,-9,17.8,-4,x
1652785773416,-0.4,0.4,-1.6,0.2,5.7,6.3,-13.8,18.1,-8.3,x
1652785773432.1,-0.2,0.6,-1,0.3,6,7.4,-18.4,22.7,-12.4,x
1652785773450.1,-0.1,0.7,-0.2,0.3,6,7.4,-19.1,31.8,-17.6,x
1652785773466,-0.2,0.8,0.1,0.1,6.1,8.1,-14.8,39.1,-23.3,x
1652785773482,-0.7,1.3,0.7,-0.5,6.5,8.6,-7.7,40.9,-25.4,x
1652785773499.7,-1.1,1.6,0.9,-1.2,7.1,9.3,0.3,38,-23,x
1652785773515.9,-1.1,1.7,1.3,-1.2,7.1,9.3,9.5,32.3,-16.5,x
1652785773532.6,-0.6,1.8,2,-0.9,7.3,9.9,21.9,23.1,-8.9,x
1652785773548.6,-0.2,1.4,1.5,-0.5,7,8.8,38.8,23.9,-3.9,x
1652785773566,-0.2,1.3,0.9,-0.5,7,8.8,56.9,38.5,0,x
1652785773582.7,-0.4,1.6,0.3,-0.8,7.5,8.1,68.4,49.6,4.1,x
1652785773598.7,-1.1,3,0.6,-1.4,8.5,8.3,53.7,21,6.2,x
1652785773616,-0.4,3.4,0.8,0.2,8.8,9,17.5,-20.2,9.7,x
1652785773632,0.6,2.7,1.3,0.2,8.8,9,-22.5,-35.1,15.5,x
1652785773649.1,2.3,1.3,3.1,1.7,7.5,10.6,-49.7,-17.3,16.6,x
1652785773665.4,2.8,0.5,4.3,2.5,6.5,12.1,-55.1,12.8,11.8,x
1652785773683.1,2.4,0,3.8,2,5.7,11.9,6.6,89.9,-8.7,x
1652785773699.4,0.9,0,3.8,0.5,5.8,11.8,6.6,89.9,-8.7,x
1652785773716,-0.8,0.8,2.5,-1.1,6.4,11,35.6,74.9,-12.6,x
1652785773733,-1.8,0.8,0.2,-2.6,6.6,7.6,44.4,40,-6.4,x
1652785773749.3,-1.8,0.5,-0.4,-2.6,6.6,7.6,35.1,13.4,7.3,x
1652785773766,-0.8,-0.3,-0.6,-1.9,6,7.2,17.4,2,24.8,x
1652785773783,0.7,-0.8,0.2,-0.6,5.4,7.7,5.9,1.3,38,x
1652785773799.4,1.2,-1,0.6,0.5,5.1,8.5,6,0.6,40.4,x
1652785773816.1,1.7,-1.6,0.6,1,4.6,8.4,16.1,-0.5,33.5,x
1652785773832,1.2,-1.9,-0.3,0.8,4.4,7.7,29.2,3.3,23,x
1652785773848.6,0.7,-2,-0.7,-0.4,4.1,6.3,41.4,11,17.8,x
1652785773866.6,0.2,-2.3,-1.3,-0.4,4.1,6.3,53.9,16.2,21.1,x
1652785773882.9,-0.1,-2.9,-1.9,-0.6,3.8,5.6,68.2,15.7,27.4,x
1652785773899.5,-0.3,-3.4,-2.7,-0.7,3.5,4.8,84.9,7.6,33,x
1652785773916.6,-0.4,-3.6,-3.5,-0.8,3.3,3.1,99.1,-5.8,35,x
1652785773932.7,-0.5,-3.8,-3.6,-0.8,3.3,3.1,107.6,-22.3,32.4,x
1652785773949.1,-0.4,-3.2,-2.9,-0.6,3.8,3,99.7,-47.2,24.8,x
1652785773966.1,-1.2,-2,-3.8,-1.1,6.2,2.2,72.6,-84.9,14.7,x
1652785773983,-1.3,-1.1,-4.1,-1.1,6.2,2.2,35.6,-87.3,7,x
1652785773999.1,-0.8,-0.4,-3.4,-0.7,7,2.6,-0.8,-36.1,7.1,x
1652785774015.3,-0.2,-0.8,-1.2,-0.2,6.6,4.3,-30.7,29.7,8,x
1652785774033.6,-0.2,-0.4,0.8,-0.5,6.9,8,-67.2,87,-1,x
1652785774048.6,-0.4,-0.2,1.7,-0.5,6.9,8,-67.2,87,-1,x
1652785774065.3,-0.3,0.4,3.4,-0.6,7.2,9.7,-65,63.3,-8.1,x
1652785774083,0.4,0.7,4.3,0.3,7.2,10.8,-50.5,20.3,-18.4,x
1652785774102.1,0.7,0.4,3.8,0.3,7.2,10.8,-27.6,-15.7,-32,x
1652785774115.3,0.5,0.3,2.9,0.2,7,10,-5,-23.9,-45.3,x
1652785774133,0.1,1.4,1.9,-0.2,7.8,9.3,-1,-31.8,-51.9,x
1652785774148.6,0.2,1.7,1.3,0.1,8.6,7.8,-17,-37.3,-55.1,x
1652785774166.4,0.7,2,0.6,0.1,8.6,7.8,-46.3,-26.6,-62.4,x
1652785774182,0.5,2.2,1,-0.1,8.6,8.2,-81.3,-5,-72,x
1652785774199.3,-0.2,2.1,2,-1.4,7.7,10.3,-110.8,19.6,-74.3,x
1652785774216.1,-0.4,1.8,2.6,-1.4,7.7,10.3,-125.1,42.2,-66.5,x
1652785774232.8,-0.8,1.5,3.4,-2,7.2,11.2,-118.9,50.2,-50.5,x
1652785774249.3,-1,1.4,3.6,-2.4,6.9,11.7,-97.8,38.8,-29.2,x
1652785774266.1,-0.8,1.2,2.9,-1.9,6.4,10.9,-69.9,15.7,-3.7,x
1652785774283.1,-0.5,1.1,2.5,-1.9,6.4,10.9,-40.4,-10.5,22.6,x
1652785774299.1,0.5,0.8,1.7,-1,6.2,10.2,-13.1,-28.6,43.7,x
1652785774315.3,1.7,-0.2,0.7,1.2,4.9,8.5,9.7,-38.7,54,x
1652785774333,2,-0.6,0.1,1.2,4.9,8.5,27.2,-39.1,53.5,x
1652785774349.3,1.9,-1,-1,1.3,4.6,7.5,37.4,-33.6,45.8,x
1652785774366.1,1.2,-0.9,-2.1,1,4.7,6.5,40.3,-29.6,37.2,x
1652785774381.9,0.7,-0.8,-2.8,0.4,4.9,5.1,38.4,-29.3,32.2,x
1652785774398.9,0.6,-0.8,-3.1,0.4,4.9,5.1,32.8,-32.5,29.7,x
1652785774415.5,0.7,-0.9,-3.5,0.5,4.9,4.6,24.5,-35.2,24.8,x
1652785774431.9,0.9,-0.6,-4.4,0.9,5.3,3.4,14.4,-33.9,16.7,x
1652785774449.4,0.9,-0.5,-4.5,0.8,5.4,4,0.1,-27.8,6.8,x
1652785774466,0.6,-0.4,-3.7,0.8,5.4,4,-18.6,-19.6,-2.8,x
1652785774483.4,0.5,-0.4,-1.9,0.6,5.3,5.4,-32.5,-15.3,-9.9,x
1652785774499.4,0.3,-0.4,-1.4,0.4,5.2,6.6,-34.9,-15.5,-17,x
1652785774515.9,0.2,-0.2,-0.8,0.3,5.3,7.2,-21.4,1.9,-22,x
1652785774532,0.5,0.3,-0.5,0.4,5.8,7.4,-1.5,30.1,-23.6,x
1652785774548.6,0.8,0.4,-0.7,0.6,6.1,7.3,15.1,40.9,-27.7,x
1652785774565.6,0.8,0.6,-1,0.5,6.3,6.9,23.9,31.5,-36.9,x
1652785774582.6,-0.1,1,-1.4,-0.3,6.7,6.6,23.5,11.8,-46.1,x
1652785774598.6,-0.9,1.3,-1.3,-1.1,6.9,6.4,15.7,-0.9,-49.8,x
1652785774616.9,-1.4,1.5,-0.3,-2,7.1,7.8,3.3,-9.8,-47.9,x
1652785774632.7,-1.4,1.4,0,-2,7.1,7.8,-8.7,-14.8,-40.9,x
1652785774648.9,-1.1,1.2,1.5,-1.8,7,8.9,-12.1,-2.9,-31.2,x
1652785774666.8,-0.9,1.3,1.7,-1.8,7.3,9.7,-5.2,15.9,-19.5,x
1652785774682.7,-1,1.5,1.9,-1.8,7.3,9.7,11.7,46.1,-6.5,x
1652785774699.3,-1.1,1.9,2.1,-2,7.7,10,26.8,48.2,7.4,x
1652785774715.2,-0.8,2.1,2.4,-1.8,8,10.1,30.9,8.3,18.2,x
1652785774733.1,-0.3,2.3,1.8,-0.4,7.9,9.4,17.4,-49.1,20.9,x
1652785774749.8,0.2,1.8,1.5,-0.4,7.9,9.4,-8.5,-76.2,18.5,x
1652785774765.9,1.1,0.4,1.6,0.5,6.7,9.5,-24.6,-46.8,13.5,x
1652785774782.8,0.9,-0.7,1.7,0.7,5.5,9.6,-18.8,8,9.3,x
1652785774799.3,0.3,-0.3,1.9,-0.2,5.5,9.9,-1.4,45.2,7.2,x
1652785774816,-0.8,0.9,1.4,-1.3,6.6,9.5,11.4,38.3,9,x
1652785774831.9,-1,0.9,0.6,-1.6,6.9,8.8,12.5,9.3,11.7,x
1652785774849.7,-0.9,0.3,0.3,-1.5,6.5,8.3,4.5,-20,14.1,x
1652785774866,-0.8,-0.1,0.2,-1.3,6,8.2,-4.7,-37.1,17.8,x
1652785774881.9,-0.5,-0.8,0.3,-0.9,5.3,8.3,-6.8,-37.8,22,x
1652785774899.5,0,-1.6,-0.1,0,4.1,7.6,0,-30.5,24,x
1652785774916.5,0.2,-1.8,-0.4,0,4.1,7.6,10.1,-20.4,23.9,x
1652785774932.7,0.4,-1.7,-1.1,0.3,4.2,7,15,-18.1,23.6,x
1652785774948.6,0.5,-1.5,-1.7,0.5,4.4,6.4,11,-21,21.1,x
1652785774968.5,0.2,-1.6,-1.5,0.2,4.2,6.4,5.7,-19.8,14.1,x
1652785774982.7,0,-1.8,-1.4,0.2,4.2,6.4,6.1,-14.6,6,x
1652785774999.3,-0.4,-2.1,-1.5,-0.1,4,6.3,12.5,-8.9,2.6,x
1652785775016.5,-0.7,-2,-1.9,-0.5,4.1,5.6,19.9,-5.6,3.6,x
1652785775033.5,-0.7,-2,-2.1,-0.5,4.1,5.6,25.2,-3.3,5.4,x
1652785775049.4,-0.9,-2.1,-2.4,-0.6,4.1,5.3,27.6,-3.1,4.4,x
1652785775065.2,-1.1,-2,-2.4,-0.8,4.1,5.2,25.4,-9.8,0.4,x
1652785775081.9,-1.2,-1.8,-2.4,-0.9,4.5,5.3,17.8,-17,-4.2,x
1652785775099.2,-1.2,-1.7,-2.2,-0.9,4.5,5.3,7.4,-16.9,-7.9,x
1652785775115.7,-1,-1.6,-1.5,-0.8,4.5,5.8,-0.7,-9.3,-9.7,x
1652785775131.9,-1,-1.1,-0.7,-0.7,5.3,7.3,-5.1,-3.4,-10.2,x
1652785775149.2,-0.9,-0.8,-0.2,-0.2,5.6,8.2,-7.9,-6.1,-10.4,x
1652785775165.8,-0.4,-0.5,0.8,-0.2,5.6,8.2,-10.7,-18.8,-11.9,x
1652785775181.9,0.2,-0.2,1.4,0.3,5.8,8.8,-14.9,-30.5,-17.2,x
1652785775198.8,0.5,0.1,1.7,0.7,6.2,9.2,-18.7,-25.9,-24.9,x
1652785775215.2,0.5,0.2,1.6,0.7,6.2,9.2,-21,-4.8,-34,x
1652785775232.6,-0.1,1,1.9,0.1,6.7,9.4,-22.7,20.3,-40.6,x
1652785775249.6,0.1,1.3,2.4,0.3,7.3,10.1,-28.7,21.7,-40.7,x
1652785775265.9,0.4,1.5,2.3,0.3,7.3,10.1,-40.8,6,-40.2,x
1652785775283.1,0.8,1.6,2.1,0.6,7.3,10.1,-56.6,0.5,-43.7,x
1652785775298.6,0.4,1.7,2.5,0.4,7.1,10.5,-72.9,6.3,-48.9,x
1652785775316.9,-0.4,1.8,3.1,-1.2,6.9,11.9,-84.1,20.3,-47.8,x
1652785775332.6,-0.7,1.8,3.5,-1.2,6.9,11.9,-84.2,37.5,-35.7,x
1652785775349.3,-1.2,1.8,4,-1.7,6.8,12.5,-73.4,44,-16,x
1652785775365.9,-1,1.5,3.9,-1.4,6,12.3,-54.4,37.3,8,x
1652785775382.7,-0.7,1.2,3.6,-1.4,6,12.3,-31.5,20.3,32.3,x
1652785775399.3,0.2,0.6,2.4,-0.5,5.5,11.4,-9.1,0,50.8,x
1652785775416,1,0.1,0.8,0.3,5.1,10,6,-13.2,58.6,x
1652785775433.1,1.4,-0.3,-0.5,0.9,4.7,8.7,11.1,-18.6,57.1,x
1652785775449.3,1.5,-0.5,-0.9,1.2,4.4,7.8,10.3,-15.3,51.1,x
1652785775465.3,1.5,-0.9,-1.5,1.4,4.1,7.3,9.2,-5.5,45.1,x
1652785775482.4,1.4,-1,-1.8,0.8,3.9,6.4,11,7.2,39.4,x
1652785775500.3,0.7,-1.2,-2.4,0.5,3.9,6,24,21.5,30.1,x
1652785775515.9,0.6,-1.1,-2.7,0.5,3.9,6,24,21.5,30.1,x
1652785775531.9,0.3,-1,-3.3,0.2,4.1,5.4,28.4,17.4,26,x
1652785775549.5,0.3,-1.1,-4,0.1,4.2,4.2,28.3,13,21.4,x
1652785775565.9,0.3,-1,-4.2,0.1,4.2,4.2,24.1,13.6,15.3,x
1652785775581.9,0,-0.9,-4.1,-0.1,4.3,4.1,17.4,15.3,8.4,x
1652785775599.8,-0.3,-0.4,-3.9,-0.7,5,4.6,6.8,12.4,1.9,x
1652785775617.1,-0.5,-0.2,-3.6,-0.9,5.3,5.6,-13.4,3.5,-2.2,x
1652785775632.5,-0.6,0.2,-2.5,-0.9,5.3,5.6,-13.4,3.5,-2.2,x
1652785775648.6,-0.5,0.6,-1.5,-0.8,5.6,6.5,-15.1,-2.2,-0.8,x
1652785775666,-0.3,0.8,-0.1,-0.4,6.1,8.5,-10.9,-4.3,0.4,x
1652785775683.1,-0.2,1,0.4,-0.4,6.1,8.5,0.3,-6.2,1.2,x
1652785775698.6,-0.1,1.3,0.7,-0.3,6.4,8.8,18.4,1.4,-0.2,x
1652785775715.2,-0.5,1.5,0.6,-1,7.2,8.5,34.3,8.3,-3,x
1652785775733.4,-0.7,1.8,0.4,-1,7.2,8.5,41,7.7,-2.9,x
1652785775749.3,-0.9,1.8,0.1,-1.2,7.4,8.2,38.8,8,1.5,x
1652785775765.2,-0.7,1.9,0.3,-1.1,7.4,8.2,33.4,16.2,8.3,x
1652785775783.5,-0.4,1.5,0.4,-0.8,7.2,8.5,30.9,36.2,15.1,x
1652785775799.8,-0.3,1.5,0.7,-0.8,7.2,8.5,27.9,59.1,19.4,x
1652785775816,-0.9,2.5,1.4,-1.3,8,9.2,9.2,52.7,21.7,x
1652785775831.9,-0.8,3.1,2.4,-0.7,8.3,11.6,-22.3,24.7,21.5,x
1652785775849.7,0.5,2,4.6,0.3,7,13.1,-66.7,-27.4,15.9,x
1652785775865.7,0.9,1.3,5.1,0.3,7,13.1,-66.7,-27.4,15.9,x
1652785775882.7,1.3,-0.3,5.3,0.8,5.5,13.6,-48.9,-5.1,12.5,x
