time,sensor_alpha[undefined],sensor_beta[undefined],sensor_gamma[undefined],label_activities_standing
1652785738006.1,77.7,16.4,-0.8,x
1652785738039.4,77.8,16.5,-0.8,x
1652785738056.4,77.8,16.8,-0.8,x
1652785738073.7,77.9,17,-0.8,x
1652785738089.4,78,17.3,-0.8,x
1652785738106.3,78.2,17.6,-0.9,x
1652785738123.4,78.2,17.8,-0.9,x
1652785738143.5,78.3,17.9,-0.9,x
1652785738156,78.3,18.1,-0.9,x
1652785738222.8,78.3,18.1,-1.1,x
1652785738256.1,78.3,18.2,-1.2,x
1652785738289.4,78.3,18.4,-1.3,x
1652785738307.1,78.2,18.5,-1.3,x
1652785738322.9,78.2,18.6,-1.3,x
1652785738339.5,78.1,18.8,-1.4,x
1652785738356.4,78,18.8,-1.4,x
1652785738372.7,77.8,18.9,-1.4,x
1652785738389.3,77.6,19,-1.3,x
1652785738406,77.5,19,-1.2,x
1652785738422.9,77.2,19.1,-1,x
1652785738456,76.9,19.1,-0.8,x
1652785738472.7,76.6,19.1,-0.7,x
1652785738489.2,76.5,19.1,-0.6,x
1652785738506.1,76.2,19,-0.4,x
1652785738522.7,76,19,-0.1,x
1652785738539.5,75.9,19,0,x
1652785738556.1,75.7,19,0.2,x
1652785738572.7,75.5,19,0.4,x
1652785738589.3,75.3,19.1,0.7,x
1652785738639.4,75.4,19.2,0.8,x
1652785738672.7,75.6,19.3,0.5,x
1652785738689.3,75.7,19.5,0.3,x
1652785738706.3,75.8,19.6,0.1,x
1652785738722.6,75.9,19.7,0,x
1652785738743.2,75.9,19.8,-0.2,x
1652785738756.1,75.9,19.9,-0.4,x
1652785738773.5,75.9,19.8,-0.4,x
1652785738789.4,75.8,19.7,-0.4,x
1652785738806.2,75.6,19.4,-0.4,x
1652785738823.6,75.5,19.2,-0.3,x
1652785738841,75.4,19,-0.2,x
1652785738856.2,75.3,19,-0.2,x
1652785738872.7,75.3,18.9,-0.1,x
1652785738891.1,75.2,18.8,-0.1,x
1652785738906,75.2,18.9,-0.1,x
1652785738922.8,75.2,18.9,-0.2,x
1652785738940.3,75.2,19.1,-0.2,x
1652785738972.6,75.1,19.3,-0.2,x
1652785738989.6,75.1,19.4,-0.1,x
1652785739005.9,75,19.4,-0.1,x
1652785739023.9,74.7,19.4,0,x
1652785739039.4,74.6,19.4,0.1,x
1652785739056.9,74.4,19.2,0.4,x
1652785739072.7,74.3,19.1,0.5,x
1652785739089.4,74.3,19.1,0.7,x
1652785739106.1,74.3,19.2,0.7,x
1652785739139.3,74.4,19.2,0.7,x
1652785739173.4,74.7,19.5,0.2,x
1652785739189.3,74.8,19.7,0.1,x
1652785739223.6,74.8,19.6,0.1,x
1652785739240.4,74.8,19.6,0.2,x
1652785739257.3,74.7,19.7,0.2,x
1652785739289.4,74.7,19.8,0.3,x
1652785739324,74.6,19.6,0.5,x
1652785739340.1,74.6,19.6,0.6,x
1652785739406.6,74.6,19.6,0.8,x
1652785739424.3,74.5,19.6,0.8,x
1652785739439.3,74.4,19.5,0.8,x
1652785739456,74.3,19.4,0.8,x
1652785739489.9,74.2,19.3,0.9,x
1652785739506.1,74,19.2,0.9,x
1652785739523,73.7,19.1,1,x
1652785739539.4,73.6,19,1.1,x
1652785739556,73.4,18.9,1.4,x
1652785739572.9,73.2,18.8,1.6,x
1652785739590.6,73.1,18.7,1.7,x
1652785739622.6,73,18.7,1.9,x
1652785739656.3,73.1,18.7,2,x
1652785739689.3,73.2,18.9,1.8,x
1652785739722.7,73.4,19.1,1.6,x
1652785739739.3,73.4,19.3,1.5,x
1652785739780.6,73.4,19.3,1.3,x
1652785739822.7,73.3,19.1,1.2,x
1652785739840.3,73.3,19,1.2,x
1652785739857.1,73.3,18.9,1.1,x
1652785739872.6,73.1,18.8,1.2,x
1652785739906.5,73,18.8,1.3,x
1652785739922.7,72.9,18.8,1.4,x
1652785739989.2,73,18.9,1.4,x
1652785740022.7,73.1,19,1.3,x
1652785740072.8,73,18.9,1.3,x
1652785740090.3,73,18.8,1.3,x
1652785740106.1,73,18.7,1.4,x
1652785740172.5,73.1,18.6,1.4,x
1652785740189.6,73.1,18.5,1.4,x
1652785740205.9,73.2,18.5,1.3,x
1652785740222.5,73.4,18.5,1.1,x
1652785740239.2,73.6,18.6,1,x
1652785740272.6,73.7,18.6,0.8,x
1652785740305.9,73.9,18.5,0.7,x
1652785740322.7,74,18.5,0.5,x
1652785740339.4,74.1,18.6,0.4,x
1652785740356.1,74.2,18.7,0.2,x
1652785740372.7,74.3,18.8,0,x
1652785740389.3,74.4,18.9,-0.2,x
1652785740406.3,74.4,19,-0.4,x
1652785740424.1,74.4,19,-0.6,x
1652785740439.3,74.4,19.2,-0.9,x
1652785740456.9,74.3,19.5,-1.2,x
1652785740473.5,74.1,19.6,-1.3,x
1652785740489.6,73.9,19.6,-1.2,x
1652785740505.9,73.5,19.6,-0.9,x
1652785740523.3,73.2,19.6,-0.6,x
1652785740556,72.9,19.8,-0.8,x
1652785740572.6,72.8,20.1,-1,x
1652785740590.5,72.7,20.2,-1.1,x
1652785740606,72.7,20.4,-1.3,x
1652785740622.6,72.6,20.6,-1.3,x
1652785740672.7,72.9,20.7,-1.5,x
1652785740689.3,73,20.9,-1.8,x
1652785740706.4,73.1,21,-1.9,x
1652785740722.8,73.1,21.3,-2.1,x
1652785740739.3,73,21.4,-2.1,x
1652785740756.7,72.8,21.4,-2,x
1652785740772.6,72.6,21.3,-1.8,x
1652785740789.3,72.4,21.1,-1.6,x
1652785740805.8,72.2,20.9,-1.4,x
1652785740823.3,72,20.8,-1.3,x
1652785740855.9,71.8,20.5,-1,x
1652785740889.7,71.8,20.4,-0.8,x
1652785740905.9,71.9,20.4,-0.8,x
1652785740955.9,72.1,20.7,-1.1,x
1652785740972.6,72.2,20.8,-1.2,x
1652785740989.9,72.2,20.9,-1.3,x
1652785741005.9,72.2,21,-1.4,x
1652785741023.6,72.1,21.1,-1.5,x
1652785741056,71.9,21.2,-1.4,x
1652785741072.6,71.9,21.3,-1.3,x
1652785741106,71.8,21.2,-1.3,x
1652785741156,71.7,21.1,-1.3,x
1652785741206,71.6,21.2,-1.3,x
1652785741222.9,71.6,21.3,-1.4,x
1652785741240.2,71.5,21.4,-1.4,x
1652785741289.2,71.3,21.5,-1.4,x
1652785741306,71.2,21.5,-1.3,x
1652785741322.7,71.1,21.6,-1.3,x
1652785741356,71,21.6,-1.3,x
1652785741372.6,70.9,21.7,-1.3,x
1652785741389.3,70.8,21.7,-1.2,x
1652785741406,70.8,21.6,-1.2,x
1652785741422.6,70.6,21.6,-1.1,x
1652785741439.2,70.5,21.5,-1,x
1652785741455.9,70.5,21.6,-0.9,x
1652785741506,70.3,21.6,-0.7,x
1652785741539.3,70.2,21.7,-0.6,x
1652785741555.9,70.2,21.7,-0.5,x
1652785741573,70.1,21.6,-0.3,x
1652785741590.7,70,21.5,-0.1,x
1652785741605.9,69.9,21.4,0.1,x
1652785741622.6,69.9,21.3,0.3,x
1652785741639.3,69.8,21.2,0.5,x
1652785741655.9,69.9,21.1,0.7,x
1652785741672.6,70,20.9,0.8,x
1652785741689.2,70.2,20.8,1,x
1652785741722.5,70.5,20.9,1,x
1652785741739.2,70.8,21,0.9,x
1652785741755.9,71.1,21.2,0.8,x
1652785741772.6,71.3,21.3,0.7,x
1652785741789.2,71.6,21.5,0.6,x
1652785741806,72,21.6,0.3,x
1652785741822.5,72.2,21.7,0.2,x
1652785741839.3,72.4,21.8,0.1,x
1652785741855.9,72.5,21.8,0,x
1652785741872.9,72.6,21.7,0,x
1652785741889.2,72.6,21.7,-0.1,x
1652785741906,72.5,21.5,-0.1,x
1652785741922.5,72.5,21.5,0.1,x
1652785741957.2,72.2,21.5,0.2,x
1652785741972.5,72,21.4,0.3,x
1652785741989.1,71.8,21.3,0.4,x
1652785742005.8,71.7,21.1,0.5,x
1652785742022.8,71.6,20.8,0.5,x
1652785742039.1,71.6,20.6,0.5,x
1652785742055.8,71.6,20.4,0.5,x
1652785742072.5,71.6,20.2,0.4,x
1652785742089.2,71.7,20.1,0.3,x
1652785742105.9,71.7,20,0.2,x
1652785742122.6,71.8,20,0.1,x
1652785742139.3,71.8,20.1,0,x
1652785742155.9,71.9,20.1,-0.1,x
1652785742189.2,72,20.2,-0.2,x
1652785742205.9,72,20.1,-0.3,x
1652785742222.6,72.1,20.1,-0.4,x
1652785742239.2,72.1,20.1,-0.6,x
1652785742255.9,72.2,20,-0.8,x
1652785742289.2,72.2,19.9,-1,x
1652785742305.9,72.2,19.8,-1.1,x
1652785742355.9,72.1,19.7,-1,x
1652785742372.6,72,19.8,-0.9,x
1652785742405.9,72.1,19.8,-0.9,x
1652785742472.6,72.3,19.7,-1,x
1652785742506.5,72.4,19.6,-1,x
1652785742539.1,72.5,19.5,-0.9,x
1652785742572.6,72.6,19.5,-0.8,x
1652785742605.9,72.8,19.6,-0.8,x
1652785742622.8,72.8,19.7,-0.8,x
1652785742639.2,73,19.8,-0.8,x
1652785742655.9,73.1,19.9,-0.8,x
1652785742689.2,73.3,20.1,-0.8,x
1652785742706.6,73.4,20.1,-0.9,x
1652785742722.5,73.6,20.1,-1.1,x
1652785742755.9,73.6,20,-1.2,x
1652785742772.5,73.6,19.9,-1.1,x
1652785742789.2,73.5,19.8,-1,x
1652785742805.8,73.4,19.7,-0.8,x
1652785742823.3,73.3,19.6,-0.6,x
1652785742839.2,73.1,19.5,-0.3,x
1652785742855.8,73.1,19.4,0,x
1652785742872.9,73,19.3,0.1,x
1652785742891,73,19.2,0.4,x
1652785742906.3,73,19.1,0.6,x
1652785742922.5,73,19,0.7,x
1652785742940.3,73.1,19,0.7,x
1652785742972.5,73.3,18.7,0.5,x
1652785742989.5,73.3,18.5,0.6,x
1652785743022.5,73.3,18.3,0.5,x
1652785743039.1,73.3,18.2,0.4,x
1652785743073.3,73.3,18.3,0.4,x
1652785743089.2,73.2,18.4,0.5,x
1652785743123.6,73,18.5,0.7,x
1652785743139.2,72.8,18.5,0.9,x
1652785743173.5,72.7,18.5,1.1,x
1652785743189.8,72.7,18.6,1.2,x
1652785743240.1,72.8,18.8,1.2,x
1652785743255.8,72.9,18.9,1.1,x
1652785743290.5,73,19.1,1,x
1652785743307.3,73.1,19.2,0.9,x
1652785743339.6,73.1,19.4,0.8,x
1652785743372.5,73.1,19.4,0.6,x
1652785743389.2,73.1,19.4,0.5,x
1652785743439.2,73,19.5,0.4,x
1652785743473.6,72.9,19.6,0.5,x
1652785743489.1,72.9,19.7,0.5,x
1652785743524.4,72.8,19.8,0.5,x
1652785743555.9,72.7,19.7,0.6,x
1652785743640.2,72.8,19.7,0.5,x
1652785743690.4,72.9,19.8,0.5,x
1652785743705.9,72.9,19.9,0.4,x
1652785743923.9,73,20.1,0.4,x
1652785743955.8,73,20.2,0.3,x
1652785744022.7,72.8,20.2,0.4,x
1652785744057,72.6,20.3,0.6,x
1652785744073.4,72.5,20.3,0.7,x
1652785744156.7,72.6,20.4,0.6,x
1652785744173.8,72.6,20.5,0.5,x
1652785744189.2,72.7,20.6,0.5,x
1652785744205.9,72.7,20.7,0.5,x
1652785744290.2,72.8,20.6,0.5,x
1652785744306.6,72.8,20.5,0.4,x
1652785744355.8,72.9,20.3,0.2,x
1652785744389.4,72.9,20.1,0.2,x
1652785744406.8,72.9,20,0.2,x
1652785744422.5,72.8,19.9,0.2,x
1652785744439.4,72.9,19.8,0.3,x
1652785744489,72.9,19.9,0.6,x
1652785744506,72.8,20.1,0.8,x
1652785744523.9,72.8,20.2,1,x
1652785744539.7,72.7,20.6,1.3,x
1652785744556,72.7,20.8,1.4,x
1652785744573.2,72.7,21.2,1.7,x
1652785744589.2,72.7,21.5,1.9,x
1652785744605.8,72.8,21.7,2,x
1652785744623.2,72.9,21.8,1.9,x
1652785744640.2,73.1,21.9,1.9,x
1652785744656.4,73.4,22,1.7,x
1652785744672.9,73.5,22,1.5,x
1652785744690.3,73.7,22,1.4,x
1652785744706.6,73.9,21.9,1.3,x
1652785744747.9,73.8,21.8,1.3,x
1652785744772.4,73.7,21.6,1.3,x
1652785744805.8,73.5,21.4,1.4,x
1652785744823.4,73.4,21.3,1.4,x
1652785744839.1,73.3,21.1,1.5,x
1652785744873.9,73.2,21,1.6,x
1652785744906.7,73.1,20.7,1.7,x
1652785744939.2,73.1,20.5,1.8,x
1652785744989.5,73.1,20.7,1.6,x
1652785745005.8,73.2,20.8,1.5,x
1652785745022.5,73.3,20.9,1.3,x
1652785745056.5,73.3,21.1,1.2,x
1652785745072.4,73.3,21.2,1.1,x
1652785745122.4,73.2,21.1,1.1,x
1652785745139,73.1,21,1.1,x
1652785745173.4,73.1,20.8,1.2,x
1652785745189.4,73.1,20.6,1.2,x
1652785745239.9,73.1,20.6,1.1,x
1652785745255.8,73.2,20.7,1.1,x
1652785745273.6,73.2,20.8,1,x
1652785745290.4,73.3,20.9,0.9,x
1652785745390.5,73.2,20.8,0.9,x
1652785745473.4,73.3,20.6,1,x
1652785745489.6,73.4,20.6,0.9,x
1652785745539.1,73.6,20.7,0.7,x
1652785745639.2,73.7,20.6,0.6,x
1652785745689.4,73.6,20.5,0.7,x
1652785745756,73.7,20.4,0.9,x
1652785745823.6,73.9,20.4,0.8,x
1652785745855.8,74.1,20.5,0.8,x
1652785745889.1,74.3,20.4,0.6,x
1652785745907.1,74.3,20.4,0.5,x
1652785745955.8,74.3,20.3,0.4,x
1652785746072.4,74.1,20.3,0.5,x
1652785746090.3,74.1,20.3,0.6,x
1652785746123.6,74,20.2,0.6,x
1652785746140,74,20.1,0.7,x
1652785746173,74.1,20.1,0.6,x
1652785746189,74.1,20,0.5,x
1652785746207,74.1,20.1,0.5,x
1652785746256.6,74.1,20.2,0.4,x
1652785746305.7,74,20.2,0.5,x
1652785746355.8,73.9,20.2,0.6,x
1652785746373.1,73.9,20.1,0.6,x
1652785746439.3,73.9,20.2,0.6,x
1652785746573.6,73.8,20.3,0.7,x
1652785746589,73.9,20.3,0.7,x
1652785746655.8,74,20.2,0.5,x
1652785746673.6,74.1,20.2,0.5,x
1652785746722.4,74,20.2,0.4,x
1652785746789.9,73.8,20.2,0.5,x
1652785746806.3,73.8,20.2,0.6,x
1652785746822.4,73.7,20.1,0.6,x
1652785746872.4,73.7,20,0.6,x
1652785746906.8,73.7,20.1,0.6,x
1652785746939,73.7,20.2,0.6,x
1652785747005.7,73.5,20.3,0.7,x
1652785747056.4,73.3,20.2,0.8,x
1652785747106.4,73.1,20.2,1,x
1652785747122.3,73,20.2,1.1,x
1652785747140.3,73,20.2,1.2,x
1652785747190.2,73,20.4,1.2,x
1652785747323.7,72.8,20.4,1.2,x
1652785747355.6,72.7,20.3,1.3,x
1652785747423.8,72.6,20.3,1.4,x
1652785747456.4,72.6,20.4,1.4,x
1652785747472.4,72.5,20.5,1.4,x
1652785747489.7,72.5,20.6,1.4,x
1652785747506.3,72.4,20.8,1.4,x
1652785747539.5,72.3,20.7,1.4,x
1652785747557.2,72.3,20.6,1.5,x
1652785747577.9,72.3,20.5,1.5,x
1652785747589.4,72.3,20.6,1.6,x
1652785747606.9,72.4,20.7,1.6,x
1652785747639,72.4,20.9,1.6,x
1652785747673,72.5,21.1,1.6,x
1652785747689.8,72.7,21.1,1.5,x
1652785747707.1,72.8,21.2,1.4,x
1652785747724.1,72.9,21.2,1.2,x
1652785747756.4,73,21.3,1.1,x
1652785747806.7,72.9,21.4,1.1,x
1652785747823.7,72.8,21.4,1.1,x
1652785747841,72.8,21.4,1.2,x
1652785747873.2,72.6,21.4,1.4,x
1652785747889,72.5,21.4,1.5,x
1652785747923.1,72.5,21.3,1.7,x
1652785747988.9,72.6,21.3,1.7,x
1652785748006.6,72.7,21.3,1.6,x
1652785748039.6,72.9,21.3,1.5,x
1652785748055.6,73,21.3,1.3,x
1652785748123.4,73.1,21.2,1.2,x
1652785748189,73.2,21.1,1.3,x
1652785748207.4,73.2,20.9,1.3,x
1652785748222.4,73.4,20.8,1.2,x
1652785748257.2,73.6,20.6,1.2,x
1652785748272.5,73.7,20.7,1.1,x
1652785748306.6,73.9,20.7,1,x
1652785748339.7,74.1,20.7,0.8,x
1652785748372.9,74.2,20.6,0.8,x
1652785748405.7,74.2,20.7,0.8,x
1652785748522.4,74.3,20.8,0.6,x
1652785748539.2,74.3,20.9,0.5,x
1652785748572.6,74.2,21,0.6,x
1652785748606.8,74.2,21,0.5,x
1652785748623,74.1,21.1,0.5,x
1652785748638.9,74.1,21.1,0.6,x
1652785748656.8,74,21.2,0.6,x
1652785748739.7,73.8,21.2,0.7,x
1652785748756.8,73.8,21.1,0.8,x
1652785748772.3,73.7,21,0.8,x
1652785748805.8,73.6,21,1,x
1652785748823.6,73.5,20.9,1.1,x
1652785748856.6,73.5,20.9,1.2,x
1652785748872.8,73.6,20.9,1.1,x
1652785748924,73.7,21.1,1,x
1652785748955.9,73.7,21.2,1,x
1652785749023,73.5,21.2,1,x
1652785749040.5,73.5,21.1,1.1,x
1652785749072.3,73.4,21,1.2,x
1652785749122.3,73.4,21.1,1.3,x
1652785749155.7,73.5,21.2,1.2,x
1652785749172.3,73.6,21.2,1.1,x
1652785749189.9,73.6,21.2,1,x
1652785749256.5,73.5,21.2,0.9,x
1652785749306.4,73.4,21.1,0.9,x
1652785749440,73.5,21,0.8,x
1652785749489.7,73.5,21,0.6,x
1652785749505.6,73.5,21,0.5,x
1652785749539.8,73.4,21,0.6,x
1652785749589.2,73.4,20.8,0.7,x
1652785749639,73.6,20.8,0.5,x
1652785749689,73.7,20.8,0.3,x
1652785749722.7,73.7,20.8,0.2,x
1652785749755.6,73.7,20.7,0.1,x
1652785749773.8,73.7,20.7,0,x
1652785749972.2,73.9,20.8,-0.1,x
1652785750022.2,74,20.8,-0.2,x
1652785750055.6,74.1,20.9,-0.3,x
1652785750122.2,74.1,20.8,-0.2,x
1652785750139,74.1,20.8,-0.1,x
1652785750155.6,74,20.7,-0.1,x
1652785750172.2,74,20.6,0,x
1652785750189.2,74,20.5,0,x
1652785750205.6,73.9,20.4,0.1,x
1652785750222.2,73.8,20.3,0.2,x
1652785750238.9,73.8,20.2,0.4,x
1652785750288.9,73.9,20.2,0.5,x
1652785750338.9,74.1,20.3,0.4,x
1652785750388.9,74.3,20.2,0.3,x
1652785750422.2,74.3,20.1,0.4,x
1652785750488.8,74.4,20.1,0.4,x
1652785750522.2,74.4,20,0.4,x
1652785750638.9,74.6,19.9,0.3,x
1652785750672.2,74.6,19.8,0.3,x
1652785750738.9,74.6,19.8,0.2,x
1652785750773.3,74.5,19.8,0.2,x
1652785750805.6,74.4,19.8,0.3,x
1652785750855.5,74.3,19.7,0.3,x
1652785750938.8,74.2,19.9,0.4,x
1652785750972.2,74.2,19.8,0.3,x
1652785751038.8,74.1,19.9,0.3,x
1652785751089.6,74,19.8,0.4,x
1652785751138.9,73.9,19.8,0.6,x
1652785751172.2,73.8,19.7,0.7,x
1652785751222.4,73.9,19.8,0.7,x
1652785751305.5,74.1,19.8,0.7,x
1652785751506.3,74.3,19.7,0.7,x
1652785751723,74.4,19.7,0.6,x
1652785751806.2,74.3,19.8,0.6,x
1652785751856.2,74.2,19.7,0.8,x
1652785751972.8,74.2,19.9,0.7,x
1652785752040,74,19.9,0.7,x
1652785752088.7,73.8,20,0.8,x
1652785752122.4,73.6,19.9,0.9,x
1652785752155.6,73.5,20,0.9,x
1652785752190.3,73.4,20.1,1,x
1652785752205.4,73.3,20.1,1,x
1652785752222.9,73.3,20.1,1.1,x
1652785752256.5,73.1,20.1,1.2,x
1652785752272.1,73.1,20,1.2,x
1652785752289.1,73,20,1.3,x
1652785752305.5,73,20,1.4,x
1652785752322.4,72.9,20.1,1.5,x
1652785752356.5,72.9,20.2,1.6,x
1652785752373,72.8,20.3,1.7,x
1652785752422.2,72.9,20.2,1.7,x
1652785752438.8,73,20.3,1.6,x
1652785752472.6,73.1,20.4,1.5,x
1652785752522.2,73.1,20.3,1.5,x
1652785752539,73.1,20,1.8,x
1652785752555.6,73,19.6,2,x
1652785752572.1,73,19.4,2.2,x
1652785752590,73,19.3,2.2,x
1652785752622.2,72.9,19.3,2.3,x
1652785752672.1,72.9,19.2,2.2,x
1652785752723.1,73.1,19.3,2,x
1652785752738.8,73.2,19.4,1.9,x
1652785752755.5,73.2,19.5,1.8,x
1652785752822.2,73.3,19.3,1.7,x
1652785752838.8,73.4,19.1,1.7,x
1652785752855.5,73.5,19,1.6,x
1652785752888.8,73.6,19,1.5,x
1652785752922.1,73.7,19,1.3,x
1652785752955.5,73.7,19,1.1,x
1652785752972.1,73.8,19.1,1.1,x
1652785753022.8,73.8,19.1,1,x
1652785753072.1,73.8,19.2,0.9,x
1652785753138.7,73.6,19.3,0.9,x
1652785753189.4,73.5,19.3,1,x
1652785753205.5,73.5,19.4,1,x
1652785753222.3,73.6,19.5,1,x
1652785753238.8,73.6,19.6,0.9,x
1652785753256.1,73.6,19.7,0.8,x
1652785753289.5,73.5,19.8,0.8,x
1652785753372.1,73.4,19.9,0.8,x
1652785753388.9,73.3,20,0.9,x
1652785753439.1,73.4,20,1,x
1652785753472.5,73.5,20.1,0.9,x
1652785753488.7,73.5,20.2,0.8,x
1652785753505.5,73.6,20.2,0.8,x
1652785753572.2,73.6,20.1,0.9,x
1652785753605.5,73.7,20,0.7,x
1652785753639.5,74,20,0.5,x
1652785753655.5,74.1,20.1,0.3,x
1652785753672.4,74.2,20.2,0.2,x
1652785753688.8,74.2,20.2,0.1,x
1652785753722.8,74.1,20.2,0.2,x
1652785753739.4,74.1,20.2,0.3,x
1652785753756.2,74.1,20.1,0.3,x
1652785753789.5,74.1,20.1,0.5,x
1652785753805.4,74.2,20.1,0.6,x
1652785753839.4,74.4,20,0.5,x
1652785753873,74.7,19.9,0.3,x
1652785753888.8,74.8,19.9,0.2,x
1652785753906.1,75,19.8,0,x
1652785753922.1,75.1,19.8,-0.1,x
1652785753956.1,75.2,19.8,-0.2,x
1652785754006.1,75.2,19.6,-0.2,x
1652785754030,75.2,19.7,-0.2,x
1652785754072.5,75.2,19.9,-0.2,x
1652785754106.2,75.3,19.9,-0.3,x
1652785754122.6,75.4,19.9,-0.3,x
1652785754189.4,75.5,20.1,-0.4,x
1652785754256.1,75.5,20,-0.4,x
1652785754290.3,75.6,19.9,-0.4,x
1652785754356.2,75.8,20.1,-0.5,x
1652785754372.9,75.8,20.2,-0.5,x
1652785754389.5,75.8,20.3,-0.6,x
1652785754438.8,75.8,20.3,-0.5,x
1652785754523.8,75.6,20.2,-0.3,x
1652785754539.6,75.6,20.1,-0.3,x
1652785754573.1,75.6,20,-0.3,x
1652785754622.5,75.5,20.1,-0.3,x
1652785754640.1,75.5,20.2,-0.2,x
1652785754689.7,75.4,20.2,-0.1,x
1652785754706.2,75.4,20.1,-0.1,x
1652785754724,75.3,20,-0.1,x
1652785754739.6,75.3,20,0,x
1652785754773,75.2,19.9,0.1,x
1652785754839.9,75.2,20.1,0.1,x
1652785754873.6,75.2,20.1,0,x
1652785754889.8,75.3,20.1,-0.1,x
1652785754905.5,75.3,20.1,-0.2,x
1652785754922.6,75.3,20.1,-0.3,x
1652785754958.1,75.2,20.2,-0.5,x
1652785755006,75,20.4,-0.5,x
1652785755022,74.8,20.5,-0.4,x
1652785755039.9,74.8,20.6,-0.3,x
1652785755055.4,74.6,20.6,-0.2,x
1652785755072.5,74.4,20.6,-0.1,x
1652785755088.7,74.3,20.4,0,x
1652785755105.4,74.3,20.4,0.1,x
1652785755122.7,74.2,20.3,0.1,x
1652785755138.7,74.2,20.3,0.2,x
1652785755156.7,74.2,20.4,0.2,x
1652785755173.1,74.2,20.4,0.3,x
1652785755205.4,74.1,20.6,0.5,x
1652785755223.3,74.1,20.6,0.6,x
1652785755239.4,74.1,20.7,0.6,x
1652785755290,74.3,20.8,0.5,x
1652785755306.1,74.4,20.8,0.4,x
1652785755322,74.6,20.9,0.2,x
1652785755339.9,74.6,20.9,0.1,x
1652785755355.4,74.7,20.9,0,x
1652785755372,74.8,20.9,-0.1,x
1652785755390.1,74.8,20.8,-0.1,x
1652785755406.6,74.8,20.8,0,x
1652785755422.7,74.8,20.6,0.1,x
1652785755442.8,74.8,20.5,0.3,x
1652785755456.7,74.9,20.4,0.4,x
1652785755489,75.1,20.3,0.4,x
1652785755506.8,75.2,20.4,0.3,x
1652785755523.2,75.3,20.4,0.2,x
1652785755539.3,75.5,20.5,0,x
1652785755555.4,75.6,20.6,-0.1,x
1652785755572.6,75.6,20.7,-0.1,x
1652785755589.3,75.6,20.7,-0.2,x
1652785755605.4,75.6,20.8,-0.3,x
1652785755639.4,75.6,20.8,-0.6,x
1652785755656.1,75.7,20.8,-1,x
1652785755672,75.7,20.8,-1.4,x
1652785755690.2,75.8,20.8,-1.6,x
1652785755705.4,75.7,20.8,-1.8,x
1652785755722.7,75.6,20.7,-1.6,x
1652785755739.4,75.5,20.7,-1.1,x
1652785755756.1,75.6,20.8,-1,x
1652785755772.5,75.9,20.8,-1,x
1652785755789.5,76.3,20.7,-1.4,x
1652785755806.7,76.5,20.6,-1.6,x
1652785755822.6,76.7,20.6,-1.8,x
1652785755838.6,76.6,20.8,-1.7,x
1652785755856,76.5,21,-1.5,x
1652785755876.1,76.4,21,-1.6,x
1652785755889.2,76.3,21,-1.6,x
1652785755905.4,76.2,20.9,-1.8,x
1652785755939.5,75.9,20.7,-1.7,x
1652785755956.1,75.8,20.5,-1.6,x
1652785755973,75.7,20.3,-1.5,x
1652785756005.6,75.6,20.1,-1.3,x
1652785756022,75.5,20,-1.1,x
1652785756039.5,75.5,19.9,-1,x
1652785756072,75.3,20.1,-0.8,x
1652785756089.6,75.2,20.3,-0.8,x
1652785756123,75.1,20.4,-0.6,x
1652785756138.7,75.1,20.5,-0.5,x
1652785756156.2,75,20.7,-0.3,x
1652785756173.2,75,20.8,0,x
1652785756188.6,75,20.8,0.1,x
1652785756205.4,75,20.9,0.1,x
1652785756222.7,75.1,20.9,0.4,x
1652785756238.7,75.1,20.7,0.8,x
1652785756255.4,75.1,20.7,1.3,x
1652785756273.2,75.1,20.7,1.7,x
1652785756322,75.1,20.9,1.7,x
1652785756339.4,75.1,20.9,1.6,x
1652785756356,75,21,1.6,x
1652785756372,75,21,1.5,x
1652785756422.1,74.9,20.9,1.3,x
1652785756456.5,75,20.9,1.1,x
1652785756539.4,74.8,20.8,1.2,x
1652785756573.7,74.8,20.8,1.4,x
1652785756589.7,74.8,20.9,1.4,x
1652785756622.7,74.8,21,1.6,x
1652785756638.9,74.8,21,1.7,x
1652785756655.9,74.9,21,1.7,x
1652785756673.4,75,21.1,1.7,x
1652785756689.3,75,21.2,1.6,x
1652785756706,75.1,21.2,1.5,x
1652785756772,75.1,21.2,1.7,x
1652785756790.4,75,21.2,1.9,x
1652785756839.4,75,21.3,2.1,x
1652785756856.4,74.9,21.2,2.2,x
1652785756888.6,75,21.2,2.1,x
1652785756906.7,75.1,21.2,2,x
1652785756923.4,75.1,21.1,1.9,x
1652785756939.4,75.2,21.1,1.7,x
1652785756955.3,75.3,21,1.7,x
1652785756972.2,75.3,21,1.6,x
1652785757072,75.3,21,1.5,x
1652785757090,75.3,21.1,1.5,x
1652785757138.7,75.2,21.2,1.4,x
1652785757157.6,75,21.2,1.5,x
1652785757173.1,74.9,21.2,1.6,x
1652785757189.4,74.8,21.1,1.9,x
1652785757205.4,74.7,21.1,2.1,x
1652785757222.7,74.6,21,2.3,x
1652785757238.6,74.5,21,2.5,x
1652785757255.3,74.4,21,2.7,x
1652785757272.1,74.3,21.1,2.8,x
1652785757289.5,74.3,21.1,2.9,x
1652785757339.3,74.2,21,3.1,x
1652785757355.3,74.2,21,3,x
1652785757406,74.3,20.9,2.8,x
