time,sensor_x0[undefined],sensor_y0[undefined],sensor_z0[undefined],sensor_x[undefined],sensor_y[undefined],sensor_z[undefined],sensor_alpha[undefined],sensor_beta[undefined],sensor_gamma[undefined],label_activities_sitting
1658433759807,-1.19,0.65,0.78,0.44,-2.31,-8.42,-9.55,-12.1,-131.06,x
1658433759824,-0.95,0.77,0.89,0.75,-2.09,-8.33,-17.22,-16.88,-133.08,x
1658433759841,-0.08,0.64,0.54,1.66,-2.12,-8.71,-20.39,-25.52,-127.09,x
1658433759857,1.13,0.25,0.4,2.88,-2.37,-8.89,-19.04,-34.66,-113.29,x
1658433759874,1.48,0.18,-0.18,3.22,-2.35,-9.49,-16.12,-28.15,-100.42,x
1658433759891,1.53,0.19,0.15,3.28,-2.25,-9.19,-14.8,-20.48,-92.22,x
1658433759907,0.83,0.12,0.41,2.62,-2.22,-8.95,-17.91,-5.6,-90.52,x
1658433759924,0.82,0.08,0.43,2.65,-2.17,-8.94,-18.6,2.56,-88.41,x
1658433759941,0.95,0.07,0.42,2.84,-2.1,-8.96,-17.63,7.17,-85.04,x
1658433759957,1.05,0.03,0.21,3.02,-2.03,-9.17,-15.38,4.6,-77.83,x
1658433759974,1.09,0.04,0.27,3.11,-1.93,-9.12,-15.42,0.5,-72.54,x
1658433759991,1.34,0.04,-0.06,3.39,-1.86,-9.46,-12.31,0.41,-63.91,x
1658433760007,1.61,-0.19,-0.36,3.7,-2.02,-9.76,-6.51,0.33,-47.74,x
1658433760024,1.54,-0.29,-0.26,3.66,-2.09,-9.67,-6.57,-1.23,-38.4,x
1658433760041,1.08,-0.15,0.09,3.2,-1.91,-9.32,-7.99,-2.3,-32.94,x
1658433760057,0.63,-0.02,0.05,2.78,-1.72,-9.37,-9.17,-0.48,-29.62,x
1658433760074,0.47,-0.05,-0.04,2.62,-1.72,-9.46,-8.99,-0.61,-28.66,x
1658433760091,0.29,0.1,-0.03,2.46,-1.53,-9.45,-8.32,1.6,-28.71,x
1658433760107,-0.03,0.17,0.06,2.17,-1.41,-9.36,-8.77,10.27,-31.85,x
1658433760124,-0.24,0.14,0.06,2.01,-1.4,-9.36,-8.36,20.07,-34.14,x
1658433760140,-0.04,-0.09,-0.18,2.27,-1.59,-9.59,-5.25,23.42,-33.41,x
1658433760157,0.36,-0.02,-0.2,2.77,-1.49,-9.59,-3.05,22.27,-27.36,x
1658433760174,0.33,-0.05,0.09,2.81,-1.49,-9.29,-4.01,16.9,-23.03,x
1658433760191,0.13,-0.16,0.12,2.65,-1.58,-9.25,-4.37,13.39,-20.23,x
1658433760207,-0.06,-0.07,-0.13,2.52,-1.46,-9.49,-2.64,16.32,-18.77,x
1658433760224,-0.1,-0.12,-0.23,2.52,-1.49,-9.58,-0.55,16.51,-17.7,x
1658433760240,0.05,0.03,-0.11,2.71,-1.33,-9.45,0.15,13.5,-16.72,x
1658433760257,0.03,0.09,-0.06,2.75,-1.25,-9.39,0.6,13.3,-16.19,x
1658433760274,0.01,-0.01,-0.14,2.77,-1.35,-9.45,1.72,18.18,-15.42,x
1658433760291,0.11,0,-0.03,2.92,-1.33,-9.33,1.57,22.52,-14,x
1658433760307,0.17,-0.11,0.15,3.06,-1.43,-9.12,-0.06,24.56,-10.7,x
1658433760324,0.28,-0.1,0.17,3.23,-1.41,-9.09,-0.83,25.17,-5.91,x
1658433760341,0.51,-0.13,0.25,3.53,-1.43,-8.99,-1.7,24.62,-1.35,x
1658433760357,0.34,-0.05,0.25,3.44,-1.35,-8.97,-3.73,24.03,3.29,x
1658433760374,0.25,-0.03,0.2,3.4,-1.32,-9,-4.13,22.48,5.57,x
1658433760391,0.19,-0.08,0,3.4,-1.37,-9.18,-3.59,21.22,7.3,x
1658433760407,0.21,-0.01,-0.07,3.47,-1.3,-9.22,-3.2,17.21,8.53,x
1658433760424,0.15,0.04,-0.01,3.45,-1.25,-9.16,-3.81,12.61,8.62,x
1658433760441,0.08,0.1,-0.08,3.4,-1.18,-9.22,-3.21,8.75,7.86,x
1658433760457,0.08,0.15,-0.19,3.41,-1.14,-9.32,-0.84,5.68,6.98,x
1658433760474,0.04,0.12,-0.23,3.39,-1.17,-9.36,1.14,4.77,7.23,x
1658433760491,0.15,0.01,-0.14,3.5,-1.29,-9.26,2.06,4.6,8.52,x
1658433760507,0.44,-0.05,-0.06,3.8,-1.37,-9.17,2.27,2.35,13.78,x
1658433760524,0.61,-0.1,0.04,3.97,-1.44,-9.08,0.84,-1.83,19.35,x
1658433760541,0.79,-0.06,0.11,4.13,-1.42,-9.01,-0.28,-5.43,24.58,x
1658433760557,0.82,-0.06,0.01,4.12,-1.46,-9.12,1.08,-10.78,30.72,x
1658433760574,0.84,-0.03,-0.09,4.1,-1.45,-9.22,2.92,-14.68,35.27,x
1658433760591,0.98,-0.12,-0.12,4.18,-1.59,-9.28,3.85,-21.68,41.1,x
1658433760607,1.23,-0.17,-0.32,4.32,-1.71,-9.5,6.59,-28.8,50.98,x
1658433760624,1.36,-0.14,-0.4,4.35,-1.74,-9.6,9.87,-35.7,59.47,x
1658433760641,1.44,-0.02,-0.29,4.31,-1.69,-9.52,12.33,-42.99,67.63,x
1658433760657,1.33,0.07,0.1,4.01,-1.72,-9.17,11.76,-49.27,78.22,x
1658433760674,1.2,0.16,0.42,3.72,-1.7,-8.87,7.71,-50.89,83.49,x
1658433760691,0.76,0.06,0.86,3.11,-1.87,-8.46,3.73,-48.78,86.21,x
1658433760707,0.51,0.16,0.97,2.66,-1.85,-8.39,-0.35,-42.77,90.75,x
1658433760724,0.48,0.19,0.87,2.47,-1.86,-8.51,-2.71,-37.37,91.59,x
1658433760741,0.04,-0.14,0.66,1.87,-2.24,-8.75,-6.74,-20.97,92.84,x
1658433760757,0.03,0.7,0.57,1.76,-1.43,-8.84,0.67,-24.84,106.31,x
1658433760774,0.66,1.81,0.67,2.27,-0.4,-8.74,21.23,-17.84,120.39,x
1658433760791,0.08,0.85,-1.12,1.59,-1.48,-10.52,36.29,-7.07,120.78,x
1658433760807,-0.22,0.62,0.07,1.16,-1.91,-9.3,46.3,-7.04,115.47,x
1658433760824,-0.3,0.53,-0.47,0.99,-2.15,-9.82,47.47,-4.66,107.69,x
1658433760841,-0.45,0.81,-0.28,0.72,-2.06,-9.58,43.97,-10.89,97.94,x
1658433760858,-0.31,1.27,-0.03,0.74,-1.73,-9.31,39.15,-23.17,89.69,x
1658433760874,-0.38,1.25,-0.06,0.54,-1.86,-9.31,32.42,-35.06,77.7,x
1658433760891,-0.54,0.8,0.05,0.17,-2.42,-9.19,18.82,-46.55,60.03,x
1658433760907,-0.59,0.43,0.19,-0.05,-2.82,-9.04,8.96,-51.79,47.51,x
1658433760924,-0.6,0.33,0.17,-0.22,-2.94,-9.06,1.67,-50.9,34.25,x
1658433760940,-0.74,0.48,-0.19,-0.51,-2.8,-9.43,-0.52,-48.5,28.07,x
1658433760957,-0.63,0.61,-0.41,-0.58,-2.68,-9.65,4.85,-49.42,25.67,x
1658433760974,-0.65,0.34,-0.39,-0.74,-2.97,-9.62,12.47,-56.55,19.44,x
1658433760991,-0.94,-0.91,-0.1,-1.25,-4.27,-9.31,19.18,-58.14,8.97,x
1658433761007,-0.4,-0.25,-0.35,-0.84,-3.66,-9.53,20.58,-52.1,9.75,x
1658433761024,0.14,0.16,-0.34,-0.44,-3.3,-9.5,24.89,-50.84,14.26,x
1658433761041,0.33,0.22,-0.42,-0.43,-3.32,-9.54,30.75,-53.39,12.7,x
1658433761057,0.08,0.16,-0.14,-0.81,-3.46,-9.21,31.67,-52.96,11.82,x
1658433761074,0.1,0.11,0,-0.93,-3.57,-9.02,28.66,-50.68,12.93,x
1658433761090,-0.01,-0.56,0.16,-1.17,-4.31,-8.83,25.68,-43.86,16.33,x
1658433761107,0.88,0.29,-0.08,-0.43,-3.52,-9.02,27.59,-42.24,20.73,x
1658433761124,1.02,-0.05,-0.26,-0.42,-3.93,-9.15,31.4,-44.93,27.31,x
1658433761141,0.91,0.05,-0.01,-0.71,-3.9,-8.84,28.84,-45.99,36.72,x
1658433761157,0.38,-0.32,0.44,-1.39,-4.32,-8.34,23.54,-41.77,35.61,x
1658433761174,0.3,-0.33,0.26,-1.59,-4.37,-8.47,23.13,-35.4,34.18,x
1658433761191,0.48,0.18,-0.23,-1.56,-3.91,-8.91,28.85,-30.96,33.9,x
1658433761207,0.41,0.02,-0.36,-1.73,-4.12,-8.99,31.97,-28.41,34.79,x
1658433761224,0.44,-0.02,-0.23,-1.8,-4.21,-8.81,32.72,-25.75,40.39,x
1658433761241,0.51,-0.01,-0.12,-1.87,-4.26,-8.63,27.03,-27.57,45.31,x
1658433761257,-0.05,-0.14,0.67,-2.54,-4.41,-7.8,16.7,-27.29,41.12,x
1658433761274,-0.21,0.04,0.66,-2.8,-4.24,-7.78,13.76,-18.28,38.41,x
1658433761290,-0.16,0.22,-0.04,-2.82,-4.06,-8.45,17.94,-5.67,37.21,x
1658433761307,-0.37,0.09,-0.04,-3.08,-4.22,-8.42,21.81,6.3,34.92,x
1658433761323,-0.37,0.12,0.2,-3.1,-4.21,-8.16,19.91,13.46,33.89,x
1658433761341,-0.18,0.24,0.35,-2.91,-4.11,-8.01,16.24,21.18,34.91,x
1658433761357,0.19,0.22,0.49,-2.53,-4.14,-7.86,12.51,22.74,38.53,x
1658433761374,0.33,0.08,0.57,-2.39,-4.27,-7.78,8.22,22.28,43.05,x
1658433761391,0.44,0.01,0.65,-2.29,-4.32,-7.72,5.14,22.66,47.44,x
1658433761407,0.21,0.21,0.28,-2.52,-4.09,-8.1,5.86,22.17,46.08,x
1658433761424,0.09,0.23,0.22,-2.64,-4.06,-8.17,6.8,21.45,41.78,x
1658433761441,0.04,0.3,0.11,-2.68,-3.97,-8.29,8.14,20.09,36.84,x
1658433761457,0.08,0.28,0.03,-2.64,-3.98,-8.37,8.43,16.71,35.82,x
1658433761474,0.02,0.18,0.08,-2.71,-4.07,-8.32,6.93,16.01,35.73,x
1658433761491,0.01,0.05,0.26,-2.72,-4.18,-8.15,2.86,21.54,37.44,x
1658433761507,0.12,0.14,0.14,-2.6,-4.08,-8.29,1.92,25.51,41.01,x
1658433761524,0.2,0.13,0.08,-2.51,-4.06,-8.36,1.75,24.31,43.06,x
1658433761541,0.31,0.2,0,-2.41,-3.96,-8.46,1.75,15.83,41.33,x
1658433761557,0.03,0.18,0.11,-2.7,-3.95,-8.36,-0.31,9.94,37.06,x
1658433761574,-0.17,0.07,0.19,-2.92,-4.03,-8.28,-2.62,7.69,32.61,x
1658433761591,-0.23,0,-0.04,-2.99,-4.06,-8.52,-1.49,8.02,31.06,x
1658433761607,-0.09,-0.03,-0.15,-2.87,-4.06,-8.65,0.31,7.53,32.06,
1658433761624,-0.21,-0.04,-0.22,-3.01,-4.05,-8.72,1.49,9.98,31.57,
1658433761641,-0.27,0.14,-0.21,-3.08,-3.85,-8.71,3.58,10.41,28.06,
1658433761657,-0.49,0.17,-0.29,-3.31,-3.81,-8.8,5.12,8.43,23.23,
1658433761674,-0.48,0.18,-0.22,-3.3,-3.8,-8.73,5.42,3.01,18.67,
1658433761691,-0.33,0.18,-0.15,-3.18,-3.8,-8.64,5.01,-3.6,14.7,
1658433761708,-0.59,0.12,-0.05,-3.46,-3.86,-8.54,3.53,-5.6,10.75,
1658433761724,-0.65,0.15,0.18,-3.54,-3.82,-8.3,-0.58,-6.78,5.76,
1658433761741,-0.93,0.1,0.47,-3.85,-3.87,-8.01,-7.24,-9.95,-0.86,
1658433761757,-0.53,0.19,0.08,-3.47,-3.76,-8.4,-7.99,-9.58,-2.52,
1658433761774,-0.02,0.21,-0.18,-2.98,-3.72,-8.66,-3.1,-7.81,-0.34,
1658433761791,0.23,0.19,-0.4,-2.75,-3.74,-8.87,3.52,-0.39,3.66,
1658433761807,0.11,0.03,-0.24,-2.87,-3.91,-8.71,6.78,4.47,3.22,
1658433761824,0.05,0.07,-0.11,-2.91,-3.89,-8.57,7.78,6.07,1.88,
1658433761841,0.18,0.12,0.03,-2.77,-3.86,-8.44,8.04,4.1,1.78,
1658433761857,0.42,0.17,-0.23,-2.54,-3.83,-8.68,11.28,0.54,3.5,
1658433761874,0.38,0.17,-0.39,-2.59,-3.85,-8.82,14.4,-9,3.65,
1658433761891,0.54,0.15,0.09,-2.47,-3.91,-8.31,10.41,-13.22,5.23,
1658433761907,0.46,0.07,0.29,-2.57,-4,-8.1,7.86,-3.04,8.25,
1658433761924,0.35,-0.05,0.34,-2.69,-4.12,-8.05,-1.32,5.53,9.37,
1658433761946,-0.2,-0.12,0.3,-3.19,-4.16,-8.13,-10.73,18.13,12.85,
1658433761957,-0.22,-0.37,0.78,-3.21,-4.38,-7.66,-11.88,10.93,10.7,
1658433761974,-0.27,-0.1,0.4,-3.25,-4.07,-8.06,-11.16,-1.25,8.48,
1658433761991,-0.6,-0.11,0.04,-3.63,-4.05,-8.41,-11.6,-22.79,6.7,
1658433762007,-0.11,-0.07,0.33,-3.19,-3.97,-8.13,-17.31,-20.04,9.68,
1658433762024,0,-0.2,0.39,-3.12,-4.04,-8.07,-23.77,-0.5,13.73,
1658433762041,0.11,-0.09,0.45,-2.99,-3.83,-8.07,-29.76,33.86,17.27,
1658433762061,-0.11,0.07,0.38,-3.12,-3.59,-8.2,-32.51,51.05,16.79,
1658433762074,-0.4,-0.31,0.5,-3.31,-3.89,-8.15,-34.91,53.65,17.22,
1658433762091,-0.35,-0.06,0.53,-3.13,-3.51,-8.22,-38.1,49.1,18,
1658433762108,-0.25,-0.13,0.38,-2.94,-3.47,-8.44,-40.88,41.27,20.12,
1658433762124,-0.08,0,0.59,-2.7,-3.22,-8.3,-44.67,40.12,25.25,
1658433762140,1.07,0.01,0.24,-1.48,-3.09,-8.71,-43.91,44.23,34.06,
1658433762157,1.2,-0.58,-0.03,-1.29,-3.56,-9.04,-9.8,32.38,48.79,
1658433762174,1.2,0.21,-1.17,-1.23,-2.73,-10.2,5.51,43.75,67.57,
