time,sensor_x0[undefined],sensor_y0[undefined],sensor_z0[undefined],sensor_x[undefined],sensor_y[undefined],sensor_z[undefined],sensor_alpha[undefined],sensor_beta[undefined],sensor_gamma[undefined]
1653402828873,0.25,-0.14,-0.07,-1.2,3.54,9.24,5.79,5.31,17.17
1653402828878,0.21,0.08,0.02,-1.25,3.62,9.42,3.83,7.37,13.78
1653402828883,0.16,0.21,0.24,-1.36,3.68,9.76,3.2,10.28,9.61
1653402828888,0.08,0.28,0.52,-1.43,3.66,9.89,4.53,13.18,6.6
1653402828893,0,0.24,0.72,-1.56,3.47,10.04,7.05,16.51,4.4
1653402828898,-0.09,0.11,0.86,-1.68,3.29,10.13,10.48,19.62,3.45
1653402828903,-0.18,-0.08,0.97,-1.75,3.15,10.15,14.89,22.46,3.49
1653402828908,-0.27,-0.27,1.01,-1.88,2.97,10.04,19.79,24.8,4.78
1653402828912,-0.35,-0.44,0.97,-2.07,2.86,9.77,24.62,27.15,7.02
1653402828917,-0.5,-0.59,0.77,-2.17,2.78,9.5,29.17,29.04,9.75
1653402828922,-0.61,-0.69,0.51,-2.24,2.77,9.26,32.88,30.12,12.76
1653402828927,-0.69,-0.76,0.21,-2.28,2.85,8.83,35.86,30.3,15.14
1653402828932,-0.71,-0.74,-0.11,-2.24,2.88,8.47,37.4,29.7,16.65
1653402828936,-0.67,-0.73,-0.45,-2.25,2.91,8.21,38.62,27.04,18.01
1653402828941,-0.66,-0.72,-0.78,-2.17,2.98,7.85,37.92,22.67,18.19
1653402828946,-0.6,-0.68,-1.07,-2.15,3.01,7.64,35.65,16.75,17.94
1653402828950,-0.55,-0.67,-1.33,-2.18,3.06,7.43,32.22,9.79,17.24
1653402828956,-0.58,-0.65,-1.54,-2.32,3.19,7.31,28.93,3.24,16.79
1653402828961,-0.67,-0.58,-1.66,-2.51,3.32,7.35,26.09,-2.88,17
1653402828965,-0.83,-0.48,-1.65,-2.74,3.43,7.46,24.34,-8.2,17.77
1653402828970,-1.08,-0.38,-1.55,-2.88,3.48,7.57,23.78,-13,18.96
1653402828975,-1.27,-0.32,-1.42,-2.93,3.36,7.67,24.1,-17.65,20.6
1653402828980,-1.37,-0.39,-1.32,-2.92,3.2,7.63,25.01,-21.92,22.32
1653402828984,-1.42,-0.57,-1.29,-2.78,2.91,7.45,25.64,-24.48,23.23
1653402828989,-1.36,-0.81,-1.37,-2.74,2.82,7.36,25.99,-26.93,23.93
1653402828994,-1.29,-1.03,-1.56,-2.6,2.71,7.04,25.22,-28.54,24.1
1653402828998,-1.2,-1.16,-1.8,-2.5,2.71,6.78,23.47,-29.1,24.17
1653402829003,-1.13,-1.21,-2.05,-2.42,2.72,6.6,20.63,-28.61,24.21
1653402829009,-1.05,-1.21,-2.29,-2.26,2.73,6.38,17.2,-26.89,24.42
1653402829013,-0.92,-1.21,-2.5,-1.93,2.68,6.17,15,-24.3,24.24
1653402829018,-0.71,-1.25,-2.68,-1.7,2.66,6.07,10.76,-18.21,23.61
1653402829023,-0.48,-1.29,-2.8,-1.53,2.64,6,8.38,-13.91,22.88
1653402829028,-0.25,-1.32,-2.88,-1.34,2.6,5.95,4.71,-6.17,21.2
1653402829032,-0.1,-1.36,-2.94,-1.19,2.57,5.94,2.08,-0.26,19.27
1653402829038,0.04,-1.39,-2.95,-1.12,2.56,5.98,0.3,3.7,17.7
1653402829042,0.16,-1.4,-2.91,-1,2.62,6.02,-2.36,9.19,14.44
1653402829047,0.27,-1.35,-2.87,-0.96,2.67,6.03,-4.36,12.59,11.29
1653402829052,0.34,-1.3,-2.85,-0.97,2.73,6.05,-5.76,15.67,8.25
1653402829056,0.35,-1.24,-2.83,-1.04,2.8,6.04,-6.63,17.94,5.06
1653402829061,0.32,-1.17,-2.83,-1.17,2.85,6.05,-7.16,19.52,2.47
1653402829066,0.23,-1.1,-2.82,-1.32,2.92,6.05,-7.37,20.11,0.44
1653402829071,0.08,-1.03,-2.81,-1.46,2.92,6.03,-7.09,20.04,-0.71
1653402829076,-0.04,-1,-2.81,-1.58,2.9,5.97,-6.67,19.27,-0.82
1653402829080,-0.16,-1,-2.86,-1.69,2.87,5.92,-5.83,17.84,-0.12
1653402829085,-0.25,-1.03,-2.9,-1.79,2.8,5.84,-4.92,15.81,1.7
1653402829090,-0.36,-1.08,-2.98,-1.91,2.75,5.8,-3.83,12.94,4.22
1653402829095,-0.46,-1.14,-3.03,-2.01,2.72,5.75,-2.75,9.72,7.13
1653402829100,-0.56,-1.18,-3.07,-2.08,2.75,5.64,-2.05,6.64,10.21
1653402829105,-0.65,-1.16,-3.16,-2.09,2.8,5.53,-0.93,4.19,13.08
1653402829110,-0.67,-1.12,-3.26,-2.06,2.88,5.42,-0.26,2.82,15
1653402829114,-0.65,-1.04,-3.39,-1.99,2.98,5.3,0.72,1.32,17.84
1653402829119,-0.62,-0.96,-3.49,-1.92,3.05,5.25,1.28,0.86,19.62
1653402829124,-0.55,-0.88,-3.55,-1.76,3.09,5.22,1.63,0.69,20.57
1653402829129,-0.43,-0.85,-3.59,-1.61,3.09,5.22,1.66,0.62,21.02
1653402829134,-0.25,-0.82,-3.58,-1.36,3.09,5.29,1.45,0.83,20.5
1653402829138,-0.06,-0.83,-3.53,-1.2,3.09,5.33,1.35,1.39,19.76
1653402829143,0.15,-0.82,-3.48,-1.08,3.13,5.31,0.79,2.61,17.49
1653402829147,0.28,-0.8,-3.49,-1,3.16,5.3,0.12,3.77,15.56
1653402829152,0.36,-0.78,-3.49,-1.04,3.24,5.34,-0.89,4.5,13.18
1653402829157,0.36,-0.71,-3.47,-1.06,3.33,5.42,-1.98,4.78,11.08
1653402829162,0.32,-0.62,-3.39,-1.07,3.44,5.53,-3.27,4.64,8.74
1653402829167,0.31,-0.52,-3.29,-1.12,3.53,5.59,-4.29,4.68,6.53
1653402829171,0.27,-0.41,-3.21,-1.17,3.65,5.66,-5.13,5.13,4.85
1653402829176,0.22,-0.3,-3.14,-1.21,3.75,5.76,-6.25,6.39,1.95
1653402829181,0.19,-0.18,-3.05,-1.24,3.83,5.86,-6.95,7.76,-0.5
1653402829186,0.16,-0.09,-2.94,-1.24,3.88,5.96,-7.93,9.93,-3.02
1653402829192,0.16,-0.02,-2.83,-1.37,3.9,5.98,-8.84,13.15,-5.33
1653402829196,0.1,0.02,-2.78,-1.58,3.9,5.99,-9.86,17.77,-7.29
1653402829201,-0.06,0.03,-2.77,-1.85,3.9,6.1,-10.84,22.49,-8.34
1653402829205,-0.29,0.02,-2.71,-2.03,3.89,6.22,-11.71,25.68,-8.27
1653402829210,-0.53,0.04,-2.55,-2.31,3.84,6.42,-13.04,29,-6.77
1653402829215,-0.73,0.01,-2.38,-2.46,3.8,6.59,-13.88,30.4,-4.81
1653402829220,-0.89,-0.01,-2.22,-2.53,3.72,6.65,-14.48,31.42,-2.08
1653402829225,-0.95,-0.07,-2.11,-2.59,3.69,6.65,-15,32.15,2.16
1653402829230,-1,-0.11,-2.1,-2.64,3.72,6.62,-15.25,32.22,4.64
1653402829234,-1.03,-0.09,-2.11,-2.68,3.79,6.6,-15.7,31.94,8.11
1653402829239,-1.06,-0.01,-2.13,-2.79,4.03,6.1,-17.38,29.7,11.05
1653402829244,-1.13,0.19,-2.33,-3.12,4.46,4.78,-25.08,25.19,14.13
1653402829249,-1.32,0.51,-3.54,-3.51,5.02,5.26,-33.8,18.96,17.35
1653402829254,-1.73,1.1,-3.83,-3.68,5.36,6.82,-37.65,10.73,19.97
1653402829259,-1.97,1.56,-2.53,-3.61,5.4,8.19,-37.68,3.21,21.86
1653402829264,-2.02,1.72,-1.06,-3.29,5.24,8.81,-34.32,-6.38,23.09
1653402829268,-1.72,1.59,-0.07,-2.56,4.8,8.87,-26.55,-13.45,21.65
1653402829273,-1.17,1.26,0.14,-2.2,4.67,8.68,-22.14,-15.38,19.59
1653402829278,-0.67,1.05,-0.09,-1.96,4.72,8.47,-17.8,-18.18,14.72
1653402829283,-0.4,1.07,-0.31,-2.2,5,8.29,-17.8,-21.05,11.71
1653402829287,-0.55,1.28,-0.48,-2.4,5.23,8.19,-21.48,-28.54,8.32
1653402829292,-0.84,1.58,-0.62,-2.6,5.42,8,-26.83,-34.21,7.69
1653402829297,-1.08,1.8,-0.82,-2.78,5.48,7.84,-31.52,-37.68,8.21
1653402829301,-1.24,1.9,-0.98,-2.84,5.47,7.86,-39.64,-41.42,10.73
1653402829306,-1.39,1.93,-1.01,-2.95,5.48,8.1,-44.4,-42.37,12.87
1653402829311,-1.54,1.98,-0.82,-3.05,5.49,8.76,-49.79,-43.63,16.33
1653402829316,-1.66,2.03,-0.37,-3.1,5.51,9.56,-51.05,-45.45,18.64
1653402829320,-1.76,2.06,0.32,-3.12,5.52,10.23,-49.62,-48.7,20.57
1653402829325,-1.83,2.11,1.17,-3.1,5.52,11.18,-45.84,-52.94,21.93
1653402829330,-1.87,2.15,1.95,-3.05,5.48,11.57,-43.32,-54.86,22.56
1653402829335,-1.87,2.13,2.51,-2.97,5.4,11.9,-35.76,-58.43,23.3
1653402829340,-1.84,2.07,2.85,-2.75,5.27,12.11,-27.36,-60.29,23.61
1653402829345,-1.72,1.98,3.04,-2.63,5.2,12.19,-21.13,-61.09,23.93
1653402829350,-1.62,1.89,3.14,-2.53,5.11,12.21,-17.03,-61.55,24.24
1653402829355,-1.55,1.81,3.16,-2.39,5.06,12.15,-11.43,-61.41,24.7
1653402829359,-1.47,1.75,3.1,-2.18,4.98,11.97,-8.28,-60.22,24.84
1653402829364,-1.35,1.69,2.96,-1.96,4.91,11.92,-6,-57.98,24.87
1653402829369,-1.2,1.62,2.84,-1.66,4.79,12.03,-3.55,-54.55,24.28
1653402829374,-0.98,1.53,2.9,-1.44,4.73,12.03,-0.26,-48.84,22.91
1653402829379,-0.72,1.42,2.94,-1.14,4.64,11.91,4.08,-41.32,21.27
1653402829383,-0.5,1.36,2.85,-1.08,4.59,11.8,8.14,-33.48,19.52
1653402829388,-0.4,1.27,2.74,-1.17,4.57,11.71,11.25,-27.03,17.73
1653402829392,-0.45,1.23,2.63,-1.36,4.61,11.68,12.93,-22.94,16.19
1653402829397,-0.64,1.23,2.58,-1.54,4.61,11.66,13.11,-22.45,15.35
1653402829403,-0.88,1.24,2.57,-1.83,4.61,11.72,10.76,-25.77,14.97
1653402829407,-1.15,1.23,2.6,-2.11,4.63,11.82,7.05,-31.24,15.56
1653402829413,-1.43,1.24,2.67,-2.27,4.66,11.97,1.94,-37.89,16.72
1653402829417,-1.68,1.27,2.8,-2.32,4.67,12.15,-3.69,-43.42,18.12
1653402829422,-1.81,1.28,2.96,-2.29,4.65,12.34,-8.7,-46.64,19.69
1653402829427,-1.85,1.28,3.13,-2.15,4.62,12.57,-12.52,-46.81,20.57
1653402829432,-1.79,1.26,3.34,-1.99,4.56,12.76,-14.23,-45.24,20.92
1653402829436,-1.63,1.2,3.57,-1.68,4.38,12.97,-14.62,-39.01,21.34
1653402829441,-1.42,1.09,3.75,-1.41,4.18,13.06,-12.48,-31.41,21.23
1653402829446,-1.18,0.92,3.86,-1.13,3.98,13.02,-8.49,-22.59,20.85
1653402829450,-0.92,0.71,3.87,-0.89,3.74,12.89,-3.24,-12.93,20.43
1653402829455,-0.67,0.49,3.77,-0.76,3.59,12.7,3.06,-3.23,20.25
1653402829460,-0.48,0.27,3.55,-0.66,3.42,12.37,9.61,5.83,20.78
1653402829465,-0.37,0.08,3.23,-0.62,3.35,11.98,14.26,11.68,21.55
1653402829470,-0.32,-0.02,2.85,-0.7,3.29,11.48,20.88,18.82,24.03
1653402829475,-0.35,-0.1,2.46,-0.81,3.31,11.04,25.18,22.14,26.83
1653402829479,-0.44,-0.11,2.03,-0.93,3.34,10.63,28.44,23.4,29.95
1653402829484,-0.55,-0.12,1.62,-1.02,3.41,10.23,30.19,23.16,32.29
1653402829489,-0.64,-0.08,1.22,-1.14,3.48,9.91,31.73,20.67,36
1653402829494,-0.75,-0.03,0.87,-1.22,3.55,9.68,31.83,16.79,38.17
1653402829499,-0.84,0.01,0.62,-1.27,3.61,9.49,30.89,11.57,40.17
1653402829504,-0.91,0.05,0.42,-1.25,3.65,9.37,29.38,5.8,41.36
1653402829508,-0.91,0.08,0.28,-1.2,3.72,9.27,27.56,-0.22,41.95
1653402829513,-0.9,0.12,0.19,-1.18,3.77,9.22,25.5,-5.65,42.65
1653402829518,-0.88,0.15,0.12,-1.16,3.81,9.16,23.29,-10.83,43.04
1653402829522,-0.87,0.18,0.07,-1.06,3.8,9.13,21.37,-15.17,43.21
1653402829527,-0.84,0.16,0.05,-0.97,3.77,9.15,19.16,-19.44,43.39
1653402829532,-0.77,0.13,0.05,-0.87,3.73,9.3,17.48,-22.41,43.39
1653402829537,-0.7,0.07,0.19,-0.62,3.63,9.71,15.87,-26.47,42.86
1653402829542,-0.55,-0.01,0.49,-0.37,3.55,9.91,15.52,-29.63,41.95
1653402829547,-0.29,-0.13,0.8,0.05,3.36,10.09,16.43,-31.45,40.38
1653402829552,0.02,-0.29,0.97,0.29,3.24,10.14,18.11,-30.96,38.66
1653402829557,0.31,-0.46,1.07,0.62,3.09,10.26,20.18,-29.21,36.6
1653402829561,0.55,-0.6,1.16,0.78,3.04,10.33,21.68,-27.98,35.3
1653402829566,0.74,-0.71,1.26,0.95,2.89,10.37,24.06,-26.05,32.71
1653402829571,0.87,-0.84,1.33,1.01,2.85,10.29,25.36,-23.81,30.93
1653402829576,0.93,-0.94,1.26,1.11,2.83,10.06,26.41,-21.36,29.46
1653402829580,0.99,-0.98,1.09,1.14,2.86,9.89,26.83,-18.84,28.2
1653402829585,1.03,-0.98,0.88,1.17,2.95,9.59,26.55,-16.32,27.5
1653402829590,1.02,-0.92,0.66,1.17,3.02,9.28,25.95,-14.71,27.01
1653402829594,1.02,-0.87,0.38,1.16,3.02,8.98,24.38,-12.16,26.31
1653402829599,0.99,-0.85,0.09,1.15,3.03,8.69,22.35,-10.83,25.68
1653402829604,0.95,-0.86,-0.2,1.1,3.02,8.37,20.04,-10.13,24.84
1653402829609,0.91,-0.87,-0.51,1.09,2.99,8.02,18.11,-9.95,24.38
1653402829613,0.87,-0.91,-0.84,1.06,2.99,7.79,15.7,-9.88,23.72
1653402829618,0.82,-0.94,-1.16,0.97,2.99,7.41,12.48,-10.02,23.33
1653402829623,0.73,-0.95,-1.45,0.89,2.97,7.17,9.71,-10.44,23.26
1653402829628,0.65,-0.96,-1.71,0.79,3,6.95,7.79,-11.28,23.02
1653402829633,0.54,-0.95,-1.94,0.66,3.08,6.75,4.67,-12.82,22.81
1653402829638,0.4,-0.88,-2.14,0.55,3.11,6.65,2.54,-13.94,22.84
1653402829643,0.26,-0.83,-2.28,0.45,3.15,6.61,0.93,-15.03,22.88
1653402829647,0.12,-0.79,-2.34,0.28,3.17,6.59,0.05,-15.87,22.81
1653402829652,-0.07,-0.76,-2.36,0.17,3.17,6.74,-1.07,-16.88,22.6
1653402829657,-0.21,-0.74,-2.27,0.21,3.16,6.91,-0.79,-16.99,21.76
1653402829662,-0.2,-0.77,-2.06,0.39,3.05,7.16,0.12,-16.81,20.67
1653402829667,-0.06,-0.87,-1.82,0.57,2.86,7.32,2.82,-15.2,17.98
1653402829672,0.09,-1.01,-1.64,0.63,2.67,7.36,5.13,-13.17,15.95
1653402829676,0.16,-1.2,-1.58,0.68,2.56,7.3,9.68,-8.17,12.55
1653402829681,0.2,-1.34,-1.59,0.7,2.49,7.18,13,-2.85,10.07
1653402829686,0.23,-1.45,-1.69,0.66,2.5,7.09,15.94,2.96,7.76
1653402829691,0.22,-1.47,-1.79,0.58,2.55,7.01,18.18,8.35,6.6
1653402829696,0.15,-1.44,-1.86,0.44,2.63,6.94,20.07,12.97,6.25
1653402829701,0.05,-1.39,-1.92,0.28,2.75,6.87,21.44,16.4,6.85
1653402829706,-0.09,-1.3,-1.99,0.18,2.86,6.76,22.14,18.36,7.58
1653402829710,-0.2,-1.19,-2.07,0.09,2.94,6.69,22.38,20.74,9.75
1653402829715,-0.31,-1.11,-2.17,-0.07,3.03,6.59,21.86,21.83,11.68
1653402829720,-0.4,-1.05,-2.24,-0.2,3.06,6.61,20.74,22.67,13.95
1653402829725,-0.56,-1,-2.25,-0.38,3.12,6.64,18.88,22.6,16.02
1653402829729,-0.7,-0.97,-2.22,-0.48,3.13,6.67,16.85,21.93,17.7
1653402829734,-0.83,-0.95,-2.17,-0.59,3.12,6.74,15.42,20.78,19.06
1653402829739,-0.92,-0.96,-2.1,-0.59,3.05,6.81,12.83,18.64,21.02
1653402829743,-0.94,-1.02,-2.05,-0.56,3.06,6.89,11.08,16.72,22.25
1653402829748,-0.92,-1.05,-1.97,-0.54,2.95,7.04,9.75,13.32,23.82
1653402829753,-0.88,-1.1,-1.78,-0.55,2.8,6.84,8.52,11.99,25.01
1653402829758,-0.89,-1.28,-1.93,-0.47,2.65,6.8,7.89,12.52,25.57
1653402829763,-0.85,-1.42,-2.04,-0.3,2.61,7.04,7.68,13.39,26.24
1653402829767,-0.71,-1.49,-1.85,-0.16,2.59,7.22,7.72,14.09,26.73
1653402829772,-0.55,-1.52,-1.64,0,2.55,7.27,8.03,15.04,27.43
1653402829777,-0.39,-1.56,-1.53,0.1,2.51,7.22,8.56,16.75,28.41
1653402829782,-0.27,-1.6,-1.54,0.2,2.49,7.15,9.08,18.99,29.32
1653402829787,-0.16,-1.63,-1.6,0.26,2.5,7.03,9.19,21.83,30.54
1653402829792,-0.08,-1.64,-1.7,0.3,2.54,6.94,9.12,24.42,32.15
1653402829797,-0.03,-1.61,-1.79,0.26,2.65,6.89,8.73,27.25,33.76
1653402829801,-0.02,-1.54,-1.86,0.1,2.79,6.86,7.72,30.19,35.44
1653402829806,-0.13,-1.41,-1.89,-0.11,2.97,6.89,6.74,32.96,37.54
1653402829811,-0.31,-1.24,-1.88,-0.22,3.11,6.97,6.04,35.44,39.5
1653402829816,-0.45,-1.08,-1.82,-0.31,3.19,7.03,5.2,37.44,41.36
1653402829821,-0.53,-0.99,-1.75,-0.36,3.22,7.1,4.29,38.56,42.86
1653402829825,-0.59,-0.93,-1.67,-0.42,3.24,7.14,3.66,38.8,44.23
1653402829831,-0.63,-0.9,-1.61,-0.49,3.28,7.2,3.06,38.35,45.77
1653402829835,-0.69,-0.87,-1.55,-0.57,3.28,7.32,2.29,37.47,46.96
1653402829839,-0.73,-0.87,-1.45,-0.63,3.31,7.39,1.63,36.28,48.71
1653402829845,-0.8,-0.86,-1.38,-0.74,3.37,7.43,1.17,35.58,50.49
1653402829849,-0.88,-0.8,-1.32,-0.81,3.45,7.48,0.93,35.13,52.77
1653402829854,-0.96,-0.72,-1.28,-0.84,3.55,7.51,0.86,35.09,55.39
1653402829859,-0.99,-0.63,-1.24,-0.84,3.61,7.54,1.1,35.44,58.4
1653402829864,-1,-0.56,-1.2,-0.8,3.63,7.57,1.52,35.93,61.31
1653402829868,-0.96,-0.51,-1.17,-0.78,3.67,7.58,1.91,36.74,64.35
1653402829874,-0.93,-0.47,-1.15,-0.75,3.68,7.63,2.4,37.68,67.08
1653402829878,-0.9,-0.46,-1.11,-0.71,3.71,7.69,2.82,38.91,69.67
1653402829883,-0.86,-0.45,-1.07,-0.68,3.72,7.77,3.45,40.17,71.63
1653402829888,-0.82,-0.43,-0.98,-0.63,3.73,7.89,4.04,40.9,73.52
1653402829893,-0.78,-0.43,-0.87,-0.58,3.79,7.98,4.53,41.18,74.99
1653402829897,-0.72,-0.38,-0.77,-0.56,3.84,8.04,5.16,41.29,76.6
1653402829902,-0.69,-0.34,-0.69,-0.52,3.98,8.1,5.62,40.87,77.69
1653402829907,-0.65,-0.23,-0.64,-0.51,4.07,8.16,6,40.38,78.67
1653402829912,-0.63,-0.11,-0.56,-0.54,4.18,8.27,6.39,39.57,79.19
1653402829916,-0.64,-0.01,-0.48,-0.55,4.28,8.37,6.63,38.7,79.72
1653402829921,-0.66,0.07,-0.37,-0.61,4.35,8.47,6.67,37.68,79.68
1653402829926,-0.7,0.16,-0.27,-0.68,4.41,8.59,6.77,36.91,79.54
1653402829931,-0.76,0.2,-0.16,-0.78,4.43,8.76,6.88,35.23,78.77
1653402829936,-0.85,0.24,0,-0.86,4.43,8.88,6.6,33.13,78.11
1653402829941,-0.97,0.25,0.17,-1.01,4.37,9.09,6.39,30.4,77.65
1653402829946,-1.09,0.2,0.33,-1.09,4.33,9.22,5.76,27.53,77.23
1653402829951,-1.21,0.14,0.5,-1.22,4.27,9.39,4.78,24.59,77.16
1653402829955,-1.31,0.1,0.65,-1.36,4.27,9.52,3.62,22.21,77.44
1653402829960,-1.46,0.06,0.78,-1.48,4.29,9.55,2.19,21.02,78.32
1653402829965,-1.59,0.09,0.85,-1.63,4.34,9.59,1.14,20.71,79.61
1653402829970,-1.75,0.11,0.88,-1.73,4.39,9.63,-1.07,20.81,81.78
1653402829974,-1.88,0.18,0.91,-1.78,4.47,9.68,-3.24,20.88,84.02
1653402829979,-1.97,0.27,0.97,-1.85,4.57,9.84,-6.49,20.01,86.93
1653402829984,-2.05,0.38,1.1,-1.88,4.64,10.02,-10.84,18.22,89.8
1653402829988,-2.1,0.47,1.28,-1.87,4.75,10.31,-15.98,15.56,92.63
1653402829993,-2.13,0.57,1.5,-1.75,4.82,10.55,-21.72,12.34,95.33
1653402829998,-2.07,0.67,1.72,-1.62,4.92,10.74,-27.5,8.84,97.5
1653402830003,-1.93,0.79,1.96,-1.4,5.02,11.05,-33.13,5.97,98.93
1653402830007,-1.79,0.91,2.2,-1.16,5.08,11.34,-37.89,4.26,99.39
1653402830012,-1.61,1,2.44,-0.91,5.11,11.64,-41.92,3.91,98.9
1653402830017,-1.39,1.08,2.73,-0.63,5.11,11.99,-44.33,4.36,97.64
1653402830022,-1.14,1.13,3.04,-0.39,5.08,12.33,-45.63,5.55,95.4
1653402830027,-0.91,1.15,3.36,-0.17,4.99,12.69,-45.38,7.72,92.7
1653402830032,-0.7,1.12,3.7,-0.03,4.86,12.99,-44.09,9.96,89.52
1653402830037,-0.56,1.04,4,0.06,4.74,13.26,-41.57,12.24,86.47
1653402830042,-0.46,0.95,4.27,0.1,4.63,13.4,-38.1,14.44,83.53
1653402830047,-0.41,0.83,4.46,0.19,4.43,13.52,-33.97,16.72,80.73
1653402830051,-0.35,0.7,4.56,0.19,4.32,13.5,-29.56,18.82,78.77
1653402830056,-0.33,0.56,4.56,0.21,4.07,13.33,-25.01,21.34,77.37
1653402830061,-0.32,0.4,4.43,0.19,3.91,13.09,-20.43,24.28,76.78
1653402830066,-0.34,0.24,4.21,0.12,3.8,12.82,-15.98,27.78,77.06
1653402830070,-0.38,0.13,3.95,0.01,3.71,12.53,-11.54,31.8,78.11
1653402830076,-0.48,0.03,3.64,-0.11,3.66,12.21,-7.75,36.28,80.1
1653402830080,-0.6,-0.03,3.34,-0.23,3.61,11.87,-4.18,40.45,82.41
1653402830085,-0.72,-0.07,2.99,-0.35,3.57,11.56,-0.82,44.02,85.07
1653402830090,-0.82,-0.11,2.67,-0.4,3.55,11.33,0.47,45.31,86.51
1653402830094,-0.9,-0.14,2.35,-0.41,3.54,11.19,3.45,47.1,89.8
1653402830099,-0.94,-0.16,2.09,-0.5,3.56,10.83,5.55,46.26,92.28
1653402830104,-0.99,-0.13,1.84,-0.61,3.6,10.51,6,44.47,94
1653402830109,-1.06,-0.1,1.58,-0.63,3.66,10.32,5.86,41.92,95.08
1653402830113,-1.11,-0.04,1.33,-0.67,3.77,10.05,5.06,39.43,95.61
1653402830118,-1.14,0.05,1.1,-0.63,3.86,9.85,2.99,34.95,95.68
1653402830123,-1.14,0.15,0.9,-0.61,3.94,9.66,0.68,31.14,94.98
1653402830128,-1.11,0.23,0.71,-0.55,4.01,9.5,-1.91,27.57,93.75
1653402830133,-1.08,0.31,0.52,-0.48,4.07,9.38,-4.78,24.45,92.07
1653402830138,-1.02,0.37,0.38,-0.37,4.07,9.42,-7.4,21.09,89.45
1653402830142,-0.91,0.41,0.36,-0.22,3.89,9.16,-9.3,19.24,87.35
1653402830147,-0.8,0.3,0.22,-0.08,3.78,9.06,-12.13,18.92,82.73
1653402830152,-0.64,0.17,0.03,0.12,3.61,9.06,-14.09,19.48,78.56
1653402830157,-0.48,0.05,0,0.24,3.49,9.01,-15.63,21.41,74.47
1653402830162,-0.34,-0.06,-0.03,0.31,3.36,8.93,-16.61,24.56,70.34
1653402830167,-0.26,-0.17,-0.11,0.34,3.27,8.85,-17.1,27.57,67.22
1653402830172,-0.22,-0.27,-0.19,0.36,3.17,8.82,-17.31,33.1,62.88
1653402830176,-0.18,-0.37,-0.26,0.35,2.99,8.8,-16.79,37.54,59.73
1653402830181,-0.16,-0.49,-0.29,0.32,2.8,8.74,-16.05,41.85,57.25
1653402830186,-0.18,-0.66,-0.33,0.25,2.67,8.65,-14.55,46.01,55.32
1653402830191,-0.22,-0.81,-0.42,0.08,2.51,8.53,-12.94,49.72,53.99
1653402830196,-0.32,-0.94,-0.53,-0.02,2.45,8.42,-10.7,52.84,53.61
1653402830200,-0.44,-1.03,-0.67,-0.24,2.34,8.2,-8.56,55.29,54.03
1653402830205,-0.58,-1.11,-0.84,-0.38,2.31,8.09,-6.25,57.04,55.11
1653402830210,-0.74,-1.15,-1.01,-0.52,2.29,7.93,-4.57,57.88,56.55
1653402830214,-0.86,-1.17,-1.16,-0.71,2.27,7.72,-2.36,58.26,58.89
1653402830219,-0.98,-1.19,-1.33,-0.81,2.28,7.55,0.26,57.53,62.6
1653402830224,-1.07,-1.19,-1.5,-0.92,2.28,7.4,2.08,56.51,65.82
1653402830229,-1.14,-1.18,-1.66,-1.05,2.32,7.26,3.62,55.15,69.18
1653402830233,-1.26,-1.15,-1.79,-1.15,2.38,7.14,5.27,53.68,72.16
1653402830238,-1.36,-1.11,-1.93,-1.2,2.41,7.1,6.53,52.17,74.47
1653402830243,-1.41,-1.06,-1.99,-1.3,2.53,7.07,8.1,48.99,77.69
1653402830248,-1.46,-0.97,-2.03,-1.41,2.63,7.08,9.22,45.91,80.21
1653402830253,-1.56,-0.88,-2.01,-1.45,2.71,7.11,10.13,42.58,81.96
1653402830257,-1.61,-0.8,-1.99,-1.51,2.81,7.16,11.01,39.54,83.29
1653402830263,-1.65,-0.72,-1.95,-1.57,2.88,7.24,11.78,36.6,84.2
1653402830268,-1.72,-0.64,-1.86,-1.6,2.93,7.31,12.37,33.2,84.83
1653402830272,-1.76,-0.58,-1.78,-1.72,2.99,7.45,13.18,29.77,85.18
1653402830277,-1.85,-0.53,-1.66,-1.74,3.04,7.6,13.91,26.17,85.46
1653402830282,-1.91,-0.51,-1.52,-1.74,3.06,7.73,14.65,22.14,85.67
1653402830287,-1.91,-0.47,-1.34,-1.65,3.14,7.91,15.35,17.98,85.91
1653402830291,-1.86,-0.43,-1.19,-1.6,3.16,8.02,16.08,14.06,86.23
1653402830296,-1.83,-0.4,-1.06,-1.55,3.21,8.14,16.89,10.45,86.4
1653402830301,-1.79,-0.38,-0.93,-1.48,3.25,8.25,17.41,7.2,86.75
1653402830306,-1.75,-0.34,-0.82,-1.45,3.31,8.31,17.45,4.26,87.14
1653402830310,-1.72,-0.28,-0.72,-1.42,3.39,8.46,17.06,1.84,87.49
1653402830316,-1.71,-0.23,-0.6,-1.41,3.45,8.55,16.57,-0.29,87.73
1653402830321,-1.73,-0.16,-0.48,-1.4,3.53,8.7,15.7,-2.43,88.08
1653402830325,-1.75,-0.11,-0.36,-1.36,3.58,8.81,14.12,-5.37,88.36
1653402830330,-1.75,-0.04,-0.22,-1.31,3.68,8.98,12.83,-7.57,88.29
1653402830335,-1.73,0.02,-0.08,-1.23,3.78,9.17,11.43,-9.85,87.87
