time,sensor_alpha[undefined],sensor_beta[undefined],sensor_gamma[undefined],label_activities_standing
1658226052451.2,14,28,1.6,x
1658226052467.8,14.1,28,1.5,x
1658226052584.5,14,28.1,1.4,x
1658226052618.3,13.8,28.1,1.5,x
1658226052634.8,13.7,28.2,1.6,x
1658226052668.2,13.6,28.3,1.5,x
1658226052734.7,13.6,28.2,1.6,x
1658226052751.5,13.7,28.1,1.6,x
1658226052784.9,13.7,28,1.6,x
1658226052834.8,13.6,28,1.7,x
1658226052884.9,13.5,28,1.8,x
1658226052984.3,13.3,28.1,1.9,x
1658226053001.2,13.3,28.2,1.9,x
1658226053042.3,13.3,28.1,1.9,x
1658226053073,13.2,28.2,2,x
1658226053101.8,13.2,28.2,2.1,x
1658226053185.1,13.2,28.3,2,x
1658226053301.5,13.4,28.3,1.9,x
1658226053334.8,13.5,28.3,1.8,x
1658226053351.2,13.6,28.3,1.7,
1658226053382.5,13.6,28.4,1.7,
1658226053406.8,13.5,28.4,1.7,
1658226053551.3,13.3,28.5,1.8,
1658226053568,13.3,28.6,1.8,
1658226053585.2,13.3,28.7,1.9,
1658226053635.4,13.4,28.6,1.8,
1658226053667.9,13.4,28.6,1.9,
1658226053685.1,13.3,28.7,1.9,
1658226053834.3,13.3,28.9,1.9,
1658226053867.8,13.3,28.8,1.9,
1658226053918.7,13.4,28.7,1.8,
1658226054034.5,13.5,28.6,1.7,
1658226054051.2,13.6,28.5,1.6,
1658226054085.6,13.6,28.5,1.5,
1658226054134.5,13.6,28.5,1.3,
1658226054201.2,13.7,28.5,1.1,
1658226054251.3,13.8,28.4,1.2,
1658226054268,13.8,28.3,1.2,
1658226054334.7,13.8,28.4,1.3,
1658226054417.7,13.7,28.5,1.4,
1658226054434.7,13.7,28.6,1.3,
1658226054505.5,13.7,28.5,1.3,
1658226054586.3,13.6,28.7,1.2,
1658226054601.1,13.5,28.8,1.4,
1658226054667.9,13.5,28.6,1.4,
1658226054684.9,13.5,28.5,1.4,
1658226054734.4,13.6,28.5,1.5,
1658226054834.7,13.5,28.5,1.5,
1658226054868.2,13.5,28.6,1.5,
1658226054884.9,13.5,28.5,1.4,
1658226054901.6,13.6,28.5,1.3,
1658226054953.3,13.5,28.6,1.4,
1658226055001.1,13.5,28.5,1.5,
1658226055034.5,13.6,28.3,1.4,
1658226055051.2,13.6,28.1,1.4,
1658226055084.7,13.6,28,1.4,
1658226055101.1,13.6,28.1,1.4,
1658226055134.7,13.5,28.2,1.5,
1658226055234.4,13.5,28.4,1.5,
1658226055251.5,13.5,28.4,1.6,
1658226055285.2,13.5,28.3,1.7,
1658226055351.1,13.5,28.2,1.6,
1658226055401.1,13.5,28.3,1.7,
1658226055501.1,13.6,28.2,1.7,
1658226055601.2,13.6,28.1,1.8,
1658226055734.4,13.8,28.1,1.6,
1658226055751.1,13.8,28.2,1.6,
1658226055917.9,13.8,28.3,1.7,
1658226055934.2,13.8,28.4,1.7,
1658226056167.8,14,28.5,1.7,
1658226056201.1,14,28.6,1.7,
1658226056285.2,14,28.7,1.7,
1658226056351.1,14,28.9,1.8,
1658226056385.1,14.1,29,1.9,
1658226056401.1,14.1,29.1,1.9,
1658226056419.1,14.1,29.1,1.8,
1658226056517.5,14.1,29.4,1.8,
1658226056534.3,14.1,29.5,1.9,
1658226056551,14.1,29.7,1.9,
1658226056668.1,14.1,29.9,2,
1658226056684.3,14.1,30,2.1,
1658226056701.1,14.1,30,2.2,
1658226056717.8,14.1,30.1,2.3,
1658226056734.3,14.1,30.1,2.4,
1658226056751,14.1,30.2,2.5,
1658226056785.1,14.1,30.1,2.5,
1658226056826,14.1,30,2.4,
1658226056867.5,14,30.1,2.6,
1658226056918.5,14,30.1,2.5,
1658226056950.9,14,30.2,2.5,
1658226057034.1,14.1,30.2,2.4,
1658226057067.6,14,30.2,2.5,
1658226057101,14,30.3,2.6,
1658226057118.3,13.9,30.4,2.6,
1658226057167.6,13.9,30.3,2.6,
1658226057217.7,14,30.3,2.5,
1658226057284.8,14.1,30.3,2.4,
1658226057451.1,14.1,30.1,2.4,
1658226057501,14.2,30,2.3,
1658226057518.4,14.2,30,2.2,
1658226057617.7,14.2,30,2.3,
1658226057718.9,14.1,29.9,2.4,
1658226057801,14.1,29.8,2.4,
1658226057817.7,14.1,29.9,2.4,
1658226058101.2,14.1,30,2.3,
1658226058151.1,14.1,30,2.4,
1658226058251.4,14,30,2.4,
1658226058267.7,14,30.1,2.5,
1658226058367.7,14,30.1,2.6,
1658226058385.3,14,30,2.6,
1658226058400.6,14,29.7,2.8,
1658226058417.2,13.9,29.2,2.8,
1658226058433.9,13.9,29.1,2.6,
