time,sensor_alpha[undefined],sensor_beta[undefined],sensor_gamma[undefined],label_activities_sitting
1653397211506,104.91,26.07,-1.01,x
1653397211511,104.91,26.06,-1.01,x
1653397211520,104.91,26.06,-1,x
1653397211522,104.91,26.06,-1,x
1653397211526,104.91,26.05,-1,x
1653397211530,104.91,26.05,-0.99,x
1653397211535,104.9,26.04,-0.99,x
1653397211540,104.9,26.04,-0.99,x
1653397211545,104.9,26.04,-0.98,x
1653397211549,104.9,26.04,-0.98,x
1653397211554,104.9,26.03,-0.98,x
1653397211559,104.9,26.03,-0.97,x
1653397211564,104.9,26.03,-0.97,x
1653397211568,104.9,26.03,-0.97,x
1653397211573,104.9,26.03,-0.97,x
1653397211578,104.89,26.03,-0.97,x
1653397211583,104.89,26.04,-0.96,x
1653397211588,104.89,26.04,-0.96,x
1653397211593,104.89,26.04,-0.96,x
1653397211597,104.89,26.04,-0.96,x
1653397211618,104.89,26.04,-0.96,x
1653397211619,104.89,26.04,-0.96,x
1653397211620,104.89,26.04,-0.96,x
1653397211620,104.89,26.04,-0.96,x
1653397211625,104.89,26.03,-0.96,x
1653397211630,104.9,26.03,-0.96,x
1653397211633,104.9,26.02,-0.97,x
1653397211637,104.9,26.02,-0.97,x
1653397211642,104.91,26.02,-0.97,x
1653397211648,104.91,26.01,-0.98,x
1653397211651,104.92,26.01,-0.98,x
1653397211654,104.92,26,-0.99,x
1653397211659,104.93,26,-0.99,x
1653397211665,104.93,25.99,-1,x
1653397211669,104.93,25.99,-1,x
1653397211675,104.93,25.99,-1.01,x
1653397211681,104.93,25.99,-1.01,x
1653397211684,104.94,25.98,-1.01,x
1653397211689,104.94,25.98,-1.02,x
1653397211693,104.94,25.98,-1.02,x
1653397211699,104.94,25.97,-1.02,x
1653397211703,104.94,25.97,-1.02,x
1653397211709,104.94,25.96,-1.02,x
1653397211717,104.93,25.96,-1.02,x
1653397211720,104.93,25.95,-1.02,x
1653397211724,104.93,25.95,-1.01,x
1653397211728,104.93,25.94,-1.01,x
1653397211734,104.93,25.94,-1.01,x
1653397211737,104.93,25.94,-1.01,x
1653397211743,104.93,25.93,-1,x
1653397211749,104.93,25.93,-1,x
1653397211752,104.93,25.93,-1,x
1653397211758,104.93,25.93,-1,x
1653397211761,104.93,25.93,-1,x
1653397211767,104.93,25.93,-1,x
1653397211770,104.93,25.93,-1,x
1653397211776,104.93,25.93,-1,x
1653397211781,104.93,25.92,-1,x
1653397211785,104.92,25.92,-1,x
1653397211789,104.92,25.92,-0.99,x
1653397211795,104.92,25.92,-0.99,x
1653397211800,104.92,25.93,-0.99,x
1653397211805,104.92,25.93,-0.98,x
1653397211808,104.92,25.93,-0.98,x
1653397211814,104.92,25.94,-0.98,x
1653397211818,104.92,25.94,-0.98,x
1653397211825,104.92,25.95,-0.98,x
1653397211830,104.92,25.95,-0.97,x
1653397211834,104.92,25.95,-0.97,x
1653397211857,104.92,25.96,-0.97,x
1653397211859,104.92,25.96,-0.97,x
1653397211860,104.92,25.96,-0.96,x
1653397211860,104.92,25.96,-0.96,x
1653397211862,104.91,25.96,-0.96,x
1653397211863,104.91,25.96,-0.95,x
1653397211867,104.91,25.96,-0.95,x
1653397211879,104.91,25.96,-0.94,x
1653397211879,104.91,25.96,-0.94,x
1653397211887,104.91,25.96,-0.93,x
1653397211891,104.9,25.96,-0.93,x
1653397211896,104.9,25.96,-0.93,x
1653397211903,104.9,25.96,-0.93,x
1653397211904,104.9,25.96,-0.92,x
1653397211909,104.9,25.96,-0.92,x
1653397211910,104.9,25.96,-0.92,x
1653397211917,104.9,25.96,-0.91,x
1653397211918,104.89,25.96,-0.91,x
1653397211926,104.9,25.97,-0.91,x
1653397211928,104.9,25.97,-0.91,x
1653397211934,104.91,25.97,-0.9,x
1653397211939,104.91,25.97,-0.9,x
1653397211944,104.91,25.98,-0.91,x
1653397211948,104.91,25.98,-0.91,x
1653397211953,104.91,25.99,-0.91,x
1653397211957,104.91,25.99,-0.91,x
1653397211963,104.92,26,-0.91,x
1653397211967,104.92,26,-0.91,x
1653397211973,104.92,26.01,-0.92,x
1653397211978,104.92,26.01,-0.92,x
1653397211983,104.92,26.01,-0.92,x
1653397211986,104.92,26,-0.92,x
1653397211992,104.92,26,-0.92,x
1653397211997,104.92,25.99,-0.92,x
1653397212001,104.92,25.99,-0.92,x
1653397212006,104.92,25.98,-0.91,x
1653397212010,104.92,25.98,-0.9,x
1653397212017,104.91,25.98,-0.9,x
1653397212020,104.91,25.98,-0.89,x
1653397212026,104.91,25.98,-0.88,x
1653397212030,104.9,25.98,-0.88,x
1653397212036,104.9,25.99,-0.87,x
1653397212041,104.9,25.99,-0.86,x
1653397212045,104.9,25.99,-0.86,x
1653397212049,104.9,25.98,-0.86,x
1653397212055,104.91,25.98,-0.87,x
1653397212059,104.92,25.98,-0.88,x
1653397212064,104.93,25.98,-0.88,x
1653397212069,104.93,25.98,-0.89,x
1653397212074,104.94,25.98,-0.9,x
1653397212077,104.95,25.98,-0.91,x
1653397212083,104.95,25.99,-0.92,x
1653397212088,104.96,26,-0.92,x
1653397212094,104.96,26,-0.93,x
1653397212098,104.97,26.01,-0.93,x
1653397212102,104.98,26.02,-0.94,x
1653397212109,104.98,26.03,-0.94,x
1653397212114,104.99,26.04,-0.94,x
1653397212122,104.99,26.04,-0.95,x
1653397212125,104.99,26.05,-0.95,x
1653397212129,105,26.06,-0.95,x
1653397212133,105,26.06,-0.95,x
1653397212136,105,26.07,-0.95,x
1653397212164,105,26.07,-0.96,x
1653397212165,105,26.08,-0.96,x
1653397212165,105,26.08,-0.96,x
1653397212165,105,26.08,-0.95,x
1653397212166,105,26.08,-0.95,x
1653397212168,105,26.08,-0.95,x
1653397212171,105,26.08,-0.94,x
1653397212175,105,26.07,-0.94,x
1653397212181,105,26.07,-0.94,x
1653397212185,105,26.07,-0.93,x
1653397212189,105,26.07,-0.93,x
1653397212199,105,26.07,-0.93,x
1653397212199,105,26.07,-0.93,x
1653397212202,105,26.07,-0.93,x
1653397212208,105,26.07,-0.93,x
1653397212215,105,26.07,-0.92,x
1653397212218,105,26.07,-0.92,x
1653397212223,105,26.07,-0.92,x
1653397212227,105,26.07,-0.92,x
1653397212232,105,26.08,-0.92,x
1653397212237,105,26.08,-0.92,x
1653397212241,105.01,26.09,-0.92,x
1653397212246,105.01,26.09,-0.93,x
1653397212251,105.01,26.09,-0.93,x
1653397212258,105.01,26.1,-0.93,x
1653397212261,105.01,26.1,-0.93,x
1653397212265,105.01,26.09,-0.93,x
1653397212269,105,26.09,-0.93,x
1653397212275,105,26.09,-0.92,x
1653397212280,105,26.09,-0.92,x
1653397212284,105,26.09,-0.92,x
1653397212290,104.99,26.09,-0.92,x
1653397212294,104.99,26.09,-0.91,x
1653397212300,104.99,26.09,-0.91,x
1653397212304,104.99,26.09,-0.9,x
1653397212308,104.99,26.09,-0.9,x
1653397212314,104.98,26.09,-0.9,x
1653397212318,104.98,26.09,-0.9,x
1653397212328,104.98,26.09,-0.89,x
1653397212329,104.98,26.09,-0.89,x
1653397212334,104.98,26.08,-0.89,x
1653397212338,104.98,26.08,-0.89,x
1653397212344,104.98,26.08,-0.89,x
1653397212347,104.98,26.08,-0.89,x
1653397212354,104.97,26.07,-0.89,x
1653397212358,104.97,26.07,-0.88,x
1653397212362,104.97,26.07,-0.88,x
1653397212367,104.97,26.07,-0.88,x
1653397212371,104.97,26.06,-0.88,x
1653397212377,104.97,26.06,-0.88,x
1653397212382,104.97,26.06,-0.87,x
1653397212386,104.96,26.05,-0.87,x
1653397212395,104.96,26.05,-0.87,x
1653397212397,104.95,26.05,-0.86,x
1653397212401,104.95,26.05,-0.86,x
1653397212405,104.95,26.05,-0.86,x
1653397212421,104.95,26.05,-0.85,x
1653397212422,104.95,26.05,-0.85,x
1653397212423,104.95,26.05,-0.84,x
1653397212426,104.94,26.05,-0.84,x
1653397212431,104.94,26.05,-0.83,x
1653397212440,104.94,26.05,-0.83,x
1653397212440,104.94,26.05,-0.83,x
1653397212444,104.94,26.05,-0.83,x
1653397212455,104.94,26.05,-0.83,x
1653397212458,104.94,26.05,-0.83,x
1653397212458,104.94,26.04,-0.83,x
1653397212463,104.94,26.05,-0.83,x
1653397212466,104.94,26.05,-0.83,x
1653397212475,104.94,26.05,-0.84,x
1653397212479,104.94,26.05,-0.84,x
1653397212484,104.94,26.05,-0.84,x
1653397212488,104.95,26.05,-0.84,x
1653397212491,104.95,26.04,-0.84,x
1653397212498,104.95,26.04,-0.84,x
1653397212501,104.95,26.04,-0.84,x
1653397212507,104.95,26.04,-0.85,x
1653397212511,104.96,26.04,-0.85,x
1653397212516,104.96,26.03,-0.85,x
1653397212521,104.97,26.03,-0.86,x
1653397212525,104.97,26.03,-0.86,x
1653397212530,104.97,26.03,-0.86,x
1653397212537,104.98,26.02,-0.87,x
1653397212540,104.98,26.02,-0.87,x
1653397212545,104.98,26.02,-0.88,x
1653397212548,104.98,26.01,-0.88,x
1653397212554,104.98,26.01,-0.88,x
1653397212560,104.98,26.01,-0.88,x
1653397212565,104.98,26,-0.88,x
1653397212568,104.98,26,-0.88,x
1653397212574,104.98,26,-0.88,x
1653397212579,104.98,25.99,-0.87,x
1653397212589,104.97,25.99,-0.87,x
1653397212589,104.97,25.99,-0.87,x
1653397212595,104.97,25.99,-0.87,x
1653397212598,104.97,25.98,-0.87,x
1653397212608,104.97,25.98,-0.87,x
1653397212628,104.97,25.98,-0.87,x
1653397212629,104.97,25.98,-0.87,x
1653397212630,104.97,25.98,-0.87,x
1653397212630,104.98,25.98,-0.87,x
1653397212631,104.98,25.97,-0.88,x
1653397212633,104.98,25.97,-0.88,x
1653397212637,104.98,25.97,-0.88,x
1653397212640,104.98,25.97,-0.88,x
1653397212645,104.98,25.97,-0.89,x
1653397212650,104.98,25.97,-0.89,x
1653397212656,104.98,25.97,-0.89,x
1653397212662,104.98,25.97,-0.89,x
1653397212665,104.98,25.97,-0.89,x
1653397212669,104.98,25.97,-0.89,x
1653397212674,104.98,25.97,-0.89,x
1653397212690,104.98,25.96,-0.89,x
1653397212691,104.98,25.96,-0.88,x
1653397212691,104.98,25.96,-0.89,x
1653397212694,104.97,25.95,-0.88,x
1653397212701,104.97,25.95,-0.87,x
1653397212706,104.97,25.95,-0.86,x
1653397212708,104.96,25.95,-0.86,x
1653397212719,104.96,25.94,-0.85,x
1653397212720,104.96,25.94,-0.84,x
1653397212723,104.96,25.94,-0.83,x
1653397212728,104.96,25.95,-0.82,x
1653397212732,104.95,25.95,-0.82,x
1653397212737,104.95,25.95,-0.81,x
1653397212741,104.95,25.95,-0.81,x
1653397212746,104.95,25.95,-0.8,x
1653397212750,104.95,25.96,-0.8,x
1653397212759,104.94,25.96,-0.79,x
1653397212760,104.94,25.96,-0.79,x
1653397212765,104.95,25.96,-0.79,x
1653397212770,104.95,25.96,-0.79,x
1653397212776,104.96,25.95,-0.79,x
1653397212780,104.96,25.95,-0.8,x
1653397212787,104.97,25.95,-0.8,x
1653397212790,104.97,25.95,-0.8,x
1653397212795,104.97,25.94,-0.81,x
1653397212799,104.98,25.94,-0.81,x
1653397212805,104.98,25.94,-0.82,x
1653397212809,104.98,25.94,-0.82,x
1653397212813,104.98,25.95,-0.83,x
1653397212818,104.98,25.95,-0.84,x
1653397212824,104.98,25.95,-0.85,x
1653397212828,104.98,25.94,-0.86,x
1653397212836,104.98,25.94,-0.86,x
1653397212837,104.98,25.93,-0.87,x
1653397212845,104.98,25.93,-0.87,x
1653397212847,104.97,25.92,-0.87,x
1653397212854,104.97,25.91,-0.87,x
1653397212858,104.97,25.9,-0.87,x
1653397212861,104.96,25.9,-0.86,x
1653397212866,104.96,25.9,-0.85,x
1653397212871,104.95,25.91,-0.85,x
1653397212875,104.94,25.91,-0.84,x
1653397212881,104.94,25.92,-0.83,x
1653397212886,104.93,25.92,-0.82,x
1653397212890,104.93,25.93,-0.81,x
1653397212896,104.93,25.93,-0.81,x
1653397212900,104.93,25.93,-0.81,x
1653397212905,104.93,25.93,-0.81,x
1653397212910,104.93,25.93,-0.81,x
1653397212915,104.94,25.93,-0.82,x
1653397212919,104.94,25.93,-0.82,x
1653397212924,104.94,25.94,-0.82,x
1653397212928,104.95,25.95,-0.83,x
1653397212934,104.95,25.95,-0.83,x
1653397212938,104.96,25.96,-0.83,x
1653397212944,104.96,25.97,-0.83,x
1653397212955,104.96,25.98,-0.84,x
1653397212959,104.97,25.99,-0.84,x
1653397212962,104.97,25.99,-0.84,x
1653397212966,104.98,26,-0.84,x
1653397212968,104.99,26.01,-0.84,x
1653397212976,105,26.01,-0.85,x
1653397212978,105.01,26.02,-0.85,x
1653397212989,105.02,26.03,-0.86,x
1653397212989,105.03,26.02,-0.87,x
1653397212995,105.04,26.03,-0.88,x
1653397212997,105.05,26.03,-0.89,x
1653397213001,105.06,26.03,-0.9,x
1653397213006,105.07,26.03,-0.91,x
1653397213013,105.07,26.03,-0.92,x
1653397213017,105.08,26.03,-0.92,x
1653397213022,105.08,26.03,-0.93,x
1653397213027,105.08,26.02,-0.93,x
1653397213032,105.08,26.02,-0.93,x
1653397213036,105.08,26.02,-0.93,x
1653397213039,105.08,26.02,-0.93,x
1653397213043,105.08,26.02,-0.92,x
1653397213048,105.07,26.02,-0.92,x
1653397213053,105.07,26.02,-0.92,x
1653397213058,105.07,26.02,-0.91,x
1653397213064,105.06,26.03,-0.91,x
1653397213068,105.06,26.03,-0.91,x
1653397213074,105.05,26.03,-0.91,x
1653397213078,105.05,26.03,-0.9,x
1653397213084,105.05,26.03,-0.9,x
1653397213087,105.05,26.04,-0.9,x
1653397213095,105.05,26.04,-0.9,x
1653397213098,105.05,26.04,-0.9,x
1653397213103,105.05,26.04,-0.9,x
1653397213108,105.05,26.04,-0.9,x
1653397213115,105.04,26.03,-0.9,x
1653397213118,105.04,26.03,-0.89,x
1653397213122,105.04,26.03,-0.89,x
1653397213125,105.03,26.03,-0.88,x
1653397213130,105.02,26.03,-0.87,x
1653397213136,105.02,26.02,-0.86,x
1653397213140,105.01,26.02,-0.86,x
1653397213146,105.01,26.02,-0.85,x
1653397213149,105.01,26.02,-0.84,x
1653397213154,105,26.02,-0.83,x
1653397213160,105,26.02,-0.83,x
1653397213164,105,26.01,-0.82,x
1653397213171,105,26,-0.82,x
1653397213174,105.01,26,-0.82,x
1653397213179,105.01,25.99,-0.82,x
1653397213184,105.01,25.98,-0.82,x
1653397213188,105.01,25.97,-0.82,x
1653397213193,105.01,25.96,-0.82,x
1653397213198,105.02,25.96,-0.83,x
1653397213205,105.02,25.95,-0.83,x
1653397213209,105.02,25.95,-0.83,x
1653397213223,105.02,25.94,-0.84,x
1653397213224,105.02,25.94,-0.84,x
1653397213225,105.02,25.94,-0.84,x
1653397213229,105.02,25.94,-0.85,x
1653397213235,105.03,25.94,-0.85,x
1653397213238,105.03,25.95,-0.85,x
1653397213243,105.03,25.95,-0.85,x
1653397213252,105.03,25.95,-0.85,x
1653397213255,105.03,25.96,-0.85,x
1653397213257,105.03,25.96,-0.85,x
1653397213262,105.03,25.96,-0.85,x
1653397213264,105.02,25.97,-0.84,x
1653397213269,105.02,25.97,-0.84,x
1653397213274,105.02,25.97,-0.83,x
1653397213279,105.02,25.97,-0.83,x
1653397213285,105.02,25.97,-0.82,x
1653397213288,105.01,25.97,-0.82,x
1653397213293,105.01,25.97,-0.81,x
1653397213299,105.01,25.97,-0.81,x
1653397213304,105,25.97,-0.8,x
1653397213309,105,25.97,-0.79,x
1653397213313,105,25.98,-0.79,x
1653397213319,105,25.98,-0.79,x
1653397213325,105,25.98,-0.79,x
1653397213328,105,25.98,-0.79,x
1653397213333,105,25.98,-0.79,x
1653397213338,105,25.98,-0.79,x
1653397213343,105,25.98,-0.79,x
1653397213347,105,25.98,-0.79,x
1653397213353,105,25.97,-0.79,x
1653397213357,105,25.97,-0.79,x
1653397213361,105,25.97,-0.8,x
1653397213366,105.01,25.96,-0.8,x
1653397213371,105.01,25.96,-0.8,x
1653397213375,105.01,25.96,-0.81,x
1653397213381,105.01,25.95,-0.81,x
1653397213385,105.01,25.95,-0.82,x
1653397213390,105.02,25.95,-0.82,x
1653397213396,105.02,25.95,-0.83,x
1653397213401,105.02,25.95,-0.83,x
1653397213405,105.02,25.95,-0.83,x
1653397213409,105.02,25.95,-0.84,x
1653397213413,105.02,25.95,-0.84,x
1653397213419,105.02,25.95,-0.84,x
1653397213424,105.02,25.95,-0.84,x
1653397213428,105.02,25.95,-0.84,x
1653397213433,105.02,25.95,-0.84,x
1653397213438,105.02,25.95,-0.84,x
1653397213443,105.02,25.95,-0.84,x
1653397213448,105.02,25.95,-0.83,x
1653397213453,105.02,25.95,-0.83,x
1653397213458,105.02,25.95,-0.83,x
1653397213464,105.02,25.95,-0.83,x
1653397213466,105.01,25.95,-0.82,x
1653397213472,105.01,25.95,-0.82,x
1653397213478,105.01,25.95,-0.82,x
1653397213492,105.01,25.95,-0.81,x
1653397213495,105,25.95,-0.81,x
1653397213495,105,25.95,-0.8,x
1653397213496,105,25.94,-0.8,x
1653397213505,105,25.94,-0.8,x
1653397213513,105,25.94,-0.79,x
1653397213513,105,25.94,-0.79,x
1653397213516,105,25.94,-0.79,x
1653397213525,105,25.93,-0.79,x
1653397213528,105,25.93,-0.79,x
1653397213531,105,25.93,-0.79,x
1653397213534,105,25.93,-0.79,x
1653397213541,105,25.93,-0.79,x
1653397213544,105,25.93,-0.79,x
1653397213548,105.01,25.93,-0.79,x
1653397213553,105.01,25.92,-0.79,x
1653397213557,105.01,25.92,-0.79,x
1653397213563,105.02,25.92,-0.79,x
1653397213568,105.02,25.92,-0.8,x
1653397213572,105.02,25.91,-0.8,x
1653397213578,105.02,25.91,-0.8,x
1653397213583,105.02,25.91,-0.8,x
1653397213588,105.02,25.9,-0.8,x
1653397213596,105.02,25.9,-0.81,x
1653397213598,105.02,25.9,-0.81,x
1653397213602,105.02,25.89,-0.81,x
1653397213608,105.02,25.89,-0.81,x
1653397213613,105.02,25.89,-0.81,x
1653397213617,105.02,25.89,-0.81,x
1653397213620,105.02,25.88,-0.8,x
1653397213626,105.02,25.88,-0.8,x
1653397213630,105.02,25.88,-0.8,x
1653397213635,105.02,25.88,-0.8,x
1653397213640,105.02,25.88,-0.8,x
1653397213645,105.02,25.88,-0.79,x
1653397213650,105.02,25.88,-0.79,x
1653397213655,105.02,25.88,-0.79,x
1653397213659,105.02,25.89,-0.79,x
1653397213666,105.02,25.89,-0.79,x
1653397213669,105.02,25.89,-0.79,x
1653397213674,105.02,25.89,-0.79,x
1653397213678,105.02,25.9,-0.79,x
1653397213684,105.02,25.9,-0.79,x
1653397213689,105.02,25.9,-0.79,x
1653397213695,105.02,25.9,-0.79,x
1653397213698,105.02,25.9,-0.8,x
1653397213703,105.02,25.9,-0.8,x
1653397213707,105.02,25.9,-0.8,x
1653397213713,105.02,25.89,-0.81,x
1653397213717,105.03,25.88,-0.81,x
1653397213722,105.03,25.87,-0.81,x
1653397213726,105.03,25.86,-0.81,x
1653397213731,105.03,25.86,-0.81,x
1653397213739,105.02,25.85,-0.81,x
1653397213746,105.02,25.85,-0.81,x
1653397213749,105.01,25.85,-0.8,x
1653397213759,105.01,25.85,-0.8,x
1653397213760,105,25.85,-0.79,x
1653397213764,105,25.85,-0.79,x
1653397213771,105,25.86,-0.79,x
1653397213771,105,25.86,-0.79,x
1653397213778,105.01,25.86,-0.8,x
1653397213780,105.02,25.86,-0.8,x
1653397213786,105.02,25.86,-0.81,x
1653397213793,105.03,25.86,-0.81,x
1653397213795,105.03,25.87,-0.82,x
1653397213800,105.04,25.88,-0.82,x
1653397213803,105.04,25.89,-0.83,x
1653397213809,105.05,25.91,-0.83,x
1653397213815,105.05,25.92,-0.82,x
1653397213820,105.05,25.94,-0.82,x
1653397213823,105.06,25.96,-0.81,x
1653397213830,105.06,25.97,-0.81,x
1653397213832,105.06,25.98,-0.8,x
1653397213838,105.06,26,-0.8,x
1653397213841,105.07,26.01,-0.79,x
1653397213846,105.07,26.01,-0.79,x
1653397213851,105.08,26.02,-0.79,x
1653397213859,105.08,26.02,-0.78,x
1653397213861,105.09,26.02,-0.78,x
1653397213865,105.09,26.02,-0.78,x
1653397213870,105.1,26.02,-0.78,x
1653397213876,105.1,26.02,-0.79,x
1653397213880,105.11,26.01,-0.79,x
1653397213886,105.12,26.01,-0.8,x
1653397213890,105.12,26,-0.8,x
1653397213895,105.12,26,-0.8,x
1653397213899,105.12,25.99,-0.8,x
1653397213904,105.13,25.99,-0.81,x
1653397213909,105.13,25.98,-0.81,x
1653397213913,105.13,25.98,-0.82,x
1653397213919,105.13,25.98,-0.82,x
1653397213924,105.14,25.98,-0.83,x
1653397213929,105.14,25.98,-0.84,x
1653397213936,105.14,25.98,-0.84,x
1653397213939,105.15,25.98,-0.85,x
1653397213944,105.15,25.98,-0.86,x
1653397213948,105.15,25.98,-0.86,x
1653397213954,105.15,25.99,-0.87,x
1653397213957,105.15,25.99,-0.87,x
1653397213964,105.15,25.99,-0.88,x
1653397213967,105.15,25.99,-0.88,x
1653397213972,105.15,25.99,-0.89,x
1653397213977,105.14,25.99,-0.89,x
1653397213981,105.14,25.99,-0.89,x
1653397213987,105.13,25.98,-0.89,x
1653397213991,105.12,25.98,-0.88,x
1653397214003,105.12,25.98,-0.88,x
1653397214005,105.11,25.98,-0.87,x
1653397214005,105.1,25.98,-0.86,x
1653397214010,105.08,25.98,-0.85,x
1653397214025,105.07,25.98,-0.84,x
1653397214030,105.06,25.99,-0.83,x
1653397214031,105.06,25.99,-0.81,x
1653397214033,105.05,25.99,-0.8,x
1653397214039,105.04,25.99,-0.79,x
1653397214041,105.04,25.99,-0.78,x
1653397214044,105.03,25.99,-0.77,x
1653397214050,105.03,25.99,-0.76,x
1653397214060,105.03,25.98,-0.76,x
1653397214060,105.03,25.98,-0.76,x
1653397214063,105.04,25.98,-0.76,x
1653397214068,105.04,25.97,-0.76,x
1653397214073,105.05,25.97,-0.76,x
1653397214077,105.05,25.96,-0.77,x
1653397214083,105.06,25.96,-0.77,x
1653397214087,105.06,25.95,-0.77,x
1653397214091,105.06,25.95,-0.77,x
1653397214097,105.06,25.94,-0.77,x
1653397214101,105.06,25.94,-0.77,x
1653397214106,105.06,25.94,-0.76,x
1653397214111,105.06,25.94,-0.76,x
1653397214115,105.06,25.94,-0.76,x
1653397214120,105.05,25.94,-0.75,x
1653397214128,105.05,25.94,-0.75,x
1653397214132,105.05,25.95,-0.75,x
1653397214136,105.06,25.95,-0.75,x
1653397214140,105.06,25.96,-0.75,x
1653397214145,105.06,25.96,-0.75,x
1653397214150,105.07,25.97,-0.75,x
1653397214155,105.07,25.97,-0.75,x
1653397214159,105.07,25.97,-0.76,x
1653397214163,105.07,25.98,-0.76,x
1653397214171,105.07,25.98,-0.76,x
1653397214175,105.07,25.98,-0.76,x
1653397214179,105.07,25.98,-0.76,x
1653397214183,105.07,25.98,-0.76,x
1653397214187,105.07,25.98,-0.76,x
1653397214193,105.07,25.98,-0.76,x
1653397214198,105.07,25.98,-0.76,x
1653397214205,105.07,25.98,-0.76,x
1653397214207,105.07,25.98,-0.76,x
1653397214213,105.07,25.98,-0.76,x
1653397214216,105.07,25.98,-0.76,x
1653397214221,105.07,25.97,-0.76,x
1653397214226,105.07,25.97,-0.77,x
1653397214231,105.08,25.96,-0.77,x
1653397214239,105.08,25.95,-0.77,x
1653397214246,105.08,25.94,-0.77,x
1653397214247,105.08,25.93,-0.78,x
1653397214250,105.08,25.92,-0.78,x
1653397214256,105.08,25.91,-0.78,x
1653397214260,105.08,25.91,-0.78,x
1653397214266,105.08,25.9,-0.79,x
1653397214269,105.08,25.89,-0.79,x
1653397214276,105.08,25.89,-0.79,x
1653397214280,105.08,25.88,-0.8,x
1653397214294,105.08,25.88,-0.8,x
1653397214294,105.08,25.88,-0.8,x
1653397214296,105.08,25.87,-0.81,x
1653397214300,105.08,25.88,-0.81,x
1653397214306,105.08,25.88,-0.81,x
1653397214312,105.08,25.88,-0.81,x
1653397214315,105.08,25.88,-0.81,x
1653397214317,105.08,25.88,-0.8,x
1653397214328,105.08,25.89,-0.8,x
1653397214329,105.08,25.89,-0.8,x
1653397214332,105.08,25.9,-0.79,x
1653397214336,105.07,25.9,-0.79,x
1653397214342,105.07,25.9,-0.79,x
1653397214347,105.07,25.91,-0.78,x
1653397214351,105.07,25.91,-0.78,x
1653397214359,105.07,25.91,-0.77,x
1653397214361,105.06,25.91,-0.77,x
1653397214366,105.07,25.91,-0.77,x
1653397214370,105.07,25.91,-0.76,x
1653397214375,105.07,25.91,-0.76,x
1653397214382,105.07,25.9,-0.76,x
1653397214385,105.08,25.9,-0.76,x
1653397214389,105.08,25.9,-0.76,x
1653397214394,105.08,25.89,-0.76,x
1653397214399,105.09,25.89,-0.76,x
1653397214404,105.09,25.89,-0.76,x
1653397214410,105.09,25.88,-0.76,x
1653397214418,105.09,25.88,-0.76,x
1653397214419,105.09,25.87,-0.76,x
1653397214424,105.09,25.87,-0.76,x
1653397214428,105.09,25.87,-0.76,x
1653397214433,105.09,25.87,-0.76,x
1653397214438,105.09,25.87,-0.76,x
1653397214443,105.09,25.87,-0.76,x
1653397214447,105.09,25.87,-0.76,x
1653397214453,105.09,25.87,-0.76,x
1653397214457,105.09,25.87,-0.76,x
1653397214462,105.09,25.87,-0.77,x
1653397214467,105.09,25.88,-0.77,x
1653397214471,105.09,25.88,-0.77,x
1653397214477,105.09,25.88,-0.77,x
1653397214481,105.09,25.88,-0.77,x
1653397214486,105.09,25.88,-0.76,x
1653397214491,105.09,25.88,-0.76,x
1653397214496,105.09,25.88,-0.76,x
1653397214503,105.08,25.88,-0.76,x
1653397214505,105.08,25.88,-0.75,x
1653397214510,105.08,25.88,-0.75,x
1653397214515,105.08,25.88,-0.74,x
1653397214519,105.07,25.88,-0.74,x
1653397214525,105.07,25.88,-0.74,x
1653397214529,105.07,25.87,-0.73,x
1653397214534,105.07,25.87,-0.73,x
1653397214538,105.07,25.87,-0.73,x
1653397214543,105.07,25.86,-0.73,x
1653397214548,105.08,25.86,-0.72,x
1653397214562,105.08,25.86,-0.72,x
1653397214564,105.08,25.85,-0.72,x
1653397214565,105.08,25.85,-0.72,x
1653397214569,105.08,25.85,-0.72,x
1653397214578,105.07,25.85,-0.72,x
1653397214578,105.07,25.85,-0.72,x
1653397214584,105.07,25.85,-0.72,x
1653397214588,105.07,25.84,-0.72,x
1653397214597,105.08,25.84,-0.72,x
1653397214598,105.08,25.84,-0.72,x
1653397214601,105.09,25.83,-0.72,x
1653397214607,105.09,25.82,-0.72,x
1653397214611,105.1,25.82,-0.72,x
1653397214617,105.1,25.81,-0.72,x
1653397214623,105.11,25.81,-0.72,x
1653397214628,105.11,25.81,-0.71,x
1653397214633,105.11,25.8,-0.71,x
1653397214636,105.11,25.8,-0.72,x
1653397214642,105.11,25.8,-0.72,x
1653397214647,105.11,25.81,-0.72,x
1653397214650,105.11,25.81,-0.72,x
1653397214653,105.12,25.82,-0.73,x
1653397214659,105.13,25.82,-0.73,x
1653397214663,105.14,25.82,-0.74,x
1653397214672,105.15,25.81,-0.75,x
1653397214673,105.16,25.81,-0.76,x
1653397214678,105.16,25.8,-0.77,x
1653397214684,105.17,25.79,-0.78,x
1653397214687,105.18,25.79,-0.79,x
1653397214696,105.18,25.78,-0.79,x
1653397214698,105.18,25.78,-0.79,x
1653397214702,105.18,25.78,-0.79,x
1653397214707,105.17,25.78,-0.78,x
1653397214713,105.17,25.78,-0.77,x
1653397214717,105.16,25.78,-0.77,x
1653397214722,105.16,25.77,-0.76,x
1653397214725,105.15,25.77,-0.76,x
1653397214730,105.15,25.76,-0.76,x
1653397214736,105.15,25.76,-0.75,x
