time,sensor_x0[undefined],sensor_y0[undefined],sensor_z0[undefined],sensor_x[undefined],sensor_y[undefined],sensor_z[undefined],sensor_alpha[undefined],sensor_beta[undefined],sensor_gamma[undefined],label_activities_walking
1664285098317.9,-0.2,0.8,-0.2,0.7,5.7,8.2,17.1,-19.3,-57.7,x
1664285098333.4,0.1,0.8,0.1,0.9,5.7,8.5,8.7,-19.1,-54.9,x
1664285098350.2,1.4,1.7,1.2,2.1,6.7,9.6,-0.7,-34,-54.8,x
1664285098366.8,1.3,1.4,1.6,1.2,5.4,10.6,-1.8,-37.2,-57.7,x
1664285098383.6,-0.4,-0.3,2.9,0.4,4.7,11.3,-14.2,-12.7,-61.1,x
1664285098404.5,0.1,-0.6,4.4,0.7,4.4,12.9,-19.6,-3,-54.4,x
1664285098416.8,1.6,-0.1,4.2,2.2,4.8,12.7,6.8,-28.7,-52.3,x
1664285098434,2.1,0.1,2.7,2.7,5,11.2,24,-36.2,-55.1,x
1664285098450.2,1.9,0.4,0.4,2.6,5.5,8.7,25.2,-14.4,-56.9,x
1664285098468,1.2,-0.1,0.2,1.7,5,8.5,-8.3,0.1,-48.9,x
1664285098483.7,1,-0.5,0.9,1.5,4.6,9.3,-25.2,-3.7,-43.9,x
1664285098500.3,1.3,-1.1,2.4,1.8,3.9,10.8,-41.5,-23.6,-38,x
1664285098516.9,1.4,-1.3,2.9,1.9,3.7,11.3,-41.4,-31.5,-38.4,x
1664285098533.7,1.4,-1.3,2.9,1.9,3.6,11.4,-26.6,-34.6,-42.6,x
1664285098550.3,0.8,-1.3,1.5,1.3,3.5,10.1,-0.9,-23.4,-46.6,x
1664285098566.8,0.6,-1.2,0.8,1,3.6,8.7,2.8,-19.5,-45.9,x
1664285098583.8,0.5,-1.3,-0.4,1,3.5,8.1,1.6,-24.8,-43.6,x
1664285098600.6,0.7,-1.3,-0.9,1.2,3.5,7.7,-1.3,-35.7,-42.8,x
1664285098616.9,0.5,-1.3,-1.1,1.1,3.5,7.5,-2,-37.9,-44.9,x
1664285098633.8,0.3,-1.3,-1.1,0.9,3.5,7.4,-1.1,-34.5,-46,x
1664285098654,-0.2,-1.2,-1.1,0.4,3.6,7.4,2,-23.4,-45.1,x
1664285098667,-0.4,-1.3,-1.4,0.2,3.5,7.1,4.6,-21.8,-40.3,x
1664285098683.8,-0.3,-1.3,-1.5,0.2,3.5,7,3.7,-22.7,-37.9,x
1664285098700.8,-0.2,-1.2,-1.5,0.3,3.6,7,1.2,-25.6,-35,x
1664285098716.9,-0.3,-1.1,-1.2,0.3,3.8,7.3,0.1,-25.6,-34,x
1664285098733.5,-0.3,-1,-1,0.3,3.9,7.5,-1.8,-20.6,-30.8,x
1664285098750.1,-0.3,-1,-0.6,0.3,3.9,7.9,-1.9,-15.1,-25.9,x
1664285098767.3,-0.4,-1,-0.5,0.2,3.9,8,-1.2,-14.4,-24.2,x
1664285098783.7,-0.2,-0.7,-0.2,0.4,4.2,8.2,2.6,-13.3,-20.2,x
1664285098800.4,0.3,-0.3,-0.4,0.9,4.6,8,8.8,-12.7,-17.4,x
1664285098816.9,0.4,0,-0.9,1,4.9,7.6,10.9,-11.8,-16.9,x
1664285098833.9,0.3,0.1,-0.8,0.9,5.1,7.6,7.8,-9.6,-16.3,x
1664285098850.4,0.2,0.4,-0.5,0.8,5.3,8,4.4,-8.1,-13.6,x
1664285098867,0.1,0.5,-0.6,0.7,5.5,7.9,4,-8.1,-11.3,x
1664285098883.8,0,0.5,-0.7,0.7,5.5,7.8,2.4,-7,-9.7,x
1664285098900.4,0,0.6,-0.4,0.6,5.6,8,-5.5,-4.2,-6.9,x
1664285098916.8,0.2,0.7,0.9,0.8,5.7,9.3,-13.3,-6.4,-5.4,x
1664285098933.7,0.6,1.1,1.4,1.2,6.1,9.8,-11.5,-10.8,-6.4,x
1664285098950.2,0.5,1.4,1,1.2,6.3,9.4,-4.7,-10.7,-9,x
1664285098975.7,-0.2,0.2,1.1,0.4,5.2,9.6,-21.5,-5.3,-6.1,x
1664285098983.5,-0.2,-0.3,2,0.4,4.6,10.5,-35.3,-9.5,-3.2,x
1664285099001.8,0.2,-1.1,4.8,0.9,3.7,13.4,-48.8,-29.6,-2.6,x
1664285099016.7,0.4,-1.3,6,1.2,3.4,14.6,-7.4,-35.6,-14,x
1664285099069.2,-0.2,-1.3,3.8,0.7,3.4,12.3,35.7,-14.9,-20.5,x
1664285099084.9,-0.7,-1.2,0.3,0.1,3.7,8.8,21.8,-1.9,-12.3,x
1664285099099.9,-1,-1.7,0.6,-0.2,3.2,9.1,-6.8,-8.6,-9.2,x
1664285099116.6,-0.7,-1.8,1.6,0.1,3.1,10,-27.8,-21.4,-7.3,x
1664285099133.4,-0.3,-1.8,1.8,0.6,3.1,10.3,-27.1,-22,-6.9,x
1664285099150.2,0.2,-1.8,1.7,1.1,3,10.2,-16.3,-14.9,-9.8,x
1664285099166.8,0.4,-1.7,1.4,1.4,3.2,9.4,-2.5,-4.3,-15.3,x
1664285099183.7,0.6,-1.4,0.3,1.5,3.4,8.9,2.1,-1.2,-19.4,x
1664285099200.3,0.5,-1.1,-0.3,1.4,3.7,8.3,5.1,-1.2,-27.6,x
1664285099217,0.3,-1,-0.4,0.9,3.9,8,5.3,-2.2,-31.1,x
1664285099233.7,0,-0.8,-0.5,0.8,4,8,6.4,-3.9,-33.9,x
1664285099250.2,0.3,-0.6,-1,1.1,4.2,7.5,10.2,-3.3,-31.1,x
1664285099266.9,0.5,-0.6,-1.3,1.5,4.2,6.9,9.8,-1.3,-29.7,x
1664285099283.5,0.8,-0.7,-1.6,1.5,4.2,6.9,9.8,-1.3,-29.7,x
1664285099301.6,1.2,-0.8,-1.2,1.8,4.1,7.3,-7.9,-6.6,-32.1,x
1664285099316.8,1.4,-0.8,-0.8,2.3,4.1,8,-13.8,-11.3,-33.4,x
1664285099333.3,2,-0.8,-0.3,2.6,4.1,8.2,-14.9,-12.7,-37.9,x
1664285099349.9,2.1,-0.9,-0.1,2.7,3.9,8.4,-11.6,-10.8,-47.6,x
1664285099366.6,2,-1,0,2.5,3.8,8.5,-10,-9.4,-53.1,x
1664285099383.2,1.6,-1,0,2.2,3.8,8.6,-4.7,-11,-62.5,x
1664285099399.9,1.5,-0.7,-0.1,1.9,4.1,8.5,3.4,-16.4,-69.6,x
1664285099417.1,1.3,-0.5,-0.5,1.7,4.3,8.1,10.7,-18.8,-76.6,x
1664285099433.7,1.1,-0.5,-0.5,1.4,4.4,8,10.9,-17.6,-78.3,x
1664285099450,0.5,-0.7,-0.3,0.8,4.2,8.2,10.6,-16.3,-79.3,x
1664285099466.8,0.4,-0.9,-0.2,0.6,3.9,8.5,10.9,-17.2,-78.3,x
1664285099485.2,0.7,-1,0.1,0.8,3.9,8.6,13.1,-25.2,-77.5,x
1664285099500.9,1.2,-1,0.1,1.4,4,8.6,20.5,-37.7,-83.3,x
1664285099516.8,1.5,-0.8,0,1.6,4.3,8.4,22.5,-39.6,-86.7,x
1664285099533.5,1.4,-0.7,0,1.5,4.3,8.4,25.3,-41.6,-93.4,x
1664285099550.3,1.5,-0.7,0.1,1.5,4.4,8.5,22.9,-42.2,-98.1,x
1664285099566.8,1.5,-0.8,0.5,1.5,4.3,8.8,20.2,-43.1,-100.5,x
1664285099583.8,1.5,-1,1.5,1.5,4.2,9.8,19,-47.2,-106.3,x
1664285099600.3,2.1,-0.2,1.8,2.4,6,10.2,32.6,-63,-114.3,x
1664285099617.1,2.1,0.3,1.6,1.1,4.8,9.4,38.3,-60.4,-115.8,x
1664285099634.3,0.4,-1.3,1.3,0.2,4.1,9.5,27,-22.1,-105.8,x
1664285099650.2,0.4,-1.8,2.3,0,3.1,11.8,-9.2,30.6,-83.3,x
1664285099667.8,1.2,-3.2,5.5,0.6,2.2,13.7,-14.9,9.5,-80.5,x
1664285099683.7,1.6,-3.2,5.6,1,2.2,13.8,-5.7,-21.7,-87,x
1664285099700.3,1.8,-2.5,4.2,1,2.8,12.3,19.5,-64.4,-109.3,x
1664285099717.9,0.9,-2.1,2.4,0.2,3.3,10.6,26.9,-54.4,-112.5,x
1664285099733.5,0.7,-2,1.5,-0.1,3.4,9.7,25.1,-45.7,-107.9,x
1664285099750.2,0.6,-2.3,0.6,-0.3,3.2,8.7,12.4,-44,-98.3,x
1664285099766.9,0.6,-2.5,0.6,-0.3,3,8.7,4,-52.2,-95.9,x
1664285099783.9,0.8,-2.4,0.9,-0.1,3,9.1,-6.6,-75.6,-94,x
1664285099800.9,1,-2.3,0.9,0.2,3.1,9.1,-3.1,-84.7,-94,x
1664285099816.9,1,-2.2,0.8,0.2,3.2,9,-0.1,-79.6,-92.3,x
1664285099833.6,0.8,-2.2,0.3,0.1,3.1,8.5,2,-67.6,-87.6,x
1664285099850.2,0.6,-2.4,0,-0.2,2.9,8.3,-4.4,-64.3,-82.8,x
1664285099867.1,0.3,-2.7,0.4,-0.5,2.5,8.7,-17.8,-72.3,-78.9,x
1664285099883.4,0.1,-2.9,0.9,-0.5,2.3,9.2,-24.8,-78,-77.5,x
1664285099900.9,0.1,-2.9,1.9,-0.5,2.2,10.3,-25.1,-73.8,-72.5,x
1664285099916.7,0.2,-2.3,1.7,-0.3,2.7,10.1,-5.3,-58,-67,x
1664285099933.5,0.4,-2.1,0.8,-0.1,3,9.3,5.7,-52.4,-64,x
1664285099950.5,0.9,-1.6,-0.5,0.4,3.4,7.9,12.3,-44.7,-58.4,x
1664285099967.1,1.2,-1.3,-0.8,1,4.1,7.3,5.3,-32.7,-53.6,x
1664285099983.6,1.5,-0.8,-1.2,1.1,4.3,7.2,-3.2,-29.3,-51.6,x
1664285100027.6,1.6,-0.6,-1.1,1.2,4.5,7.3,-16.7,-30.2,-48,x
1664285100035.8,1.7,-0.6,0.1,1.3,4.3,8.6,-30.1,-40.2,-42.5,x
1664285100050.2,2.4,-0.6,0.7,2,4.2,9.2,-24.2,-49,-40.9,x
1664285100066.8,2.2,-0.6,0.8,2,4.1,9.4,-14.1,-47.8,-48.9,x
1664285100083.3,1.8,-0.6,0.7,1.5,4.1,9.3,-7.1,-42.4,-55,x
1664285100100.4,1,-0.5,0.6,0.8,4.1,9.2,2.2,-35,-55.5,x
1664285100116.6,1,-0.5,0.6,0.8,4.1,9.2,2.2,-35,-55.5,x
1664285100133.2,1,-0.3,0.2,0.8,4.4,8.8,12.3,-26.9,-50.5,x
1664285100149.9,1,0.1,-0.3,0.8,4.9,8.3,17.4,-27.4,-50.1,x
1664285100166.5,1,0.4,-0.9,0.8,5.2,7.7,16.8,-26.7,-47.1,x
1664285100183.4,1.1,0.4,-1,0.9,5.3,7.6,8.1,-25.3,-41.9,x
1664285100199.9,1.2,0.3,-0.4,1.1,5.1,8.2,-8.8,-26.9,-36.9,x
1664285100216.5,1.3,0.2,0.9,1.1,5,9.4,-19.8,-31.3,-36.7,x
1664285100233.6,1.2,0.3,1.4,1.1,5.1,10,-21,-35.7,-37.7,x
1664285100250,1.4,1.1,2,1.4,5.8,10.7,-15,-43.9,-39.7,x
1664285100269,1.2,1.1,1,1.2,5.8,9.6,-4.6,-35.8,-36.1,x
1664285100283.3,1,0.7,0.5,1,5.4,9.1,-10.7,-27.6,-33,x
1664285100300.5,0.8,0.2,1.3,0.8,4.8,10,-28.2,-25.8,-26.6,x
1664285100316.9,0.9,-0.3,2.2,0.9,4.2,10.9,-31,-30.9,-24.7,x
1664285100333.7,1.1,-1.2,3.4,1.2,3.3,12.1,-17.7,-37.5,-28.3,x
1664285100350.4,0.7,-1.4,2.8,0.9,3.1,11.6,6.7,-30.7,-37.4,x
1664285100367,0.5,-1.4,2.4,0.7,3.1,11.1,15.9,-24.1,-40,x
1664285100383.4,0.3,-1.4,1.3,0.5,3.1,10,24.8,-11.9,-39.2,x
1664285100400.5,0.6,-1.3,0.6,0.8,3.3,9.3,21.7,-18.1,-40.1,x
1664285100418.4,0.6,-1,0.2,0.8,3.6,8.9,16.6,-23.8,-44.4,x
1664285100433.7,0.5,-0.9,0.1,0.7,3.8,8.7,14.2,-23.6,-45.5,x
1664285100450.1,0.5,-0.6,-0.3,0.7,4.2,8.3,7.9,-19.6,-43,x
1664285100467.4,0.9,-0.4,-0.5,1,4.3,8.1,-2.2,-16.7,-36.9,x
1664285100483.7,1.1,-0.4,-0.3,1.3,4.4,8.3,-6.5,-15.7,-34.9,x
1664285100500.2,1.4,-0.5,0,1.6,4.2,8.6,-11.3,-15.6,-35.8,x
1664285100516.7,1.4,-0.6,0.2,1.5,4,9,-12.5,-15.2,-37.9,x
1664285100533.7,1.2,-0.7,0.6,1.4,3.9,9.2,-10.6,-13.3,-43.8,x
1664285100550.1,0.9,-0.8,0.8,1,3.8,9.5,-0.7,-11.1,-49.1,x
1664285100566.8,0.6,-0.8,0.2,0.6,3.9,8.9,18,-7.4,-51,x
1664285100583.8,0.6,-0.7,-0.3,0.7,4,8.3,24.4,-7.7,-50,x
1664285100600.6,1.1,-0.4,-1.4,1,4.4,7.1,28.6,-7.3,-48.5,x
1664285100616.7,0.9,-0.4,-1.9,0.8,4.4,6.6,19.9,-9.1,-50,x
1664285100634.2,0.7,-0.5,-1.7,0.6,4.4,6.8,12.5,-11.3,-49.6,x
1664285100649.9,0.9,-0.6,-0.8,0.7,4.2,7.7,3,-19.8,-45.8,x
1664285100666.6,1.1,-0.7,-0.4,0.9,4.2,8.1,8,-20,-45.8,x
1664285100683.4,1.2,-0.7,-0.5,1.1,4.2,8,12.9,-18.4,-46.5,x
1664285100700.4,1.4,-0.5,-1.3,1.2,4.4,7.2,19.3,-16.5,-49.2,x
1664285100716.8,1.4,-0.3,-1.8,1.1,4.7,6.6,14,-18.8,-52.5,x
1664285100733.9,1.4,-0.3,-1.7,1.1,4.8,6.7,8.7,-21.5,-53.8,x
1664285100750.2,1.6,-0.2,-1.1,1.3,4.8,7.3,-0.8,-28.5,-57.2,x
1664285100767.7,1.8,-0.3,-0.7,1.5,4.7,7.8,-0.8,-28.8,-62,x
1664285100784.2,1.9,-0.3,-0.3,1.5,4.7,8.1,0.5,-28,-65.3,x
1664285100800.3,2,-0.1,0.4,1.6,4.9,8.9,7.9,-26.3,-74,x
1664285100817.1,1.8,0.1,0.6,1.4,5.1,9,21.6,-22.8,-80,x
1664285100833.7,1.8,0.2,0.2,1.4,5.3,8.6,27,-22,-80.3,x
1664285100850.1,1.9,0.2,0,1.7,5.5,8.3,22.5,-25.5,-77.8,x
1664285100867.2,3.3,1.3,0.8,2.7,6.4,9.1,8.1,-35.2,-77.3,x
1664285100883.6,3.2,1,1.4,2.6,6.1,9.7,2.4,-39.1,-79,x
1664285100900.6,2,-0.5,2.6,1.4,4.6,10.9,-13.3,-30.1,-82,x
1664285100916.9,2,-1.2,4.5,1.3,3.9,12.9,-29.3,-29.3,-79.1,x
1664285100933.6,2.4,-1.3,5.3,1.7,3.7,13.7,-27,-39.3,-77.9,x
1664285100967.8,3.9,-0.5,3.2,3.2,4.5,11.6,19.6,-55.3,-87,x
1664285100983.3,3.3,-0.3,1.1,2.6,4.7,9.5,20,-31.1,-90,x
1664285100999.9,2.7,-0.8,0.5,1.9,4.3,8.8,-4.7,-20,-83.9,x
1664285101018.8,2.7,-1.4,1.7,1.8,3.6,10.1,-30.3,-33.1,-78.2,x
1664285101033.2,2.7,-1.6,2.2,1.9,3.3,10.7,-35.2,-43.2,-79,x
1664285101049.9,2.5,-1.8,2.6,1.7,3,11.1,-22.3,-56,-82.8,x
1664285101066.6,2.3,-1.8,2.2,1.5,2.9,10.8,-10.9,-53.4,-83.5,x
1664285101083.2,2.3,-1.7,0.8,1.5,3,9.3,5.5,-41.6,-81.8,x
1664285101099.8,2.3,-1.6,-0.4,1.4,3.1,8.2,10.4,-37.7,-80.6,x
1664285101116.6,2.5,-1.3,-1.1,1.7,3.4,7.5,9.3,-42.8,-79.4,x
1664285101133.2,2.5,-1.3,-1.3,1.7,3.4,7.2,6.2,-47.4,-79.3,x
1664285101149.8,2.4,-1.4,-1.4,1.6,3.3,7.2,-1.1,-49.1,-78,x
1664285101166.4,2.2,-1.5,-0.8,1.5,3.1,7.8,-6.4,-44.4,-75.7,x
1664285101183.4,2.3,-1.5,-0.6,1.5,3.1,8.1,-6.1,-42.1,-74.5,x
1664285101199.8,2.2,-1.4,-0.4,1.4,3.2,8.2,-2.7,-39.2,-73.8,x
1664285101216.5,2.1,-1.3,-0.4,1.3,3.2,8.2,-0.9,-36.1,-72.5,x
1664285101233.4,2,-1.3,-0.4,1.3,3.3,8.2,-1.6,-35.1,-70.6,x
1664285101249.9,1.9,-1.3,-0.2,1.1,3.3,8.5,-4.2,-32.5,-67.6,x
1664285101266.4,1.9,-1.2,0.2,1.1,3.3,8.9,-5.5,-30,-64.6,x
1664285101284.4,1.9,-1,0.2,1.2,3.4,8.9,-3.3,-30.6,-63.9,x
1664285101299.8,1.9,-0.8,-0.1,1.2,3.6,8.6,3,-33.4,-63.3,x
1664285101316.5,1.9,-0.5,-0.6,1.1,4,8.1,6,-34.6,-61.6,x
1664285101333.4,1.9,-0.4,-0.7,1.1,4.1,8,4.9,-33.2,-59.7,x
1664285101350,1.9,0,-0.7,1.1,4.5,8,3.7,-29,-57.2,x
1664285101366.8,1.8,0.4,-0.8,1,4.8,7.9,5.1,-26.7,-54.4,x
1664285101383.6,1.8,0.4,-0.8,1,4.8,7.9,5.1,-26.7,-54.4,x
1664285101400.8,1.5,0.5,-0.5,0.8,4.9,8.2,-3,-16.4,-47.7,x
1664285101416.4,1.6,0.6,0.6,0.8,5,9.3,-8.7,-22.7,-46.3,x
1664285101433,1.6,0.6,1.1,0.8,5,9.8,-5.9,-28.5,-46.6,x
1664285101449.7,1.7,0.8,1.4,1,5.1,10.1,6.7,-31.6,-47.4,x
1664285101466.4,2,1.6,1.1,1.3,6,9.9,15.9,-19.7,-47.9,x
1664285101483.1,2.1,2,0.8,1.4,6.4,9.5,19.2,-14.3,-47.1,x
1664285101499.7,1.5,1.1,0.1,0.7,5.6,8.8,12.4,-8.5,-43.6,x
1664285101516.4,0.6,-0.2,1.1,-0.2,4.2,9.8,-21,-18.5,-37.9,x
1664285101533.2,1,-0.2,2.3,0.2,4.2,11,-26.9,-34.5,-35.5,x
1664285101549.8,2.2,-0.1,3.1,1.5,4.2,11.9,-9.1,-61.9,-34.9,x
1664285101566.4,2.5,-0.1,2,1.9,4.3,10.8,17,-48.2,-40.3,x
1664285101583.7,2.3,-0.1,1.1,1.8,4.3,9.9,22.4,-31.2,-42.2,x
1664285101599.8,1.8,-0.5,0.1,1.2,3.9,8.8,14.6,-8.5,-44.2,x
1664285101616.4,1.2,-0.9,0.6,0.6,3.5,9.4,-12.7,-20,-47.6,x
1664285101633,1.2,-1,1.2,0.6,3.4,9.9,-19.7,-30.5,-48.9,x
1664285101649.8,1.4,-0.8,1.8,0.8,3.5,10.6,-17.6,-45.4,-53.4,x
1664285101666.3,1.6,-0.3,1.1,1.1,4,9.9,-3.4,-40.5,-55.2,x
1664285101683.1,1.6,-0.1,0.5,1.1,4.1,9.3,2,-32.7,-55,x
1664285101699.9,1.7,0.1,-0.5,1.3,4.3,8.3,6.1,-23.5,-52,x
1664285101716.4,1.7,0.1,-0.8,1.2,4.3,8,-0.9,-21.4,-54.7,x
1664285101733.2,1.4,0.1,-0.7,0.9,4.3,8.1,-4.5,-22.4,-56.8,x
1664285101749.8,0.8,0,-0.5,0.4,4.2,8.3,-6.5,-27.2,-56.3,x
1664285101766.3,1.2,0.1,-0.5,0.7,4.3,8.3,-1.9,-31,-53.3,x
1664285101783.3,1.2,0.1,-0.8,0.7,4.3,8.1,2.4,-31.5,-54.5,x
1664285101799.8,0.9,0.3,-1.2,0.4,4.5,7.6,8.6,-26.2,-55.2,x
1664285101816.3,0.7,0.2,-1.7,0.2,4.4,7.1,12.6,-17.8,-50.3,x
1664285101833,0.7,0.2,-2,0.2,4.4,6.8,12.7,-17.2,-47.8,x
1664285101849.8,0.7,0.1,-2.4,0.2,4.4,6.5,5.7,-20.9,-44,x
1664285101866.3,0.8,0.2,-2.1,0.3,4.4,6.7,-2.1,-28.1,-43,x
1664285101889.6,0.3,0.3,-1.6,-0.2,4.5,7.2,-6.8,-28.1,-46.8,x
1664285101899.6,-0.2,0.3,-1.4,-0.6,4.6,7.5,-5.2,-23.4,-47.7,x
1664285101916.3,-0.5,0.6,-1.4,-0.9,4.8,7.4,2.5,-18,-40.7,x
1664285101933.2,-0.3,0.6,-1.6,-0.7,4.9,7.2,5.1,-17.2,-36.7,x
1664285101949.8,0.2,0.9,-1.7,-0.2,5.1,7.1,5.7,-18.1,-32.1,x
1664285101966.3,0.1,0.9,-1.7,-0.3,5.2,7.1,4.1,-19.3,-31.8,x
1664285101983.1,0.1,1,-1.5,-0.3,5.2,7.3,2.5,-20.4,-31.4,x
1664285101999.7,-0.2,1.1,-0.8,-0.5,5.3,8.1,1.5,-22.7,-30.6,x
1664285102016.4,-0.7,1.3,0,-1.1,5.6,8.9,5.8,-17.9,-27.9,x
1664285102033,-0.7,1.5,0.5,-1.1,5.8,9.3,8.9,-14.2,-24.7,x
1664285102049.7,-0.9,1.4,0.7,-1.2,5.7,9.5,16.6,-10.3,-20.1,x
1664285102066.4,-1.7,0.8,0.9,-2.1,5.1,9.7,13.3,-6.3,-16,x
1664285102083,-1.8,0.6,1.4,-2.2,4.9,10.2,6.2,-7.9,-11.7,x
1664285102099.8,-0.5,1.9,2.7,-0.8,6.2,11.5,7,-46.9,-5.8,x
1664285102116.4,-0.6,1.3,2.5,-0.8,5.7,11.2,24.4,-55.7,-9.5,x
1664285102133,-1.2,0.7,2.1,-1.3,5.2,10.8,28.2,-39.8,-8.8,x
1664285102149.8,-0.7,0.5,1.3,-0.7,5,10,30,-7.4,4.7,x
1664285102166.3,0.9,0.4,0.7,0.9,5.1,9.3,28.9,1.9,17.8,x
1664285102183.1,1.1,0.2,0.1,1.2,4.9,8.7,27.5,0.9,17.9,x
1664285102199.7,0.5,-0.3,-0.4,0.6,4.5,8.2,3,10.2,11.6,x
1664285102216.4,-0.9,-0.8,0.7,-0.9,4,9.2,-30.4,23.6,12.4,x
1664285102233,-1.5,-1,1.7,-1.5,3.7,10.3,-47.7,26.5,16.8,x
1664285102249.6,-1.5,-1.8,3.8,-1.5,2.7,12.5,-67.6,16.6,28.2,x
1664285102266.4,-0.7,-1.8,4.8,-0.7,2.5,13.6,-56.2,-4.8,29.6,x
1664285102283,-0.5,-1.6,4.5,-0.5,2.7,13.4,-39.3,-12.1,26.6,x
1664285102299.6,-0.6,-0.9,2.5,-0.5,3.2,11.4,8.6,4.2,20.7,x
1664285102316.3,-0.9,-0.5,-0.2,-0.8,3.7,8.6,24.2,33.4,25.8,x
1664285102333.1,-1.1,-0.5,-1,-1.1,3.8,7.8,20.1,40,29.3,x
1664285102349.8,-1.4,-0.6,-1.7,-1.5,3.7,7.2,2.3,34.1,38.3,x
1664285102376.3,-0.6,-0.7,-1,-0.6,3.5,7.8,-16.7,-0.8,47.7,x
1664285102382.9,-0.6,-0.7,-1,-0.6,3.5,7.8,-16.7,-0.8,47.7,x
1664285102399.7,-0.5,-0.8,-0.1,-0.5,3.4,8.7,-9,-0.2,46.6,x
1664285102416.3,-0.6,-0.7,-0.1,-0.5,3.5,8.7,8.3,12.1,44.3,x
1664285102433,-0.7,-0.7,-0.4,-0.7,3.5,8.5,16,17.8,43.3,x
1664285102449.8,-1,-0.7,-1,-0.9,3.5,7.8,26.6,20.3,43.6,x
1664285102466.3,-0.8,-0.5,-1.7,-0.7,3.8,7.1,28.9,16.4,47.5,x
1664285102483,-0.6,-0.5,-1.9,-0.5,3.9,6.9,25.6,12.7,49.5,x
1664285102500,-0.5,-0.2,-2,-0.4,4.2,6.7,19,11.9,49.9,x
1664285102516.7,-0.7,-0.2,-1.8,-0.5,4.3,6.9,12.1,17.8,52.9,x
1664285102533.6,-0.6,-0.2,-1.5,-0.4,4.4,7.2,9.9,21.6,55.5,x
1664285102550.1,-0.5,-0.2,-1.3,-0.3,4.4,7.4,10.1,26.7,58.9,x
1664285102567.4,-0.7,-0.1,-1.3,-0.4,4.5,7.3,13,30.3,60.9,x
1664285102583.6,-0.7,0,-1.4,-0.5,4.6,7.3,13.1,31.1,62.6,x
1664285102600.4,-0.3,0.3,-1.2,0,4.9,7.4,11.9,29.6,64,x
1664285102616.8,-0.2,0.4,-1.1,0,5.1,7.5,11.5,30.5,63.2,x
1664285102633.8,-0.3,0.5,-1.2,0,5.2,7.4,11.4,37.6,63.2,x
1664285102650.2,-0.7,0.3,-0.5,-0.5,5,8.1,5.5,49,66.8,x
1664285102666.8,-0.5,0.4,0.9,-0.3,5.1,9.5,2.2,47.9,69.4,x
1664285102683.4,-0.5,0.4,0.9,-0.3,5.1,9.5,2.2,47.9,69.4,x
1664285102700.2,-0.7,1.5,2.3,-0.6,6.2,10.9,19.9,45.3,64.9,x
1664285102716.9,-1.6,0.2,1.3,-1.5,5,9.8,35.9,46.2,72,x
1664285102733.7,-2.4,-1,0.7,-2.3,3.9,9.2,31.9,51.6,78.4,x
1664285102750.1,-1.7,-1.6,1.4,-1.6,3.3,9.9,-1,61.4,90.6,x
1664285102766.6,-1.2,-1.9,3.7,-1.1,3,12.2,-29.9,48.3,86.4,x
1664285102783.4,-1.4,-2.1,4.6,-1.4,2.8,13.1,-30.3,45,79.9,x
1664285102801,-2.5,-2,5.6,-2.5,2.8,14.1,-18.5,55.3,70.9,x
1664285102844,-2.9,-1.2,2.5,-3,3.6,11.1,12.3,65.8,79.3,x
1664285102849.8,-2.7,-0.9,1.7,-2.8,3.9,10.3,9.5,65.6,81.5,x
1664285102867.5,-2.9,-0.9,0.9,-2.9,4,9.8,-5.8,65.5,86.7,x
1664285102883.1,-2.7,-0.8,0.6,-2.9,4,9.1,-10.5,62.1,91.6,x
1664285102901.4,-1.9,-1,0,-2.1,3.8,8.6,-16.6,53.5,101.4,x
1664285102918.3,-0.8,-1.1,-0.2,-1,3.7,8.4,-18.6,49.2,105.2,x
1664285102933.1,-0.5,-1.1,-0.2,-0.7,3.6,8.4,-17.4,50.7,104.5,x
1664285102952.3,-0.7,-1.2,-0.4,-0.9,3.4,8.2,-13.6,58.7,99.7,x
1664285102966.6,-1,-1.2,-0.5,-1.4,3.4,8.1,-14,62.9,98.1,x
1664285102983.3,-1.2,-1.3,-0.7,-1.5,3.3,8,-15.2,59.1,100.5,x
1664285103000.6,-0.8,-1.4,-0.7,-1,3.1,8,-16.4,50.6,104.2,x
1664285103016.7,-0.3,-1.4,-0.7,-0.3,3.1,8,-16.5,48.3,104.5,x
1664285103033.3,0.1,-1.4,-0.6,-0.1,3.1,8.1,-16.1,45.8,100,x
1664285103050,0.1,-1.3,-0.4,-0.1,3.2,8.3,-9.8,42.5,89.8,x
1664285103066.7,0,-1.1,-0.5,-0.4,3.4,8.1,-5.6,42.5,85.2,x
1664285103083.4,-0.3,-0.9,-0.8,-0.5,3.6,7.9,1.7,43.1,79,x
1664285103100.6,-0.3,-0.6,-1.4,-0.5,3.9,7.3,4.9,41.8,76.9,x
1664285103116.7,0.4,-0.3,-1.7,0.1,4.2,7,2.4,37,75.2,x
1664285103133.6,0.6,-0.2,-1.7,0.4,4.2,7,1.1,34.9,72.4,x
1664285103150.1,0.5,-0.2,-1.6,0.2,4.3,7.1,-1.3,31.1,62.1,x
1664285103166.6,0.3,-0.2,-1.4,-0.1,4.4,7.8,-2.8,30.6,59,x
1664285103183.5,0.2,0.1,-0.3,0,4.5,8.5,-2.6,26.7,56.1,x
1664285103200.6,0.4,0.2,0.2,0.2,4.7,8.9,7,22,53.3,x
1664285103216.8,0.7,0.4,0.3,0.5,4.9,9,12.4,22.6,49.9,x
