time,sensor_x0[undefined],sensor_y0[undefined],sensor_z0[undefined],sensor_x[undefined],sensor_y[undefined],sensor_z[undefined],sensor_alpha[undefined],sensor_beta[undefined],sensor_gamma[undefined],label_activities_walking
1666170588573.7,-1.6,1,1.2,-0.4,5.2,9.8,-34.5,5.7,-27.3,x
1666170588590.3,-2,1.2,1.7,-1.1,5.4,10.6,-31,16.7,-16.4,x
1666170588607,-2.6,1.5,2.4,-1.6,5.6,11.2,-25.8,25,-1,x
1666170588623.7,-2.6,1.6,3.2,-1.7,5.6,12,-16.8,28.5,15.9,x
1666170588640.3,-2.4,1.6,3.4,-1.5,5.6,12.2,-4.4,30.3,31.5,x
1666170588657,-1.5,1.6,3,-0.8,5.7,11.9,1.7,23.8,43.2,x
1666170588673.8,-1.1,1.9,2.9,-0.1,6.1,11.8,1.7,23.8,43.2,x
1666170588690.4,-0.5,2.3,2.9,0.4,6.3,12,-6.4,0.8,50,x
1666170588707.1,-0.4,2.2,3.1,0.4,6,12.5,-6.4,0.8,50,x
1666170588723.6,-0.7,1.7,3.8,0,5.3,13.1,-7.9,0.2,47.7,x
1666170588740.3,-1.1,0.5,3.9,-0.3,4.4,12.8,23.2,42.7,52.6,x
1666170588756.9,-1.4,-0.2,2.3,-0.6,3.9,11.4,46.1,59.4,61.2,x
1666170588773.7,-1.3,-0.2,-0.1,-0.7,4,9.3,57.3,57.7,69.9,x
1666170588790.3,-1.2,-0.2,-0.9,-0.5,4.2,7.9,51.8,36.9,76.2,x
1666170588807,-0.9,-0.1,-1.4,-0.2,4.4,7.5,38.6,9.1,80.4,x
1666170588823.6,-0.2,-0.3,-0.6,0.5,4.3,8,25.6,-13.8,81.7,x
1666170588840.4,0.2,-0.4,0.1,1.4,4.1,9,18.6,-22.5,77.6,x
1666170588857.3,1.2,-0.7,1.1,2.3,3.9,9.8,18,-16.6,66.6,x
1666170588873.7,1.3,-0.9,1.4,2.6,3.8,10.1,22.7,-1.3,52.6,x
1666170588890.6,1.1,-1,1.2,2.3,3.6,9.8,30.7,14.8,41.2,x
1666170588907,0.5,-1.4,0.3,1.8,3.3,9,37.4,24.8,34,x
1666170588923.6,0.1,-1.7,-0.8,1.4,3.1,8,40.3,27.3,29.9,x
1666170588940.3,-0.1,-1.8,-1.3,1.1,3,7.2,39.7,23.8,27.3,x
1666170588957,-0.3,-2.1,-2,0.9,2.9,6.5,36.6,18.3,24.5,x
1666170588973.7,-0.5,-2.2,-2.5,0.8,2.8,6.1,31.4,13.9,21,x
1666170588990.8,-0.6,-2.3,-2.5,0.6,2.7,5.9,25.4,11.4,17.6,x
1666170589007,-0.7,-2.6,-2.4,0.5,2.5,5.9,18.6,9,16,x
1666170589023.7,-0.5,-2.7,-2,0.7,2.4,6.2,12.8,8.4,16.3,x
1666170589040.3,-0.3,-2.6,-1.9,0.9,2.5,6.5,7.7,5.6,16.3,x
1666170589057,0,-2.3,-1.4,1.3,2.8,6.9,3.9,0.3,14.4,x
1666170589073.6,0.2,-2.2,-1.2,1.6,2.9,7.2,3.9,0.3,14.4,x
1666170589090.3,0.5,-2.1,-1,1.8,2.9,7.3,1.7,-5.1,3.3,x
1666170589107,0.7,-2.2,-1,2.1,2.9,7.2,1.7,-5.1,3.3,x
1666170589124.3,0.8,-2,-1.2,2.1,3,7.1,-7.1,-0.1,-10,x
1666170589140.3,0.7,-1.9,-1.2,2,3.1,7.1,-17.4,-1.5,-15.6,x
1666170589157,0.9,-1.8,-0.8,2.1,3.1,7.5,-26.6,-0.5,-21.4,x
1666170589173.7,1,-1.7,-0.6,2.4,3.2,7.7,-33.6,2.7,-28,x
1666170589190.4,1.4,-1.6,-0.8,2.7,3.3,7.6,-46,1.8,-36.4,x
1666170589207,1.8,-0.8,-0.7,2.9,3.8,7.7,-66.4,-8,-47.3,x
1666170589223.6,1.8,-0.8,-0.7,2.9,3.8,7.7,-94,-26.2,-60.3,x
1666170589240.3,1.7,0,0.1,2.9,4.3,8.4,-94,-26.2,-60.3,x
1666170589257.1,-0.2,0.5,3.8,1,4.3,12.5,-133,-42,-66.2,x
1666170589276.8,-0.2,0.5,3.8,1,4.3,12.5,-133,-42,-66.2,x
1666170589290.3,-0.6,-0.1,7.5,0.6,3.2,16.6,-66.9,0.2,-32.8,x
1666170589307,-0.7,0.3,6.6,0.5,3.5,15.9,-14.5,15.2,-11,x
1666170589323.6,-0.6,0.5,5.3,0.5,3.8,13.7,26.2,15.9,9.2,x
1666170589353,0.3,0.8,1.5,2.5,4.4,9.9,44.9,0.5,28,x
1666170589356.9,0.3,0.8,1.5,2.5,4.4,9.9,44.9,0.5,28,x
1666170589373.6,3.1,0.8,-0.5,4.1,4.5,8.8,50,-28.2,32.8,x
1666170589390.3,3.4,1,-1,4.8,4.8,8,43.7,-34.9,14.1,x
1666170589407,3.2,0.9,-2,4.8,4.8,7.1,31.6,-30.1,-7.4,x
1666170589423.6,2.5,0.6,-2.6,4.3,4.6,6.5,13.5,-18.4,-27.7,x
1666170589440.3,2,0.6,-2.5,3.4,4.5,6.5,-5.3,-6.9,-41.9,x
1666170589457,1,0.4,-1.7,2.6,4.3,7.1,-15.9,-0.4,-51.5,x
1666170589474.9,0.3,-0.1,-1,1.9,3.9,7.8,-15.3,1.5,-57.4,x
1666170589490.3,-0.1,-0.3,-0.8,1.2,3.6,8.2,-5.6,2.2,-57.7,x
1666170589507,-0.7,-0.5,-1,0.7,3.5,8,6.8,2.6,-53.5,x
1666170589523.7,-0.9,-0.5,-1.7,0.4,3.5,7.4,16,1.2,-47.3,x
1666170589540.3,-1.1,-0.4,-1.9,0.2,3.8,6.9,15.9,1.4,-40.2,x
1666170589557,-0.8,0.2,-2.2,0.3,4.3,6.7,12.1,-9.6,-35.7,x
1666170589598.2,-0.4,0.8,-1,1,5.1,8.1,0.3,-33.3,-32.9,x
1666170589608,-0.2,0.9,-0.7,1,5.1,8.1,-3,-36.7,-36.3,x
1666170589623.6,-0.1,1,-0.3,1.2,5.2,8.4,-5.8,-33.8,-41.2,x
1666170589640.3,-0.2,1.2,-0.1,1,5.4,8.7,-10.2,-24.2,-45.5,x
1666170589657,-0.7,1.4,0.3,0.6,5.6,9.1,-14.8,-10.6,-47.7,x
1666170589673.7,-2.2,1,0.4,-0.5,5.3,9.3,-15.5,12.1,-44.4,x
1666170589690.2,-2,0.7,0,-0.8,4.8,8.8,-27.3,22.1,-31.1,x
1666170589706.9,-1.9,0.9,0.1,-0.8,4.9,8.9,-45.8,8.3,-20.2,x
1666170589723.7,-2.2,1.8,0.5,-1.2,5.5,9.3,-48.5,11.9,-9.7,x
1666170589740.3,-2.1,2,1.2,-1.2,5.7,10.2,-37.9,9.2,2.8,x
1666170589757.1,-1.8,1.2,0.7,-0.9,5.1,9.8,-33.6,0.3,16,x
1666170589773.6,-0.3,1.1,2.2,0.3,4.7,10.8,-33.1,-15.2,23.1,x
1666170589790.2,0.5,1.1,3.4,1.6,4.6,12.8,-29.3,-40.2,21.6,x
1666170589806.9,1.3,0.8,5.5,2.4,4.4,14.5,-18.1,-50,13.6,x
1666170589823.6,1.2,0.5,5.9,2.3,3.7,15.1,1,-35.8,4.8,x
1666170589840.3,0.7,-0.5,5.2,2.1,3,14.3,23.9,-2.9,2.2,x
1666170589864.9,-0.7,-1.7,1.8,0.5,1.9,10.5,69,47.4,10.7,x
1666170589873.6,-0.9,-2.1,0.8,0.5,1.9,10.5,69,47.4,10.7,x
1666170589890.3,-0.8,-2.3,0,0.4,1.7,9,83.7,42.2,18.9,x
1666170589907,-0.6,-2.3,-1.1,0.5,1.9,8,91,23.4,27.4,x
1666170589923.6,-0.2,-1.8,-2.7,0.6,2.5,6.4,77,17.2,28.3,x
1666170589940.3,-0.3,-1.8,-2.7,0.7,2.7,6.1,48.9,-3.7,27.3,x
1666170589956.9,-0.2,-1.7,-2.9,0.9,2.9,5.8,21.2,-6.9,27.1,x
1666170589973.7,0.3,-1.4,-1.3,1.4,3.1,7,2.8,-7,24.2,x
1666170589990.2,0.2,-1.4,-1,1.4,3.1,7.8,-6.2,-4.8,21,x
1666170590007,0.2,-1.4,-0.1,1.4,3.1,8.5,-9.6,2.2,18,x
1666170590023.6,0.1,-1.3,0.3,1.3,3.3,9.1,-6.9,6.2,18.2,x
1666170590040.3,-0.1,-1.2,0.5,1.3,3.3,9.1,-6.9,6.2,18.2,x
1666170590056.9,0,-1.2,0.6,1.1,3.3,9.4,12.3,23.9,28.4,x
1666170590073.6,0.5,-1,0.3,1.7,3.5,8.8,16.9,34,21.1,x
1666170590090.3,0.4,-1,-0.5,1.4,3.5,8.2,18.2,46,12.3,x
1666170590107,0.1,-1.1,-0.8,1.4,3.5,8.2,18.2,46,12.3,x
1666170590123.7,-0.2,-1.4,-1.5,0.7,3.3,7.1,13.3,67.5,11.6,x
1666170590140.6,-0.3,-0.5,-1.7,0.4,4.2,7,9.3,73.1,9.6,x
1666170590157,-0.7,0.1,-1.5,-0.3,5,7.3,9.3,73.1,9.6,x
1666170590173.6,-0.3,0.2,-0.7,-0.1,5,7.8,13.5,39.5,2.7,x
1666170590190.3,-0.1,0.1,-0.5,0.3,4.7,8.1,21.3,23.8,0.3,x
1666170590206.9,0.2,-0.1,-0.5,0.6,4.7,8,21.3,23.8,0.3,x
1666170590223.6,0.4,0,-0.7,0.6,4.9,7.8,25.4,22.6,-5.7,x
1666170590240.3,0.4,0.2,-0.9,0.5,5.1,7.6,19.9,28.2,-10.9,x
1666170590256.9,0.1,0.4,-0.9,0.2,5.3,7.6,11.9,28.8,-15.2,x
1666170590273.6,-0.1,0.5,-0.5,-0.2,5.4,8.2,5.7,20.1,-17.2,x
1666170590303.5,-0.2,0.2,0.6,-0.4,5.1,9.2,7.1,10.8,-17.5,
1666170590306.9,-0.6,-0.1,1.1,-0.7,4.9,9.6,12.9,10.3,-14.4,
1666170590323.6,-0.8,-0.1,1.2,-1,4.9,9.7,19.3,13.6,-7.8,
1666170590340.3,-0.9,-0.1,0.9,-1.1,5,9.3,23.8,14.8,-0.6,
1666170590356.9,-0.6,0.3,-0.2,-1,5.4,8.3,19.9,11.3,3.7,
1666170590373.9,0.1,0.4,-1,-0.4,5.5,7.5,1.1,0.7,0.9,
1666170590390.2,0.3,0.6,-0.8,0,5.7,7.6,-31.2,-10.2,-8.3,
1666170590407.4,0.2,0.7,1.1,0,5.7,9.2,-57.3,-3.8,-18.2,
1666170590423.7,-1.2,-0.1,3.7,-1.1,5,11.6,-56.2,23.6,-18.6,
1666170590440.2,-2,-0.5,4.4,-2.4,4.2,13,-26.7,45.2,-3,
1666170590457.1,-2.3,-1.1,3.1,-2.8,3.7,12,14.1,49.6,20.3,
1666170590474,-2.1,-1,0.3,-2.8,3.8,9.8,43.6,29.4,41.3,
1666170590490.2,-1.7,-0.9,-1.1,-2.3,4.1,7.4,49.9,1.3,53.1,
1666170590506.9,-1.2,-0.7,-3,-1.8,4.3,5.7,34.5,-17.9,54.9,
1666170590523.6,-1,-0.7,-3.2,-1.4,4.5,5.3,5.7,-16.4,50.5,
1666170590540.3,-0.7,-0.6,-2,-1,4.5,6.5,-20.6,3,43.3,
1666170590556.9,-0.7,-0.6,0.6,-1,4.4,8.8,-30.4,22.6,35.8,
1666170590573.9,-1.5,-0.4,1.8,-1.6,4.5,10.2,-20.5,28,33.1,
1666170590590.3,-1.9,-0.4,1.6,-2.2,4.6,10.1,-6.6,23.7,37,
1666170590607,-1.6,-0.4,0.8,-2.1,4.5,9.4,1.1,20.6,42.8,
1666170590623.6,-1.2,-0.4,0.5,-1.5,4.5,9,4.4,28.2,44.2,
1666170590640.2,-1,-0.5,0,-1.4,4.4,8.5,6.8,38.3,42.1,
1666170590657,-1.2,-0.6,-0.6,-1.6,4.4,8,7.8,44.6,41.7,
1666170590678.2,-1.2,-0.6,-0.6,-1.6,4.4,8,7.8,44.6,41.7,
1666170590690.3,-2,-0.2,-4,-2.6,4.8,4.5,-14.6,45.4,47.8,
1666170590706.9,-1.3,-0.2,-1.2,-2,4.8,6.7,-31.3,29,49.7,
1666170590723.6,-1.1,-0.1,0,-1.8,4.7,8.7,-22.4,29.7,48.8,
1666170590772,-2.1,-0.1,-0.6,-2.2,4.8,8.2,-21,32,61.5,
1666170590779.8,-2.1,-0.1,-0.6,-2.2,4.8,8.2,-28.5,25.7,69.7,
1666170590790.4,0.2,0,0.5,-1.5,4.8,9.4,-26.3,13.4,72,
1666170590808.1,0.3,-0.2,0.6,-1.1,4.6,10,-14.4,13.7,71.2,
1666170590825.5,-0.1,-0.2,0,-1.3,4.5,9.8,-1.9,16.5,75,
1666170590840.2,-0.1,-0.2,-0.3,-1.4,4.4,9.2,4.2,22.8,82.5,
1666170590857.2,0.1,-0.5,-0.7,-1.2,4.2,8.8,4.8,29.7,91.2,
1666170590875,0.4,-0.5,-0.3,-0.9,4,8.9,5.4,34.4,99.1,
1666170590893,0.5,-0.5,-0.3,-0.6,4,8.9,10.5,38.8,103.7,
1666170590909,0.7,-0.5,-0.6,-0.3,4.1,8.6,15,38.9,105.6,
1666170590924.1,0.9,-0.5,-1.2,0,4,8,14,36.8,104.3,
1666170590944,0.9,-0.5,-1.3,0.3,4,7.5,7.7,32.5,101.3,
1666170590961.3,1,-0.6,-1.1,0.5,3.9,7.5,0.9,28.4,97.1,
