time,sensor_alpha[undefined],sensor_beta[undefined],sensor_gamma[undefined],label_activities_walking
1652785776541.5,37,34.6,5.2,x
1652785776558.2,37.5,35.1,3.8,x
1652785776575.2,37.7,35.2,3.3,x
1652785776592.1,38.1,35.3,2.7,x
1652785776608.2,38.6,35.4,2.4,x
1652785776625.7,38.9,35.6,2.3,x
1652785776641.9,39.6,36,2,x
1652785776658.6,40.4,36.6,1.6,x
1652785776674.9,40.9,37.1,1.1,x
1652785776691.6,41.2,37.3,0.9,x
1652785776708.6,41.5,37.5,0.5,x
1652785776724.9,41.6,37.7,0.1,x
1652785776741.9,41.7,37.8,0,x
1652785776758.2,41.7,38,-0.2,x
1652785776774.9,41.7,38.2,-0.4,x
1652785776791.8,41.5,38.3,-0.5,x
1652785776808.6,41.3,38.4,-0.4,x
1652785776825.2,40.8,38.6,-0.2,x
1652785776841.8,40.4,38.7,0.3,x
1652785776858.7,40,38.8,0.8,x
1652785776875.3,39.9,38.9,1.1,x
1652785776892,39.5,39.1,1.9,x
1652785776910.1,39.2,39.5,2.8,x
1652785776925.3,39.1,39.7,3.2,x
1652785776941.5,38.9,39.9,3.5,x
1652785776959,38.8,39.7,3.3,x
1652785776975.2,38.2,38.6,2.9,x
1652785776991.6,37.2,37.1,3.3,x
1652785777008.6,36.4,36,5.1,x
1652785777025.2,36.1,35.7,6.2,x
1652785777041.6,35.8,35.7,7.9,x
1652785777058.1,35.9,36,8.7,x
1652785777074.8,36.4,36.3,8.6,x
1652785777091.6,37.1,36.3,7.9,x
1652785777108.6,37.6,36.3,7.5,x
1652785777125.3,38.9,36.4,6.6,x
1652785777141.8,40.3,36.7,5.7,x
1652785777158.3,40.9,36.9,5.3,x
1652785777175.3,42.1,37.5,4.4,x
1652785777191.6,43.1,38.2,3.6,x
1652785777208.9,43.7,38.5,3.3,x
1652785777224.8,44.9,39.4,2.4,x
1652785777242,46.3,40.3,1.3,x
1652785777258.7,47,40.8,0.7,x
1652785777274.9,48.5,41.9,-0.6,x
1652785777291.6,49.9,43,-2.1,x
1652785777308.2,50.9,44,-3.6,x
1652785777325.6,51.3,44.4,-4.3,x
1652785777341.8,51.8,45,-5.5,x
1652785777358.5,51.9,45.3,-6.3,x
1652785777375.1,51.8,45.4,-6.4,x
1652785777391.6,51.2,45.4,-6.2,x
1652785777408.5,50.2,45.2,-5.3,x
1652785777425,48.7,44.6,-3.9,x
1652785777442.1,46.9,43.8,-2,x
1652785777459.1,46,43.3,-1,x
1652785777475.1,44.4,42.2,0.5,x
1652785777491.6,42.9,40.6,1.3,x
1652785777509,42,39.5,1.6,x
1652785777525.1,40.2,37.1,2.4,x
1652785777541.6,38.2,34.6,4,x
1652785777559.3,37.2,33.5,5,x
1652785777575.3,35.7,31.8,7.4,x
1652785777591.7,34.8,30.8,9.4,x
1652785777609.5,34.7,30.6,10.1,x
1652785777625.4,35.2,30.6,10.2,x
1652785777642.1,36.4,31.2,8.9,x
1652785777658.3,37.8,32.1,7,x
1652785777675.5,38.5,32.6,5.9,x
1652785777692.2,39.9,33.7,4.1,x
1652785777708.3,41.1,34.7,2.7,x
1652785777725.5,41.6,35.1,2.2,x
1652785777742.4,42.6,35.6,1.3,x
1652785777758.9,43.7,35.7,0.5,x
1652785777774.9,44.1,35.8,0.2,x
1652785777792.9,44.7,35.8,-0.1,x
1652785777808.9,45.1,36,0,x
1652785777824.9,45.4,36.3,0.1,x
1652785777842.3,45.9,36.6,0,x
1652785777858.7,46.1,36.7,-0.2,x
1652785777875.4,46.7,36.9,-0.8,x
1652785777891.7,47.2,37.3,-1.7,x
1652785777908.2,47.4,37.5,-2.1,x
1652785777925.4,47.7,38.2,-3.1,x
1652785777941.7,47.8,39.1,-4.4,x
1652785777958.6,47.8,39.9,-5.7,x
1652785777975.8,47.7,40.3,-6.2,x
1652785777992,47.5,41.2,-6.9,x
1652785778008.2,47.4,42,-7.2,x
1652785778025.9,47.4,42.3,-7.5,x
1652785778042,47.7,42.5,-8.5,x
1652785778058.2,47.7,42.3,-9.5,x
1652785778075,47.6,42,-9.7,x
1652785778092.8,47.1,41.6,-9.2,x
1652785778108.2,46.5,41.6,-7.6,x
1652785778124.9,46.4,41.8,-6.2,x
1652785778142.5,46.4,41.9,-5.9,x
1652785778158.9,46.7,41.8,-5.7,x
1652785778174.9,46.8,41.2,-5.6,x
1652785778193,46.9,40.2,-5.4,x
1652785778209.2,47,39.5,-5.2,x
1652785778225.7,47.3,38.1,-4.8,x
1652785778241.6,47.5,36.8,-4.4,x
1652785778263.4,47.7,35.9,-4.2,x
1652785778274.8,47.7,35.6,-4.2,x
1652785778292.3,47.8,35.5,-4.3,x
1652785778308.3,47.9,35.6,-4.5,x
1652785778325.8,48.3,36.1,-5.1,x
1652785778342.2,49.2,37,-6.1,x
1652785778359.2,50.3,38.1,-7.5,x
1652785778375.9,51,38.7,-8.2,x
1652785778391.8,52,40,-9.4,x
1652785778408.2,52.7,41.1,-10.1,x
1652785778424.9,53,41.8,-10.3,x
1652785778441.9,52.9,42,-10.1,x
1652785778458.5,52.6,42,-9.5,x
1652785778474.9,52.3,41.5,-8.7,x
1652785778491.5,51.9,40.8,-8,x
1652785778508.9,51.6,40.5,-7.6,x
1652785778525.2,50.8,40.1,-6.7,x
1652785778542.2,50.2,40.1,-6.2,x
1652785778558.7,49.2,40.4,-5.2,x
1652785778575.2,48.3,41,-4.7,x
1652785778591.4,47.6,41.5,-5,x
1652785778608.1,47,41.5,-5.3,x
1652785778625.6,45.5,41.1,-5.9,x
1652785778641.8,43.7,39.8,-6,x
1652785778658.4,42.1,38,-5.6,x
1652785778675.1,41.6,37.1,-5.2,x
1652785778692.2,41.1,35.7,-4.8,x
1652785778708.4,41.5,35.3,-4.9,x
1652785778724.8,42.3,35.8,-5.6,x
1652785778742.4,42.7,36.3,-6.1,x
1652785778758.1,43.6,37.3,-7.1,x
1652785778774.8,44.4,38.2,-7.9,x
1652785778791.8,44.7,38.5,-8.1,x
1652785778808.4,45,38.8,-8,x
1652785778824.8,45.2,39,-7.3,x
1652785778842.3,45.3,39.3,-6.5,x
1652785778858.6,45.3,39.5,-6,x
1652785778874.8,45.4,40.1,-5.1,x
1652785778891.5,45.5,40.7,-4.4,x
1652785778909.7,45.7,41.3,-3.8,x
1652785778925.2,45.9,41.5,-3.7,x
1652785778941.8,46.5,41.9,-3.6,x
1652785778958.2,46.8,42.1,-3.7,x
1652785778978.5,47.3,42.2,-3.9,x
1652785778991.8,47.7,42.2,-4.1,x
1652785779008.2,48,42,-4.1,x
1652785779024.9,48.2,41.9,-4,x
1652785779041.8,48.6,41.6,-3.7,x
1652785779058.4,49.1,41.3,-3.3,x
1652785779074.9,49.5,41.2,-3.1,x
1652785779092.5,50.3,41.1,-2.6,x
1652785779108.8,50.9,41.3,-1.6,x
1652785779124.8,51.4,41.5,0.1,x
1652785779158.7,51.7,41.3,1.5,x
1652785779195.8,52.2,38.5,2.3,x
1652785779209,52,37.8,2.9,x
1652785779225,51.6,37,5,x
1652785779241.8,51.7,36.7,7.1,x
1652785779258.8,51.9,36.6,7.7,x
1652785779274.8,52.5,36.6,8.3,x
1652785779291.8,52.9,36.6,8.2,x
1652785779358.1,56.6,37.4,5.2,x
1652785779375.6,57,37.8,4.6,x
1652785779391.9,57.6,38.7,3.3,x
1652785779408.7,58.1,39.5,1.9,x
1652785779426.5,58.4,39.9,1.2,x
1652785779442.2,58.9,40.5,-0.1,x
1652785779458.8,59.4,40.9,-1.3,x
1652785779475.6,59.7,41.1,-1.9,x
1652785779491.6,60.3,41.3,-3.2,x
1652785779508.8,60.6,41.5,-4.2,x
1652785779524.9,60.6,41.8,-4.9,x
1652785779542.8,60,42.2,-5,x
1652785779559.3,59.7,42.3,-4.9,x
1652785779574.8,58.9,42.5,-4.6,x
1652785779591.5,58.1,42.5,-4.6,x
1652785779608.8,57.4,42.4,-4.9,x
1652785779625.5,56.8,42.4,-4.9,x
1652785779641.6,55.3,42.4,-4.2,x
1652785779659.4,54.3,42.3,-3.5,x
1652785779676.2,52.3,42.3,-1.7,x
1652785779691.5,50.4,41.8,-0.2,x
1652785779709,48.6,40.9,0.7,x
1652785779726.2,46.6,39.4,1.2,x
1652785779742.4,45.6,38.4,1.5,x
1652785779758.2,43.4,36.4,2.5,x
1652785779775.3,42.4,35.4,3.2,x
1652785779791.4,40.9,33.9,4.9,x
1652785779808.8,40.1,33,6.3,x
1652785779824.8,40.1,33,7,x
1652785779842.4,40.8,33.6,6.6,x
1652785779858.8,41.2,34,6,x
1652785779875.7,42.3,35,4.6,x
1652785779892.7,42.8,35.5,4,x
1652785779908.8,43.7,36.4,2.8,x
1652785779924.8,44.5,37.3,2.1,x
1652785779942.3,45.1,38,1.8,x
1652785779959.4,45.5,38.6,1.7,x
1652785779976.3,45.6,38.8,1.7,x
1652785779991.4,45.9,39.1,1.5,x
1652785780009.3,46,39.2,1.4,x
1652785780025.5,46,39,1.3,x
1652785780042.2,45.9,38.7,1.4,x
1652785780058.3,45.8,38.5,1.5,x
1652785780076.7,45.5,37.7,1.7,x
1652785780091.5,45.4,37.5,1.8,x
1652785780108.6,45.2,37.1,2.1,x
1652785780125.8,45,37,2.4,x
1652785780142.2,44.5,36.9,3.1,x
1652785780158.2,43.9,36.8,4.1,x
1652785780174.9,43.3,36.8,5,x
1652785780192.7,43,36.9,5.5,x
1652785780208.2,42.6,37,6.6,x
1652785780224.9,42.4,37.5,7.7,x
1652785780242.5,42.5,37.8,8.2,x
1652785780259.3,42.9,38.6,8.4,x
1652785780274.8,43.6,38.9,7.4,x
1652785780291.5,44,38.5,6.3,x
1652785780309.4,44,38.1,6,x
1652785780325.5,43.7,37.4,6.7,x
1652785780341.4,43.4,37.1,8.6,x
1652785780359.1,43.5,37.3,10.2,x
1652785780375.3,43.7,37.5,10.6,x
1652785780392.4,44.3,37.8,10.5,x
1652785780408.2,45.2,38.1,9.6,x
1652785780426.2,45.8,38.2,9,x
1652785780442.2,47.1,38.3,7.6,x
1652785780458.5,48.5,38.4,6.4,x
1652785780476.3,49.6,38.5,5.5,x
1652785780492.1,50.1,38.5,5.1,x
1652785780508.8,50.8,38.7,4.5,x
1652785780524.8,51.4,38.9,4.1,x
1652785780542.7,51.8,39,3.9,x
1652785780558.8,52.6,39.5,3.6,x
1652785780574.8,53.4,40.1,3.2,x
1652785780592.2,54.2,40.8,2.7,x
1652785780609.3,54.6,41.2,2.3,x
1652785780624.8,55.5,41.9,1.5,x
1652785780641.5,55.8,42.2,1.1,x
1652785780659.6,56.5,42.7,0.4,x
1652785780675.9,57.1,42.9,-0.2,x
1652785780692.3,57.5,43,-0.7,x
1652785780709.1,57.7,43,-1,x
1652785780725.5,58.1,42.9,-1.7,x
1652785780742.1,58.1,42.9,-2.4,x
1652785780758.1,57.5,42.8,-2.6,x
1652785780775.8,57,42.8,-2.4,x
1652785780796.4,55,42.7,-1,x
1652785780808.1,54.4,42.6,-0.6,x
1652785780825.8,53,42.2,0.2,x
1652785780842.2,52.2,41.7,0.6,x
1652785780859,50.1,40.1,1.5,x
1652785780874.8,47.7,37.7,2.9,x
1652785780893.3,45.5,35.3,4.7,x
1652785780908.1,44.6,34.3,5.6,x
1652785780924.8,43.5,32.9,7.3,x
1652785780942.3,43.3,32.6,7.8,x
1652785780959.1,43.5,32.8,8.1,x
1652785780975.5,44.4,33.7,7.1,x
1652785780991.4,45.5,35.1,5.5,x
1652785781009,46,35.9,4.6,x
1652785781025.4,46.9,37.4,2.9,x
1652785781041.4,47.6,39,1.7,x
1652785781058,48,40.3,0.9,x
1652785781075.9,48.2,40.9,0.6,x
1652785781092.1,48.3,41.6,0.3,x
1652785781108.1,48.2,41.9,0.3,x
1652785781125.5,48.1,41.8,0.4,x
1652785781141.5,48,41.4,0.6,x
1652785781158.1,47.9,40.9,0.7,x
1652785781176.1,47.8,40.2,0.6,x
1652785781192.7,47.9,39.9,0.4,x
1652785781208.1,47.9,39.3,0.1,x
1652785781224.8,47.8,39.1,0,x
1652785781242.6,47.6,38.9,0,x
1652785781258.8,47.1,39,0.3,x
1652785781274.8,46.4,39.3,0.8,x
1652785781291.5,46.1,39.5,1.1,x
1652785781309.2,45.4,39.8,1.6,x
1652785781325.4,44.6,40,1.9,x
1652785781341.5,43.7,40,2.2,x
1652785781359.1,43.3,40,2.5,x
1652785781375.4,42.9,39.7,2.8,x
1652785781391.4,42.5,39.1,2.8,x
1652785781408.1,42.4,38.8,2.7,x
1652785781425.9,41.8,37.9,2.4,x
1652785781442.4,41,37.2,2.4,x
1652785781458.1,40.1,36.9,3.2,x
1652785781476,39.6,37,3.8,x
1652785781492.1,39.1,37.3,5,x
1652785781508.1,39,37.6,5.7,x
1652785781526,39.3,37.8,5.7,x
1652785781542.2,39.5,37.8,5.6,x
1652785781558.8,40.1,37.8,5,x
1652785781575.7,41.1,37.8,4.2,x
1652785781592.3,41.7,37.8,3.8,x
1652785781608.8,42.7,38.1,3,x
1652785781625.4,43.5,38.7,2.4,x
1652785781642.9,44.1,39.3,2,x
1652785781660,44.4,39.6,1.9,x
1652785781674.7,45.1,40.2,1.4,x
1652785781691.5,46,40.8,0.6,x
1652785781708.9,46.4,41,0.2,x
1652785781725.4,47.2,41.4,-0.7,x
1652785781741.5,47.6,41.7,-1.4,x
1652785781765.6,47.6,41.8,-1.6,x
1652785781776,47.4,41.8,-1.6,x
1652785781792,47,41.7,-1.4,x
1652785781808.6,46.6,41.4,-1.2,x
1652785781826,46.3,41.2,-1.3,x
1652785781841.4,46,41.1,-1.5,x
1652785781858,45.3,41,-1.7,x
1652785781875.2,44,41.1,-1.2,x
1652785781892.4,43.2,41.1,-0.7,x
1652785781908.6,41.5,41.2,0.6,x
1652785781925.2,40.1,41.2,2,x
1652785781941.4,39,40.8,2.6,x
1652785781959.3,38.4,40.5,2.8,x
1652785781977.8,37,39.6,3.4,x
1652785781991.5,35.3,38.4,4.3,x
1652785782009.3,34.5,37.7,4.8,x
1652785782025.4,33.3,36.2,5.8,x
1652785782041.4,32.8,35.6,6.3,x
1652785782058.6,32.3,34.7,6.9,x
1652785782075,32.2,34.4,7.1,x
1652785782091.7,32.4,34.5,6.8,x
1652785782108.3,32.7,34.6,6.5,x
1652785782124.7,34,35.3,5.1,x
1652785782142.3,34.6,35.6,4.5,x
1652785782158.2,35.6,36.1,3.4,x
1652785782175.1,36,36.3,3,x
1652785782191.7,36.7,36.7,2.4,x
1652785782208.3,37.2,37.1,2.1,x
1652785782224.6,37.7,37.5,1.8,x
1652785782241.6,37.9,37.7,1.7,x
1652785782258,38.2,37.9,1.4,x
1652785782275,38.5,38,1.3,x
1652785782291.4,38.8,38.1,1.1,x
1652785782308.6,38.9,38,0.9,x
1652785782325,39,37.9,0.6,x
1652785782341.4,39,37.7,0.5,x
1652785782358.3,38.8,37.5,0.7,x
1652785782375,38.6,37.4,1,x
1652785782391.6,38,37.2,1.8,x
1652785782408.7,37.7,37.1,2.2,x
1652785782425.2,37.1,36.8,3,x
1652785782441.4,36.4,36.6,3.9,x
1652785782458.1,35.8,36.4,4.8,x
1652785782475.9,35.6,36.4,5.3,x
1652785782492,35.2,36.4,6.5,x
1652785782508.1,35.1,36.2,7.3,x
1652785782526,35.2,35.9,7.3,x
1652785782543,35.3,34.9,6.9,x
1652785782567.8,35.3,33.7,6.3,x
1652785782574.8,35.4,32.8,6.1,x
1652785782592.7,35.5,32.6,6.4,x
1652785782608.5,35.9,32.9,7.2,x
1652785782624.8,36.3,33.9,7.6,x
1652785782642.1,37,35,7.2,x
1652785782658.9,37.3,35.5,6.8,x
1652785782675.4,38.1,36.3,5.8,x
1652785782691.4,38.9,36.8,4.8,x
1652785782709.2,39.3,37,4.5,x
1652785782725.4,39.9,37.4,3.9,x
1652785782742.2,40.3,37.9,3.4,x
1652785782759.3,40.7,38.4,3,x
1652785782776.1,40.9,38.7,2.7,x
1652785782792.1,41.3,39.3,2,x
1652785782808.1,41.8,40,1.3,x
1652785782825.7,42.1,40.4,1,x
1652785782842.1,42.6,41.2,0.3,x
1652785782859.4,43,41.9,-0.4,x
1652785782875.4,43.1,42.2,-0.8,x
1652785782908,43,42,-1,x
1652785782924.7,42.7,41.4,-1,x
1652785782942.1,42.5,41.1,-0.9,x
1652785782957.9,42.2,40.6,-0.7,x
1652785782974.7,42,40.2,-0.7,x
1652785782991.3,41.8,39.9,-0.9,x
1652785783009.2,41.6,39.8,-0.9,x
1652785783025.4,40.8,40,-0.5,x
1652785783041.4,40.3,40.2,-0.2,x
1652785783059.2,39.6,40.8,0.5,x
1652785783074.7,39.3,41.4,0.5,x
1652785783091.3,39.3,41.4,-0.6,x
1652785783108.7,38.7,40.5,-1.9,x
1652785783126.7,37.5,39.1,-2.2,x
1652785783141.4,36.8,38.4,-1.8,x
1652785783158,35.4,37.5,-0.1,x
1652785783175.7,34.9,37.3,0.8,x
1652785783192.1,34.6,37.6,2.2,x
1652785783208.1,35,38.4,2.2,x
1652785783225.6,36,39.3,0.7,x
1652785783242.1,36.5,39.7,-0.3,x
1652785783258.8,37.6,40.1,-2.3,x
1652785783274.7,38,40.2,-3.1,x
1652785783292.7,38.7,40.1,-4.2,x
1652785783308.9,39.2,40,-4.8,x
1652785783324.7,39.6,39.8,-5,x
1652785783342.8,39.8,39.9,-5.1,x
1652785783359.2,39.9,40,-5,x
1652785783375.4,39.8,40.4,-4.8,x
1652785783392,39.7,40.6,-4.7,x
1652785783409.5,39.3,40.8,-4.5,x
1652785783425.5,39.2,40.6,-4.4,x
1652785783442,39.2,40.2,-4.5,x
1652785783458.7,39.2,40,-4.6,x
1652785783475.9,39.1,39.5,-4.7,x
1652785783491.7,38.9,39.1,-4.8,x
1652785783508,38.6,38.9,-4.7,x
1652785783525.6,38.3,38.9,-4.3,x
1652785783542.1,38.1,38.9,-4.1,x
1652785783558.1,37.8,38.9,-3.8,x
1652785783575.5,37.5,38.8,-3.6,x
1652785783592.5,37.4,38.8,-3.6,x
1652785783608,37.2,39.1,-3.2,x
1652785783625.7,37.3,39.6,-2.8,x
1652785783642.6,37.5,39.9,-2.7,x
1652785783658.7,38,40.2,-3.1,x
1652785783679.8,38.3,40.1,-3.9,x
1652785783691.8,38.4,39.6,-4.4,x
1652785783708.7,38.3,39.3,-4.3,x
1652785783724.6,37.9,39,-3.4,x
1652785783741.3,37.8,39,-2,x
1652785783760.1,37.8,39.1,-1.4,x
1652785783775.4,38.2,39.1,-1,x
1652785783791.3,38.7,38.9,-1.4,x
1652785783808.1,39.3,38.5,-2.1,x
1652785783828.9,39.6,38.2,-2.5,x
1652785783841.4,40.2,37.6,-2.9,x
1652785783858,40.9,37.1,-3,x
1652785783875.5,41.5,36.7,-2.9,x
1652785783892.2,41.7,36.6,-2.9,x
1652785783908.7,42.4,36.5,-3,x
1652785783924.7,42.8,36.6,-3.3,x
1652785783943.1,44.2,37.1,-4.4,x
1652785783958.7,44.7,37.3,-4.9,x
1652785783974.7,45.7,37.8,-5.8,x
1652785783991.2,46.2,38,-6.3,x
1652785784008.8,47,38.3,-7,x
1652785784025.4,47.4,38.5,-7.5,x
1652785784075.4,47,38.3,-7.3,x
1652785784092.2,46.6,38.1,-7,x
1652785784109,46,37.9,-6.8,x
1652785784125.6,45.6,37.8,-6.7,x
1652785784142,44.6,37.6,-6.2,x
1652785784159.1,44,37.6,-5.9,x
1652785784175.5,42.6,37.6,-4.7,x
1652785784191.3,41.2,37.6,-3.6,x
1652785784208,39.9,37.2,-2.7,x
1652785784226,39.1,36.8,-2.3,x
1652785784241.9,37.6,35.7,-1.4,x
1652785784258,35.9,33.9,-0.4,x
1652785784276.1,34.6,32,0.6,x
1652785784292.5,34,31.3,1.1,x
1652785784308.7,33.4,30.6,2.1,x
1652785784325.5,33.4,30.8,2.6,x
1652785784342.8,34,31.7,2.2,x
1652785784358.6,34.5,32.3,1.7,x
1652785784374.6,35.8,33.7,0.5,x
1652785784392.9,37.5,35.1,-1.1,x
1652785784409.6,39,36.6,-2.6,x
1652785784425.3,39.7,37.2,-3.3,x
1652785784441.3,40.9,38.5,-4.3,x
1652785784458,41.4,39.1,-4.6,x
1652785784475.3,42.2,40,-4.9,x
1652785784491.2,42.8,40.6,-4.9,x
1652785784508.1,43,40.8,-4.9,x
1652785784525.6,43.5,41,-4.8,x
1652785784541.8,44,40.9,-4.8,x
1652785784558,44.5,40.6,-5,x
1652785784574.9,45.1,40.1,-5.2,x
1652785784592,45.5,39.9,-5.4,x
1652785784608.2,46.3,39.3,-5.7,x
1652785784624.9,47.1,38.6,-6.3,x
1652785784641.8,47.5,38.3,-6.5,x
1652785784658.3,48.1,38,-6.7,x
1652785784674.9,48.4,37.9,-6.3,x
1652785784691.2,48.7,38.2,-5.7,x
1652785784708.7,48.9,38.3,-5.4,x
1652785784724.9,49.4,38.8,-4.9,x
1652785784741.3,50.1,39.3,-4.4,x
1652785784759.3,50.6,39.6,-4.2,x
1652785784774.6,51.9,40.1,-4.4,x
1652785784791.3,53.1,40.1,-5.3,x
1652785784808.9,53.9,39.7,-6.1,x
1652785784825.1,54.1,39.3,-6.2,x
1652785784841.8,54.4,38.8,-5.4,x
1652785784858,54.8,38.7,-3.8,x
1652785784875.7,55.3,38.8,-3,x
1652785784892.1,56.8,39.3,-2.2,x
1652785784908,58.7,39.7,-2.7,x
1652785784925.8,59.7,39.8,-3.3,x
1652785784942,61.7,39.9,-4.8,x
1652785784958,63.7,39.8,-6,x
1652785784974.7,64.7,39.8,-6.4,x
1652785784992,66.6,39.9,-6.8,x
1652785785008.7,68.5,40.2,-6.9,x
1652785785024.6,70.5,40.7,-7,x
1652785785042.4,72.6,41.4,-7.3,x
1652785785058.7,73.7,41.7,-7.6,x
1652785785074.6,75.8,42.1,-8.3,x
1652785785091.3,77.9,42.3,-9,x
1652785785109.2,78.9,42.3,-9.3,x
1652785785125.4,80.7,41.9,-9.8,x
1652785785141.2,82.3,41.4,-9.9,x
1652785785159.4,83.6,40.7,-9.8,x
1652785785175.4,84.1,40.5,-9.6,x
1652785785192.2,85.1,40.1,-9.1,x
1652785785208,86,39.8,-8.6,x
1652785785225.8,86.4,39.8,-8.4,x
1652785785241.8,87.3,39.6,-8.2,x
1652785785258.5,88.3,39.7,-8.5,x
1652785785274.7,88.9,40,-8.8,x
1652785785291.2,89.1,40.2,-8.8,x
1652785785307.8,89.2,40.7,-8.4,x
1652785785324.9,89.1,40.9,-7.8,x
1652785785341.2,89.1,40.9,-7.5,x
1652785785358.5,88.9,40.1,-7.2,x
1652785785374.8,88,38.5,-6.9,x
1652785785391.2,86.6,36.5,-5.7,x
1652785785408.1,85.9,35.6,-5,x
1652785785424.5,84.4,34.4,-3,x
1652785785441.2,83.6,34.1,-1,x
1652785785458,83.5,34.3,-0.3,x
1652785785474.5,84,35,0.3,x
1652785785491.2,85.1,35.9,-0.2,x
1652785785507.8,85.9,36.3,-0.9,x
1652785785527.1,89,37.4,-3.6,x
1652785785541.6,90.2,37.6,-4.5,x
1652785785558.1,92.3,38.1,-6.1,x
1652785785575.2,94.3,38.4,-7.1,x
1652785785592,95.2,38.6,-7.5,x
1652785785608.2,96.9,38.9,-8.1,x
1652785785624.5,98.6,39,-8.5,x
1652785785642.3,99.4,39,-8.7,x
1652785785658.3,101,38.8,-9,x
1652785785689,103.2,38.1,-9.4,x
1652785785691.2,104,37.8,-9.5,x
1652785785708.7,104.8,37.5,-9.7,x
1652785785724.5,106.4,37,-10.1,x
1652785785741.6,107.3,36.8,-10.3,x
1652785785758.7,109,36.5,-10.8,x
1652785785774.9,110.6,36.6,-11.3,x
1652785785791.3,112.2,36.8,-11.4,x
1652785785808.2,112.9,37,-11.4,x
1652785785824.9,114.4,37.4,-11.2,x
1652785785841.6,116,37.8,-11.1,x
1652785785857.9,117.7,38.1,-11,x
1652785785874.9,118.5,38.2,-10.9,x
1652785785891.5,120.2,38.6,-10.7,x
1652785785907.9,121.7,39.2,-10,x
1652785785925.1,123.2,39.8,-9,x
1652785785942,124,39.9,-8.6,x
1652785785958.4,125.7,39.7,-8.3,x
1652785785974.5,127.1,38.8,-8,x
1652785785991.7,127.7,38.3,-7.7,x
1652785786008.1,128.7,37.3,-6.5,x
1652785786024.5,130,36.8,-4.7,x
1652785786041.2,131.9,36.5,-3.3,x
1652785786058.9,133,36.5,-3.1,x
1652785786074.6,135.4,36.3,-3.1,x
1652785786091.3,137.7,36.2,-3.5,x
1652785786107.9,138.9,36.2,-3.7,x
1652785786125.6,141.4,36.4,-4.1,x
1652785786141.2,144.1,36.7,-4.7,x
1652785786158.8,145.5,36.8,-5.2,x
1652785786175.7,148.2,37,-6.2,x
1652785786191.7,150.4,37,-7.1,x
1652785786207.9,152.4,37,-7.6,x
1652785786225.5,153.2,37.1,-7.7,x
1652785786241.9,154.8,37.3,-7.8,x
1652785786258,156.4,37.5,-7.8,x
1652785786275.8,157.1,37.5,-7.9,x
1652785786292.4,158.4,37.5,-8.1,x
1652785786308,159.5,37.4,-8.2,x
1652785786324.5,160.2,37.4,-8.1,x
1652785786342.3,160.5,37.4,-8,x
1652785786357.8,160.9,37.4,-7.6,x
1652785786374.5,161.3,37.5,-7.3,x
1652785786391.2,161.5,37.5,-7.2,x
1652785786408.4,162,37.5,-7.3,x
1652785786424.6,162.4,37.6,-7.7,x
1652785786441.3,162.4,37.6,-8,x
1652785786457.9,162.4,37.7,-8,x
1652785786475.3,162.1,37.7,-7.9,x
1652785786491.2,161.9,37.4,-7.9,x
1652785786508.9,161.5,36.6,-8,x
1652785786525.1,161.1,36,-8,x
1652785786541.9,160.1,34.7,-7.3,x
1652785786557.9,159,33.4,-6.3,x
1652785786575.8,158.5,33,-5.8,x
1652785786592,157.7,32.5,-4.8,x
1652785786608.6,157.3,32.7,-4,x
1652785786624.5,157.3,33.3,-3.6,x
1652785786641.8,157.4,33.6,-3.6,x
1652785786657.9,158.1,34.2,-4,x
1652785786674.5,159.1,34.8,-4.9,x
1652785786692.2,159.8,35,-5.4,x
1652785786708.5,161.3,35.6,-6.5,x
1652785786724.6,162.8,36.3,-7.5,x
1652785786742.2,164.2,37.1,-8.3,x
1652785786758.6,164.8,37.4,-8.6,x
1652785786774.6,165.9,38,-9.1,x
1652785786792.6,166.7,38.3,-9.3,x
1652785786809.1,167,38.3,-9.3,x
1652785786825.2,167.5,38.1,-9.2,x
1652785786841.2,167.9,37.6,-8.9,x
1652785786858.6,168.2,37,-8.4,x
1652785786876.2,168.3,36.8,-8.1,x
1652785786891.2,168.7,36.6,-7.8,x
1652785786907.8,169,36.6,-7.8,x
1652785786924.9,169.2,36.6,-7.9,x
1652785786941.8,169.4,36.8,-8.1,x
1652785786957.8,169.4,37,-7.9,x
1652785786974.5,169.3,37.3,-7.4,x
1652785786991.5,169.3,37.4,-7,x
1652785787008.1,169.3,37.7,-6.2,x
1652785787024.4,169.4,37.9,-5.7,x
1652785787041.6,169.5,38,-5.5,x
1652785787058.2,169.6,38.3,-5.1,x
1652785787074.9,169.6,38.7,-4.4,x
1652785787091.2,169.9,39.2,-3.5,x
1652785787108.6,170.3,39.3,-3.2,x
1652785787124.5,171.1,39.1,-3.4,x
1652785787141.6,171.4,38.8,-3.7,x
1652785787158.1,171.6,37.6,-4.1,x
1652785787175.2,171.4,36.4,-3.6,x
1652785787191.4,171.3,35.8,-2.2,x
1652785787207.8,171.7,35.7,-1,x
1652785787225.6,172.1,35.7,-0.7,x
1652785787241.5,172.8,35.7,-0.7,x
1652785787257.8,173.2,35.3,-0.9,x
1652785787274.7,173.3,35,-0.9,x
1652785787292.1,173.6,34.3,-0.9,x
1652785787308.1,174.4,33.6,-0.8,x
1652785787325.6,174.8,33.2,-0.7,x
1652785787342.8,175.9,32.7,-1,x
