time,sensor_alpha[undefined],sensor_beta[undefined],sensor_gamma[undefined],label_activities_standing
1655202314043.4,20.4,30.5,1.6,x
1655202314060,20.5,30.5,1.7,x
1655202314093.8,20.5,30.4,1.6,x
1655202314110.2,20.6,30.4,1.6,x
1655202314126.9,20.5,30.4,1.6,x
1655202314143.8,20.5,30.4,1.7,x
1655202314160.1,20.5,30.3,1.7,x
1655202314226.6,20.3,30.1,1.8,x
1655202314260,20.2,30,1.9,x
1655202314276.6,20.1,30,2,x
1655202314293.4,20,29.9,2,x
1655202314310.1,20,29.8,2.1,x
1655202314357.8,19.8,29.9,2.1,x
1655202314404.9,19.7,29.9,2.2,x
1655202314412.3,19.7,29.8,2.2,x
1655202314426.5,19.6,29.8,2.2,x
1655202314459.9,19.5,29.7,2.2,x
1655202314493.4,19.5,29.6,2.2,x
1655202314559.8,19.4,29.7,2.2,x
1655202314577.3,19.3,29.8,2.2,x
1655202314594.1,19.3,29.9,2.2,x
1655202314610.1,19.3,30,2.1,x
1655202314643.7,19.3,30.1,2.1,x
1655202314660.2,19.3,30.1,2,x
1655202314677.3,19.3,30.2,2,x
1655202314743.3,19.2,30.2,1.8,x
1655202314843.2,18.9,30.3,2,x
1655202314860,18.7,30.3,2.2,x
1655202314876.6,18.6,30.3,2.4,x
1655202314893,18.5,30.3,2.6,x
1655202314910.1,18.4,30.4,2.6,x
1655202314932.2,18.4,30.4,2.4,x
1655202314943.3,18.5,30.5,2.3,x
1655202314960.1,18.5,30.5,2.1,x
1655202314977.2,18.6,30.5,1.9,x
1655202314994,18.4,30.5,2.1,x
1655202315012.3,18.3,30.5,2.1,x
1655202315026.8,18.2,30.6,2.1,x
1655202315043.6,18,30.7,2.2,x
1655202315077,17.8,30.8,2.2,x
1655202315093.4,17.7,30.8,2.2,x
1655202315143.7,17.6,30.9,2.2,x
1655202315187.6,17.5,31.1,2.4,x
1655202315210.4,17.5,31.2,2.5,x
1655202315260,17.6,31.1,2.3,x
1655202315294.1,17.5,31,2.2,x
1655202315309.9,17.5,31.1,2.3,x
1655202315366.2,17.4,31.6,2.5,x
1655202315393.1,17.5,31.7,2.4,x
1655202315443.6,17.5,31.7,2.3,x
1655202315459.7,17.6,31.7,2.3,x
1655202315476.9,17.6,31.7,2.2,x
1655202315493.4,17.6,31.6,2.2,x
1655202315510,17.6,31.5,2.1,x
1655202315527.4,17.6,31.5,2,x
1655202315543.6,17.5,31.3,2,x
1655202315593.4,17.3,31.1,2.1,x
1655202315610.3,17.2,31.1,2.2,x
1655202315643.7,17.1,31.2,2.3,x
1655202315660.1,17,31.2,2.3,x
1655202315677.6,17,31.2,2.4,x
1655202315760.1,17.1,31.2,2.3,x
1655202315777.6,17.1,31.1,2.3,x
1655202315793.7,17.1,31.1,2.2,x
1655202315810.1,17.1,31,2.1,x
1655202315843.7,17,30.9,2.1,x
1655202315860,16.9,30.7,2.1,x
1655202315893.7,16.8,30.6,2.1,x
1655202315910.1,16.7,30.5,2.2,x
1655202315943.8,16.8,30.5,2.2,x
1655202315960.3,16.9,30.4,2.2,x
1655202315977.2,16.9,30.4,2.1,x
1655202315994.1,16.9,30.3,2.1,x
1655202316077.2,17,30.2,2,x
1655202316093.4,16.9,30.1,2.1,x
1655202316110,16.8,30,2.2,x
1655202316126.8,16.8,30,2.3,x
1655202316143.4,16.8,29.9,2.4,x
1655202316160,16.8,30,2.3,x
1655202316193.3,16.9,30,2.1,x
1655202316210,16.9,29.9,1.9,x
1655202316227,17,29.9,1.8,x
1655202316243.4,17,30,1.6,x
1655202316276.8,16.9,30.1,1.6,x
1655202316376.8,16.6,30.5,1.8,x
1655202316393.4,16.5,30.6,1.8,x
1655202316410,16.3,30.8,2,x
1655202316431.6,16.2,30.8,2.1,x
1655202316444.4,16.2,30.9,2.1,x
1655202316460.3,16.2,30.9,2.2,x
1655202316493.5,16,31,2.3,x
1655202316509.9,16,31,2.4,x
1655202316543.4,15.9,30.9,2.6,x
1655202316560.1,15.9,30.8,2.7,x
1655202316577.5,15.9,30.8,2.8,x
1655202316626.4,16.1,30.6,2.8,x
1655202316643.4,16.1,30.6,2.9,x
1655202316695.4,16.2,30.7,3.1,x
1655202316726.9,16.3,30.7,3.2,x
1655202316743.9,16.4,30.8,3.2,x
1655202316827.3,16.6,30.8,3.2,x
1655202316860.1,16.6,30.8,3.3,x
1655202316893.4,16.7,30.8,3.4,x
1655202316993.4,16.7,30.7,3.6,x
1655202317026.7,16.8,30.8,3.6,x
1655202317043.4,16.8,30.9,3.5,x
1655202317093.6,16.8,30.8,3.4,x
1655202317126.9,16.9,30.8,3.4,x
1655202317143.3,16.9,30.8,3.3,x
1655202317176.6,16.9,30.8,3.2,x
1655202317209.9,17,30.9,3.2,x
1655202317259.5,17.1,30.9,2.9,x
1655202317278.1,17.2,30.9,2.7,x
1655202317294.1,17.3,30.9,2.7,x
1655202317319.2,17.3,30.9,2.6,x
1655202317380.4,17.3,31,2.5,x
1655202317411.1,17.3,31.1,2.5,x
1655202317443.1,17.3,31.2,2.5,x
1655202317476.7,17.2,31.2,2.6,x
1655202317493.6,17.2,31.3,2.7,x
1655202317510,17.2,31.6,2.8,x
1655202317543.6,17.2,31.8,2.9,x
1655202317560,17.3,31.9,2.9,x
1655202317576.9,17.3,31.9,2.8,x
1655202317610.2,17.4,31.9,2.8,x
1655202317643.6,17.5,31.9,2.7,x
1655202317676.8,17.5,31.8,2.7,x
1655202317710.2,17.6,31.8,2.6,x
1655202317760,17.6,31.8,2.5,x
1655202317793.6,17.6,31.9,2.4,x
1655202317860.3,17.5,32,2.5,x
1655202317877.4,17.5,32,2.6,x
1655202317960.1,17.4,31.9,2.7,x
1655202318009.9,17.3,31.9,2.7,x
1655202318060.1,17.3,31.8,2.7,x
1655202318078.4,17.3,31.8,2.6,x
1655202318143.6,17.4,31.8,2.5,x
1655202318199.8,17.3,31.7,2.5,x
1655202318243.4,17.3,31.6,2.5,x
1655202318293.2,17.3,31.6,2.6,x
1655202318310.1,17.2,31.6,2.6,x
1655202318343.6,17.2,31.7,2.6,x
1655202318359.9,17.2,31.7,2.5,x
1655202318443.6,17.3,31.8,2.4,x
1655202318460.2,17.3,31.8,2.3,x
1655202318493.5,17.3,31.9,2.1,x
1655202318526.9,17.3,31.9,2,x
1655202318543.6,17.3,31.9,2.1,x
1655202318560,17.2,31.8,2.1,x
1655202318593.6,17.2,31.9,2.1,x
1655202318693.6,17.1,31.9,2.2,x
1655202318743.6,17.1,31.9,2.3,x
1655202318760,17,31.9,2.3,x
1655202318793.5,17,31.9,2.2,x
1655202318826.8,17,31.8,2.2,x
1655202318843.3,17,31.8,2.3,x
1655202318877.1,16.9,31.7,2.4,x
1655202318993.6,16.9,31.8,2.3,x
1655202319043.3,16.9,31.9,2.4,x
1655202319060,16.8,31.8,2.4,x
1655202319193.1,16.8,31.8,2.6,x
1655202319327.1,16.8,32.1,2.4,x
1655202319360,16.9,32.1,2.5,x
1655202319410,16.8,32.1,2.4,x
1655202319460.2,16.8,32.2,2.5,x
1655202319493.5,16.8,32.3,2.5,x
1655202319609.8,16.8,32.4,2.6,x
1655202319659.9,16.8,32.3,2.7,x
1655202319676.7,16.8,32.2,2.7,x
1655202319709.8,16.8,32.1,2.7,x
1655202319743.6,16.8,32.1,2.6,x
1655202319893.9,16.8,32.1,2.7,x
1655202319943.6,16.7,32.1,2.8,x
1655202320059.9,16.7,32.1,2.7,x
1655202320104.1,16.7,32.1,2.8,x
1655202320126.5,16.7,32,2.8,x
1655202320143.3,16.8,32,2.8,x
1655202320165.7,16.8,32.1,2.7,x
1655202320209.6,16.8,32,2.7,x
1655202320234.2,16.8,31.9,2.8,x
1655202320376.8,16.8,31.9,2.7,x
1655202320393,16.8,31.9,2.8,x
1655202320409.8,16.9,31.9,2.8,x
1655202320476.8,16.9,31.9,2.7,x
1655202320560.2,17.1,31.9,2.7,x
1655202320593.5,17.1,31.9,2.6,x
1655202320626.8,17.2,31.9,2.5,x
1655202320693.7,17.2,31.9,2.3,x
1655202320727.3,17.2,31.8,2.3,x
1655202320793.6,17.1,31.8,2.4,x
1655202320843.5,17.1,31.9,2.5,x
1655202320860.2,17,31.9,2.5,x
1655202320992.9,16.8,31.9,2.7,x
1655202321030.2,16.8,32,2.8,x
1655202321109.9,16.9,32,2.8,x
1655202321209.9,16.9,32,2.7,x
1655202321259.9,16.9,31.9,2.6,x
1655202321276.5,17,31.9,2.7,x
1655202321310.1,17,31.9,2.8,x
1655202321393.4,17,32,2.7,x
1655202321409.9,17,32.1,2.7,x
1655202321443.1,17,32.2,2.7,x
1655202321477,17,32.2,2.8,x
1655202321526.4,17,32.2,2.7,x
1655202321543.4,17,32.1,2.8,x
1655202321577.1,17,32.1,2.9,x
1655202321609.7,17,32.1,2.8,x
1655202321643.4,17.1,32.1,2.9,x
1655202321660.1,17.1,32.2,2.9,x
1655202321709.9,17.1,32.2,2.8,x
1655202321793.4,17.2,32.1,2.8,x
1655202322026.5,17.2,32,2.7,x
1655202322059.7,17.3,32,2.7,x
1655202322109.9,17.2,32.1,2.7,x
1655202322143.5,17.2,32.1,2.8,x
1655202322159.8,17.2,32.1,2.9,x
1655202322194.1,17.2,32,2.9,x
1655202322360.1,17.3,31.9,2.8,x
1655202322393.5,17.3,31.8,2.8,x
1655202322459.9,17.4,31.8,2.8,x
1655202322476.8,17.4,31.8,2.7,x
1655202322510.2,17.4,31.8,2.6,x
1655202322642.8,17.5,31.9,2.5,x
1655202322659.6,17.6,31.9,2.5,x
1655202322710,17.6,31.8,2.4,x
1655202322810,17.6,31.6,2.6,x
1655202322843.5,17.6,31.6,2.7,x
1655202322859.9,17.6,31.6,2.6,x
1655202322905.8,17.5,31.7,2.7,x
1655202322976.5,17.5,31.6,2.7,x
1655202323011.1,17.5,31.6,2.6,x
1655202323026.4,17.5,31.7,2.6,x
1655202323043.1,17.6,31.7,2.6,x
1655202323059.7,17.6,31.7,2.7,x
1655202323077.5,17.4,31.6,2.8,x
1655202323093,17.3,31.6,2.8,x
1655202323109.5,17.3,31.5,2.7,x
1655202323130.3,17.4,31.5,2.8,x
1655202323150.9,17.5,31.5,2.7,x
1655202323210,17.6,31.4,2.7,x
1655202323243,17.7,31.3,2.7,x
1655202323293.2,17.8,31.3,2.6,x
1655202323309.8,17.8,31.3,2.5,x
1655202323326.3,17.9,31.3,2.4,x
1655202323343,17.9,31.2,2.3,x
1655202323359.8,17.9,31.2,2.2,x
1655202323376.4,17.8,31.2,2.3,x
1655202323393.5,17.7,31.2,2.3,x
1655202323443,17.5,31.3,2.3,x
1655202323459.8,17.4,31.3,2.5,x
1655202323476.2,17.3,31.4,2.7,x
1655202323492.9,17.2,31.5,3,x
1655202323509.7,17.2,31.5,3.1,x
1655202323543.2,17.3,31.5,3.1,x
1655202323559.8,17.4,31.4,3.1,x
1655202323599.4,17.6,31.4,3.1,x
1655202323663.9,17.8,31.3,2.9,x
1655202323676.3,17.9,31.2,2.8,x
1655202323693.3,17.9,31.2,2.7,x
1655202323742.7,17.9,31,2.6,x
1655202323759.6,18.1,30.6,2.5,x
