time,sensor_alpha[undefined],sensor_beta[undefined],sensor_gamma[undefined],label_activities_sitting
1658234454305.4,13.3,30.8,0,x
1658234454323.2,13.3,30.8,-0.1,x
1658234454574,13.3,30.6,-0.1,x
1658234454638.3,13.3,30.5,-0.1,x
1658234454755.9,13.4,30.4,-0.2,x
1658234454805.5,13.5,30.4,-0.3,x
1658234454872.2,13.5,30.3,-0.4,x
1658234454905.2,13.5,30.4,-0.4,x
1658234454922,13.5,30.3,-0.4,x
1658234454989,13.4,30.4,-0.3,x
1658234455005.4,13.4,30.4,-0.2,x
1658234455056,13.3,30.4,-0.1,x
1658234455122.1,13.4,30.3,-0.1,x
1658234455156.3,13.5,30.2,-0.2,
1658234455210.7,13.5,30.2,-0.3,
1658234455260.7,13.6,30.2,-0.3,
1658234455471.7,13.5,30.3,-0.4,
1658234455605.1,13.5,30.2,-0.2,
1658234455638.3,13.5,30.1,-0.2,
1658234455672,13.5,30.1,-0.3,
1658234455707.8,13.6,30.1,-0.3,
1658234455771.8,13.6,30.2,-0.4,
1658234455888.9,13.5,30.2,-0.4,
1658234456005.5,13.4,30.3,-0.2,
1658234456138.6,13.6,30.1,-0.3,
1658234456156.1,13.6,30,-0.4,
1658234456255.5,13.6,30.1,-0.4,
1658234456288.9,13.6,30.2,-0.4,
1658234456521.5,13.5,30.2,-0.4,
1658234456538,13.5,30.1,-0.4,
1658234456588.8,13.4,30.1,-0.2,
1658234456606.2,13.4,30.1,-0.1,
1658234456622.3,13.3,30.2,0,
1658234456738.2,13.5,30.2,-0.1,
1658234456755.8,13.5,30.1,-0.1,
1658234456772.2,13.5,30.1,-0.2,
1658234456805.6,13.5,30,-0.3,
1658234456855.4,13.4,30.1,-0.3,
1658234456872.5,13.3,30.2,-0.2,
1658234456905.4,13.3,30.2,-0.1,
1658234456956.3,13.2,30.3,0,
1658234457122.3,13.1,30.3,0.1,
1658234457173,13,30.3,0.2,
1658234457204.8,13,30.4,0.3,
1658234457239.2,13.1,30.4,0.2,
1658234457272.7,13.2,30.5,0.1,
1658234457292.1,13.2,30.5,0,
1658234457304.9,13.2,30.5,-0.1,
1658234457322.4,13.3,30.5,-0.2,
1658234457421.9,13.1,30.4,-0.2,
1658234457438.4,13,30.4,-0.1,
1658234457455.2,13,30.5,0,
1658234457521.5,12.8,30.6,0.2,
1658234457539.9,12.7,30.6,0.3,
1658234457721.9,12.6,30.7,0.4,
1658234457938.8,12.5,30.8,0.5,
1658234458022.1,12.5,30.7,0.6,
1658234458072.4,12.5,30.7,0.8,
1658234458105.3,12.5,30.6,0.9,
1658234458122,12.5,30.7,0.9,
1658234458156,12.6,30.7,0.9,
1658234458172.2,12.7,30.6,0.8,
1658234458221.9,12.8,30.7,0.7,
1658234458255.4,13,30.7,0.5,
1658234458272.2,13.2,30.8,0.3,
1658234458288.6,13.2,30.8,0.2,
1658234458337.5,13.6,30.8,-0.2,
1658234458354.8,13.6,30.8,-0.3,
1658234458391.9,13.8,30.7,-0.6,
1658234458423.4,13.9,30.6,-0.8,
1658234458455.8,13.8,30.5,-0.8,
1658234458521.7,13.6,30.5,-0.8,
1658234458571.6,13.4,30.5,-0.6,
1658234458587.9,13.4,30.5,-0.5,
1658234458604.7,13.2,30.5,-0.4,
1658234458621.9,13.2,30.4,-0.2,
1658234458638.6,13.1,30.4,-0.1,
1658234458655.4,13,30.4,0.1,
1658234458672.5,12.9,30.4,0.2,
1658234458689.2,12.9,30.4,0.3,
1658234458772.1,13,30.3,0.3,
1658234458789,13.1,30.3,0.2,
1658234458805.3,13.1,30.2,0.1,
1658234458821.4,13.1,30.1,0,
1658234458839.6,13.1,30,-0.1,
1658234458872,13,29.9,-0.1,
1658234458905.4,12.9,29.9,0,
1658234458921.8,12.9,29.8,0.1,
1658234458940,12.8,29.9,0.2,
1658234458955.4,12.7,30,0.3,
1658234458971.9,12.6,30,0.5,
1658234458989.5,12.6,30,0.6,
1658234459021.5,12.5,30,0.8,
1658234459057.3,12.6,30,0.8,
1658234459122,12.7,30,0.6,
1658234459172.5,12.8,30,0.5,
1658234459205.6,12.9,30.1,0.4,
1658234459276,13,30.2,0.3,
1658234459388.6,13,30.2,0.2,
1658234459490.3,13,30.1,0.2,
1658234459539.1,13,30.2,0.2,
1658234459638,13,30.3,0.3,
1658234459655.5,13,30.3,0.2,
1658234459671.9,13.1,30.3,0.2,
1658234459704.3,13.1,30.3,0.1,
1658234459721.3,13.2,30.2,0,
1658234459738.2,13.2,30.2,-0.1,
1658234459771.8,13.2,30.1,-0.2,
1658234459821.5,13,30,-0.1,
1658234459839.1,13,30,-0.2,
1658234459872.3,12.9,29.9,-0.4,
1658234459937.9,12.9,30.1,-0.3,
1658234459971.5,12.9,30,-0.3,
1658234460024.1,13,30,-0.2,
1658234460159.3,13,30.1,-0.1,
1658234460216.7,12.9,30.1,0,
1658234460238.1,12.9,30.2,0,
1658234460304.6,12.9,30.3,0.1,
1658234460339.7,12.9,30.2,0,
1658234460372.1,12.8,30.3,0.1,
1658234460455.7,12.8,30.3,0.2,
1658234460521.8,12.8,30.4,0.2,
1658234460588.6,12.7,30.5,0.3,
1658234460605.4,12.7,30.6,0.3,
1658234460674.5,12.7,30.7,0.4,
1658234460855.8,12.7,30.6,0.4,
1658234460905.2,12.6,30.7,0.4,
1658234461222.1,12.5,30.8,0.4,
1658234461272.2,12.4,30.8,0.7,
1658234461321.9,12.4,30.8,0.9,
1658234461407.9,12.6,30.8,0.8,
1658234461438.5,12.7,30.8,0.6,
1658234461455.4,12.8,30.7,0.5,
1658234461472,12.9,30.7,0.3,
1658234461505.4,12.9,30.6,0.2,
1658234461521.9,12.9,30.6,0.1,
1658234461539.6,12.9,30.5,0.1,
1658234461556.1,12.9,30.5,0.2,
1658234461590.1,12.8,30.6,0.2,
1658234461605.1,12.8,30.6,0.3,
1658234461622.2,12.8,30.7,0.3,
1658234461672.3,12.8,30.6,0.4,
1658234461722.1,12.9,30.5,0.4,
1658234461772.4,12.9,30.3,0.4,
1658234461872.4,13.1,30.3,0.4,
1658234461971.4,13.3,30.3,0.1,
1658234462021.9,13.4,30.3,0,
1658234462055.3,13.3,30.2,-0.1,
1658234462134.5,13.2,30.2,-0.2,
1658234462171.1,13.1,30.2,0,
1658234462188.4,13,30.2,0.1,
1658234462221.5,13,30.2,0.2,
1658234462238.4,12.9,30.2,0.3,
1658234462305.3,13,30.1,0.3,
1658234462321.8,13,30.1,0.2,
1658234462337.9,13.1,30.1,0.2,
1658234462354,13.1,30,0.1,
1658234462373.1,13.1,29.6,0.1,
1658234462387.3,13.1,29.4,0.1,
