time,sensor_alpha[undefined],sensor_beta[undefined],sensor_gamma[undefined],label_activities_sitting
1658226261562.9,10.9,32.4,1.1,x
1658226261629.5,10.9,32.5,1.1,x
1658226261646.1,10.9,32.4,1.1,x
1658226261679.3,10.9,32.4,1.2,x
1658226261829.8,11,32.2,1.2,x
1658226261845.9,11,32.2,1.1,x
1658226261895.9,11.1,32.2,1,x
1658226262145.9,11.2,32.1,1,x
1658226262163,11.2,32.2,1,x
1658226262213.2,11.2,32.1,0.9,x
1658226262243,11.3,32,0.9,x
1658226262345.9,11.4,31.8,0.9,x
1658226262463.2,11.5,31.6,0.8,x
1658226262546,11.5,31.5,0.6,x
1658226262589.1,11.5,31.6,0.7,
1658226262679,11.5,31.5,0.7,
1658226262813,11.5,31.3,0.7,
1658226262929.4,11.5,31.4,0.6,
1658226263145.9,11.5,31.3,0.6,
1658226263262.6,11.5,31.2,0.5,
1658226263296.2,11.5,31.3,0.6,
1658226263462.5,11.6,31.2,0.6,
1658226263529.3,11.6,31.2,0.5,
1658226263630.3,11.6,31.3,0.6,
1658226263762.4,11.5,31.3,0.6,
1658226263898.6,11.6,31.2,0.6,
1658226263962.6,11.6,31.2,0.5,
1658226264003.4,11.6,31.2,0.6,
1658226264145.9,11.6,31.4,0.6,
1658226264163,11.6,31.3,0.6,
1658226264429.2,11.5,31.3,0.7,
1658226264446.4,11.6,31.3,0.7,
1658226264595.9,11.6,31.2,0.5,
1658226264629.1,11.5,31.2,0.5,
1658226264645.9,11.5,31.2,0.6,
1658226264679.1,11.4,31.1,0.8,
1658226264695.8,11.3,31,0.9,
1658226264713.9,11.2,30.9,1.1,
1658226264731,11.1,30.8,1.2,
1658226264745.8,11.1,30.8,1.1,
1658226264763.1,11.1,30.9,1.1,
1658226264779.2,11.1,31,1.2,
1658226264795.8,11.2,31.1,1.2,
1658226264845.8,11.4,31.1,1.1,
1658226264879.1,11.6,31.1,1.1,
1658226264895.8,11.8,31.1,1.1,
1658226264912.5,11.9,31.1,1,
1658226264929.1,12,31,1,
1658226265029.1,11.8,30.9,1.1,
1658226265045.8,11.6,30.9,1.2,
1658226265079.1,11.5,30.9,1.2,
1658226265152.7,11.6,31,1.3,
1658226265202.3,11.8,30.9,1.3,
1658226265245.6,12,30.8,1.2,
1658226265279.1,12.1,30.7,1.1,
1658226265295.9,12.1,30.7,0.9,
1658226265313.8,12.1,30.6,0.9,
1658226265329.1,12.1,30.7,0.9,
1658226265345.8,12,30.7,1,
1658226265395.9,11.8,30.8,1,
1658226265429.1,11.7,30.8,1.1,
1658226265445.9,11.6,30.9,1.3,
1658226265479.1,11.5,31,1.5,
1658226265495.8,11.5,31.1,1.6,
1658226265529.1,11.5,31.1,1.7,
1658226265545.8,11.6,31.1,1.7,
1658226265579.5,11.7,31.1,1.5,
1658226265612.5,11.8,31,1.4,
1658226265645.9,11.8,31,1.3,
1658226265745.8,11.8,31.1,1.3,
1658226265779.7,11.7,31.2,1.4,
1658226265862.5,11.6,31.3,1.6,
1658226265912.4,11.5,31.2,1.6,
1658226265929.1,11.5,31.2,1.7,
1658226266085.7,11.5,31.4,1.8,
1658226266213.5,11.6,31.5,1.8,
1658226266229.1,11.5,31.5,1.8,
1658226266279.1,11.5,31.6,1.8,
1658226266379,11.5,31.5,1.8,
1658226266562.4,11.4,31.5,1.9,
1658226266629,11.3,31.6,1.9,
1658226266695.8,11.3,31.7,2,
1658226266745.7,11.4,31.6,1.9,
1658226267095.9,11.3,31.6,2.1,
1658226267112.3,11.3,31.6,2,
1658226267128.9,11.4,31.5,2,
1658226267179,11.5,31.4,1.8,
1658226267213.1,11.6,31.4,1.7,
1658226267245.7,11.6,31.4,1.6,
1658226267279,11.6,31.4,1.5,
1658226267329,11.6,31.5,1.6,
1658226267379,11.6,31.3,1.6,
1658226267395.7,11.6,31.2,1.7,
1658226267412.4,11.6,31.3,1.6,
1658226267529.5,11.5,31.3,1.6,
1658226267579,11.5,31.4,1.7,
1658226267595.8,11.5,31.3,1.7,
1658226267645.8,11.6,31.2,1.6,
1658226267662.4,11.6,31.2,1.7,
1658226267695.8,11.5,31.1,1.7,
1658226267729,11.5,31,1.7,
1658226267745.7,11.6,31.1,1.7,
1658226267792.4,11.6,31.1,1.6,
1658226267829.4,11.6,31.1,1.5,
1658226267845.7,11.7,31.2,1.5,
1658226267862.3,11.7,31.1,1.5,
1658226267895.7,11.6,31,1.4,
1658226267958.8,11.5,30.9,1.4,
1658226268006,11.5,30.9,1.6,
1658226268112.5,11.5,31,1.5,
1658226268195.7,11.5,30.8,1.4,
1658226268229,11.5,30.8,1.3,
1658226268295.8,11.3,30.8,1.4,
1658226268329.1,11.3,30.9,1.5,
1658226268345.7,11.2,31,1.6,
1658226268378.9,11.1,31.1,1.7,
1658226268429,11,31.2,1.9,
1658226268479.2,11.1,31.1,2,
1658226268495.7,11.1,31,1.9,
1658226268531.8,11.2,30.9,1.8,
1658226268595.7,11.3,30.8,1.7,
1658226268645.7,11.3,30.8,1.6,
1658226268679,11.4,30.8,1.5,
1658226268729,11.4,30.8,1.6,
1658226268745.7,11.4,30.8,1.5,
1658226268778.9,11.4,30.7,1.6,
1658226268906.3,11.4,30.7,1.5,
1658226269048.2,11.3,30.9,1.6,
1658226269095.7,11.3,30.8,1.6,
1658226269279,11.3,30.7,1.7,
1658226269412.3,11.3,30.8,1.6,
1658226269545.6,11.3,30.7,1.7,
1658226269645.6,11.3,30.8,1.6,
1658226269762.2,11.4,30.7,1.5,
1658226269921.4,11.2,30.6,1.7,
1658226269945.5,11.3,30.6,1.6,
1658226269963.6,11.3,30.7,1.6,
1658226270012.4,11.3,30.8,1.5,
1658226270062,11.2,30.9,1.5,
1658226270078.7,11.2,30.9,1.6,
1658226270131.5,11.2,31,1.7,
1658226270146.6,11.1,31.1,1.7,
1658226270295.7,11.1,31,1.7,
1658226270329.1,11.1,31.1,1.7,
1658226270345.6,11,31.1,1.8,
1658226270378.9,11,31.2,1.8,
1658226270395.7,11,31.3,1.9,
1658226270412.3,10.9,31.4,1.9,
1658226270562.6,11,31.5,1.8,
1658226270578.9,11.1,31.5,1.8,
1658226270612.3,11,31.5,1.8,
1658226270645.6,11,31.6,1.8,
1658226270745.6,10.9,31.6,1.9,
1658226270795.6,10.8,31.7,1.9,
1658226270883.9,10.6,31.8,2.1,
1658226270912.1,10.6,31.9,2.1,
1658226270928.8,10.6,31.9,2.2,
1658226270945.2,10.5,31.9,2.2,
1658226270962.9,10.5,32,2.3,
1658226270978.6,10.6,31.9,2.3,
1658226270995.3,10.6,31.8,2.3,
