time,sensor_alpha[undefined],sensor_beta[undefined],sensor_gamma[undefined],label_activities_sitting
1658234544325.1,14.6,16.8,-0.5,x
1658234544356.8,14.6,16.9,-0.5,x
1658234544490.2,14.8,16.9,-0.5,x
1658234544507.4,14.8,16.9,-0.6,x
1658234544540.2,14.8,16.8,-0.7,x
1658234544573.6,14.9,16.7,-0.8,x
1658234544641.4,14.8,16.7,-1,x
1658234544673.8,14.8,16.7,-1.1,x
1658234544707.3,14.7,16.7,-1,x
1658234544740.2,14.6,16.8,-0.9,x
1658234544773.4,14.5,16.9,-0.7,x
1658234544823.6,14.5,17.2,-0.5,x
1658234544857.1,14.5,17.3,-0.4,x
1658234544873.5,14.6,17.3,-0.4,x
1658234544909.9,14.7,17.3,-0.6,x
1658234544923.6,14.8,17.2,-0.7,x
1658234544973.6,14.9,17.2,-0.9,x
1658234545023.5,14.9,17.2,-0.7,x
1658234545224,14.9,17,-0.8,x
1658234545273.3,14.8,16.9,-0.5,x
1658234545331.2,15,16.9,-0.5,x
1658234545341.9,15,17,-0.6,x
1658234545373.4,15,17.1,-0.6,x
1658234545423.2,15.2,17.1,-0.7,x
1658234545473.7,15.2,17,-0.6,x
1658234545573.5,15.3,16.8,-0.7,x
1658234545657,15.2,16.9,-0.7,x
1658234545690.2,15.1,17,-0.5,x
1658234545707.6,15.2,17.1,-0.4,x
1658234545807,15.3,17.1,-0.2,
1658234545823.4,15.5,17,-0.2,
1658234545857,15.7,16.9,-0.3,
1658234545873.8,15.7,17,-0.2,
1658234545907.5,15.7,17.1,-0.2,
1658234545923.8,15.7,17.1,-0.3,
1658234545973.8,15.7,17.3,-0.4,
1658234546073.7,15.8,17.2,-0.5,
1658234546223.5,15.7,17.1,-0.6,
1658234546318.1,15.7,17.2,-0.4,
1658234546389.9,15.9,17.2,-0.1,
1658234546406.7,15.9,17.2,-0.2,
1658234546473.7,16.1,17.1,-0.3,
1658234546507.5,16.1,17,-0.4,
1658234546558,16.2,16.9,-0.6,
1658234546640.3,16.3,16.9,-0.6,
1658234546691.7,16.2,16.9,-0.6,
1658234546707.3,16.2,17,-0.5,
1658234546741.1,16.4,17,-0.4,
1658234546773.5,16.6,17,-0.4,
1658234546839.9,16.8,16.9,-0.3,
1658234546856.7,16.9,16.9,-0.3,
1658234546890.1,17,16.9,-0.2,
1658234546907.4,17.1,16.9,-0.3,
1658234546923.7,17.1,16.8,-0.3,
1658234546973.3,17.2,16.7,-0.4,
1658234547008.3,17.2,16.5,-0.6,
1658234547073.8,17.1,16.6,-0.7,
1658234547123.5,17.1,16.6,-0.9,
1658234547254.8,17.1,16.5,-0.8,
1658234547323.1,17,16.4,-0.7,
1658234547423.6,16.9,16.6,-0.6,
1658234547473.5,17.1,16.8,-0.7,
1658234547540.6,17.2,16.7,-0.8,
1658234547573.4,17.2,16.8,-0.7,
1658234547624.1,17.2,16.9,-0.8,
1658234547673.5,17.2,16.8,-0.9,
1658234547756.6,17.2,16.7,-1,
1658234547773.6,17.1,16.8,-1,
1658234547840.1,17,16.8,-0.8,
1658234547956.9,17,16.7,-0.9,
1658234548090.1,17,16.6,-0.7,
1658234548124.3,17,16.5,-0.7,
1658234548193.6,17.2,16.4,-0.7,
1658234548390.1,17.1,16.5,-0.5,
1658234548410.6,17.1,16.6,-0.6,
1658234548440.1,17.2,16.8,-0.6,
1658234548457.2,17.2,17,-0.6,
1658234548473.6,17.3,17,-0.6,
1658234548490.1,17.3,17.1,-0.6,
1658234548507.1,17.4,17.1,-0.6,
1658234548556.9,17.5,17.3,-0.7,
1658234548573.4,17.5,17.6,-0.8,
1658234548590.1,17.6,17.7,-0.9,
1658234548607.1,17.6,17.9,-1.1,
1658234548623.8,17.5,18.1,-1.5,
1658234548640,17.5,18.2,-1.7,
1658234548656.8,17.5,18.4,-2,
1658234548673.3,17.5,18.6,-2.1,
1658234548690.1,17.6,18.7,-2.1,
1658234548710.5,17.7,18.8,-2.2,
1658234548723.7,17.7,18.8,-2.4,
1658234548740.1,17.8,18.8,-2.5,
1658234548756.9,17.7,18.7,-2.6,
1658234548773.6,17.7,18.7,-2.8,
1658234548790,17.7,18.8,-2.8,
1658234548807,17.7,18.8,-3,
1658234548823.6,17.8,18.8,-3.2,
1658234548840,17.8,18.9,-3.3,
1658234548857,17.9,19,-3.4,
1658234548873.4,18,19.1,-3.6,
1658234548890.3,18.1,19.2,-3.9,
1658234548923.4,18.1,19.3,-4.3,
1658234548940,18.2,19.4,-4.5,
1658234548978,18.3,19.4,-4.6,
1658234548990,18.4,19.4,-4.7,
1658234549023.6,18.6,19.4,-4.7,
1658234549056.9,18.7,19.4,-4.4,
1658234549073.6,18.7,19.3,-4.4,
1658234549090,18.8,19.2,-4.3,
1658234549136.6,18.9,19.2,-4.2,
1658234549173.1,19,19.1,-4.2,
1658234549190,19,19.2,-4.2,
1658234549256.8,19.1,19.3,-4.2,
1658234549273.4,19.2,19.4,-4.2,
1658234549357,19.4,19.3,-4.1,
1658234549391.4,19.5,19.3,-4,
1658234549440.2,19.6,19.3,-3.8,
1658234549473.3,19.7,19.2,-3.8,
1658234549490,19.8,19.2,-3.9,
1658234549523.3,19.9,19.2,-3.8,
1658234549560.5,20,19.1,-3.8,
1658234549573.4,20.1,19.1,-3.9,
1658234549607.5,20.2,19,-4,
1658234549673.4,20.2,18.8,-4,
1658234549707.5,20.2,18.9,-4,
1658234549723.2,20.2,18.9,-4.1,
1658234549807.9,20.3,18.9,-4,
1658234549840,20.2,18.8,-3.9,
1658234549873.7,20.1,18.8,-3.8,
1658234549908.7,20.1,18.8,-3.7,
1658234549973.6,20.1,18.9,-3.7,
1658234550023.9,20.1,18.9,-3.6,
1658234550081.5,20.1,18.9,-3.5,
1658234550173,20.2,18.8,-3.4,
1658234550306.8,20.3,18.7,-3.4,
1658234550335.4,20.3,18.6,-3.3,
1658234550340,20.2,18.6,-3.2,
1658234550357.6,20.2,18.7,-3.1,
1658234550373.3,20.1,18.7,-2.9,
1658234550389.9,20.2,18.6,-2.7,
1658234550406.6,20.2,18.6,-2.6,
1658234550423.4,20.3,18.5,-2.6,
1658234550506.8,20.3,18.6,-2.7,
1658234550523.6,20.3,18.6,-2.8,
1658234550556.6,20.2,18.7,-2.9,
1658234550624.1,20.2,18.8,-3,
1658234550673.1,20.1,18.8,-2.8,
1658234550689.9,20.1,18.9,-2.8,
1658234550739.9,20.1,19,-2.9,
1658234550757.3,20.1,19.1,-3.1,
1658234550773.4,20.1,19.1,-3.3,
1658234550789.9,20.1,19.1,-3.5,
1658234550807,20.1,19.2,-3.6,
1658234550829.9,20.1,19.2,-3.7,
1658234550857.2,20.1,19.3,-3.8,
1658234550873,20.1,19.4,-4.2,
1658234550889.6,20.3,19.3,-4.7,
1658234550906.1,20.3,19.2,-4.9,
1658234550922.8,20.4,18.7,-4.9,
1658234550940.8,20.6,18.2,-5,
1658234550956.5,20.7,18.1,-5.1,
