time,sensor_alpha[undefined],sensor_beta[undefined],sensor_gamma[undefined],label_activities_standing
1658234587078,27.5,18.4,1.6,x
1658234587094.8,27.5,18.5,1.7,x
1658234587144.7,27.5,18.6,1.7,x
1658234587211.8,27.5,18.6,1.6,x
1658234587245.3,27.5,18.7,1.5,x
1658234587295.4,27.5,18.8,1.5,x
1658234587337.8,27.4,18.9,1.4,x
1658234587428,27.4,18.8,1.4,x
1658234587444.7,27.3,18.8,1.4,x
1658234587461.6,27.3,18.9,1.4,x
1658234587528,27.1,18.9,1.3,x
1658234587578,27,18.9,1.3,x
1658234587594.7,27,18.8,1.3,x
1658234587661.1,26.9,18.8,1.4,x
1658234587728,26.9,18.9,1.6,x
1658234587744.7,26.9,18.9,1.7,x
1658234587811.4,27.1,19,1.7,x
1658234587828,27.1,19,1.6,x
1658234587881.4,27.3,19.1,1.5,
1658234587894.6,27.4,19,1.4,
1658234587911.4,27.4,19,1.3,
1658234587945,27.6,19,1.2,
1658234587978,27.6,19,1.1,
1658234587994.8,27.7,18.9,1,
1658234588045.1,27.8,18.9,0.8,
1658234588245.2,27.7,18.8,0.8,
1658234588295.1,27.7,18.8,1,
1658234588478.7,27.8,18.7,0.9,
1658234588495.2,27.9,18.7,0.9,
1658234588628,28,18.7,0.7,
1658234588811.4,27.8,18.5,0.6,
1658234588928,27.6,18.5,0.7,
1658234588978.2,27.5,18.5,0.8,
1658234589061.4,27.5,18.3,0.7,
1658234589112.3,27.5,18.2,0.7,
1658234589161.7,27.3,18.1,0.6,
1658234589194.8,27,18.1,0.7,
1658234589227.9,26.8,18.1,0.8,
1658234589261.6,26.6,18,0.9,
1658234589316.2,26.4,17.9,1,
1658234589344.6,25.8,17.8,1.1,
1658234589361.2,25.6,17.7,1.1,
1658234589400,25.3,17.7,1.2,
1658234589418.1,25,17.6,1.2,
1658234589444.5,24.8,17.5,1.2,
1658234589478,24.5,17.4,1.1,
1658234589494.7,24.3,17.4,1.1,
1658234589511.4,24.2,17.3,1,
1658234589528,24,17.2,0.9,
1658234589544.7,23.8,17,0.8,
1658234589562.2,23.6,16.9,0.8,
1658234589578,23.4,16.8,0.7,
1658234589594.6,23.1,16.7,0.8,
1658234589612.2,22.8,16.6,0.8,
1658234589644.6,22.3,16.6,0.8,
1658234589678,21.9,16.7,0.8,
1658234589694.7,21.7,16.8,0.8,
1658234589711.4,21.6,16.8,0.8,
1658234589728,21.3,16.8,0.9,
1658234589745.3,21.2,16.9,0.9,
1658234589761.3,21.1,16.9,0.9,
1658234589779.3,21,16.8,1,
1658234589811.3,20.9,16.7,1,
1658234589861.4,20.9,16.6,1.1,
1658234589894.7,20.9,16.5,1.2,
1658234589927.9,21,16.3,1.2,
1658234589945.4,21.1,16.2,1.3,
1658234589964.8,21.2,16.1,1.3,
1658234589994.6,21.2,16.1,1.5,
1658234590044.6,21.4,16.1,1.4,
1658234590077.9,21.6,16.1,1.4,
1658234590127.9,21.7,16.2,1.4,
1658234590148.3,21.7,16.2,1.3,
1658234590177.9,21.8,16.3,1.1,
1658234590194.7,21.9,16.4,1.1,
1658234590211.3,21.9,16.4,1,
1658234590229,22,16.3,1,
1658234590246.6,22.1,16.3,0.9,
1658234590279.9,22,16.3,0.9,
1658234590378.1,21.8,16.2,0.9,
1658234590411.3,21.8,16.3,0.8,
1658234590477.9,21.6,16.4,0.8,
1658234590494.6,21.5,16.4,0.8,
1658234590561.3,21.4,16.4,1,
1658234590578,21.3,16.3,1,
1658234590594.6,21.2,16.3,1.1,
1658234590628,21.2,16.3,1.2,
1658234590644.7,21.1,16.3,1.2,
1658234590661.3,21,16.4,1.2,
1658234590694.6,20.8,16.6,1.4,
1658234590728,20.7,16.6,1.6,
1658234590779.5,20.6,16.8,1.6,
1658234590794.6,20.6,16.9,1.6,
1658234590828,20.5,17,1.6,
1658234590844.6,20.5,17.1,1.5,
1658234590912.5,20.5,17,1.4,
1658234590928.1,20.5,17,1.3,
1658234590978.1,20.4,16.8,1.2,
1658234590994.6,20.4,16.7,1.2,
1658234591011.3,20.3,16.7,1.2,
1658234591061.2,20.1,16.6,1.2,
1658234591094.7,20,16.7,1.2,
1658234591128,19.8,16.7,1.2,
1658234591144.7,19.7,16.8,1.2,
1658234591161.3,19.6,16.8,1.2,
1658234591178,19.5,16.9,1.1,
1658234591194.6,19.4,17.1,0.8,
1658234591211.2,19.3,17.2,0.6,
1658234591228,19.1,17.6,0.1,
1658234591245.3,18.7,18,-0.4,
1658234591261.3,18.4,18.2,-0.7,
1658234591308.2,17.2,19.3,-1.3,
1658234591328,16.3,20,-1.5,
1658234591361.1,16.1,20,-1.6,
1658234591394.4,15.1,20,-3.1,
1658234591411.1,15,20,-3.3,
1658234591427.8,14.7,20,-3.3,
1658234591444.6,14.5,20.1,-3.2,
1658234591477.9,14.2,20.1,-3.6,
1658234591494.7,13.9,20.1,-4.3,
1658234591511.7,13.7,20.1,-4.6,
1658234591527.9,13.4,20.1,-5.2,
1658234591544.6,13.3,20.2,-5.3,
1658234591577.9,13.2,20.4,-5.2,
1658234591594.6,13.2,20.5,-5.3,
1658234591627.9,13.2,20.7,-5.6,
1658234591644.6,13.2,21,-5.8,
1658234591661.4,13.3,21.1,-5.9,
1658234591677.9,13.7,21.3,-6,
1658234591694.6,14.2,21.2,-6.5,
1658234591711.2,14.4,21.2,-6.8,
1658234591727.9,14.5,21.3,-7.3,
1658234591744.5,14.5,21.5,-7.5,
1658234591761.2,14.5,21.6,-7.6,
1658234591778.7,14.8,21.7,-7.9,
1658234591794.4,15.3,21.8,-8.3,
1658234591811.9,15.5,21.8,-8.7,
1658234591827.9,15.5,21.9,-8.7,
1658234591845,15.3,22.1,-8.8,
1658234591860.9,15.1,22.1,-8.9,
1658234591879,15.1,21.9,-8.9,
