time,sensor_x0[undefined],sensor_y0[undefined],sensor_z0[undefined],sensor_x[undefined],sensor_y[undefined],sensor_z[undefined],sensor_alpha[undefined],sensor_beta[undefined],sensor_gamma[undefined],label_activities_walking
1664285173860.1,0,0,-0.5,-0.1,4.6,8.1,-13.7,-3.8,-9.4,x
1664285173876.9,0.1,0.1,-0.5,0,4.6,8.2,-5.6,-16.4,-16.4,x
1664285173893.6,0.1,0.2,-0.5,0.1,4.9,7.9,-0.3,-22.9,-19.5,x
1664285173911.3,0.2,0.5,-1,0.1,5.1,7.7,6.8,-27.6,-23.9,x
1664285173926.9,0.1,0.8,-0.8,0.1,5.4,7.8,4.3,-19.5,-26.3,x
1664285173944.9,-0.1,0.8,-0.1,-0.1,5.4,8.5,2.1,-8.4,-26.6,x
1664285173961.7,-0.3,0.7,0.2,-0.3,5.3,8.8,4.7,-5.1,-26.5,x
1664285173977,-0.3,0.8,0.4,-0.3,5.4,9,10.2,-10.7,-25.6,x
1664285173993.7,-0.3,0.8,0.4,-0.3,5.3,9.2,12,-16.1,-26.4,x
1664285174012.5,-0.2,0.7,0.9,-0.2,5.3,9.5,9.7,-19.4,-26.8,x
1664285174026.9,-0.1,0.7,1.6,0,5.4,10.2,8.2,-17.1,-28.2,x
1664285174043.6,0.1,1.1,1.5,0.5,6.2,9.9,10.9,-21.1,-29.2,x
1664285174062.1,0.8,1.7,1,0.8,6.4,9.6,14.6,-39.1,-26.9,x
1664285174076.9,0.3,0.9,1.8,0.4,5.6,10.4,-1.6,-20.3,-22.7,x
1664285174093.6,-0.4,-0.4,3.7,-0.3,4.4,12.2,-22.3,20.1,-15.7,x
1664285174111.2,-0.4,-0.6,4.3,-0.3,4.1,12.9,-24.4,29.8,-11.7,x
1664285174126.9,0,-0.8,4.3,0,3.9,13,-18,29.1,-7.2,x
1664285174143.6,1.1,-0.7,2.6,1,3.9,11.2,2.1,4.9,-7.8,x
1664285174161.1,0.9,-0.8,2.2,0.8,3.8,10.8,-3.1,6.7,-11.2,x
1664285174182.6,0.1,-1.1,2.2,-0.1,3.5,10.8,-14.3,13.4,-9.5,x
1664285174193.4,0,-1.1,2.3,-0.2,3.5,11,-21.6,17.9,-1.8,x
1664285174210.3,0.1,-1.2,2.1,-0.2,3.4,10.8,-21.1,15.9,1.6,x
1664285174226.8,0.4,-1.2,1.3,0.1,3.3,10,-13.4,4.5,4.2,x
1664285174243.6,0.6,-1.3,0.2,0.3,3.2,9,-2.1,-12.1,-2.1,x
1664285174261,0.5,-1.2,-0.4,0.2,3.2,8.4,0.9,-14.1,-4.9,x
1664285174276.7,0.3,-1.1,-1.2,0.1,3.4,7.6,2.7,-11.6,-6.5,x
1664285174293.6,0.3,-0.9,-1.5,0.1,3.6,7.3,2,-9,-5.9,x
1664285174310.5,0.3,-0.7,-1.8,0.1,3.8,6.9,1.9,-7.7,-2,x
1664285174327.2,0.5,-0.6,-2,0.4,3.9,6.8,2.2,-9.7,2.4,x
1664285174344.3,0.5,-0.7,-2,0.4,3.8,6.8,1.8,-8.8,2.3,x
1664285174360.6,0.6,-0.6,-1.5,0.5,3.9,7.2,-5.1,5.7,-0.4,x
1664285174376.9,0.7,-0.5,-0.7,0.5,3.9,8.1,-2.7,11.3,-3.5,x
1664285174393.6,0.7,-0.5,-0.6,0.4,4,8.1,2.9,10.2,-5,x
1664285174410.5,0.4,-0.3,-0.6,0.2,4.1,8.1,8.1,11.6,-8.1,x
1664285174426.9,0,-0.2,-0.4,-0.3,4.2,8.3,7.8,16.6,-7.8,x
1664285174443.4,0.1,-0.1,-0.4,-0.3,4.4,8.3,7.5,9.1,-1,x
1664285174460.6,0.2,-0.1,-0.5,-0.2,4.4,8.2,6.6,3.7,0.8,x
1664285174477.1,0.4,-0.1,-0.9,0.1,4.5,7.8,6.4,-7.6,2.2,x
1664285174494,0.5,0,-1,0.2,4.6,7.6,7,-12,2.1,x
1664285174510.2,0.7,0.2,-1.3,0.4,4.8,7.4,7,-14,2.2,x
1664285174526.9,1,0.5,-1.4,0.8,5,7.2,3.7,-6.5,3.1,x
1664285174544.3,0.9,0.5,-1,0.7,5.1,7.7,4,0.1,2.6,x
1664285174560.4,1,0.5,-1,0.7,5.1,7.7,6.5,-0.2,2.5,x
1664285174588.6,0.9,0.5,-1,0.7,5.1,7.6,7.3,1,-0.1,x
1664285174593.3,0.9,0.5,-1,0.7,5.1,7.6,7.3,1,-0.1,x
1664285174610.2,0.8,0.5,-0.6,0.6,5.2,8.1,3.2,-1.5,-2.2,x
1664285174626.8,0.7,0.4,-0.1,0.5,5.1,8.5,-0.2,-1.2,-2,x
1664285174643.5,1.1,0.3,0.5,0.9,5,9.1,-2,2.5,-4.2,x
1664285174660.3,1.3,0.4,1,1.1,5,9.6,-0.2,3.5,-6.7,x
1664285174677.1,1.8,1.1,1.7,1.6,5.7,10.3,12.8,2.2,-16.4,x
1664285174693.9,2.1,1.9,1.3,1.9,6.6,9.9,22.1,-0.7,-22.4,x
1664285174710.1,-0.1,1.1,0.7,-0.4,5.9,9.2,32.1,-7.8,-31.9,x
1664285174727.3,-1.8,0,1.8,-2.1,4.8,10.3,-22.2,46.2,-12.7,x
1664285174743.8,-1.7,-0.2,3.7,-2.1,4.6,12.2,-45.8,57.8,-1.3,x
1664285174761.2,-0.8,-1,6.5,-1.4,3.7,15.1,-44.6,28.6,13.2,x
1664285174777,0.4,-0.9,5.9,-0.1,3.7,14.5,-4.9,-22.3,10.4,x
1664285174795,0.2,-0.5,3.7,-0.3,4,12.4,19.6,-36.5,-6.5,x
1664285174810.2,-0.2,-0.4,2.8,-0.6,4.2,11.5,23.3,-30.2,-9.9,x
1664285174831.2,-0.4,-0.4,1.6,-0.8,4.2,10.2,20.6,-7.7,-1.6,x
1664285174843.4,0,-0.5,0.6,-0.4,4.2,9.2,13.9,-3.6,3.2,x
1664285174871.1,0.1,-0.5,-0.1,-0.3,4.2,8.5,7,-7.2,2.6,x
1664285174885.6,0.1,-0.7,-0.3,-0.2,4.1,8.2,-2.5,-7.7,2.9,x
1664285174893.7,0.1,-0.9,-0.3,-0.2,3.9,8.2,-6.4,-6.3,3.5,x
1664285174910.2,0.1,-0.8,-0.3,0,3.7,8.2,-9.6,-3.6,4.4,x
1664285174926.8,0.7,-1.3,-0.4,0.4,3.5,8.2,-11.4,-0.7,4,x
1664285174943.4,1,-1.3,-0.7,0.7,3.4,7.9,-4.3,-6.6,-3.3,x
1664285174999.4,0.5,-0.9,-1.6,0.3,3.8,7,15.3,-6,-24.6,x
1664285175010,0.4,-0.9,-1.8,0.1,3.9,6.8,15.9,-2,-26.3,x
1664285175026.8,0,-0.7,-1.9,-0.3,4.1,6.7,11.8,4.7,-27.2,x
1664285175043.6,-0.4,-0.7,-1.6,-0.7,4.1,6.9,6.3,5.9,-22.7,x
1664285175060.6,-0.3,-0.6,-1.6,-0.7,4.2,6.9,4.1,2.3,-18.9,x
1664285175076.9,0,-0.7,-1.3,-0.4,4.1,7.2,-1.3,-6.4,-14.5,x
1664285175093.6,0.1,-0.6,-1.1,-0.3,4.2,7.4,-4.5,-7.4,-13.5,x
1664285175110.2,0.3,-0.6,-0.6,-0.2,4.2,7.9,-5.7,-15.1,-15.2,x
1664285175126.9,0.3,-0.5,-0.6,-0.1,4.2,8,-3.8,-18.2,-17.4,x
1664285175143.4,0,-0.2,-0.8,-0.4,4.6,7.8,-1.7,-19.4,-22.8,x
1664285175160.4,-0.1,-0.1,-0.6,-0.4,4.7,7.9,-1.9,-16.6,-23.4,x
1664285175179.3,-0.1,0.2,-0.5,-0.5,5,8.1,0.7,-13.3,-23.4,x
1664285175193.4,-0.2,0.4,-1,-0.6,5.2,7.5,7.4,-16.7,-23.2,x
1664285175210,-0.2,0.5,-1.2,-0.5,5.3,7.3,7.8,-19.5,-22.1,x
1664285175226.6,-0.1,0.7,-1.2,-0.4,5.5,7.3,4.1,-21.6,-20.6,x
1664285175243.6,0,0.8,-1.1,-0.3,5.7,7.7,1.4,-20.8,-20,x
1664285175260.5,-0.2,0.8,-0.7,-0.4,5.6,7.9,-0.9,-18.7,-18.7,x
1664285175276.9,-0.2,0.8,-0.1,-0.4,5.6,8.5,0.8,-17.8,-15.9,x
1664285175293.5,0,0.6,0.2,-0.2,5.4,8.8,6.2,-18.8,-14.5,x
1664285175310,0,0.6,0.5,-0.2,5.4,9,9.1,-17.5,-15.7,x
1664285175326.9,0,0.6,0.8,-0.1,5.5,9.4,12.5,-16.6,-18.9,x
1664285175343.6,0.1,0.7,0.9,0.1,5.9,9.3,13.9,-17.1,-19.2,x
1664285175360.4,0.5,1.4,0.8,0.3,6.3,9.2,14.6,-24.2,-19.2,x
1664285175376.9,0,1.1,1.2,-0.1,6,9.6,5.8,-22.4,-18.1,x
1664285175394,-0.3,0.5,1.8,-0.6,5,11.2,-2.5,-11.5,-14.6,x
1664285175410.5,-0.3,-0.4,3.5,-0.5,4.6,11.9,-16.4,17.6,-3.3,x
1664285175427.2,0.5,-0.7,3.7,0.3,4.2,12.2,-5.4,14,-1.2,x
1664285175443.7,0.9,-0.6,3.3,0.8,4.3,11.2,3.4,3.7,-4.3,x
1664285175460.9,0.8,-0.5,2.2,0.6,4.4,10.7,8.9,-5.6,-13.7,x
1664285175476.9,-0.1,-0.5,1.9,-0.3,4.4,10.3,-0.5,6,-14.9,x
1664285175493.5,-0.4,-0.6,1.9,-0.9,4.1,10.3,-6.5,12.3,-12,x
1664285175510.4,-0.6,-1,1.7,-0.9,3.9,10.2,-18.8,15.4,0.1,x
1664285175526.9,-0.1,-1.3,1.6,-0.4,3.5,10.1,-26.4,6,6.8,x
1664285175560.8,0.5,-1.6,1.1,0.5,3,9.3,-24.5,-10.4,5.8,x
1664285175580.5,1,-1.5,-0.3,0.8,3.2,8.3,-8.8,-20.9,-6.2,x
1664285175593.5,0.8,-1.1,-1.2,0.6,3.5,7.5,1.9,-12.2,-14.4,x
1664285175610,0.7,-1,-1.5,0.5,3.6,7.1,4,-8,-15.1,x
1664285175626.6,0.6,-0.8,-2,0.3,3.8,6.6,3.6,-2.4,-13.8,x
1664285175643.5,0.4,-0.6,-1.8,0.2,4,6.9,1.9,-0.4,-12.2,x
1664285175660,0.3,-0.7,-1.4,0.1,3.9,7.2,-4.7,6.6,-8.9,x
1664285175676.8,0.4,-0.8,-1,0.1,3.8,7.7,-4.4,6.1,-4.4,x
1664285175693.7,0.5,-0.6,-0.7,0.2,4,7.9,-2.7,2.2,-3.3,x
1664285175710.1,0.5,-0.6,-0.7,0.2,4,8,-0.3,-1.5,-3.5,x
1664285175726.9,0.4,-0.5,-0.9,0.1,4.1,7.8,4.2,-6.2,-3.5,x
1664285175743.7,0.5,-0.3,-1,0.4,4.4,7.5,5.6,-7,-2.9,x
1664285175760.5,0.6,-0.2,-1.3,0.4,4.4,7.3,5.4,-4.8,-1.8,x
1664285175776.9,0.4,-0.2,-1.4,0.1,4.5,7.3,3.2,-3.7,-2.3,x
1664285175793.5,0.3,0.1,-1.2,0.1,4.7,7.4,1.7,-4.7,-1.7,x
1664285175811.4,0.4,0.2,-1.2,0.2,4.8,7.4,2.3,-4.8,0.7,x
1664285175827.1,0.5,0.4,-1.2,0.3,5.1,7.4,5.6,-4.6,1.9,x
1664285175843.5,0.5,0.5,-1.2,0.3,5.2,7.4,7.5,-4.3,2,x
1664285175861.7,0.5,0.7,-1.2,0.3,5.4,7.4,8.9,0.9,2.9,x
1664285175876.7,0.3,0.7,-0.5,0.1,5.5,8.1,7,9.7,4.5,x
1664285175893.5,0.3,0.8,-0.1,0.1,5.5,8.5,8.8,8.1,7.8,x
1664285175910.3,0.4,0.8,0.1,0.2,5.6,8.6,9.2,6.4,8.3,x
1664285175926.7,0.5,0.7,0.2,0.3,5.5,8.8,10.3,1.9,7.7,x
1664285175943.5,0.6,0.8,0.4,0.4,5.6,8.9,10.7,-0.8,7.4,x
1664285175960.5,0.8,0.9,0.6,0.6,5.7,9.2,11.1,-4.2,7.6,x
1664285175976.9,1.6,1.5,0.5,1.4,6.3,9,13.8,-12.6,3.4,x
1664285175993.6,2,2.4,-0.2,1.9,7.3,8.2,14.2,-22.8,-4.5,x
1664285176010.4,0.8,1.7,-0.5,0.7,6.6,8,9,-20,-6.2,x
1664285176026.9,-0.8,0.4,-0.4,-0.9,5.3,8.1,-25.8,10.9,5.9,x
1664285176043.6,-0.4,-0.2,2.7,-0.5,4.7,11.3,-67.9,27.4,21.2,x
1664285176060.5,-0.1,-0.5,4.3,-0.2,4.2,12.9,-70.5,20.9,24.4,x
1664285176076.9,0.2,-0.8,5.7,0.1,3.7,14.4,-30.8,-8.2,16.6,x
1664285176093.5,0,-0.9,5.4,-0.1,3.7,14.1,-9.1,-11.1,10,x
1664285176110.2,-1.1,-1.1,3.7,-1.1,3.5,12.4,22,-1.4,2.6,x
1664285176127.3,-1.5,-1,3,-1.8,3.6,11.4,20.8,12,8.1,x
1664285176143.4,-1.8,-1.4,2.3,-1.8,3.3,10.9,9.7,3.5,15.9,x
1664285176160.5,-1.5,-1.4,1.9,-1.5,3.3,10.5,6.2,-7.5,18.6,x
1664285176176.5,-0.8,-1.5,1,-0.8,3.1,9.7,0.7,-28,18.5,x
1664285176193.6,-0.6,-1.6,0.7,-0.1,3.2,9.1,-0.7,-28.6,16.6,x
1664285176210.4,0.1,-1.3,0.2,0.2,3.3,8.9,-3,-16.5,11.5,x
1664285176236.6,0.2,-1,-0.5,0.4,3.7,8.2,-0.3,2.6,0.4,x
1664285176243.6,0.1,-0.9,-0.6,0.3,3.7,8,0.6,6.1,-3.4,x
1664285176260.6,-0.1,-0.8,-0.7,0.2,3.9,7.9,0.4,8.3,-6.9,x
1664285176276.8,-0.3,-0.6,-0.6,-0.2,4.1,8,2.1,10.6,-12,x
1664285176293.4,-0.4,-0.5,-0.6,-0.5,4.2,8.1,4.6,9.7,-11.9,x
1664285176310.2,-0.7,-0.5,-0.7,-0.6,4.2,7.9,10.8,9,-8.9,x
1664285176326.9,-0.4,-0.5,-1.2,-0.4,4.2,7.4,13.3,5.3,-4,x
1664285176343.9,-0.2,-0.5,-1.5,-0.1,4.2,7.1,12.8,2.8,-3.1,x
1664285176360.6,-0.1,-0.5,-1.4,-0.1,4.3,7.2,6.3,1.3,-3.3,x
1664285176376.8,-0.1,-0.5,-1.5,0,4.2,7.1,6.7,-2,-3.4,x
1664285176401.5,0,-0.5,-1.4,0,4.3,7.1,6.8,-2.4,-3.6,x
1664285176410.2,0,-0.5,-1.4,0,4.3,7.2,7,-2.9,-4.1,x
1664285176426.7,0.1,-0.5,-1.7,0.1,4.4,6.9,8.5,-5.6,-4.9,x
1664285176443.5,0.1,-0.4,-1.8,0.1,4.4,6.8,7.5,-4.9,-5.9,x
1664285176460.9,0.1,-0.2,-1.4,0.1,4.7,7.1,-0.9,1.5,-8.4,x
1664285176476.8,0.1,0,-1.1,0.1,4.8,7.5,-1,-2.4,-9.1,x
1664285176504.5,-0.1,0.2,-0.7,-0.1,5,7.8,-2.2,-5.3,-12.2,x
1664285176510,-0.1,0.2,-0.7,-0.1,5,7.8,-2.8,-5.5,-13.2,x
1664285176526.7,-0.1,0.3,-0.5,-0.1,5.1,8,-0.6,-5.4,-13.4,x
1664285176543.5,0,0.6,-0.4,0,5.4,8.1,4.7,-8.8,-15.5,x
1664285176560.2,0,0.6,-0.5,0,5.5,8,7,-11.1,-16.5,x
1664285176576.7,0,0.7,-0.6,0,5.5,7.9,9.1,-13.7,-17.7,x
1664285176594.4,-0.2,0.6,-0.3,-0.1,5.5,8.2,6.2,-10.9,-17.4,x
1664285176610.2,-0.1,0.5,0,0,5.4,8.5,4.6,-9.2,-16.5,x
1664285176627.1,0.2,0.5,0.8,0.2,5.4,9.3,4.7,-8.7,-16.8,x
1664285176643.5,0.7,1,1.2,0.7,6,9.7,14.8,-16.1,-21.1,x
1664285176660.6,1.3,1.4,0.4,1.4,6.3,8.8,19.5,-23.7,-22.7,x
1664285176677,0.6,1,0.9,0.7,6,9.3,10.9,-30.8,-31.1,x
1664285176693.5,0.6,1,0.9,-0.2,5.5,10,10.9,-30.8,-31.1,x
1664285176710.4,-1,0,4.8,-0.9,5,13.2,-34.1,27.8,-14.6,x
1664285176726.9,0,-0.6,6.5,0,4.3,15,-26.2,27.6,-4.4,x
1664285176744.5,1,-0.8,4.7,0.9,4,13.2,15,-16,-13.6,x
1664285176760.4,1,-0.8,3.6,0.9,4.1,12.1,21,-22.1,-20.7,x
1664285176776.9,0.2,-1,2.2,0.1,4,10.7,15.8,-9.4,-24.8,x
1664285176794,0.2,-1,1.9,0.1,4,10.3,3.2,10.3,-18.3,x
1664285176811.6,0.4,-1.1,1.8,0.2,3.9,10.2,0.9,12.2,-16.1,x
1664285176826.8,0.6,-1.3,0.8,0.4,3.7,9.3,1.8,5.8,-13.3,x
1664285176844.2,0.6,-1.5,0,0.4,3.5,8.4,1.4,-3.7,-14.1,x
1664285176860.4,0.6,-1.4,-0.2,0.3,3.6,8.2,1,-5.3,-14.5,x
1664285176876.9,0.4,-1.4,-0.5,0.1,3.6,7.9,-1.3,-1.5,-14.8,x
1664285176894.8,0.2,-1.3,-0.9,-0.1,3.6,7.5,1.9,-1.8,-13.6,x
1664285176910.4,0.2,-1.2,-1.1,-0.1,3.8,7.3,4.1,-2.7,-11.8,x
1664285176927.1,0.2,-1.2,-1.5,-0.1,3.8,7,6.7,-4.1,-9.2,x
1664285176943.5,0.2,-1.2,-1.5,-0.1,3.8,7,5.7,-0.9,-8,x
1664285176960.5,0,-1.1,-1.2,-0.3,3.9,7.2,3.8,5.3,-5.9,x
1664285176976.8,-0.1,-1.1,-1.2,-0.4,3.9,7.3,3.4,6.1,-2.2,x
1664285176994.4,0.1,-1.1,-1,-0.2,3.9,7.4,2.7,1.7,1.7,x
1664285177010.4,0.3,-1.1,-0.9,-0.1,3.9,7.5,2.8,-1.8,2.5,x
1664285177027,0.4,-0.8,-0.9,0.1,4.2,7.5,3.5,-4.9,0.8,x
1664285177043.2,0.3,-0.7,-0.9,0,4.3,7.5,3.9,-3.4,0.1,x
1664285177060.3,0,-0.6,-0.8,-0.3,4.4,7.6,1.1,6.2,1.7,x
1664285177080.2,0.1,-0.5,-0.7,-0.3,4.5,7.7,-0.7,8.8,3.6,x
1664285177094,0.1,-0.5,-0.7,-0.3,4.5,7.7,-0.7,8.8,3.6,x
1664285177110.2,0.3,-0.4,-0.8,-0.1,4.7,7.6,0.6,1.8,5.1,x
1664285177126.9,0.3,-0.3,-0.9,-0.1,4.8,7.4,4,-0.8,5.4,x
1664285177143.5,0.3,0.1,-1.2,-0.1,5.1,7.2,3.6,2.4,7.2,x
1664285177160.9,0.3,0.1,-1.2,-0.1,5.2,7.1,2.5,5.2,8.3,x
1664285177177.2,0.3,0.3,-1.1,0,5.4,7.3,-0.8,10.3,11.2,x
1664285177193.4,0.3,0.4,-0.9,-0.1,5.5,7.5,-2,11.5,12.3,x
1664285177210.4,0.2,0.4,-0.7,-0.1,5.5,7.6,-4.4,12.5,13.7,x
1664285177226.8,0.2,0.5,-0.3,-0.1,5.6,8.1,-7,12.9,15.2,x
1664285177243.5,0.1,0.6,0,-0.3,5.6,8.4,-4.9,12,16.4,x
1664285177260.8,0.2,0.6,0,-0.2,5.7,8.4,-3.6,13.1,17.3,x
1664285177277,0.2,0.7,0.4,-0.2,5.7,8.8,-2.1,17.2,18.1,x
1664285177301.5,0.4,1,0.9,-0.1,6,9.3,-1.2,21.4,17.6,x
1664285177311.3,0.3,1.2,1.2,-0.1,6.2,9.6,0.9,21.6,16.7,x
1664285177327.5,0.3,2.3,1.1,-0.2,7.4,9.5,9,13.8,17.5,x
1664285177343.2,-1.8,0.5,0.5,-2.3,5.5,8.9,-2.7,29.1,29.5,x
1664285177360.4,-2.3,-0.2,0.9,-2.8,4.9,9.3,-24.7,47.7,40.6,x
1664285177376.4,-1.5,-0.9,3.1,-2.1,4.1,11.5,-67.2,60.8,58.9,x
1664285177393.1,-0.2,-1.3,5.5,-0.8,3.4,14,-67.4,30.3,61.2,x
1664285177410.8,0.3,-1.4,5.9,-0.3,3.3,14.4,-49.6,5.9,53.2,x
1664285177426.5,0.5,-1.2,4.3,-0.1,3.4,12.9,9.7,-26.7,23,x
1664285177443.1,-0.4,-0.9,2.2,-0.8,3.8,10.8,30.6,-14.2,9.7,x
1664285177460,-0.6,-0.8,1.4,-1,3.9,10,29.9,-2.7,9,x
1664285177477.9,-1.1,-0.8,0.8,-1.5,4,9.4,20.5,8.4,10.7,x
1664285177493,-1.2,-0.7,0.4,-1.6,4.1,8.9,11.6,1.9,14.3,x
1664285177509.7,-1.1,-0.7,0.2,-1.5,4.1,8.8,6.9,-7.1,20.1,x
1664285177526.8,-0.6,-1,0.1,-1,3.9,8.6,0.5,-10.9,26.7,x
1664285177543.3,-0.2,-1.2,0.3,-0.5,3.6,8.8,-2.1,-5.9,28.7,x
1664285177559.8,0,-1.2,0.3,-0.2,3.7,8.8,-1.2,-2.5,27.6,x
1664285177576.8,-0.2,-1.3,0,-0.3,3.6,8.6,5.6,-0.6,21.6,x
1664285177593.2,-0.4,-1.1,-0.2,-0.6,3.7,8.3,11.3,0.7,17.6,x
1664285177609.7,-0.5,-1.1,-0.4,-0.6,3.8,8.1,15.5,-0.7,17.4,x
1664285177626.6,-0.4,-1.1,-1,-0.5,3.9,7.5,17.4,-2.8,18.4,x
1664285177643.4,-0.3,-1.1,-1.1,-0.4,3.9,7.3,10.6,-2,17.7,x
1664285177660,-0.3,-1.1,-0.9,-0.3,3.9,7.5,7.1,-1.8,17,x
1664285177676.6,-0.1,-1,-0.7,-0.1,4,7.7,6.4,-2.6,16.2,x
1664285177693.2,0,-1,-0.7,0,4.1,7.7,7.8,-2.5,13,x
1664285177710,-0.2,-0.9,-0.6,-0.1,4.2,7.8,9.6,-1.1,9.2,x
1664285177726.7,-0.4,-0.8,-0.6,-0.3,4.3,7.8,12.7,3.5,7.2,x
1664285177743.4,-0.4,-0.7,-0.7,-0.3,4.5,7.5,13.3,4.4,7.1,x
1664285177760.9,-0.3,-0.6,-1,-0.3,4.5,7.4,11,2.6,6.4,x
1664285177776.8,-0.4,-0.6,-1,-0.4,4.6,7.4,5.4,0.3,5.8,x
1664285177793.4,-0.4,-0.5,-0.7,-0.3,4.7,7.6,0,0.2,5.6,x
1664285177810.1,-0.4,-0.5,-0.6,-0.3,4.7,7.7,-1.4,0.3,4.7,x
1664285177826.7,-0.3,-0.3,-0.6,-0.2,4.9,7.8,-2.3,-1.6,2.6,x
1664285177844.3,-0.3,-0.2,-0.6,-0.2,5,7.7,-1.7,-4.1,1.6,x
1664285177860.8,-0.2,0,-0.7,-0.1,5.2,7.6,0.1,-7.1,-0.8,x
1664285177876.9,-0.2,0.2,-0.6,-0.1,5.4,7.7,-0.3,-3.6,-2.2,x
1664285177893.7,-0.2,0.3,-0.5,-0.1,5.5,8.1,-0.9,-0.4,-2.7,x
1664285177910.2,-0.4,0.4,0,-0.2,5.6,8.3,2.5,3.5,-4.7,x
1664285177926.8,-0.5,0.5,-0.1,-0.4,5.7,8.2,11,2.9,-3.8,x
1664285177943.3,-0.6,0.5,-0.3,-0.5,5.7,8,13.8,1.5,-2.4,x
1664285177960.5,-0.6,0.7,-0.6,-0.5,5.9,7.7,10.6,-0.1,0.5,x
1664285177979.2,-0.5,0.6,-0.5,-0.4,5.9,7.8,3,-1.4,3.2,x
1664285177993.2,-0.4,0.4,0.2,-0.3,5.7,8.5,-1.6,-1.4,4,x
1664285178009.9,-0.4,0.4,0.8,-0.3,5.6,9,-1.3,-0.5,2.9,x
1664285178026.6,0,0.2,1.5,0.1,5.4,9.8,6.2,-6,0.3,x
1664285178043.4,0.6,0.3,1.6,0.8,5.5,9.8,18.7,-14.7,-5.5,x
1664285178059.7,0.6,0.3,1.6,0.8,5.5,9.8,18.7,-14.7,-5.5,x
1664285178076.4,1.4,1.3,0.6,1.6,6.7,8.8,34.2,-23.7,-17.1,x
1664285178093.3,1.1,1,0.3,1.3,6.5,8.4,29.6,-18.7,-19.9,x
1664285178110,-0.2,0,0.9,0,5.6,9,5.6,-0.6,-19.6,x
1664285178126.5,-0.6,-0.7,2.9,-0.4,4.8,11,-12.5,10.2,-16.6,x
1664285178143.2,0,-1.1,3.4,0.1,4.4,11.5,-2.4,0.4,-15.1,x
1664285178159.7,0.5,-1.1,3,0.6,4.4,11.1,8.5,-7.3,-17.2,x
1664285178176.7,0.8,-0.7,2,0.8,4.9,10.1,23.9,-0.3,-26.3,x
1664285178193.2,0.3,-0.7,1.7,-0.3,4.8,9.7,22.5,13.7,-27.9,x
1664285178209.7,-0.9,-0.9,2.1,-1,4.7,10.2,8.1,40,-25.9,x
1664285178226.5,-1.6,-1.3,2.7,-1.8,4.4,10.7,-3.2,43.8,-16.7,x
1664285178243.2,-1.3,-1.6,2.4,-1.6,4,10.4,-2.9,24.1,-5.7,x
1664285178260.4,-0.8,-1.7,1.8,-1.2,3.9,9.9,-0.2,10.9,-1.5,x
1664285178276.6,0,-1.7,0.3,-0.4,3.9,8.3,1.8,-13.3,1,x
1664285178309.7,0.5,-1.6,-0.1,0.1,4,7.9,-5.4,-6.8,-0.4,x
1664285178326.6,0.5,-1.5,-0.1,0.2,4.1,8,-3.7,0.6,-1.2,x
1664285178343.2,0.3,-1.5,-0.1,0,4.1,7.9,1.9,5,-1,
1664285178373,0.3,-1.5,-0.2,-0.1,4.1,7.9,5.4,3.9,0,
1664285178376.6,0.3,-1.5,-0.2,-0.2,4.1,7.9,5.4,3.9,0,
1664285178393.3,0.1,-1.4,0,-0.3,4.2,8,3.6,5.1,-1.3,
1664285178409.9,-0.1,-1.2,0.1,-0.5,4.4,8.2,3.7,6.8,-1.1,
1664285178426.6,-0.2,-1.2,0.3,-0.6,4.4,8.3,3.1,12.9,2,
1664285178443.5,-0.2,-1.3,0.5,-0.7,4.2,8.8,2.2,15.3,3.1,
1664285178460.5,-0.2,-1.3,1.1,-0.6,4.3,9.2,0.6,14.8,4.2,
1664285178476.7,-0.1,-1.3,1.3,-0.6,4.2,9.2,2.6,10.6,3.9,
1664285178493.8,0,-1.2,0.7,-0.5,4.4,8.7,6.9,8.1,2.7,
1664285178510.2,-0.1,-1.1,0.5,-0.6,4.5,8.6,5.6,9.8,2.6,
1664285178526.7,-0.1,-1,0.5,-0.7,4.7,8.5,2,12.2,4,
1664285178543.4,0,-0.9,0.5,-0.6,4.8,8.5,0.2,13,6.7,
1664285178561.4,0,-0.8,0.4,-0.6,4.8,8.4,-0.3,12.6,8.4,
1664285178576.7,0.4,-0.8,0.3,-0.2,4.8,8.3,-1.7,6.9,12.2,
1664285178594.4,0.7,-0.7,0.5,0.1,4.9,8.5,-3.3,6.7,11.3,
1664285178610.3,0.7,-0.8,0.6,0.1,4.9,8.6,-1.7,7.6,9.9,
1664285178626.8,0.1,-0.7,0.6,-0.5,4.9,8.6,3,14.3,7.5,
1664285178643.4,-0.4,-0.6,0.6,-1,5.1,8.6,2.9,20,12.3,
1664285178661.3,-0.3,-0.3,-2.4,-1,5.3,5.6,-1.3,19.3,18.2,
1664285178676.3,0.2,-0.9,1.4,-0.4,4.8,9.4,-16.3,13.7,24.1,
1664285178716.9,0.4,-0.9,0.5,-0.2,4.7,8.5,8.3,3.7,8.6,
1664285178729.7,0.2,-0.8,0.4,-0.4,4.8,8.5,8.4,8.3,7.7,
1664285178746.6,0,-0.8,0.6,-0.6,4.8,8.6,6.1,14.8,7.9,
1664285178763.6,0.3,-0.7,0.2,-0.3,4.9,8.2,7.4,9.4,9.9,
1664285178778.4,0.3,-0.8,0.1,-0.3,4.9,8.1,6,6.4,8.8,
